,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,654,790,1445,70,70,140,0,0,0,0.04332010581994608,0.05228384933722924,0.04780197757858766
4,Venda Nova,Carreira,583.47,1169,1427,2597,70,70,140,0,0,0,0.07736341968182661,0.09439789475450568,0.08588065721816615
5,Carreira,Baguim,786.02,1628,1739,3368,71,70,141,0,0,0,0.10619618754787927,0.11507063276318855,0.11060194049164983
6,Baguim,Campainha,751.7,2060,1926,3987,65,70,135,0,0,0,0.14674739965988584,0.12743553619139694,0.13673384082437307
7,Campainha,Rio Tinto,859.99,2756,2301,5058,69,59,128,0,0,0,0.1849599448432591,0.18062448619431715,0.1829615693722624
8,Rio Tinto,Levada,452.83,3243,2682,5926,69,70,139,0,0,0,0.21762930181874832,0.17744665272487004,0.19739343536859377
9,Levada,Nau Vitória,1111.62,4191,3563,7754,69,71,140,0,0,0,0.28120862811525354,0.232347586892207,0.25642910006642283
10,Nau Vitória,Nasoni,499.02,4370,3658,8028,68,70,138,0,0,0,0.29753064699880266,0.24194499992719984,0.2693350289190041
11,Nasoni,Contumil,650.0,4472,3700,8172,68,70,138,0,0,0,0.30451973687190287,0.24471285698860556,0.2741829137426941
12,Contumil,Estádio do Dragão,619.19,5352,4453,9806,64,70,134,0,0,0,0.3872096399207558,0.2945748814418769,0.3388183481780579
13,Estádio do Dragão,Campanhã,1166.02,9931,8375,18307,209,209,418,85,87,172,0.14997466600129353,0.12552664389711074,0.13770504845713152
14,Campanhã,Heroismo,950.92,18430,15587,34018,209,213,422,153,155,308,0.22182446787135407,0.18458062413277015,0.20305137960354336
15,Heroismo,24 de Agosto,571.9,19754,17126,36881,192,212,404,170,153,323,0.23620661424146874,0.20453205881804667,0.22035949547960465
16,24 de Agosto,Bolhão,680.44,25046,21231,46278,190,210,400,170,153,323,0.30103460267927556,0.2548735613755433,0.277939665712199
17,Bolhão,Trindade,451.8,30476,28146,58622,203,210,413,154,154,308,0.3714801792795707,0.3368748522914897,0.3540195273126391
18,Trindade,Lapa,857.4300000000001,35146,39411,74557,203,210,413,153,154,307,0.4297007986507427,0.47169507476840333,0.4509214402112637
19,Lapa,Carolina Michaelis,460.97,32949,38780,71730,201,215,416,152,154,306,0.40622140914366217,0.45823076318529876,0.43277836234409045
20,Carolina Michaelis,Casa da Música,627.48,31390,36693,68083,209,213,422,142,153,295,0.3906234402218115,0.43707699031817115,0.4143579723173954
21,Casa da Música,Francos,871.87,28774,31485,60260,208,191,399,149,160,309,0.3514242936354249,0.3890216116009267,0.3701139588210077
22,Francos,Ramalde,965.03,27014,29190,56205,218,177,395,153,170,323,0.3177010478007437,0.36310023882510123,0.3397639393088087
23,Ramalde,Viso,621.15,25723,27941,53664,209,189,398,153,157,310,0.3095952967378855,0.3503144111710243,0.32953878125834113
24,Viso,Sete Bicas,743.81,24850,26381,51232,209,209,418,152,153,305,0.2999863417905051,0.3175150939200452,0.3087638173036145
25,Sete Bicas,Sra da Hora,674.5,21496,25191,46687,209,210,419,148,153,301,0.26263891534965544,0.30239868113111634,0.28269406169156364
26,Sra da Hora,Vasco da Gama,824.48,8834,8399,17234,107,108,215,0,0,0,0.3822657624883111,0.36007899457815207,0.3711207813985568
27,Vasco da Gama,Estádio do Mar,661.6,8753,7978,16731,107,108,215,0,0,0,0.378724659911119,0.34200647833217945,0.3602801780016982
28,Estádio do Mar,Pedro Hispano,786.97,8578,7809,16388,106,108,214,0,0,0,0.37468992132670353,0.3347717768438932,0.3545443156998647
29,Pedro Hispano,Parque de Real,656.68,7977,7206,15184,108,108,216,0,0,0,0.34199033952343194,0.3089329904755474,0.32546166499948964
30,Parque de Real,C. Matosinhos,723.67,7739,6733,14472,107,112,219,0,0,0,0.33484805903815773,0.27833476662192225,0.3059462839211789
31,C. Matosinhos,Matosinhos Sul,616.61,5954,5088,11043,107,107,214,0,0,0,0.257645150744047,0.22018221735466173,0.23891368404935434
32,Matosinhos Sul,Brito Capelo,535.72,2949,2781,5731,107,108,215,0,0,0,0.12763832370733816,0.11923732986112777,0.12341828958924178
33,Brito Capelo,Mercado,487.53,1658,1738,3396,106,108,214,0,0,0,0.0724248209253481,0.07452928121645958,0.07348688499749782
34,Mercado,Sr. de Matosinhos,708.96,767,516,1284,113,108,221,0,0,0,0.03142639810209715,0.02216220850473944,0.026899101828275287
35,Sra da Hora,Fonte do Cuco,687.03,8456,11815,20271,102,102,204,85,85,170,0.19614832905444868,0.2740599612467054,0.235104145150577
36,Fonte do Cuco,Custoias,689.2,8087,11438,19526,102,102,204,84,85,169,0.18867702679129944,0.2653251813918759,0.2271116508856985
37,Custoias,Esposade,1779.24,7849,11238,19087,102,102,204,82,87,169,0.18527108371488932,0.25771322129862045,0.22201455556460725
38,Esposade,Crestins,2035.56,7759,11149,18908,102,102,204,85,85,170,0.179984149027218,0.2586169703998036,0.21930055971351078
39,Crestins,Verdes,591.8199999999999,7727,11053,18781,102,102,204,85,85,170,0.17924673927142712,0.25639254328297756,0.21781964127720232
