,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,580,2434,3015,138,142,280,0,0,0,0.019491411701493874,0.07938820206127817,0.04986764109824162
4,Venda Nova,Carreira,583.47,891,4486,5378,138,139,277,0,0,0,0.02991593160401612,0.14942571204624727,0.08988654345047868
5,Carreira,Baguim,786.02,1164,5672,6836,138,140,278,0,0,0,0.039065260072166715,0.18756859267536594,0.11385111102341813
6,Baguim,Campainha,751.7,1424,6537,7962,139,141,280,0,0,0,0.04746029601497037,0.2146592694419981,0.13165692191929504
7,Campainha,Rio Tinto,859.99,1924,8052,9977,138,141,279,0,0,0,0.06456925220833723,0.2643957414833318,0.16555683280967856
8,Rio Tinto,Levada,452.83,2281,9094,11376,138,141,279,0,0,0,0.0765274722728589,0.29862602672432925,0.18877082774833318
9,Levada,Nau Vitória,1111.62,3329,11014,14343,138,141,279,0,0,0,0.1116874863783466,0.36164878126053307,0.23801201174891395
10,Nau Vitória,Nasoni,499.02,3556,11200,14756,144,141,285,0,0,0,0.11432885282270189,0.3677657651845166,0.23971343051749444
11,Nasoni,Contumil,650.0,3654,11295,14949,141,147,288,0,0,0,0.11998949556301342,0.35574129962690665,0.24032114555395895
12,Contumil,Estádio do Dragão,619.19,4569,12789,17359,139,152,291,0,0,0,0.15220223967796848,0.3895550596540289,0.27618034495756016
13,Estádio do Dragão,Campanhã,1166.02,9460,20561,30022,246,242,488,127,131,258,0.11178494802794911,0.24258693881895144,0.1772353632745095
14,Campanhã,Heroismo,950.92,16788,41006,57794,317,343,660,238,212,450,0.1316775850453376,0.3237390820980485,0.2273939741808608
15,Heroismo,24 de Agosto,571.9,19096,42491,61587,337,350,687,239,212,451,0.14459703083250117,0.33151082129101667,0.23665767487573314
16,24 de Agosto,Bolhão,680.44,27824,46928,74752,338,357,695,213,212,425,0.22112057215617514,0.36185792850102355,0.29255116964228467
17,Bolhão,Trindade,451.8,39720,51876,91596,342,361,703,213,212,425,0.31351112895545963,0.3973601391819108,0.35606405835854016
18,Trindade,Lapa,857.4300000000001,56783,68784,125568,339,370,709,217,210,427,0.446972552247038,0.5210972826705786,0.4847445736178972
19,Lapa,Carolina Michaelis,460.97,52298,68430,120728,338,370,708,233,213,446,0.3998576692636593,0.515505997080745,0.45811013430733916
20,Carolina Michaelis,Casa da Música,627.48,51500,63480,114980,342,380,722,211,217,428,0.40808593872352344,0.46712326480669225,0.4386966175030481
21,Casa da Música,Francos,871.87,52208,48160,100369,367,372,739,209,215,424,0.39822532070597483,0.360288500948097,0.37907294069164177
22,Francos,Ramalde,965.03,50595,43194,93789,371,362,733,185,215,400,0.4014993409204057,0.32844493407139363,0.3641925969798351
23,Ramalde,Viso,621.15,48006,41900,89906,356,374,730,185,213,398,0.3910103513187195,0.3136062181314423,0.35067315622508755
24,Viso,Sete Bicas,743.81,46592,39281,85874,370,352,722,183,217,400,0.37183816767175376,0.302517805771618,0.33656072382648183
25,Sete Bicas,Sra da Hora,674.5,43343,34580,77924,351,336,687,185,243,428,0.35616407929547267,0.26031536688042467,0.30614151683980834
26,Sra da Hora,Vasco da Gama,824.48,13142,16582,29725,130,144,274,0,0,0,0.4680524956731721,0.5331206265284526,0.5022488856117137
27,Vasco da Gama,Estádio do Mar,661.6,11804,16782,28586,131,161,292,0,0,0,0.41717030004333405,0.4825811597999456,0.4532358768269452
28,Estádio do Mar,Pedro Hispano,786.97,11287,16785,28072,131,159,290,0,0,0,0.3989109778753214,0.4887434292563305,0.4481639425980126
29,Pedro Hispano,Parque de Real,656.68,10315,16149,26465,130,159,289,0,0,0,0.36736188088436694,0.4702413846744265,0.4239634071910087
30,Parque de Real,C. Matosinhos,723.67,9505,15552,25057,140,159,299,0,0,0,0.3143230029040823,0.45283175032705275,0.38797815621596293
31,C. Matosinhos,Matosinhos Sul,616.61,6939,11648,18587,140,161,301,0,0,0,0.22948245305064532,0.3349524073711537,0.28589661466394056
32,Matosinhos Sul,Brito Capelo,535.72,3880,5982,9863,131,158,289,0,0,0,0.1371461759751053,0.17529075141102102,0.15800030372207652
33,Brito Capelo,Mercado,487.53,2374,4031,6406,129,158,287,0,0,0,0.0852275112552808,0.11813967946004154,0.10334640524953934
34,Mercado,Sr. de Matosinhos,708.96,1126,1957,3084,127,156,283,0,0,0,0.04105016130841,0.05810778727435022,0.05045295159352192
35,Sra da Hora,Fonte do Cuco,687.03,16468,13448,29917,96,96,192,125,134,259,0.3183251122509748,0.2491924588678582,0.2830288979376088
36,Fonte do Cuco,Custoias,689.2,15617,13294,28912,96,96,192,125,132,257,0.30187458677627366,0.24862243413225546,0.27480916298548835
