,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,327,1896,2224,143,145,288,0,0,0,0.010619010618996925,0.06053677769225882,0.03575121973574337
4,Venda Nova,Carreira,583.47,567,3487,4054,143,149,292,0,0,0,0.018363029417992657,0.10837011024512737,0.06429130011403057
5,Carreira,Baguim,786.02,715,4657,5373,145,152,297,0,0,0,0.02284282136537248,0.14186769564161647,0.08375790853705292
6,Baguim,Campainha,751.7,816,5422,6239,145,150,295,0,0,0,0.026084927729723657,0.16735243849674106,0.0979158654078681
7,Campainha,Rio Tinto,859.99,1137,6533,7671,169,149,318,0,0,0,0.031173554526056836,0.20301499825557745,0.1116904574056121
8,Rio Tinto,Levada,452.83,1264,7450,8715,156,149,305,0,0,0,0.037519479851299026,0.23150775737671664,0.13228752362601123
9,Levada,Nau Vitória,1111.62,2058,9069,11128,156,148,304,0,0,0,0.061091188125003894,0.2837139324914594,0.1694733136718309
10,Nau Vitória,Nasoni,499.02,2188,9195,11384,156,149,305,0,0,0,0.06493897756308016,0.2857301485074172,0.1728008938604776
11,Nasoni,Contumil,650.0,2267,9310,11578,172,157,329,0,0,0,0.061045568769130455,0.27453978939093904,0.16292578955218198
12,Contumil,Estádio do Dragão,619.19,2623,10366,12989,180,153,333,0,0,0,0.06747305750476253,0.313672675134471,0.18059180074003398
13,Estádio do Dragão,Campanhã,1166.02,5900,16070,21971,276,268,544,141,144,285,0.06238755067110644,0.1716941205339074,0.11675505768104442
14,Campanhã,Heroismo,950.92,12460,27007,39467,344,345,689,255,259,514,0.0905897558926684,0.19464820675133884,0.14284645947702082
15,Heroismo,24 de Agosto,571.9,13566,28165,41732,348,344,692,225,255,480,0.10358827387761772,0.2047735468500316,0.1554199506209949
16,24 de Agosto,Bolhão,680.44,18944,31777,50722,373,355,728,224,255,479,0.13917661126040612,0.22711170603397016,0.18374942121808283
17,Bolhão,Trindade,451.8,28782,33454,62236,366,344,710,226,257,483,0.21303671697260612,0.24235058554202507,0.2278511973101665
18,Trindade,Lapa,857.4300000000001,41347,44420,85768,376,334,710,228,248,476,0.30014318131179724,0.33236916846275394,0.31601205301326163
19,Lapa,Carolina Michaelis,460.97,37910,44131,82041,378,333,711,228,248,476,0.2743307416683794,0.3307406440005443,0.3020414229336042
20,Carolina Michaelis,Casa da Música,627.48,36763,41637,78400,380,358,738,222,216,438,0.26807942810958246,0.3180943018477767,0.2925046717850939
21,Casa da Música,Francos,871.87,37389,29852,67242,390,361,751,219,210,429,0.26986218214394947,0.22953487785555063,0.25033630098429677
