,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,2438,430,2869,151,83,234,0,0,0,0.07477924944787638,0.02401263289506751,0.05677228716632452
4,Venda Nova,Carreira,583.47,4274,676,4951,151,74,225,0,0,0,0.13106669564540832,0.04233197113892604,0.10188283069660971
5,Carreira,Baguim,786.02,6017,810,6827,119,74,193,0,0,0,0.23411812901703122,0.05068286809407423,0.16378543830045703
6,Baguim,Campainha,751.7,7251,843,8095,119,94,213,0,0,0,0.2821310016685551,0.04153314320613989,0.17595166507011836
7,Campainha,Rio Tinto,859.99,8868,1074,9942,119,98,217,0,0,0,0.34502414714426377,0.05075904711627675,0.2121302310025922
8,Rio Tinto,Levada,452.83,9746,1295,11041,119,100,219,0,0,0,0.37917905208978936,0.05997758523969112,0.23342495763768972
9,Levada,Nau Vitória,1111.62,11685,1693,13379,119,100,219,0,0,0,0.4546011793348395,0.07842473417118292,0.2828311130500648
10,Nau Vitória,Nasoni,499.02,12097,1811,13908,115,100,215,0,0,0,0.4870050644156231,0.08385447327052642,0.29949316155743855
11,Nasoni,Contumil,650.0,12240,1844,14085,95,100,195,0,0,0,0.5964933431371434,0.0854155086693532,0.33440214597417406
12,Contumil,Estádio do Dragão,619.19,13400,2291,15691,85,120,205,0,0,0,0.7298572613066524,0.08841055157431026,0.3543762604877204
13,Estádio do Dragão,Campanhã,1166.02,18453,5095,23548,203,201,404,117,101,218,0.253255397777599,0.07442369153538624,0.16662335079351334
14,Campanhã,Heroismo,950.92,35876,10912,46789,305,233,538,164,155,319,0.336707149464121,0.12293619107864791,0.23955365553640404
15,Heroismo,24 de Agosto,571.9,37467,12084,49552,305,235,540,191,155,346,0.3308409764847822,0.13548173263619145,0.244764331858536
16,24 de Agosto,Bolhão,680.44,43614,15885,59500,291,235,526,189,178,367,0.3974788183326511,0.1673866516059883,0.29076693069519843
17,Bolhão,Trindade,451.8,43427,21967,65395,288,235,523,189,188,377,0.39812625520223116,0.2255770850785537,0.31673904782794704
18,Trindade,Lapa,857.4300000000001,42470,38809,81279,260,237,497,187,188,375,0.4141971907998712,0.3967604753869772,0.4056842248458121
19,Lapa,Carolina Michaelis,460.97,39672,39738,79411,274,231,505,183,187,370,0.3793936922549481,0.41277674870882497,0.39539575166008467
20,Carolina Michaelis,Casa da Música,627.48,36400,40179,76580,272,249,521,171,187,358,0.35983101284928837,0.40115357911426214,0.38038966691793413
21,Casa da Música,Francos,871.87,30770,41350,72121,298,259,557,168,179,347,0.2902030335788837,0.4121203695851385,0.34947917050671934
22,Francos,Ramalde,965.03,28012,41579,69591,292,285,577,166,171,337,0.2687326407554251,0.39992179653468496,0.33424152681195557
23,Ramalde,Viso,621.15,27039,40449,67488,292,273,565,148,170,318,0.27100000912706945,0.39998424589802567,0.33592613253015385
24,Viso,Sete Bicas,743.81,25246,39440,64687,292,284,576,138,170,308,0.2594841513356706,0.38105460840677674,0.32214863633909574
25,Sete Bicas,Sra da Hora,674.5,23166,39309,62476,292,302,594,136,160,296,0.23932483112913785,0.3746949736060595,0.3097319084846686
26,Sra da Hora,Vasco da Gama,824.48,8542,7883,16425,125,150,275,0,0,0,0.31637659699273313,0.24331674853865118,0.2765257705632339
27,Vasco da Gama,Estádio do Mar,661.6,8727,6506,15234,133,164,297,0,0,0,0.30379691279643095,0.18368445428805147,0.23747218823288133
28,Estádio do Mar,Pedro Hispano,786.97,8664,6127,14791,119,167,286,0,0,0,0.3370712826485656,0.1698774676877388,0.23944412496164924
29,Pedro Hispano,Parque de Real,656.68,7805,5416,13222,116,167,283,0,0,0,0.3115238346616766,0.15016599886405427,0.21630560647014685
30,Parque de Real,C. Matosinhos,723.67,7221,4689,11910,116,135,251,0,0,0,0.28820361528262556,0.1608217614357305,0.21969146281517204
31,C. Matosinhos,Matosinhos Sul,616.61,4841,3220,8062,104,139,243,0,0,0,0.21553465113092887,0.1072696250428727,0.15360527406821362
32,Matosinhos Sul,Brito Capelo,535.72,2160,2195,4355,91,169,260,0,0,0,0.10991142570504493,0.0601353076078442,0.07755694894186446
33,Brito Capelo,Mercado,487.53,1007,1503,2510,86,170,256,0,0,0,0.05421801193939818,0.040949178757920396,0.04540667740482309
34,Mercado,Sr. de Matosinhos,708.96,249,407,657,99,169,268,0,0,0,0.011681431029526493,0.011176857330690165,0.01136324836123045
35,Sra da Hora,Fonte do Cuco,687.03,8780,19459,28239,67,68,135,83,103,186,0.25047556302606544,0.4836717071493801,0.375089675107263
36,Fonte do Cuco,Custoias,689.2,8664,19196,27860,67,68,135,83,134,217,0.24716320925428437,0.4005858848378997,0.33576731904466767
37,Custoias,Esposade,1779.24,8550,18749,27299,67,68,135,83,136,219,0.24389661920990469,0.3872636838647875,0.32705336401451945
38,Esposade,Crestins,2035.56,8470,18421,26891,67,68,135,77,136,213,0.25232442701651553,0.38049024485376554,0.32801329602032475
39,Crestins,Verdes,591.8199999999999,8041,18076,26118,67,68,135,67,148,215,0.2586758214555215,0.35173414404611364,0.31665900907161887
40,Verdes,Pedras Rubras,960.78,5739,16430,22170,0,0,0,67,170,237,0.3454214901998432,0.38972616568447926,0.3772012152310168
41,Pedras Rubras,Lidador,1147.58,5053,14694,19747,0,0,0,67,170,237,0.3041172347133948,0.3485393106326321,0.3359811710267718
42,Lidador,Vilar do Pinheiro,1987.51,4937,14188,19126,0,0,0,67,164,231,0.2971789818952177,0.3488582937726974,0.33386905612857987
43,Vilar do Pinheiro,Modivas Sul,2037.38,4883,13738,18622,0,0,0,67,136,203,0.2939267884721359,0.4073239714653419,0.36989731500945616
44,Modivas Sul,Modivas Centro,1051.08,4944,13572,18517,0,0,0,67,136,203,0.29756597005943664,0.40242030633067327,0.36781321012292517
45,Modivas Centro,Modivas Norte,852.51,4964,13361,18325,0,0,0,67,165,232,0.2987654625440027,0.32653118378656887,0.3185126349794485
46,Modivas Norte,Mindelo,1834.12,4709,12579,17289,0,0,0,67,169,236,0.2834296146466548,0.3001522825541301,0.2954047454787028
47,Mindelo,Espaço Natureza,776.86,4521,11698,16220,0,0,0,67,169,236,0.27214332183244866,0.2791111809111342,0.277133017528626
48,Espaço Natureza,Varziela,1539.0,4383,11727,16111,0,0,0,67,169,236,0.26381852759707475,0.27982219001083164,0.2752787773764176
49,Varziela,Árvore,858.71,3864,10736,14600,0,0,0,65,169,234,0.23972754106588165,0.2561680910334476,0.25160127159801265
50,Árvore,Azurara,664.57,3876,10629,14505,0,0,0,65,169,234,0.24046606940070106,0.25360579469863076,0.24995587100476138
