,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,314,140,454,40,0,40,0,0,0,0.03634259259259261,,0.05261420942771895
1,Venda Nova,Carreira,583.47,534,218,753,40,15,55,0,0,0,0.06185116580917492,0.06756869254652745,0.06341049128299833
2,Carreira,Baguim,786.02,838,246,1084,40,20,60,0,0,0,0.0970127553132045,0.05704918100173519,0.08369156387604806
3,Baguim,Campainha,751.7,1045,290,1336,40,20,60,0,0,0,0.12104451821403633,0.06723778990371347,0.10310894211059538
4,Campainha,Rio Tinto,859.99,1419,385,1805,40,20,60,0,0,0,0.1643327797006714,0.08929680367336268,0.1393207876915685
5,Rio Tinto,Levada,452.83,1624,454,2078,40,20,60,0,0,0,0.18802212610568528,0.10515257483203665,0.16039894234780241
6,Levada,Nau Vitória,1111.62,2097,584,2682,40,20,60,0,0,0,0.242776594118407,0.13533659289984817,0.20696326037888738
7,Nau Vitória,Nasoni,499.02,2291,628,2920,40,20,60,0,0,0,0.26522177240187106,0.14550981416398104,0.22531778632257435
8,Nasoni,Contumil,650.0,2311,633,2944,40,20,60,0,0,0,0.26752209083887607,0.14662556793802997,0.22722324987192738
9,Contumil,Estádio do Dragão,619.19,2690,784,3474,40,20,60,0,0,0,0.3113990909422753,0.18159255937179408,0.2681302470854482
10,Estádio do Dragão,Campanhã,1166.02,4592,2129,6721,159,98,257,40,20,60,0.10375033802988118,0.0814841546458028,0.0954856085228463
11,Campanhã,Heroismo,950.92,8369,4559,12928,189,100,289,66,59,125,0.1463425984792964,0.12582864223191542,0.13838680914513057
12,Heroismo,24 de Agosto,571.9,9153,4947,14100,179,100,279,40,60,100,0.18841061038868084,0.13561370687099156,0.16576846987888463
13,24 de Agosto,Bolhão,680.44,12432,5937,18370,191,100,291,40,60,100,0.24294344043890834,0.16275485978174317,0.20957117359609795
