,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,671,937,1608,77,77,154,0,1,1,0.04034391534391536,0.055520939418328634,0.04798858490634363
4,Venda Nova,Carreira,583.47,1139,1675,2814,78,77,155,0,1,1,0.06761386350590916,0.09925337753446833,0.08344862977731804
5,Carreira,Baguim,786.02,1731,2184,3916,78,77,155,0,1,1,0.10279244359911159,0.1294184473122538,0.11611807638723542
6,Baguim,Campainha,751.7,2209,2413,4622,72,77,149,0,0,0,0.14207411993378077,0.1450902155193948,0.1436327733572189
7,Campainha,Rio Tinto,859.99,3055,2961,6016,78,73,151,0,0,0,0.18134861728415475,0.18780591976354832,0.18447035954240465
8,Rio Tinto,Levada,452.83,3633,3428,7061,77,76,153,0,0,0,0.21843806354861198,0.20885017156995922,0.213675450539608
9,Levada,Nau Vitória,1111.62,4362,4370,8732,78,78,156,0,0,0,0.25892849696135845,0.2593903671555483,0.2591594320584534
10,Nau Vitória,Nasoni,499.02,4729,4456,9186,78,78,156,0,0,0,0.2807043738841961,0.26453288989935597,0.27261863189177604
11,Nasoni,Contumil,650.0,4921,4595,9516,77,79,156,0,0,0,0.29591336100878485,0.2692884346509521,0.2824302252250106
12,Contumil,Estádio do Dragão,619.19,5743,5575,11318,73,79,152,0,0,0,0.3642218860262524,0.32673484286280996,0.34473848859262113
13,Estádio do Dragão,Campanhã,1166.02,10656,10148,20805,214,213,427,94,95,189,0.15325338802058955,0.14588502293191596,0.1495683579532382
14,Campanhã,Heroismo,950.92,19209,19529,38739,215,208,423,173,173,346,0.21501073334855217,0.22234586153844418,0.21864699886518307
15,Heroismo,24 de Agosto,571.9,21098,21557,42656,198,209,407,194,175,369,0.23215670952094727,0.24347190234225083,0.2377406471946671
16,24 de Agosto,Bolhão,680.44,28013,27558,55571,197,212,409,194,176,370,0.3089772338568836,0.3081180512898301,0.308550562107243
17,Bolhão,Trindade,451.8,34015,36286,70302,205,213,418,175,175,350,0.3879538676267331,0.4058510873090714,0.39698979675439
18,Trindade,Lapa,857.4300000000001,40547,49093,89641,195,211,406,173,175,348,0.47689132198208056,0.5517665510048407,0.515179243692018
19,Lapa,Carolina Michaelis,460.97,40069,47847,87917,196,216,412,168,176,344,0.47702177909700344,0.5298484466951234,0.5043903959433216
20,Carolina Michaelis,Casa da Música,627.48,38400,44487,82887,214,214,428,158,173,331,0.44961486970027637,0.49913849831181484,0.4749044487606949
21,Casa da Música,Francos,871.87,35198,37137,72335,216,185,401,162,192,354,0.4053581986803179,0.4240566672394786,0.41474731547849836
22,Francos,Ramalde,965.03,32673,33440,66113,218,177,395,173,190,363,0.3630722935031278,0.3917919441720268,0.377052125284608
23,Ramalde,Viso,621.15,30912,31984,62897,216,200,416,173,177,350,0.34516507415994724,0.3672275795438302,0.356042462807458
24,Viso,Sete Bicas,743.81,29531,30006,59537,216,214,430,173,175,348,0.3297413011217781,0.33480254771497603,0.3322728282931146
25,Sete Bicas,Sra da Hora,674.5,25920,28127,54048,215,210,425,170,175,345,0.2925609662505299,0.3168927307503518,0.30473782358591667
26,Sra da Hora,Vasco da Gama,824.48,8819,9074,17893,118,116,234,0,0,0,0.3460274121249787,0.36216147022534595,0.35402549220892143
27,Vasco da Gama,Estádio do Mar,661.6,8696,8833,17529,118,116,234,0,0,0,0.34119786422063497,0.35253185101780493,0.34681642177820643
28,Estádio do Mar,Pedro Hispano,786.97,8480,8730,17210,117,114,231,0,0,0,0.3355567397655909,0.35454707462956764,0.3449285933348262
29,Pedro Hispano,Parque de Real,656.68,7697,8151,15849,120,115,235,0,0,0,0.29697508317177346,0.32816734008450354,0.3122393791077903
30,Parque de Real,C. Matosinhos,723.67,7448,7351,14800,116,122,238,0,0,0,0.29728764327682167,0.27897539765615864,0.28790069384101963
31,C. Matosinhos,Matosinhos Sul,616.61,5820,5199,11019,118,118,236,0,0,0,0.22835183375175183,0.2039919232894979,0.21617187852062486
32,Matosinhos Sul,Brito Capelo,535.72,2728,2530,5259,117,119,236,0,0,0,0.10797056265922485,0.09845436223554001,0.10317213956423123
33,Brito Capelo,Mercado,487.53,1277,1390,2667,117,120,237,0,0,0,0.05054870339370318,0.0536381671409292,0.05211298883533661
34,Mercado,Sr. de Matosinhos,708.96,298,291,589,115,117,232,0,0,0,0.012024468973921211,0.011514719848053181,0.011767397216479146
35,Sra da Hora,Fonte do Cuco,687.03,10428,12268,22697,98,98,196,98,98,196,0.22934396846876623,0.26980497469881665,0.24957447158379145
36,Fonte do Cuco,Custoias,689.2,9930,11947,21877,97,98,195,96,98,194,0.221852044901499,0.2627504822883334,0.24246262368567906
37,Custoias,Esposade,1779.24,9660,11705,21366,98,98,196,93,96,189,0.21841179817573383,0.2602563926673197,0.23950858861889548
38,Esposade,Crestins,2035.56,9525,11619,21144,96,97,193,97,98,195,0.21265458528452852,0.25675534822265655,0.23481858812221423
39,Crestins,Verdes,591.8199999999999,9431,11541,20972,96,97,193,97,98,195,0.21055983931532085,0.25501881826722494,0.23290387306895635
40,Verdes,Pedras Rubras,960.78,7260,6804,14064,0,0,0,97,97,194,0.30179606043973617,0.2828668318651138,0.29233144615242496
41,Pedras Rubras,Lidador,1147.58,6632,6003,12636,0,0,0,96,97,193,0.278598952911713,0.24957544054612077,0.2640120062823739
42,Lidador,Vilar do Pinheiro,1987.51,6364,5762,12126,0,0,0,96,97,193,0.26730609085091284,0.23952707687953625,0.25334461750778575
43,Vilar do Pinheiro,Modivas Sul,2037.38,6117,5597,11714,0,0,0,96,97,193,0.25693775677222064,0.2326813337595185,0.2447467047917434
