,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,417,922,1340,100,80,180,0,0,0,0.019351851851851842,0.053406232576230464,0.034487132173797896
4,Venda Nova,Carreira,583.47,820,1663,2484,99,80,179,0,0,0,0.03836499885379241,0.09629472882895669,0.06425538096559767
5,Carreira,Baguim,786.02,1133,2189,3323,99,80,179,0,0,0,0.05300574586655121,0.12672425370750384,0.08595256501334568
6,Baguim,Campainha,751.7,1429,2416,3845,95,83,178,0,0,0,0.0696509662997205,0.13478368729341786,0.10002184181925354
7,Campainha,Rio Tinto,859.99,1889,3045,4935,100,77,177,0,0,0,0.08747977270629732,0.18313652642845524,0.12909316274362026
8,Rio Tinto,Levada,452.83,2239,3569,5808,100,78,178,0,0,0,0.10367445070000686,0.21185620839177144,0.15107994002561156
9,Levada,Nau Vitória,1111.62,2943,4460,7403,100,80,180,0,0,0,0.1362663368130768,0.2581082952947813,0.190418318360501
10,Nau Vitória,Nasoni,499.02,3142,4616,7758,100,80,180,0,0,0,0.14546649440634266,0.2671819043327345,0.19956223215140567
11,Nasoni,Contumil,650.0,3290,4707,7998,100,80,180,0,0,0,0.15234743071156007,0.27241970191125203,0.20571288457808984
12,Contumil,Estádio do Dragão,619.19,3860,5563,9424,105,80,185,0,0,0,0.170237474276202,0.32195784715115483,0.23584628416807352
13,Estádio do Dragão,Campanhã,1166.02,7977,10001,17978,276,239,515,103,98,201,0.09367790004462183,0.1317194928091197,0.11160860906964416
14,Campanhã,Heroismo,950.92,14791,19058,33849,271,236,507,179,175,354,0.14370598510650248,0.20194166780548492,0.17156173456114693
15,Heroismo,24 de Agosto,571.9,16494,20513,37008,257,227,484,177,178,355,0.1659258359071569,0.22016188563869654,0.19216632405667056
16,24 de Agosto,Bolhão,680.44,22247,24912,47159,255,234,489,197,178,375,0.2140468311667994,0.26310162656955133,0.2374322250119328
17,Bolhão,Trindade,451.8,28428,31701,60129,255,239,494,179,178,357,0.28579012902556894,0.3310267698564744,0.3079793454724761
18,Trindade,Lapa,857.4300000000001,33961,41248,75209,262,240,502,179,190,369,0.33630455110256546,0.41681904278681103,0.3761542795118848
19,Lapa,Carolina Michaelis,460.97,33514,40573,74088,244,240,484,179,182,361,0.34516902188978477,0.4183889518647277,0.3817563499394265
20,Carolina Michaelis,Casa da Música,627.48,31929,38300,70230,241,229,470,180,181,361,0.3302066721707983,0.40593185762339873,0.36760472238762215
21,Casa da Música,Francos,871.87,29979,29574,59554,238,238,476,187,175,362,0.3065928074663321,0.3119411162888045,0.30922563989364454
22,Francos,Ramalde,965.03,28217,26143,54360,245,239,484,179,169,348,0.289969650814268,0.2794973833638084,0.28483711597897404
23,Ramalde,Viso,621.15,27036,24908,51945,254,238,492,179,178,357,0.27239115807113595,0.2606810425988232,0.26664742601901065
24,Viso,Sete Bicas,743.81,25779,23171,48951,232,221,453,184,179,363,0.26925670293299264,0.25151618376767415,0.2605571705403931
25,Sete Bicas,Sra da Hora,674.5,22404,20693,43097,218,220,438,199,179,378,0.2323173153319255,0.22514173693845438,0.22881577692882538
