,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,405,561,966,79,79,158,0,0,0,0.023734177215189875,0.0329052979435054,0.028319737579347633
1,Venda Nova,Carreira,583.47,710,972,1683,93,79,172,0,0,0,0.0353819218871088,0.057001005707179524,0.045311617362606395
2,Carreira,Baguim,786.02,1016,1259,2275,98,79,177,0,0,0,0.048019804618714565,0.07380898405186541,0.05953022933746551
3,Baguim,Campainha,751.7,1326,1428,2754,80,79,159,0,0,0,0.07676050963444878,0.08370432383376064,0.08021058084039619
4,Campainha,Rio Tinto,859.99,1828,1851,3679,79,93,172,0,0,0,0.10716881778674625,0.09215253316459279,0.09904954761314001
5,Rio Tinto,Levada,452.83,2110,2140,4250,79,82,161,0,0,0,0.12366355242574521,0.12082925167168376,0.12221999551994993
6,Levada,Nau Vitória,1111.62,2715,2746,5461,79,79,158,0,0,0,0.1591095543656015,0.16095156946371933,0.16003056191466042
7,Nau Vitória,Nasoni,499.02,2881,2857,5738,79,79,158,0,0,0,0.16886138791232805,0.16744517802459266,0.16815328296846035
8,Nasoni,Contumil,650.0,2989,2966,5955,84,79,163,0,0,0,0.16474014476332569,0.17386645985990257,0.16916332815369117
9,Contumil,Estádio do Dragão,619.19,3457,3644,7101,80,79,159,0,0,0,0.20009370055789052,0.2135617534579757,0.2067853746403228
10,Estádio do Dragão,Campanhã,1166.02,6604,6857,13461,219,218,437,99,98,197,0.09190790297311854,0.09605207586162315,0.09397327764401182
11,Campanhã,Heroismo,950.92,12557,12945,25502,219,225,444,178,177,355,0.13731449335919332,0.1399552901062489,0.13864241455214146
12,Heroismo,24 de Agosto,571.9,13775,14098,27874,219,224,443,177,177,354,0.15104695346014352,0.1527845863770784,0.15192088394616243
13,24 de Agosto,Bolhão,680.44,19013,17113,36127,216,219,435,186,177,363,0.2049255180659287,0.18765079570972742,0.19636251976778563
14,Bolhão,Trindade,451.8,23866,22706,46572,216,219,435,187,189,376,0.25654417417024644,0.2411030767351412,0.2487764463378436
15,Trindade,Lapa,857.4300000000001,27122,30566,57688,214,221,435,178,184,362,0.30013707076282686,0.3273728429074022,0.31397730660988304
16,Lapa,Carolina Michaelis,460.97,26751,30201,56952,193,236,429,175,181,356,0.3143980633792036,0.31504499020046717,0.3147407895872235
17,Carolina Michaelis,Casa da Música,627.48,25469,28561,54031,199,226,425,175,179,354,0.2948453373277754,0.3064274805026127,0.3008564536416437
18,Casa da Música,Francos,871.87,22766,23301,46068,212,233,445,162,179,341,0.2648255237823652,0.246004604410072,0.25495924886126575
19,Francos,Ramalde,965.03,20768,21369,42137,207,217,424,157,196,353,0.24828229006601316,0.2238076459283762,0.23523665218549433
20,Ramalde,Viso,621.15,19840,20502,40342,198,217,415,175,183,358,0.23024877132663357,0.22223545861779986,0.22610540396985326
