,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,548,477,1025,98,160,258,0,0,0,0.025888133030990173,0.013816007458005297,0.018401543528363894
1,Venda Nova,Carreira,583.47,1041,865,1907,84,160,244,0,0,0,0.05740248189374897,0.025048635937409556,0.03618684520106739
2,Carreira,Baguim,786.02,1461,1130,2591,80,138,218,0,0,0,0.08458350751141247,0.03791806927672509,0.055043000738995686
3,Baguim,Campainha,751.7,1854,1256,3111,99,130,229,0,0,0,0.08673534639893105,0.0447425793988017,0.06289665770890128
4,Campainha,Rio Tinto,859.99,2493,1589,4083,99,125,224,0,0,0,0.11659868080616814,0.05888601425181467,0.08439295170217626
5,Rio Tinto,Levada,452.83,2916,1850,4766,99,139,238,0,0,0,0.13636561250045995,0.06162634417379535,0.09271536755337433
6,Levada,Nau Vitória,1111.62,3776,2479,6256,99,140,239,0,0,0,0.1765975717123944,0.08200262263068582,0.12118630446787891
7,Nau Vitória,Nasoni,499.02,3962,2561,6524,99,140,239,0,0,0,0.1852933905364868,0.0847132308582636,0.12637614218941046
8,Nasoni,Contumil,650.0,4123,2587,6710,95,131,226,0,0,0,0.20093527633178554,0.09143387079433786,0.13746322267954816
9,Contumil,Estádio do Dragão,619.19,4889,3254,8144,81,123,204,0,0,0,0.27947938975538716,0.12249217525706414,0.1848253339549277
10,Estádio do Dragão,Campanhã,1166.02,8975,6510,15485,179,240,419,99,118,217,0.14198321104595535,0.08027055599499093,0.10730234092917723
11,Campanhã,Heroismo,950.92,18399,12291,30691,217,251,468,180,240,420,0.20106457317785797,0.10806795322389218,0.14953148361262833
12,Heroismo,24 de Agosto,571.9,19948,13605,33553,217,239,456,180,240,420,0.21798694757377954,0.12240962772533608,0.1655688319629148
13,24 de Agosto,Bolhão,680.44,25862,17232,43094,241,226,467,171,240,411,0.27377715749043585,0.1590629049059692,0.21249666800330183
14,Bolhão,Trindade,451.8,29107,24249,53356,247,200,447,160,241,401,0.3128752967301961,0.2355023997704968,0.27222768216822507
15,Trindade,Lapa,857.4300000000001,30837,34690,65528,259,192,451,160,224,384,0.3224854850499305,0.3575500612253816,0.3401451827309184
16,Lapa,Carolina Michaelis,460.97,30336,34414,64751,246,190,436,174,214,388,0.3150624727701631,0.36567770098837304,0.3400808570037354
17,Carolina Michaelis,Casa da Música,627.48,28220,32486,60707,238,198,436,200,198,398,0.27938755219008815,0.35361094547705496,0.3147414073749711
18,Casa da Música,Francos,871.87,23366,27510,50876,225,198,423,210,198,408,0.23208213098568525,0.29944338087884276,0.26422208668692004
19,Francos,Ramalde,965.03,21339,25008,46348,233,200,433,236,198,434,0.1960350250256687,0.2709406804107954,0.2304061306861814
20,Ramalde,Viso,621.15,20671,23524,44195,261,200,461,217,214,431,0.18759279090574107,0.24435532246338898,0.21406056464894996
21,Viso,Sete Bicas,743.81,19196,22005,41202,262,200,462,216,208,424,0.1742642220570685,0.23216089691983485,0.20104069968116314
22,Sete Bicas,Sra da Hora,674.5,16481,20864,37346,275,204,479,204,199,403,0.14984718737702857,0.22334846617091453,0.18360296620485073
