,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,2438,579,3017,180,100,280,0,0,0,0.06270576131687249,0.02683670562105301,0.049895384282651244
4,Venda Nova,Carreira,583.47,4464,986,5451,180,85,265,0,0,0,0.11482065953450225,0.05375512642540732,0.09523360174479256
5,Carreira,Baguim,786.02,6982,1162,8145,140,86,226,0,0,0,0.2309089413957751,0.06257870953124274,0.16685407440307695
6,Baguim,Campainha,751.7,8581,1186,9768,140,114,254,0,0,0,0.2837904849211223,0.04817909038378523,0.178043638553971
7,Campainha,Rio Tinto,859.99,10716,1507,12223,140,118,258,0,0,0,0.3543909851664611,0.05913072218380722,0.21934946953873571
8,Rio Tinto,Levada,452.83,11930,1742,13672,140,120,260,0,0,0,0.39451265027365906,0.06724120829312037,0.24346429243648735
9,Levada,Nau Vitória,1111.62,14514,2201,16715,140,120,260,0,0,0,0.47996795633299233,0.08493595527240617,0.29764549430502946
10,Nau Vitória,Nasoni,499.02,14991,2260,17252,140,120,260,0,0,0,0.495759902603954,0.08721466634467306,0.30720056279197816
11,Nasoni,Contumil,650.0,15250,2301,17551,112,122,234,0,0,0,0.6303798444232525,0.08734136137437848,0.3472572165088823
12,Contumil,Estádio do Dragão,619.19,16876,2884,19761,100,156,256,0,0,0,0.7813348474502225,0.08561624219533988,0.35738132237302844
13,Estádio do Dragão,Campanhã,1166.02,23233,6535,29769,219,220,439,139,120,259,0.284108376740303,0.08457389113935129,0.18716123204131932
14,Campanhã,Heroismo,950.92,43286,13793,57079,337,250,587,199,180,379,0.35438941221230225,0.13983349210550938,0.25853194084058123
15,Heroismo,24 de Agosto,571.9,45945,15384,61329,346,254,600,226,179,405,0.3513096206752241,0.15499469975550104,0.26660507454929805
16,24 de Agosto,Bolhão,680.44,54217,20166,74383,333,256,589,226,201,427,0.42365608410190186,0.19179428785571392,0.3190795711278577
17,Bolhão,Trindade,451.8,53637,28366,82004,325,256,581,226,213,439,0.4248601757050683,0.262359378616652,0.34989436901985715
18,Trindade,Lapa,857.4300000000001,51672,53587,105260,291,265,556,226,219,445,0.4345771138969026,0.4803839841453667,0.4567498843604908
19,Lapa,Carolina Michaelis,460.97,49853,54702,104555,308,259,567,221,219,440,0.41087120567411434,0.4961398376331313,0.4514657783936961
20,Carolina Michaelis,Casa da Música,627.48,45090,56127,101218,308,285,593,206,219,425,0.3833726194909077,0.4843906981264097,0.43350438989303924
21,Casa da Música,Francos,871.87,37419,58130,95550,328,301,629,206,209,415,0.30687826496778264,0.497490807702557,0.4001537540854493
22,Francos,Ramalde,965.03,33501,58385,91886,328,333,661,198,199,397,0.27929009353428574,0.4814090464285007,0.3809059098729572
23,Ramalde,Viso,621.15,32675,56704,89379,326,320,646,182,199,381,0.2827744271681793,0.47863479167050604,0.38192651884817647
24,Viso,Sete Bicas,743.81,30543,55354,85898,326,328,654,166,199,365,0.2737289150377442,0.4605191949101739,0.3705957895444662
25,Sete Bicas,Sra da Hora,674.5,28172,54908,83080,326,354,680,166,187,353,0.2524782824906007,0.44699030995861033,0.3544040983378276
26,Sra da Hora,Vasco da Gama,824.48,10512,10224,20736,143,179,322,0,0,0,0.3403480500634604,0.26443724003855473,0.29814918362104387
27,Vasco da Gama,Estádio do Mar,661.6,11115,8232,19347,155,193,348,0,0,0,0.3319973907691885,0.197469703695657,0.25738864477725865
28,Estádio do Mar,Pedro Hispano,786.97,11099,7744,18844,138,199,337,0,0,0,0.3723777622456208,0.1801732682728781,0.25888015304509915
29,Pedro Hispano,Parque de Real,656.68,10148,6873,17022,138,198,336,0,0,0,0.3404704991771824,0.16072441090113126,0.23454869715736656
30,Parque de Real,C. Matosinhos,723.67,9083,5789,14873,138,158,296,0,0,0,0.30473923708218426,0.16964163743968286,0.23262632916490314
31,C. Matosinhos,Matosinhos Sul,616.61,5825,3959,9784,124,166,290,0,0,0,0.217484514716177,0.1104342916415932,0.1562074904734842
32,Matosinhos Sul,Brito Capelo,535.72,2468,2528,4996,100,194,294,0,0,0,0.11428064548320248,0.06033400647983376,0.0786832034197551
33,Brito Capelo,Mercado,487.53,1086,1786,2872,99,196,295,0,0,0,0.05080870901166725,0.042191624449323666,0.045083459607533884
34,Mercado,Sr. de Matosinhos,708.96,231,553,784,117,196,313,0,0,0,0.009151517500038458,0.013062169312169311,0.011600360168337652
35,Sra da Hora,Fonte do Cuco,687.03,9496,27393,36889,60,79,139,100,120,220,0.251488840275955,0.5850320987264687,0.4361316750164124
36,Fonte do Cuco,Custoias,689.2,9457,27107,36565,60,79,139,100,152,252,0.25045715277989955,0.4950318048895288,0.3952140480406356
37,Custoias,Esposade,1779.24,9332,26475,35808,60,79,139,98,160,258,0.2504504701182089,0.46657390814809846,0.38090435029402436
38,Esposade,Crestins,2035.56,9236,26096,35332,60,79,139,93,160,253,0.2563932434469665,0.4598963728174015,0.3808713131800206
39,Crestins,Verdes,591.8199999999999,8943,25608,34551,60,79,139,80,182,262,0.2726532766625516,0.4117104181105453,0.36369911032639596
40,Verdes,Pedras Rubras,960.78,6855,24221,31077,0,0,0,80,200,280,0.3455594008452845,0.48833969000558325,0.4475453216740693
41,Pedras Rubras,Lidador,1147.58,5923,21351,27274,0,0,0,80,200,280,0.29855180193394065,0.43046782360167934,0.39277753169661117
42,Lidador,Vilar do Pinheiro,1987.51,5755,20459,26214,0,0,0,80,188,268,0.2901079110538935,0.4388116911436776,0.39442250305717486
43,Vilar do Pinheiro,Modivas Sul,2037.38,5722,19632,25354,0,0,0,80,162,242,0.288410036990248,0.4886682728665638,0.422467203155385
44,Modivas Sul,Modivas Centro,1051.08,5808,19326,25135,0,0,0,80,162,242,0.2927823643040956,0.4810404807727848,0.4188063926839619
45,Modivas Centro,Modivas Norte,852.51,5999,18980,24979,0,0,0,80,184,264,0.30238037391062617,0.41594952950834907,0.38153463387267544
46,Modivas Norte,Mindelo,1834.12,5811,17608,23419,0,0,0,80,200,280,0.29290224231659057,0.3550087246869998,0.33726401543831147
47,Mindelo,Espaço Natureza,776.86,5789,16474,22263,0,0,0,80,200,280,0.29179250137018387,0.3321459822624795,0.3206164162932522
48,Espaço Natureza,Varziela,1539.0,5636,16514,22151,0,0,0,80,200,280,0.2841202744965882,0.3329503831608594,0.3189989235424962
49,Varziela,Árvore,858.71,5224,15041,20266,0,0,0,80,200,280,0.2633243019406533,0.3032616419789217,0.29185097339655924
50,Árvore,Azurara,664.57,5294,14908,20203,0,0,0,78,200,278,0.27370918074984985,0.300579217379345,0.2930401423538032
51,Azurara,Santa Clara,1218.09,5287,14574,19861,0,0,0,76,202,278,0.28050988048204206,0.2909361676167876,0.28808581573822406
52,Santa Clara,Vila do Conde,670.57,4925,14450,19375,0,0,0,52,198,250,0.38191658124971467,0.29428895135135236,0.3125154983702117
53,Vila do Conde,Alto de Pega,730.41,2682,11094,13776,0,0,0,40,198,238,0.27037244240091163,0.22594358448999258,0.23341061943300417
54,Alto de Pega,Portas Fronhas,671.05,2117,10783,12900,0,0,0,43,197,240,0.19852655213843604,0.22072278159333147,0.21674595714932937
55,Portas Fronhas,São Brás,562.21,1856,7949,9805,0,0,0,40,197,237,0.1871221021105954,0.1627147953141063,0.16683417198861922
56,São Brás,Póvoa de Varzim,624.94,1782,7548,9331,0,0,0,40,197,237,0.1796572424548935,0.1545153102996561,0.1587586743764894
57,Sra da Hora,Fonte do Cuco,685.98,12770,20256,33027,128,116,244,46,59,105,0.3269856677886384,0.5104040587188418,0.4194309220205533
58,Fonte do Cuco,Cândido dos Reis,913.51,12807,20097,32905,128,116,244,26,59,85,0.3756274973683241,0.5063965318166566,0.445967427965546
59,Cândido dos Reis,Pias,916.73,12814,19358,32173,128,116,244,26,59,85,0.37584266712178926,0.48776689908290516,0.43604608409664514
60,Pias,Araújo,1258.13,12941,18460,31402,128,116,244,26,59,85,0.37956325829141985,0.4651484664543104,0.42559906200996045
61,Araújo,Custió,651.69,12840,17598,30439,124,116,240,26,59,85,0.3863993342665089,0.44343126204110517,0.4174399698879869
62,Custió,Parque de Maia,1418.51,12803,16268,29072,123,156,279,26,59,85,0.387801458061962,0.336633566509159,0.357401651524739
63,Parque de Maia,Forum,824.81,12250,13083,25333,108,156,264,26,59,85,0.41140815920108675,0.2707169564736524,0.32435340598215495
64,Forum,Zona Industrial,1119.4,8270,6695,14966,68,80,148,26,20,46,0.39129715325115655,0.30106401499004115,0.3450322833939266
65,Zona Industrial,Mandim,1194.23,7012,6608,13621,66,80,146,26,20,46,0.33870708656957743,0.2971607679532257,0.3171909230536576
66,Mandim,Castêlo da Maia,1468.1,5689,6510,12199,44,92,136,26,24,50,0.35664712725458386,0.25211888823254835,0.29203258195333326
67,Castêlo da Maia,ISMAI,702.48,4769,3173,7942,30,92,122,26,24,50,0.368966311723363,0.12287019826517968,0.20496997517443324
68,Santo Ovídio,D. João II,463.71,26165,3413,29578,410,280,690,0,0,0,0.2954494128274616,0.05643981124625174,0.1984600092872605
69,D. João II,João de Deus,716.25,33740,5260,39000,400,312,712,0,0,0,0.390512218461321,0.07805964155072816,0.253594797118477
70,João de Deus,C.M.Gaia,405.01,42405,9755,52160,400,282,682,0,0,0,0.49080690940787725,0.16015059319624023,0.3540839164875229
71,C.M.Gaia,General Torres,488.39,47154,11437,58591,380,280,660,0,0,0,0.5744920357510619,0.18911301034101233,0.41099790375891965
72,General Torres,Jardim do Morro,419.98,53631,11912,65544,400,310,710,0,0,0,0.6207323289307919,0.17790957837695384,0.42738718432277806
73,Jardim do Morro,São Bento,795.7,54360,12573,66933,398,320,718,0,0,0,0.6323294440340501,0.18191185119483047,0.431586227169774
74,São Bento,Aliados,443.38,57462,18045,75508,366,320,686,0,0,0,0.7268621492703223,0.2610819651895805,0.5095885940139996
75,Aliados,Trindade,450.27,56340,21164,77505,370,320,690,0,0,0,0.7049575762517719,0.30620404672694035,0.5200284031388066
76,Trindade,Faria Guimaraes,555.34,40910,16727,57637,398,318,716,0,0,0,0.4758775990666679,0.24352702105337418,0.3726827892786408
77,Faria Guimaraes,Marques,621.04,39400,16268,55668,398,320,718,0,0,0,0.4583147079698996,0.23536327871957885,0.3589491684711494
78,Marques,Combatentes,702.75,32023,13705,45728,358,320,678,0,0,0,0.4141221300389361,0.19827950609626094,0.3122495051692369
79,Combatentes,Salgueiros,471.25,29745,11612,41357,358,342,700,0,0,0,0.38466075416322165,0.1571958866999602,0.2735279189168853
80,Salgueiros,Polo Universitario,775.36,28259,9651,37911,356,358,714,0,0,0,0.3675001605987654,0.12481581435657807,0.24581809343531574
81,Polo Universitario,I.P.O.,827.64,22234,8437,30671,352,360,712,0,0,0,0.29243759624716564,0.10850455053061517,0.1994377416713817
82,I.P.O.,Hospital São João,351.77,8185,7515,15700,358,340,698,0,0,0,0.10585748454955489,0.10232843137254904,0.10413846151204488
83,Verdes (E) ,Botica,683.54,1948,1291,3240,60,79,139,0,0,0,0.15038002963267152,0.07569580272985256,0.10793359851524204
84,Botica,Aeroporto,649.66,1377,882,2259,59,79,138,0,0,0,0.1080659146517566,0.051687763713080176,0.07579146592599255
