,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,2529,659,3189,199,199,398,0,0,0,0.05885911036664803,0.015354547428185709,0.03710682889741687
4,Venda Nova,Carreira,583.47,4571,1134,5706,199,204,403,0,0,0,0.10635404720066738,0.025752036406367446,0.06555302932960735
5,Carreira,Baguim,786.02,7416,1447,8864,239,210,449,0,0,0,0.1436653512044496,0.03192140862382081,0.09140203730259648
6,Baguim,Campainha,751.7,9879,1499,11379,239,185,424,0,0,0,0.19138265237987453,0.03752413542277305,0.12425098814151658
7,Campainha,Rio Tinto,859.99,13769,1907,15676,219,181,400,0,0,0,0.29108803872940464,0.048783932634249134,0.18144543072134678
8,Rio Tinto,Levada,452.83,15373,2305,17679,219,179,398,0,0,0,0.3250038594650268,0.05961839427510867,0.20564707989468675
9,Levada,Nau Vitória,1111.62,19119,2861,21980,219,179,398,0,0,0,0.40418109787703616,0.07400199181167012,0.2556834597220097
10,Nau Vitória,Nasoni,499.02,19665,3097,22763,219,179,398,0,0,0,0.4157333523075155,0.08010966455278322,0.26478702037762336
11,Nasoni,Contumil,650.0,20123,3156,23280,217,189,406,0,0,0,0.4293390812308753,0.07732755220671311,0.2654716453058342
12,Contumil,Estádio do Dragão,619.19,22774,4075,26849,219,181,400,0,0,0,0.48144628888424323,0.1042362573578985,0.31075874961857225
13,Estádio do Dragão,Campanhã,1166.02,33724,9761,43485,319,240,559,160,235,395,0.3105840054037378,0.08864010924659182,0.1988326801201357
14,Campanhã,Heroismo,950.92,74807,19628,94435,463,433,896,263,260,523,0.452741090318071,0.12422372113813875,0.29215337694911064
15,Heroismo,24 de Agosto,571.9,77530,22789,100319,463,442,905,263,260,523,0.4692208504474614,0.14247772251785426,0.3085019442325292
16,24 de Agosto,Bolhão,680.44,87047,33158,120205,441,456,897,263,238,501,0.5424198575443583,0.21050167381473248,0.3780055421321235
17,Bolhão,Trindade,451.8,84768,47434,132203,445,464,909,263,227,490,0.525391974935957,0.3030557395912368,0.415910978169555
18,Trindade,Lapa,857.4300000000001,84830,76984,161815,468,447,915,263,238,501,0.5100711733025735,0.4948329888651251,0.5027062023125383
19,Lapa,Carolina Michaelis,460.97,82545,77959,160505,467,444,911,254,247,501,0.5037464705840946,0.4960540321550885,0.499980572634089
20,Carolina Michaelis,Casa da Música,627.48,71796,79637,151434,467,419,886,241,256,497,0.44694042785225996,0.5171565208978888,0.48130666078559947
21,Casa da Música,Francos,871.87,52544,82629,135174,463,419,882,232,259,491,0.3335257212362224,0.5340005860249778,0.43286182562316
22,Francos,Ramalde,965.03,44027,80355,124382,454,411,865,227,259,486,0.2852257929995779,0.5251701824882091,0.40467027370959485
23,Ramalde,Viso,621.15,42048,75119,117167,434,422,856,243,260,503,0.273026109156048,0.4826745451521735,0.37840010925599954
24,Viso,Sete Bicas,743.81,37262,72431,109694,418,397,815,259,266,525,0.2411512471060009,0.4774040005477907,0.3581975759728646
25,Sete Bicas,Sra da Hora,674.5,32259,68721,100981,400,369,769,253,298,551,0.2163009291870437,0.4473824069001714,0.33354528637893055
26,Sra da Hora,Vasco da Gama,824.48,17553,13831,31384,196,157,353,0,0,0,0.41462216787849593,0.40786335128180384,0.41161612197005215
27,Vasco da Gama,Estádio do Mar,661.6,18653,11039,29693,177,160,337,0,0,0,0.48791515119079,0.31942773670138586,0.4079211265073934
28,Estádio do Mar,Pedro Hispano,786.97,17915,10528,28443,180,157,337,0,0,0,0.46078426866237476,0.3104677407080211,0.3907555004462515
29,Pedro Hispano,Parque de Real,656.68,16694,9027,25721,178,157,335,0,0,0,0.4342058484133463,0.26619025487371,0.3554642120380541
30,Parque de Real,C. Matosinhos,723.67,15915,8019,23934,176,157,333,0,0,0,0.4186453096638038,0.23647201771939885,0.33275579964797325
31,C. Matosinhos,Matosinhos Sul,616.61,10447,5690,16138,174,157,331,0,0,0,0.2779713223969413,0.16781109257256516,0.22572009556181424
32,Matosinhos Sul,Brito Capelo,535.72,4198,3481,7679,176,162,338,0,0,0,0.11043202756701533,0.09949510874792444,0.10519007239336822
33,Brito Capelo,Mercado,487.53,1829,2316,4145,180,164,344,0,0,0,0.047050266239396295,0.06538793458614069,0.055792643009355825
34,Mercado,Sr. de Matosinhos,708.96,331,576,907,176,160,336,0,0,0,0.008724313312100397,0.01666666666666667,0.012506386338084336
35,Sra da Hora,Fonte do Cuco,687.03,9566,27032,36599,79,60,139,160,224,384,0.16859577094724584,0.3945725951053727,0.292199623670641
36,Fonte do Cuco,Custoias,689.2,9378,26490,35868,79,60,139,158,216,374,0.1667293654699495,0.3981802223765805,0.29214445154771995
37,Custoias,Esposade,1779.24,9199,25850,35049,79,60,139,160,218,378,0.16212479479290454,0.38568343173469494,0.2831883498506461
38,Esposade,Crestins,2035.56,9100,25454,34554,79,80,159,162,218,380,0.15898739869233536,0.3567826408802966,0.2687328083751723
39,Crestins,Verdes,591.8199999999999,8987,24888,33875,77,80,157,160,196,356,0.15959443204353935,0.3777455816272943,0.27721753305642355
40,Verdes,Pedras Rubras,960.78,6851,21130,27982,0,0,0,160,178,338,0.17266643600262677,0.47868047156345805,0.3338217565050764
41,Pedras Rubras,Lidador,1147.58,6376,18064,24441,0,0,0,160,178,338,0.16070883535844416,0.40922491784303694,0.29158416873790427
42,Lidador,Vilar do Pinheiro,1987.51,6219,17414,23634,0,0,0,160,178,338,0.1567384626779967,0.3945006889786327,0.28195052268247367
43,Vilar do Pinheiro,Modivas Sul,2037.38,6323,16658,22981,0,0,0,160,178,338,0.1593577333597678,0.3773706904126317,0.27416929062429374
44,Modivas Sul,Modivas Centro,1051.08,6381,16425,22807,0,0,0,160,176,336,0.16082277522564536,0.37632733450905365,0.2737061158026688
45,Modivas Centro,Modivas Norte,852.51,6493,16052,22545,0,0,0,160,182,342,0.16364419072511768,0.3556431904946789,0.26581909703523504
46,Modivas Norte,Mindelo,1834.12,6051,14960,21011,0,0,0,160,178,338,0.15249984092221877,0.33890050678142764,0.25066350519126956
47,Mindelo,Espaço Natureza,776.86,5989,13989,19979,0,0,0,158,178,336,0.15286434261428322,0.31691001778994354,0.23976949196329372
48,Espaço Natureza,Varziela,1539.0,5733,14081,19814,0,0,0,158,178,336,0.14632749522884284,0.3189812348287827,0.23779286918357287
49,Varziela,Árvore,858.71,5575,12601,18177,0,0,0,154,178,332,0.14598892543451136,0.28547115431422493,0.22077156621941801
50,Árvore,Azurara,664.57,5668,12448,18116,0,0,0,148,178,326,0.15442468369371706,0.2820030600494536,0.22408404256280018
51,Azurara,Santa Clara,1218.09,5580,12277,17857,0,0,0,146,182,328,0.15411294381305993,0.2720008838699283,0.21952637396656619
52,Santa Clara,Vila do Conde,670.57,5139,12350,17490,0,0,0,146,178,324,0.14194983197858252,0.2797815768093348,0.21767221031152667
53,Vila do Conde,Alto de Pega,730.41,2799,9304,12104,0,0,0,158,178,336,0.07144397435211382,0.2107851371066042,0.14526161414467123
54,Alto de Pega,Portas Fronhas,671.05,2327,9102,11430,0,0,0,144,178,322,0.06518714826862738,0.20619133540633963,0.14313356227643106
55,Portas Fronhas,São Brás,562.21,1999,6273,8272,0,0,0,144,178,322,0.055990973856838745,0.14210688177616954,0.10359541984951229
56,São Brás,Póvoa de Varzim,624.94,1965,5901,7866,0,0,0,140,178,318,0.05660820029936543,0.1336761507792679,0.09974686440446807
57,Sra da Hora,Fonte do Cuco,685.98,9618,22005,31624,117,130,247,101,84,185,0.1911512019225637,0.44990498251932276,0.3186923672376705
58,Fonte do Cuco,Cândido dos Reis,913.51,9874,21685,31559,117,129,246,99,84,183,0.19818351140287652,0.44531425861977947,0.32033412921118254
59,Cândido dos Reis,Pias,916.73,9735,20429,30165,115,129,244,99,84,183,0.19710928816555395,0.4195373512859772,0.3075341817479711
60,Pias,Araújo,1258.13,9873,19362,29236,115,129,244,99,84,183,0.19990944421251652,0.3976301574038199,0.29806832042126485
61,Araújo,Custió,651.69,9787,18268,28055,115,129,244,99,84,183,0.19815522989756074,0.37514833543996534,0.28602384040539997
62,Custió,Parque de Maia,1418.51,9781,16746,26528,103,127,230,99,84,183,0.20900573237223968,0.3469866874079405,0.27905867369432863
63,Parque de Maia,Forum,824.81,9040,12313,21353,115,127,242,99,84,183,0.18303558530867003,0.25511939278274903,0.21866117804161986
64,Forum,Zona Industrial,1119.4,4323,5962,10286,37,51,88,79,64,143,0.15674175458082887,0.22175107963194485,0.18883109831659048
65,Zona Industrial,Mandim,1194.23,3516,5860,9377,37,51,88,79,62,141,0.12749486572435154,0.22206798190954374,0.17373715271041187
66,Mandim,Castêlo da Maia,1468.1,2730,5829,8559,28,39,67,79,79,158,0.10648742171091935,0.20807775139845686,0.1595319027852829
67,Castêlo da Maia,ISMAI,702.48,2042,2871,4913,40,39,79,79,79,158,0.07234388704391106,0.1024771559109081,0.08735266354401398
68,Santo Ovídio,D. João II,463.71,30855,5395,36250,424,426,850,0,0,0,0.3369038259958072,0.05863630522677666,0.19744269205744602
69,D. João II,João de Deus,716.25,41849,8571,50420,436,392,828,0,0,0,0.4443732417653116,0.10123223595108741,0.28192001195954364
70,João de Deus,C.M.Gaia,405.01,56405,14923,71329,434,396,830,0,0,0,0.6016988332980958,0.17447582377904733,0.39786713237093535
71,C.M.Gaia,General Torres,488.39,64373,18530,82903,420,418,838,0,0,0,0.7095828636564742,0.2052325981884584,0.45800958088125865
72,General Torres,Jardim do Morro,419.98,75455,19470,94925,438,398,836,0,0,0,0.7975543163899593,0.22648421185214748,0.5256812283444461
