,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,211,105,316,40,40,80,0,0,0,0.024421296296296295,0.012242730814689884,0.018332013555493094
4,Venda Nova,Carreira,583.47,259,198,458,40,40,80,0,0,0,0.030064797319060095,0.023006288436505668,0.02653554287778288
5,Carreira,Baguim,786.02,333,280,614,40,40,80,0,0,0,0.03859557083111463,0.032476864125419766,0.0355362174782672
6,Baguim,Campainha,751.7,355,325,681,40,40,80,0,0,0,0.04112235889050674,0.037700674979961796,0.039411516935234266
7,Campainha,Rio Tinto,859.99,375,432,807,40,40,80,0,0,0,0.043424923326277814,0.05008299135446462,0.046753957340371216
8,Rio Tinto,Levada,452.83,388,503,892,40,40,80,0,0,0,0.044990524010854016,0.0582956300151549,0.05164307701300446
9,Levada,Nau Vitória,1111.62,629,563,1193,40,40,80,0,0,0,0.07285865488240481,0.06524832795842295,0.06905349142041388
10,Nau Vitória,Nasoni,499.02,641,590,1231,40,40,80,0,0,0,0.07422238871219117,0.06832780984964926,0.07127509928092021
11,Nasoni,Contumil,650.0,651,603,1254,40,40,80,0,0,0,0.07544286690348269,0.06980039711832986,0.07262163201090628
12,Contumil,Estádio do Dragão,619.19,657,705,1362,40,40,80,0,0,0,0.07607681915610821,0.08162150302811191,0.07884916109211007
13,Estádio do Dragão,Campanhã,1166.02,1311,1256,2568,50,77,127,38,57,95,0.06486637228458483,0.04085159736663891,0.050376126860295536
14,Campanhã,Heroismo,950.92,2386,2238,4624,70,77,147,64,114,178,0.07699708910433042,0.04984768675473682,0.060934098128440375
15,Heroismo,24 de Agosto,571.9,2487,2393,4880,72,77,149,76,114,190,0.07231809112907243,0.05329516247664891,0.06154681114056711
16,24 de Agosto,Bolhão,680.44,3133,3065,6199,61,77,138,76,114,190,0.09785847980887524,0.06827143973746566,0.08058809129797445
17,Bolhão,Trindade,451.8,3721,3564,7286,54,76,130,76,114,190,0.1219732348808483,0.07977058512204867,0.09689408577950205
