,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,530,2447,2978,181,177,358,0,0,0,0.013581952117863717,0.06402672740362583,0.03852252537367348
4,Venda Nova,Carreira,583.47,781,4522,5303,181,175,356,0,0,0,0.019984732164174693,0.11963204034130685,0.06896866174563011
5,Carreira,Baguim,786.02,1028,6183,7212,181,174,355,0,0,0,0.026315080313300432,0.16451685133177188,0.09405341315052305
6,Baguim,Campainha,751.7,1274,7215,8489,182,175,357,0,0,0,0.03241401639115318,0.19088027178400566,0.1100935533484338
7,Campainha,Rio Tinto,859.99,1782,8908,10690,180,177,357,0,0,0,0.04583485228606101,0.23299961128784927,0.13863082523652745
8,Rio Tinto,Levada,452.83,2064,10264,12328,180,177,357,0,0,0,0.05309391362609469,0.26847321497414567,0.1598786092524393
9,Levada,Nau Vitória,1111.62,2825,12533,15359,180,177,357,0,0,0,0.07268234942640528,0.32782213450916914,0.19918022606407812
10,Nau Vitória,Nasoni,499.02,3137,12776,15913,186,177,363,0,0,0,0.07808807064268396,0.33418854469127585,0.2029635084019147
11,Nasoni,Contumil,650.0,3323,12945,16269,186,175,361,0,0,0,0.08271899252121127,0.3424807583123907,0.20864228618729547
12,Contumil,Estádio do Dragão,619.19,4195,14686,18881,180,188,368,0,0,0,0.10789899794085964,0.3616568928714524,0.237536183394532
13,Estádio do Dragão,Campanhã,1166.02,9788,22282,32070,260,256,516,158,158,316,0.10266168121033785,0.23584257687992707,0.16894903698654523
14,Campanhã,Heroismo,950.92,17703,46911,64615,371,387,758,290,251,541,0.11642896457216943,0.3216671648274886,0.2169067793975976
15,Heroismo,24 de Agosto,571.9,20199,49069,69268,408,397,805,286,251,537,0.1269956994490988,0.33154995477153926,0.22559018966495906
16,24 de Agosto,Bolhão,680.44,31513,54807,86321,401,395,796,264,251,515,0.20720857078338042,0.37140225026094353,0.28806706483370825
17,Bolhão,Trindade,451.8,45202,60436,105639,404,413,817,264,251,515,0.29595310315753415,0.3990396043054916,0.3472794664999792
18,Trindade,Lapa,857.4300000000001,62024,77972,139996,399,422,821,264,250,514,0.40897947620980946,0.5091196817005658,0.45929532340319124
19,Lapa,Carolina Michaelis,460.97,62502,76218,138720,399,424,823,292,252,544,0.39408858020351994,0.4946685945776594,0.4436516114647691
20,Carolina Michaelis,Casa da Música,627.48,61894,69740,131634,399,436,835,264,252,516,0.4081257727733544,0.44513530195856005,0.42693158008409016
21,Casa da Música,Francos,871.87,63253,50985,114238,439,426,865,254,252,506,0.4008069835477184,0.3299745145638329,0.3657654040299098
22,Francos,Ramalde,965.03,60713,44610,105324,442,423,865,224,252,476,0.4020139968229853,0.28993750824825243,0.3454537621202003
23,Ramalde,Viso,621.15,57588,43244,100833,424,442,866,224,252,476,0.3913952109959904,0.2737577912613878,0.3304882811601452
24,Viso,Sete Bicas,743.81,55955,40420,96375,442,408,850,224,254,478,0.3705078250712153,0.2674701432619656,0.3189726151216091
25,Sete Bicas,Sra da Hora,674.5,51621,35911,87533,421,396,817,224,284,508,0.35239280183804134,0.23025086361744324,0.28940766079144203
26,Sra da Hora,Vasco da Gama,824.48,13119,16222,29342,160,178,338,0,0,0,0.3796237149564222,0.42193919574118227,0.4019081989199941
27,Vasco da Gama,Estádio do Mar,661.6,11622,16714,28337,161,197,358,0,0,0,0.33421073760498093,0.39280286015255583,0.3664527715208252
28,Estádio do Mar,Pedro Hispano,786.97,11122,16433,27556,160,195,355,0,0,0,0.3218356484362721,0.3901644676931691,0.35936838014076483
29,Pedro Hispano,Parque de Real,656.68,10094,15842,25936,166,195,361,0,0,0,0.2815335396215175,0.37611972376679204,0.3326257997553916
30,Parque de Real,C. Matosinhos,723.67,9059,15068,24128,168,195,363,0,0,0,0.24965344009536827,0.35775499082975865,0.3077245210683879
31,C. Matosinhos,Matosinhos Sul,616.61,6631,10632,17264,174,197,371,0,0,0,0.17644736222179805,0.2498773312313405,0.21543847784142034
32,Matosinhos Sul,Brito Capelo,535.72,3575,4769,8344,162,197,359,0,0,0,0.10218543045427304,0.11207477064529615,0.10761217145046122
33,Brito Capelo,Mercado,487.53,1977,2584,4561,160,197,357,0,0,0,0.05722012358019178,0.06072980087695729,0.05915683626216042
34,Mercado,Sr. de Matosinhos,708.96,499,615,1114,161,199,360,0,0,0,0.014356019695780766,0.014307649357900614,0.014329281647897015
35,Sra da Hora,Fonte do Cuco,687.03,19781,13034,32815,99,98,197,158,167,325,0.32659343007180136,0.20827501037781976,0.26646578311415436
36,Fonte do Cuco,Custoias,689.2,18757,12945,31702,99,98,197,158,171,329,0.30969739113529005,0.2036161586609654,0.25537160466322806
37,Custoias,Esposade,1779.24,18172,12867,31040,99,98,197,162,159,321,0.2952015445402849,0.21233501737771884,0.25409388617378603
38,Esposade,Crestins,2035.56,17771,12709,30481,99,104,203,174,159,333,0.27537917061732226,0.20533969573010538,0.24109067294569503
39,Crestins,Verdes,591.8199999999999,17489,12455,29945,99,98,197,158,159,317,0.2887633028741867,0.20553889124142752,0.24714010743524895
40,Verdes,Pedras Rubras,960.78,15327,8248,23575,0,0,0,158,159,317,0.3911626331300816,0.209186671612621,0.2998876240408821
41,Pedras Rubras,Lidador,1147.58,13435,7391,20826,0,0,0,158,159,317,0.3428774097162959,0.1874414641046891,0.2649142698038496
42,Lidador,Vilar do Pinheiro,1987.51,12889,7231,20120,0,0,0,158,159,317,0.328935358308174,0.18338277503058256,0.25592948846231584
43,Vilar do Pinheiro,Modivas Sul,2037.38,12485,7104,19590,0,0,0,156,159,315,0.3227272650268609,0.18017215531997163,0.25077087631766914
