,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,890,445,1336,159,159,318,0,0,0,0.025943396226415092,0.012980609186712887,0.019462002706563987
4,Venda Nova,Carreira,583.47,1810,849,2659,159,154,313,0,0,0,0.05271556432876386,0.025529577841211324,0.03933971155214057
5,Carreira,Baguim,786.02,2803,1081,3884,158,164,322,0,0,0,0.08214962894673146,0.030524036579787087,0.05585584898344302
6,Baguim,Campainha,751.7,3906,1200,5107,139,169,308,0,0,0,0.13012572887323517,0.032893044667020845,0.07677402877307211
7,Campainha,Rio Tinto,859.99,5412,1511,6924,159,175,334,0,0,0,0.15761065809815147,0.03999359542736542,0.09598495160896715
8,Rio Tinto,Levada,452.83,6229,1841,8071,159,177,336,0,0,0,0.18138177565657812,0.04817278752019586,0.11120918369187675
9,Levada,Nau Vitória,1111.62,7791,2469,10260,159,179,338,0,0,0,0.22686872393812216,0.06385998970013766,0.14054161320262148
10,Nau Vitória,Nasoni,499.02,8131,2631,10763,159,179,338,0,0,0,0.23677694863243048,0.06806500059171784,0.14742949685939036
11,Nasoni,Contumil,650.0,8367,2695,11062,188,176,364,0,0,0,0.2060588250969746,0.0708962197727556,0.14070547746768192
12,Contumil,Estádio do Dragão,619.19,9831,3450,13281,197,158,355,0,0,0,0.23103620305709577,0.1011043813053715,0.17320739224928608
13,Estádio do Dragão,Campanhã,1166.02,16073,7820,23893,280,258,538,138,141,279,0.1697185624397178,0.08622948595699502,0.1288764627596907
14,Campanhã,Heroismo,950.92,35627,15231,50858,341,405,746,271,237,508,0.2529190339918656,0.10414327516198209,0.17713417963332756
15,Heroismo,24 de Agosto,571.9,37222,17066,54288,324,412,736,271,237,508,0.27131577623632364,0.11549294976333753,0.19051276029633132
16,24 de Agosto,Bolhão,680.44,45401,23505,68907,335,414,749,271,237,508,0.3253022922340585,0.15860602231084173,0.23945401444562917
17,Bolhão,Trindade,451.8,45658,34636,80294,333,432,765,271,236,507,0.32815415121389185,0.2281093557002505,0.27594777766146383
18,Trindade,Lapa,857.4300000000001,47215,52752,99967,335,439,774,273,250,523,0.33709812367695086,0.3363791622322916,0.336718349453684
19,Lapa,Carolina Michaelis,460.97,46308,52678,98986,336,441,777,273,254,527,0.3301136384830089,0.3328832559694194,0.3315817970074672
20,Carolina Michaelis,Casa da Música,627.48,41803,50731,92535,336,445,781,275,264,539,0.29695350792298625,0.31395027254304403,0.3060369466085759
