,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,32,291,323,39,41,80,0,0,0,0.003798670465337133,0.03295991919489135,0.01874381043923367
1,Venda Nova,Carreira,583.47,69,493,563,39,41,80,0,0,0,0.008281778741378799,0.055770824127106385,0.03261991450156419
2,Carreira,Baguim,786.02,107,748,855,39,41,80,0,0,0,0.012801806114496486,0.08446567226777371,0.04952953751805106
3,Baguim,Campainha,751.7,133,864,998,39,41,80,0,0,0,0.0159010745020487,0.09762528314017917,0.05778473142909056
4,Campainha,Rio Tinto,859.99,151,1096,1247,39,41,80,0,0,0,0.017967686667360826,0.12377460390845212,0.07219373175342012
5,Rio Tinto,Levada,452.83,180,1274,1454,39,41,80,0,0,0,0.021394415306836733,0.14387971708434738,0.08416813246781094
6,Levada,Nau Vitória,1111.62,410,1540,1950,39,41,80,0,0,0,0.04868726759447661,0.17393127005887107,0.11287481885747877
7,Nau Vitória,Nasoni,499.02,434,1594,2028,39,41,80,0,0,0,0.051532435031152235,0.18001824808895095,0.11738141422327408
8,Nasoni,Contumil,650.0,440,1615,2055,39,41,80,0,0,0,0.0523005664073728,0.18240002697477384,0.11897653994816582
9,Contumil,Estádio do Dragão,619.19,484,1814,2299,39,41,80,0,0,0,0.057514766367518066,0.20489649084169873,0.13304790016053566
10,Estádio do Dragão,Campanhã,1166.02,3453,2898,6351,46,41,87,46,40,86,0.16177922036499606,0.15437650209590537,0.15831477773736777
11,Campanhã,Heroismo,950.92,5258,4403,9662,50,42,92,84,80,164,0.16625466623186103,0.15229862239818792,0.15959013895716564
12,Heroismo,24 de Agosto,571.9,5363,4741,10104,52,42,94,85,80,165,0.16597913917581303,0.16398050823774965,0.16503531946979436
13,24 de Agosto,Bolhão,680.44,6008,5908,11917,51,42,93,85,80,165,0.18720567663681867,0.20436189481604863,0.195336095270406
14,Bolhão,Trindade,451.8,6805,6855,13660,50,42,92,85,80,165,0.21346387011290285,0.23711080310524896,0.22471008880409102
15,Trindade,Lapa,857.4300000000001,9173,8895,18068,125,122,247,85,80,165,0.1907913698734574,0.19257809821961538,0.19166684250335522
16,Lapa,Carolina Michaelis,460.97,8954,8888,17842,128,120,248,87,80,167,0.18191868135226236,0.19423177642424314,0.18785070390862804
17,Carolina Michaelis,Casa da Música,627.48,8446,8756,17202,129,120,249,87,80,167,0.1708415271605619,0.19134628147683239,0.1806975939411558
18,Casa da Música,Francos,871.87,7829,6869,14699,129,121,250,87,80,167,0.15836598269870988,0.14942132560770263,0.15405601839066774
19,Francos,Ramalde,965.03,7190,6203,13394,128,121,249,87,80,167,0.14607432201912426,0.13493816110284557,0.14069621136485083
20,Ramalde,Viso,621.15,6709,6164,12873,128,120,248,87,80,167,0.1362992082805136,0.13471475321824206,0.13553587273295248
21,Viso,Sete Bicas,743.81,6222,6173,12395,130,120,250,87,79,166,0.1253143716037516,0.13563849621950885,0.1302516568205508
22,Sete Bicas,Sra da Hora,674.5,5929,4899,10829,128,120,248,87,79,166,0.12046967896052618,0.10765416116257291,0.1143129925264309
23,Sra da Hora,Vasco da Gama,824.48,1644,1580,3224,82,80,162,0,0,0,0.09283999207185804,0.09146471136977614,0.09216084110786699
24,Vasco da Gama,Estádio do Mar,661.6,1443,1644,3088,82,80,162,0,0,0,0.08149838877651472,0.09517147961161873,0.08825053239878831
25,Estádio do Mar,Pedro Hispano,786.97,1397,1619,3017,82,80,162,0,0,0,0.07890937960874223,0.09374843125032684,0.08623730634532722
26,Pedro Hispano,Parque de Real,656.68,1258,1629,2887,83,80,163,0,0,0,0.07017042793955058,0.09429125994999372,0.08200887309805029
27,Parque de Real,C. Matosinhos,723.67,1129,1599,2729,81,80,161,0,0,0,0.0645794476841131,0.09258266045111353,0.07849408756833691
