,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,705,898,1604,94,100,194,0,0,0,0.03477147360116731,0.041579319776284804,0.03828067266050622
4,Venda Nova,Carreira,583.47,1272,1667,2940,96,99,195,0,0,0,0.06136589573109047,0.07798625319148611,0.0698039233648298
5,Carreira,Baguim,786.02,1642,2017,3659,99,99,198,0,0,0,0.07680451684648822,0.09433872928697565,0.08557162306673192
6,Baguim,Campainha,751.7,1922,2288,4210,99,99,198,0,0,0,0.08989486555851875,0.10700475068101103,0.0984498081197649
7,Campainha,Rio Tinto,859.99,2441,2870,5312,99,99,198,0,0,0,0.11418251528680352,0.13425068499499349,0.12421660014089851
8,Rio Tinto,Levada,452.83,2751,3350,6102,99,99,198,0,0,0,0.128682388937932,0.15670310388135436,0.1426927464096432
9,Levada,Nau Vitória,1111.62,3529,4339,7868,99,99,198,0,0,0,0.16503372462391735,0.20293305111406038,0.18398338786898885
10,Nau Vitória,Nasoni,499.02,3750,4445,8195,99,102,201,0,0,0,0.17536523652796082,0.20176419098748735,0.18876172088055634
11,Nasoni,Contumil,650.0,3825,4543,8368,97,93,190,0,0,0,0.18257329559895238,0.22617131308015406,0.20391337783975108
12,Contumil,Estádio do Dragão,619.19,4620,5481,10102,94,95,189,0,0,0,0.2275851326236389,0.2671495599313415,0.24747201407460054
13,Estádio do Dragão,Campanhã,1166.02,8659,9871,18530,169,167,336,84,85,169,0.15102710343001094,0.17272029906880326,0.16185626908185444
14,Campanhã,Heroismo,950.92,16299,18643,34942,167,170,337,186,183,369,0.19829453797262736,0.22706597089258473,0.21267184910601533
15,Heroismo,24 de Agosto,571.9,18032,19960,37992,161,171,332,200,182,382,0.21371213103861697,0.2432048977703198,0.22825439259300223
16,24 de Agosto,Bolhão,680.44,24554,23627,48182,166,171,337,200,183,383,0.2873354441021168,0.2870237309155235,0.2871825007161715
17,Bolhão,Trindade,451.8,30295,29998,60293,169,171,340,200,182,382,0.35184948420962053,0.3655083595174825,0.3585151868917324
18,Trindade,Lapa,857.4300000000001,38836,42521,81358,304,296,600,201,183,384,0.33621230523941525,0.38896532632258446,0.36186239181433366
