,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,849,3481,4331,206,192,398,0,0,0,0.019102840704694857,0.08394188111197692,0.05038197577554449
4,Venda Nova,Carreira,583.47,1304,6380,7684,208,194,402,0,0,0,0.02903380151004556,0.15226540186744475,0.08850377780192477
5,Carreira,Baguim,786.02,1592,7964,9556,210,198,408,0,0,0,0.03510424089127686,0.1862199653347415,0.10843981304766412
6,Baguim,Campainha,751.7,1889,9042,10931,210,192,402,0,0,0,0.04164713238380825,0.21803018026602866,0.12588978211860008
7,Campainha,Rio Tinto,859.99,2465,10985,13451,210,184,394,0,0,0,0.05435818755239128,0.27641388476463175,0.15805932533678785
8,Rio Tinto,Levada,452.83,2765,12435,15200,210,189,399,0,0,0,0.06095733440829214,0.3046210350393964,0.17637698207565733
9,Levada,Nau Vitória,1111.62,4118,15037,19156,211,198,409,0,0,0,0.09036086761608246,0.35161154409677864,0.21683430023998915
10,Nau Vitória,Nasoni,499.02,4370,15279,19650,217,200,417,0,0,0,0.09325169046384679,0.3536977621161224,0.21816587351050173
11,Nasoni,Contumil,650.0,4485,15448,19933,244,198,442,0,0,0,0.085107665376447,0.36120637642363357,0.20878989340210977
12,Contumil,Estádio do Dragão,619.19,5494,17463,22957,227,202,429,0,0,0,0.11206493478159163,0.4002383034687772,0.2477549591984016
13,Estádio do Dragão,Campanhã,1166.02,11211,25391,36602,249,230,479,167,158,325,0.11776299650055166,0.2857370988108834,0.19885897739689923
14,Campanhã,Heroismo,950.92,21005,52290,73295,347,330,677,285,266,551,0.14423588731105563,0.3809891702797089,0.259104080823788
15,Heroismo,24 de Agosto,571.9,23733,54067,77800,353,342,695,286,255,541,0.16125693805425823,0.3943298918567893,0.2736679397207818
16,24 de Agosto,Bolhão,680.44,35457,59877,95334,349,346,695,286,260,546,0.24233872962684175,0.4301023610438617,0.333887375333574
17,Bolhão,Trindade,451.8,49692,66204,115897,345,348,693,286,252,538,0.34165363274770705,0.48091200127209033,0.40936840303134286
18,Trindade,Lapa,857.4300000000001,74688,89806,164494,434,442,876,286,250,536,0.45355815721383685,0.5702999113799614,0.5106244304085819
19,Lapa,Carolina Michaelis,460.97,67822,88999,156822,437,440,877,287,250,537,0.40963704839916926,0.5667302453701316,0.486107302243835
20,Carolina Michaelis,Casa da Música,627.48,66633,82770,149404,432,449,881,288,251,539,0.4044893896016506,0.5198108321428009,0.46117049371907093
21,Casa da Música,Francos,871.87,67696,62119,129815,434,447,881,286,252,538,0.4110969605280937,0.39056850361979745,0.401011052909316
22,Francos,Ramalde,965.03,65536,55577,121113,426,434,860,285,253,538,0.4028150029778236,0.355155527951789,0.3794487442434443
23,Ramalde,Viso,621.15,62387,53921,116309,426,440,866,281,253,534,0.3858122727692754,0.34174464095471085,0.3640488036617369
24,Viso,Sete Bicas,743.81,60418,50689,111108,416,448,864,291,253,544,0.37289951460687276,0.317781684510765,0.34555590358263183
25,Sete Bicas,Sra da Hora,674.5,56235,44474,100709,398,448,846,315,244,559,0.34271664230198395,0.2827696801318373,0.31337813252465496
26,Sra da Hora,Vasco da Gama,824.48,15677,21067,36745,244,228,472,0,0,0,0.297467973850371,0.4277927463536154,0.36042146565278566
27,Vasco da Gama,Estádio do Mar,661.6,14131,21203,35334,235,220,455,0,0,0,0.27840629931552796,0.4461921297986702,0.3595335140546297
28,Estádio do Mar,Pedro Hispano,786.97,13487,20846,34333,235,245,480,0,0,0,0.2657103680908709,0.39392017238484006,0.3311507890325844
29,Pedro Hispano,Parque de Real,656.68,12298,19954,32252,235,249,484,0,0,0,0.2422782265566003,0.3710156257350563,0.30850883067940105
30,Parque de Real,C. Matosinhos,723.67,11293,19373,30667,235,249,484,0,0,0,0.22249535352206626,0.36021028915045494,0.29334456627303485
31,C. Matosinhos,Matosinhos Sul,616.61,8406,14817,23223,226,249,475,0,0,0,0.17219779344787078,0.2755072964106942,0.22635372236943507
32,Matosinhos Sul,Brito Capelo,535.72,4269,6264,10534,237,255,492,0,0,0,0.08339779319393485,0.11374307726285143,0.09912553188819041
33,Brito Capelo,Mercado,487.53,2346,3508,5854,239,249,488,0,0,0,0.04544554557824711,0.06524088186721372,0.05554603479126491
34,Mercado,Sr. de Matosinhos,708.96,596,960,1556,235,245,480,0,0,0,0.011749849851778758,0.018140589569179237,0.015011789915868587
35,Sra da Hora,Fonte do Cuco,687.03,22279,16665,38945,96,100,196,161,153,314,0.3672644706811672,0.27988813967661036,0.3239833558357715
36,Fonte do Cuco,Custoias,689.2,21192,16495,37688,93,100,193,161,155,316,0.35311530470934266,0.27474771963189937,0.31392367906756136
37,Custoias,Esposade,1779.24,20546,16289,36836,93,100,193,162,164,326,0.34094348548859776,0.26158797505039355,0.30061553006318925
38,Esposade,Crestins,2035.56,20175,16102,36278,93,83,176,160,164,324,0.3375697290480544,0.27478712827980756,0.3064881833176267
39,Crestins,Verdes,591.8199999999999,19835,15704,35540,93,84,177,161,164,325,0.33050600193385316,0.26700984391544286,0.2990785242341526
40,Verdes,Pedras Rubras,960.78,16816,10103,26919,0,0,0,161,164,325,0.42116165548747453,0.24841226322324456,0.33398965446798623
41,Pedras Rubras,Lidador,1147.58,14967,8966,23933,0,0,0,161,164,325,0.3748606471444252,0.2204539878135865,0.2969446713590174
42,Lidador,Vilar do Pinheiro,1987.51,14354,8706,23061,0,0,0,161,162,323,0.359521526264069,0.2167178074668195,0.2878986084772132
43,Vilar do Pinheiro,Modivas Sul,2037.38,13884,8669,22554,0,0,0,163,162,325,0.3434737615328832,0.21579093730262036,0.2798287845319522
44,Modivas Sul,Modivas Centro,1051.08,13691,8670,22361,0,0,0,165,162,327,0.3345890847098908,0.21580903840620366,0.2757439241557706
45,Modivas Centro,Modivas Norte,852.51,13428,8765,22194,0,0,0,167,162,329,0.32424501372468256,0.21818173755116566,0.2720193275845314
46,Modivas Norte,Mindelo,1834.12,12380,7715,20096,0,0,0,165,162,327,0.30256367213122787,0.19205100779386408,0.2478142787897816
47,Mindelo,Espaço Natureza,776.86,11588,7258,18846,0,0,0,166,160,326,0.2815022161413921,0.18291443225394263,0.2331155737426439
48,Espaço Natureza,Varziela,1539.0,11705,6898,18603,0,0,0,164,160,324,0.2877942889557922,0.17385791097878794,0.23152941094245671
49,Varziela,Árvore,858.71,10899,6114,17013,0,0,0,169,160,329,0.26005400963103686,0.15408588084791547,0.20851935733529395
50,Árvore,Azurara,664.57,10821,6096,16918,0,0,0,171,160,331,0.2551848724116004,0.1536433709241416,0.20610136716086505
51,Azurara,Santa Clara,1218.09,10623,6069,16693,0,0,0,167,162,329,0.25650721390328185,0.15107958526594,0.20459452138276701
52,Santa Clara,Vila do Conde,670.57,10333,5685,16019,0,0,0,151,162,313,0.27595367536360077,0.14150905440439795,0.20636891946778335
53,Vila do Conde,Alto de Pega,730.41,7938,4276,12214,0,0,0,151,162,313,0.21199188005031228,0.10643752522272963,0.15735991365392765
54,Alto de Pega,Portas Fronhas,671.05,7689,4047,11736,0,0,0,143,162,305,0.21681534262519686,0.10073894314837532,0.1551616484768523
55,Portas Fronhas,São Brás,562.21,5850,3516,9367,0,0,0,144,162,306,0.16381895362395246,0.08753769784107727,0.12343475938595971
56,São Brás,Póvoa de Varzim,624.94,5531,3409,8940,0,0,0,144,162,306,0.15488855209821117,0.08485165272814559,0.11781019360817646
57,Sra da Hora,Fonte do Cuco,685.98,17776,14019,31795,63,121,184,153,96,249,0.34482434458951033,0.28069764436887407,0.3132689737786463
58,Fonte do Cuco,Cândido dos Reis,913.51,16822,14028,30850,63,120,183,153,94,247,0.32632893479957625,0.28493806933508986,0.30610990113800707
59,Cândido dos Reis,Pias,916.73,16043,13902,29945,63,120,183,153,94,247,0.3112159793773997,0.2823798138951282,0.2971297940799002
60,Pias,Araújo,1258.13,15358,13593,28951,63,120,183,153,94,247,0.2979272940485587,0.2761039103847246,0.28726678420038954
61,Araújo,Custió,651.69,14804,13366,28171,63,120,183,153,94,247,0.2871834303334432,0.27149422229717146,0.2795194053885935
62,Custió,Parque de Maia,1418.51,13786,13238,27024,63,92,155,156,123,279,0.26363157529594355,0.2627855471115163,0.2632164717056881
63,Parque de Maia,Forum,824.81,11478,12354,23833,65,92,157,153,123,276,0.2208049678798611,0.24525087061137127,0.23283590570716234
64,Forum,Zona Industrial,1119.4,4896,6762,11659,36,63,99,77,47,124,0.18221527793182835,0.26768433386747376,0.22363176997491077
65,Zona Industrial,Mandim,1194.23,4779,5290,10070,40,63,103,77,47,124,0.17232259532124747,0.20941125372112315,0.1900019890158599
66,Mandim,Castêlo da Maia,1468.1,4630,3945,8575,38,33,71,76,78,154,0.17113706116302188,0.14905128802332906,0.1602146544496392
67,Castêlo da Maia,ISMAI,702.48,2504,3026,5530,31,33,64,78,78,156,0.09616735455254302,0.11430945905144538,0.10531303154627669
68,Santo Ovídio,D. João II,463.71,7952,14914,22867,400,400,800,0,0,0,0.0920486111104277,0.1726170754310661,0.1323328432707469
69,D. João II,João de Deus,716.25,12225,22553,34779,400,394,794,0,0,0,0.14150324640671744,0.26500906957973086,0.20278951130617245
70,João de Deus,C.M.Gaia,405.01,22564,35033,57597,396,406,802,0,0,0,0.2637958978032593,0.3994929607731601,0.33249042095261055
71,C.M.Gaia,General Torres,488.39,26682,39841,66524,400,398,798,0,0,0,0.3088304158157248,0.46344731668824835,0.3859451107371087
72,General Torres,Jardim do Morro,419.98,29056,46865,75921,400,404,804,0,0,0,0.3362971312851514,0.5370541830125988,0.43717505279993835
73,Jardim do Morro,São Bento,795.7,31122,49524,80646,408,404,812,0,0,0,0.35315190008717867,0.5675226035555351,0.4598092451625678
74,São Bento,Aliados,443.38,40204,59149,99353,400,400,800,0,0,0,0.4653287201037057,0.6845990316807219,0.5749638758922138
75,Aliados,Trindade,450.27,46551,59899,106451,400,400,800,0,0,0,0.5387924865165261,0.6932802850155153,0.6160363857660207
76,Trindade,Faria Guimaraes,555.34,39313,48911,88224,402,406,808,0,0,0,0.4527536811031175,0.5577371910776427,0.5055052962635844
77,Faria Guimaraes,Marques,621.04,37599,46119,83719,400,396,796,0,0,0,0.4351845693265014,0.539177504540096,0.48691974815135497
78,Marques,Combatentes,702.75,30365,35500,65866,400,400,800,0,0,0,0.3514509285574177,0.4108873365602858,0.3811691325588517
79,Combatentes,Salgueiros,471.25,25883,32149,58032,396,400,796,0,0,0,0.302604070196973,0.37209496560974725,0.33752411814309075
80,Salgueiros,Polo Universitario,775.36,22830,29496,52327,400,396,796,0,0,0,0.264237719505005,0.3448486196769484,0.30434062964079595
81,Polo Universitario,I.P.O.,827.64,17494,21023,38518,400,398,798,0,0,0,0.20248463709517292,0.24454923052468522,0.22346422128683446
82,I.P.O.,Hospital São João,351.77,9624,9567,19192,400,398,798,0,0,0,0.11139950868959084,0.11129722687442313,0.1113484959547077
83,Verdes (E) ,Botica,683.54,3144,5573,8717,93,84,177,0,0,0,0.15651856910290635,0.30716111823651954,0.22800994835275668
84,Botica,Aeroporto,649.66,2751,4871,7622,94,84,178,0,0,0,0.13552379235933376,0.26846340388048173,0.1982593393693137
