,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,600,247,848,52,0,52,0,0,0,0.053507834757763044,,0.07552183189979411
1,Venda Nova,Carreira,583.47,1072,397,1470,52,4,56,0,0,0,0.09552334094740031,0.45999102566547,0.12155674699869101
2,Carreira,Baguim,786.02,1444,438,1883,47,36,83,0,0,0,0.14232515259437084,0.056435928430799635,0.10507199512583393
3,Baguim,Campainha,751.7,1803,458,2261,47,36,83,0,0,0,0.17761201506793453,0.05891034514839485,0.12612695341608599
4,Campainha,Rio Tinto,859.99,2329,572,2902,47,36,83,0,0,0,0.22945018225182934,0.07368724466477242,0.16189035390081669
5,Rio Tinto,Levada,452.83,2560,668,3229,47,36,83,0,0,0,0.2522401520445495,0.08599267966145269,0.180132814625375
6,Levada,Nau Vitória,1111.62,3092,846,3939,47,36,83,0,0,0,0.3046505344174356,0.10882721320753296,0.21971511798904408
7,Nau Vitória,Nasoni,499.02,3265,871,4137,47,36,83,0,0,0,0.321685639121021,0.11213117627261628,0.230794546801231
8,Nasoni,Contumil,650.0,3280,877,4158,47,36,83,0,0,0,0.3231627170444885,0.11287875734681146,0.231955216452725
9,Contumil,Estádio do Dragão,619.19,3791,1072,4863,47,36,83,0,0,0,0.3734766348891484,0.13788524246295272,0.27129241648742497
10,Estádio do Dragão,Campanhã,1166.02,6261,2407,8669,121,73,194,63,68,131,0.14994287959006683,0.07378547627994682,0.1165364866336221
11,Campanhã,Heroismo,950.92,11398,5344,16743,137,73,210,68,89,157,0.24536409529689576,0.14123914968364562,0.1986229932042059
12,Heroismo,24 de Agosto,571.9,11982,5780,17762,137,73,210,68,101,169,0.25792783081920323,0.14162400748115747,0.20353401775927935
13,24 de Agosto,Bolhão,680.44,15449,6973,22423,137,73,210,68,109,177,0.33255541089740415,0.162942904896808,0.2512228925588553
14,Bolhão,Trindade,451.8,15506,8823,24330,137,73,210,100,110,210,0.2850849105626857,0.2049789381229546,0.24969490746759596
15,Trindade,Lapa,857.4300000000001,16456,15352,31809,181,98,279,103,110,213,0.2545888904604749,0.3168932235127216,0.28128067321121103
16,Lapa,Carolina Michaelis,460.97,15370,15406,30776,173,112,285,103,110,213,0.24431454037172015,0.29931028138543797,0.2690622391884959
17,Carolina Michaelis,Casa da Música,627.48,14758,15329,30088,162,115,277,103,115,218,0.24380054163062123,0.2872924172198751,0.2641763799519195
18,Casa da Música,Francos,871.87,12761,15427,28189,160,115,275,103,125,228,0.21232948224273535,0.27628033300790783,0.2431289673970101
19,Francos,Ramalde,965.03,11963,14984,26947,160,115,275,87,131,218,0.21310949582503547,0.2613870469824429,0.23750186215049426
20,Ramalde,Viso,621.15,11448,14475,25923,160,134,294,84,131,215,0.20667570363620236,0.23563552622596384,0.22190425103514633
21,Viso,Sete Bicas,743.81,11279,13838,25117,160,156,316,82,131,213,0.20547083822371054,0.20908889517417123,0.20744851811476844
22,Sete Bicas,Sra da Hora,674.5,10610,13774,24385,160,156,316,82,132,214,0.19329225280496073,0.20734998692681433,0.2009894322951277
23,Sra da Hora,Vasco da Gama,824.48,2843,3381,6225,142,114,256,0,0,0,0.0927194673580456,0.13733722696774364,0.11258831343423926
24,Vasco da Gama,Estádio do Mar,661.6,2821,2747,5568,140,114,254,0,0,0,0.09329192931389879,0.11156770034828656,0.10149444072303346
25,Estádio do Mar,Pedro Hispano,786.97,2729,2672,5401,105,114,219,0,0,0,0.12034024825715506,0.10853422693453488,0.11419464811661303
26,Pedro Hispano,Parque de Real,656.68,2436,2412,4848,105,114,219,0,0,0,0.10742127141308219,0.09797457701449441,0.10250381405491323
27,Parque de Real,C. Matosinhos,723.67,2337,1933,4270,105,152,257,0,0,0,0.10305146261939255,0.05889773471079732,0.07693719552948408
28,C. Matosinhos,Matosinhos Sul,616.61,1685,1219,2904,104,156,260,0,0,0,0.0750277005515189,0.036193501473886676,0.05172718110493957
29,Matosinhos Sul,Brito Capelo,535.72,891,823,1715,103,156,259,0,0,0,0.040057298070923536,0.02445170434528843,0.03065778988096571
30,Brito Capelo,Mercado,487.53,485,575,1060,103,158,261,0,0,0,0.021817429188710658,0.016860742729035063,0.018816829722700143
31,Mercado,Sr. de Matosinhos,708.96,137,89,227,79,120,199,0,0,0,0.008064184939483174,0.0034722222222219124,0.005295162195406031
33,Fonte do Cuco,Custoias,689.2,4469,7761,12231,21,42,63,42,42,84,0.29892823817473346,0.3982834202692469,0.35514873145748255
34,Custoias,Esposade,1779.24,4342,7509,11852,21,42,63,42,42,84,0.2904339763441599,0.3853597105173071,0.3441480503153066
35,Esposade,Crestins,2035.56,4339,7299,11639,21,42,63,42,42,84,0.29021568325205077,0.3745805444623192,0.33795384861981237
36,Crestins,Verdes,591.8199999999999,4142,7198,11341,21,42,63,21,42,63,0.42518224154693024,0.36936830610023563,0.38797295124913384
37,Verdes,Pedras Rubras,960.78,2582,6816,9398,0,0,0,21,42,63,0.4957793752063563,0.6544699925470479,0.6015731201001506
38,Pedras Rubras,Lidador,1147.58,2392,6377,8770,0,0,0,21,42,63,0.4594840973414719,0.6122589178115415,0.5613339776548517
39,Lidador,Vilar do Pinheiro,1987.51,2310,6226,8536,0,0,0,21,42,63,0.44365643605219396,0.5977690797901501,0.5463981985441648
40,Vilar do Pinheiro,Modivas Sul,2037.38,2177,6154,8331,0,0,0,21,76,97,0.4180523227019221,0.32654547644560844,0.3463562369753258
41,Modivas Sul,Modivas Centro,1051.08,2150,6008,8158,0,0,0,21,84,105,0.4128666404975713,0.28841623553589707,0.31330631652823193
42,Modivas Centro,Modivas Norte,852.51,2087,5992,8080,0,0,0,21,84,105,0.40085310719096706,0.28766610361044387,0.3103035043265485
