,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1152,1232,2385,84,91,175,0,0,0,0.06354717813031648,0.06269236985172189,0.06310267782544728
4,Venda Nova,Carreira,583.47,1889,2121,4011,84,89,173,0,0,0,0.10415731798525715,0.11036276068549368,0.10734971336283548
5,Carreira,Baguim,786.02,2363,2516,4880,84,89,173,0,0,0,0.13028590839397672,0.13089389127165493,0.13059868571255104
6,Baguim,Campainha,751.7,2844,2738,5583,84,89,173,0,0,0,0.15676338653509056,0.1424721767300968,0.14941126125968912
7,Campainha,Rio Tinto,859.99,3829,3194,7024,84,89,173,0,0,0,0.21108278439349795,0.16618076926655692,0.1879829037790601
8,Rio Tinto,Levada,452.83,4434,3602,8037,84,89,173,0,0,0,0.24442979274803117,0.18740917432859133,0.21509548616230778
9,Levada,Nau Vitória,1111.62,5747,4796,10543,84,89,173,0,0,0,0.31679790225254295,0.2494801114220204,0.2821662063917539
10,Nau Vitória,Nasoni,499.02,6044,4917,10961,83,88,171,0,0,0,0.3371583869533989,0.2586932821854853,0.2967786839149405
11,Nasoni,Contumil,650.0,6191,4965,11156,84,86,170,0,0,0,0.3412491138821314,0.2672852509061678,0.30383210084723217
12,Contumil,Estádio do Dragão,619.19,7280,5732,13012,84,89,173,0,0,0,0.4012518330685592,0.2981888903102337,0.34823101280560564
13,Estádio do Dragão,Campanhã,1166.02,12626,10183,22809,163,168,331,84,84,168,0.22530654166340416,0.17828588522322142,0.2015718306713289
14,Campanhã,Heroismo,950.92,22971,18937,41909,159,169,328,200,186,386,0.27365617807371545,0.22917706175588562,0.25159178500643736
15,Heroismo,24 de Agosto,571.9,24522,20535,45058,163,170,333,200,185,385,0.28915154688141786,0.24861927204013204,0.26915270631292526
16,24 de Agosto,Bolhão,680.44,30948,25340,56288,168,170,338,200,190,390,0.36033562553005954,0.3022477769090698,0.3316421558115465
17,Bolhão,Trindade,451.8,37401,34158,71559,168,170,338,200,182,382,0.43546649326415404,0.41730152234619794,0.4266023201225798
18,Trindade,Lapa,857.4300000000001,45236,48459,93695,289,298,587,200,181,381,0.4038099223074776,0.44353990836885293,0.42342642337906844
19,Lapa,Carolina Michaelis,460.97,41583,48438,90022,292,300,592,200,181,381,0.36906620719834793,0.4416045224678412,0.4048486443510741
20,Carolina Michaelis,Casa da Música,627.48,39818,46345,86164,292,300,592,200,181,381,0.3534054301605288,0.4225178513925842,0.387497907495039
21,Casa da Música,Francos,871.87,36035,39281,75317,295,303,598,200,181,381,0.31800026064194437,0.35602005041022694,0.3367565270683905
22,Francos,Ramalde,965.03,34208,36806,71015,292,309,601,201,181,382,0.3029454853642526,0.3297134657228772,0.3162527067802007
23,Ramalde,Viso,621.15,33141,35216,68358,292,295,587,200,181,381,0.29414412423901987,0.3242539729807982,0.308922551806568
24,Viso,Sete Bicas,743.81,32112,33439,65552,292,306,598,204,181,385,0.2825218545176935,0.30129980091497793,0.29179881938253194
25,Sete Bicas,Sra da Hora,674.5,27530,31582,59112,293,306,599,185,194,379,0.2521858794059622,0.27653372823174605,0.2646344822938961
26,Sra da Hora,Vasco da Gama,824.48,11956,11244,23201,168,166,334,0,0,0,0.32948067817293253,0.3136124948074089,0.3215940960212052
