,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,186,221,408,44,48,92,0,0,0,0.01967592592589605,0.02140232214894631,0.020576654390096188
1,Venda Nova,Carreira,583.47,314,394,709,44,45,89,0,0,0,0.033122723045001384,0.040571542411228706,0.0368889800279253
2,Carreira,Baguim,786.02,386,514,900,44,45,89,0,0,0,0.04068474638327379,0.05291158480250329,0.04686685569636736
3,Baguim,Campainha,751.7,431,556,987,44,45,89,0,0,0,0.04537437448621152,0.057238547659863054,0.051373113731316235
4,Campainha,Rio Tinto,859.99,482,691,1173,44,45,89,0,0,0,0.05079146986493189,0.07110627232009212,0.06106299919619268
5,Rio Tinto,Levada,452.83,478,792,1271,44,45,89,0,0,0,0.05037862646920281,0.08152696252842345,0.06612778515083122
6,Levada,Nau Vitória,1111.62,893,978,1871,44,45,89,0,0,0,0.09405107470719114,0.10062243959637623,0.09737367493206
7,Nau Vitória,Nasoni,499.02,908,1006,1915,44,45,89,0,0,0,0.09561683108632199,0.1035511475786282,0.09962856414422962
8,Nasoni,Contumil,650.0,924,1031,1956,44,45,89,0,0,0,0.09728681610453832,0.1061638104566137,0.10177518403536297
9,Contumil,Estádio do Dragão,619.19,947,1259,2207,44,45,89,0,0,0,0.09970715685793066,0.12958607212127324,0.1148144735641151
10,Estádio do Dragão,Campanhã,1166.02,1558,1946,3505,88,156,244,44,67,111,0.05208335430816133,0.0386953482388377,0.04368798386544757
11,Campanhã,Heroismo,950.92,3179,3343,6523,90,157,247,101,120,221,0.07147170016906033,0.05251024197351477,0.06030940388367963
12,Heroismo,24 de Agosto,571.9,3340,3678,7019,94,157,251,101,110,211,0.07365923473559825,0.060120092207497464,0.06588322473428852
13,24 de Agosto,Bolhão,680.44,4267,4627,8894,112,157,269,101,110,211,0.08666229696238055,0.07562008442639997,0.08054364413075815
14,Bolhão,Trindade,451.8,4988,5351,10339,112,157,269,69,110,179,0.12076565746971606,0.0874559208804935,0.10087913115290656
15,Trindade,Lapa,857.4300000000001,8543,7557,16100,154,223,377,66,110,176,0.17213731055633613,0.10016231126681657,0.12872213829541776
16,Lapa,Carolina Michaelis,460.97,7965,7765,15730,154,219,373,66,110,176,0.16049018868060627,0.10411367710607379,0.1266395918229154
17,Carolina Michaelis,Casa da Música,627.48,7546,7723,15269,154,207,361,72,110,182,0.14761389673751146,0.10728701160085558,0.12403201101753183
18,Casa da Música,Francos,871.87,6597,7050,13648,154,201,355,88,110,198,0.11976957071225003,0.09973094999569698,0.10850700687124136
19,Francos,Ramalde,965.03,6238,6772,13011,154,183,337,88,110,198,0.11324223587160981,0.10138005119329288,0.10674088362060077
20,Ramalde,Viso,621.15,5849,6687,12536,154,180,334,88,110,198,0.10618471778670174,0.10108024044808037,0.10339941641494145
21,Viso,Sete Bicas,743.81,5357,6548,11905,154,180,334,88,110,198,0.0972446902807903,0.0989868626715914,0.09819532142831768
22,Sete Bicas,Sra da Hora,674.5,5433,3965,9399,168,180,348,88,97,185,0.09350597988421402,0.06300390829379525,0.077647160427349
23,Sra da Hora,Vasco da Gama,824.48,1505,1020,2526,132,134,266,0,0,0,0.05281522559764304,0.03526037881679574,0.043971806542629735
24,Vasco da Gama,Estádio do Mar,661.6,1304,1021,2325,132,123,255,0,0,0,0.045747771354568416,0.03844968515077814,0.04222751800921075
25,Estádio do Mar,Pedro Hispano,786.97,1276,1041,2317,132,112,244,0,0,0,0.04475421116687906,0.04304826424326129,0.0439711535625955
26,Pedro Hispano,Parque de Real,656.68,1143,1022,2165,132,112,244,0,0,0,0.040092724642336895,0.04227806953845522,0.041095833774981376
27,Parque de Real,C. Matosinhos,723.67,1066,965,2032,132,112,244,0,0,0,0.037397456898386444,0.03992230861132477,0.038556405225636824
28,C. Matosinhos,Matosinhos Sul,616.61,831,826,1658,136,112,248,0,0,0,0.02830879735790801,0.034184473640943305,0.030962328582504594
29,Matosinhos Sul,Brito Capelo,535.72,432,338,771,147,112,259,0,0,0,0.013627730414748459,0.014008017700379018,0.01379217897069681
30,Brito Capelo,Mercado,487.53,225,194,419,155,112,267,0,0,0,0.006721374160298179,0.00802575126175552,0.007268528599860808
31,Mercado,Sr. de Matosinhos,708.96,44,30,74,155,148,303,0,0,0,0.0013253993908400403,0.0009384384384490234,0.0011363887606292465
33,Fonte do Cuco,Custoias,689.2,2101,2393,4494,66,44,110,44,45,89,0.08349141436552396,0.115832153394344,0.0980726901399073
34,Custoias,Esposade,1779.24,2024,2384,4408,66,44,110,44,45,89,0.08042427907497612,0.11540863564502034,0.09619746689491403
35,Esposade,Crestins,2035.56,1994,2332,4327,66,44,110,45,45,90,0.07847257705347108,0.11288510992635595,0.09390444726365538
36,Crestins,Verdes,591.8199999999999,1958,2322,4281,66,44,110,66,45,111,0.0639688871968778,0.11240066295854717,0.08348211084254806
37,Verdes,Pedras Rubras,960.78,1325,1130,2455,0,0,0,66,45,111,0.08097452221417231,0.10126798498487824,0.08920160171580985
38,Pedras Rubras,Lidador,1147.58,1186,1177,2363,0,0,0,66,45,111,0.07247154937501658,0.10547394832451447,0.0858509003004887
39,Lidador,Vilar do Pinheiro,1987.51,1135,1162,2298,0,0,0,66,45,111,0.06938557656052846,0.10416920357252593,0.08348704697079772
40,Vilar do Pinheiro,Modivas Sul,2037.38,1102,1167,2270,0,0,0,66,45,111,0.06738179344608942,0.10460469284649977,0.0824721580678774
41,Modivas Sul,Modivas Centro,1051.08,1096,1168,2264,0,0,0,66,45,111,0.06696049104817295,0.10469955792323185,0.0822601127542779
42,Modivas Centro,Modivas Norte,852.51,1013,1171,2184,0,0,0,66,45,111,0.06192327631916035,0.10495262167551411,0.07936760551768215
43,Modivas Norte,Mindelo,1834.12,1011,1183,2195,0,0,0,66,45,111,0.06181538235725081,0.10608920587067579,0.07976422972755823
44,Mindelo,Espaço Natureza,776.86,963,1120,2083,0,0,0,66,45,111,0.058866687310482134,0.10037091872884003,0.07569272707468128
45,Espaço Natureza,Varziela,1539.0,955,1106,2061,0,0,0,66,45,111,0.058380016963596786,0.09911655413202056,0.07489482932917399
46,Varziela,Árvore,858.71,822,1010,1832,0,0,0,66,50,116,0.050221037720953404,0.08150488358852208,0.06370545404318127
47,Árvore,Azurara,664.57,812,1011,1824,0,0,0,66,66,132,0.04964331685523198,0.06181624519653273,0.05572978102588236
48,Azurara,Santa Clara,1218.09,782,997,1780,0,0,0,66,44,110,0.04779224182436945,0.09144819837138178,0.06525462444317438
49,Santa Clara,Vila do Conde,670.57,761,918,1679,0,0,0,68,44,112,0.04514647576019093,0.08415968932510633,0.060473095374979115
50,Vila do Conde,Alto de Pega,730.41,596,773,1369,0,0,0,68,44,112,0.03535109412020144,0.07089198821996961,0.04931358823082465
51,Alto de Pega,Portas Fronhas,671.05,560,729,1289,0,0,0,70,44,114,0.03226007452294124,0.06684834213905262,0.0456099321993351
52,Portas Fronhas,São Brás,562.21,441,499,941,0,0,0,88,44,132,0.020246524262563143,0.04581540550939416,0.02876948467817348
53,São Brás,Póvoa de Varzim,624.94,421,441,862,0,0,0,89,44,133,0.019096926202747954,0.04041422287394876,0.02614926495111514
55,Fonte do Cuco,Cândido dos Reis,913.51,1348,615,1963,0,1,1,44,43,87,0.12356073373806783,0.056547558870949914,0.09010334834185625
56,Cândido dos Reis,Pias,916.73,1266,609,1875,0,1,1,44,43,87,0.11606584134357503,0.05598391075560704,0.08606898906764388
57,Pias,Araújo,1258.13,1229,595,1824,0,1,1,44,43,87,0.11265226683099026,0.05470464715589931,0.08372100296971137
58,Araújo,Custió,651.69,1182,597,1780,0,1,1,44,43,87,0.10840634173740467,0.05488244710633044,0.08168369243554675
59,Custió,Parque de Maia,1418.51,1088,614,1702,0,1,1,44,43,87,0.0997640213321164,0.05645061250219858,0.07813911824522644
60,Parque de Maia,Forum,824.81,1014,579,1593,0,0,0,44,22,66,0.09301061818339756,0.10613098833173426,0.0973840748995098
61,Forum,Zona Industrial,1119.4,386,471,857,0,0,0,44,22,66,0.035397676548347516,0.08635364987078883,0.05238300098916129
62,Zona Industrial,Mandim,1194.23,307,440,748,0,0,0,44,22,66,0.0282062191289865,0.0808260547104588,0.0457461643228106
