,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,637,832,1470,88,89,177,0,0,0,0.03356481481469125,0.04331557584999057,0.0384677398550395
4,Venda Nova,Carreira,583.47,1145,1484,2630,86,90,176,0,0,0,0.061685430399018616,0.07637701499755754,0.06919817252327147
5,Carreira,Baguim,786.02,1459,1800,3260,83,89,172,0,0,0,0.08143566293770749,0.09366950977810083,0.0877659674074459
6,Baguim,Campainha,751.7,1715,1972,3687,83,89,172,0,0,0,0.09566767237206122,0.10260411874369761,0.09925688008761727
7,Campainha,Rio Tinto,859.99,2304,2474,4779,83,89,172,0,0,0,0.1285503390531859,0.12872770766427966,0.12864211699729836
8,Rio Tinto,Levada,452.83,2650,2732,5382,83,89,172,0,0,0,0.14784706455197746,0.1421164243571431,0.14488179142790622
9,Levada,Nau Vitória,1111.62,3499,3594,7093,83,89,172,0,0,0,0.1951869228249579,0.18698248276052853,0.190941602093945
10,Nau Vitória,Nasoni,499.02,3691,3711,7402,86,89,175,0,0,0,0.1987036591799681,0.19306243977037463,0.1958346961659463
11,Nasoni,Contumil,650.0,3775,3763,7539,90,101,191,0,0,0,0.19423080257729236,0.17252434595999006,0.18275251923515867
12,Contumil,Estádio do Dragão,619.19,4492,4654,9146,88,95,183,0,0,0,0.2363307993203106,0.22680546312307823,0.23138595266054518
13,Estádio do Dragão,Campanhã,1166.02,8629,8067,16696,161,167,328,84,82,166,0.15517716374257076,0.1430167403064069,0.1490535281441997
14,Campanhã,Heroismo,950.92,16619,15444,32063,167,169,336,178,182,360,0.2071806321930192,0.18917405943507162,0.1980981354060058
15,Heroismo,24 de Agosto,571.9,18120,16606,34726,193,169,362,164,182,346,0.22001335277487163,0.2034137183783813,0.2117499737984724
16,24 de Agosto,Bolhão,680.44,24145,20067,44213,167,169,336,164,185,349,0.3146275216210444,0.2435834413349212,0.27784646793915324
17,Bolhão,Trindade,451.8,29455,26546,56001,164,169,333,164,181,345,0.3870879808454552,0.3261510813230609,0.35559493930624764
18,Trindade,Lapa,857.4300000000001,35738,36967,72706,289,309,598,163,179,342,0.3474879978776478,0.3326371473387229,0.33977497201826595
19,Lapa,Carolina Michaelis,460.97,33347,36753,70101,285,307,592,162,181,343,0.3277839954191675,0.33051912154065405,0.3292123402021507
20,Carolina Michaelis,Casa da Música,627.48,32042,34720,66762,289,308,597,162,182,344,0.31230890818456347,0.31093298875955216,0.311591845744422
21,Casa da Música,Francos,871.87,29562,28197,57759,290,318,608,161,182,343,0.28822443843514134,0.2477263284595247,0.2669220942178663
22,Francos,Ramalde,965.03,27510,26600,54111,285,296,581,164,182,346,0.2691033865181877,0.24387615449920005,0.25608146241464486
23,Ramalde,Viso,621.15,26545,25639,52184,283,290,573,176,182,358,0.25335620404030407,0.237894232850188,0.24551610182067807
24,Viso,Sete Bicas,743.81,25201,24448,49649,282,295,577,179,182,361,0.23931735106380483,0.2245944386261407,0.23183379971754797
25,Sete Bicas,Sra da Hora,674.5,21380,23593,44974,293,299,592,182,187,369,0.1971939438911982,0.2126341486553093,0.2050032878753801
26,Sra da Hora,Vasco da Gama,824.48,9060,8571,17631,165,172,337,0,0,0,0.25421408306916327,0.2307040791211351,0.24221491191468006
27,Vasco da Gama,Estádio do Mar,661.6,8827,8600,17428,173,180,353,0,0,0,0.23623110022670943,0.22120738535406606,0.22857028244462496
28,Estádio do Mar,Pedro Hispano,786.97,8595,8483,17078,167,171,338,0,0,0,0.2382852924779058,0.22967566998596506,0.2339295367201488
29,Pedro Hispano,Parque de Real,656.68,7994,7730,15725,167,169,336,0,0,0,0.22162407090453992,0.21177515178923095,0.21667029908761368
30,Parque de Real,C. Matosinhos,723.67,7724,7420,15144,167,168,335,0,0,0,0.21413824778842325,0.20448828954667483,0.20929886574480017
31,C. Matosinhos,Matosinhos Sul,616.61,6342,5497,11839,167,168,335,0,0,0,0.17582001437231976,0.15149500548218914,0.16362120394383636
32,Matosinhos Sul,Brito Capelo,535.72,2785,3028,5814,174,169,343,0,0,0,0.07411522825424419,0.08297493841158245,0.07848050818599395
33,Brito Capelo,Mercado,487.53,1498,1564,3062,172,176,348,0,0,0,0.04032881476795484,0.04115413817976409,0.04074621971185838
34,Mercado,Sr. de Matosinhos,708.96,349,315,664,172,173,345,0,0,0,0.00939762124110859,0.0084296724470246,0.008912244019727341
35,Sra da Hora,Fonte do Cuco,687.03,8668,11317,19985,148,124,272,83,94,177,0.16494140150850586,0.22591301723103516,0.19469779287741543
36,Fonte do Cuco,Custoias,689.2,8178,11017,19195,133,124,257,83,88,171,0.16585279309281378,0.2266500475138707,0.19603286808156717
37,Custoias,Esposade,1779.24,7900,10886,18787,133,124,257,79,84,163,0.16350181009114528,0.22863599241187596,0.19582991659322907
38,Esposade,Crestins,2035.56,7823,10840,18663,132,137,269,76,84,160,0.1651933127574906,0.2149831651491664,0.19086830577268593
39,Crestins,Verdes,591.8199999999999,7746,10751,18498,131,125,256,83,83,166,0.1584865361513246,0.2259421761385732,0.1917612207295428
40,Verdes,Pedras Rubras,960.78,5210,5468,10678,0,0,0,84,84,168,0.2501216210162657,0.2624968016603969,0.25630921133833134
41,Pedras Rubras,Lidador,1147.58,4659,4882,9541,0,0,0,84,84,168,0.22367079474041895,0.23436110678073888,0.22901595076057893
42,Lidador,Vilar do Pinheiro,1987.51,4486,4724,9210,0,0,0,83,84,167,0.21796494941194108,0.22678330388008194,0.22240052890489817
