,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,505,2283,2789,171,209,380,0,0,0,0.013699371886442586,0.05058732990925964,0.03398774879899197
4,Venda Nova,Carreira,583.47,846,4229,5076,167,211,378,0,0,0,0.023469561366851466,0.09280829490168536,0.062174515800316944
5,Carreira,Baguim,786.02,1064,5513,6577,195,214,409,0,0,0,0.025263893879439493,0.11927065140481648,0.07445080368489347
6,Baguim,Campainha,751.7,1285,6397,7683,195,213,408,0,0,0,0.03052886995755075,0.13906016655296363,0.08718859097427366
7,Campainha,Rio Tinto,859.99,1709,7834,9543,195,224,419,0,0,0,0.04058355131167741,0.16192553564230158,0.10545372909224975
8,Rio Tinto,Levada,452.83,1944,8978,10922,196,210,406,0,0,0,0.0459195550563858,0.19794328532513414,0.12455251898849701
9,Levada,Nau Vitória,1111.62,2911,10839,13750,196,208,404,0,0,0,0.06876206377951578,0.24125530203734336,0.15757046367463493
10,Nau Vitória,Nasoni,499.02,3027,11011,14038,196,208,404,0,0,0,0.07150019772458745,0.24509658868589385,0.16087655742743828
11,Nasoni,Contumil,650.0,3133,11144,14278,196,200,396,0,0,0,0.0740056869342042,0.25798373278127584,0.1669238919074727
12,Contumil,Estádio do Dragão,619.19,3615,12352,15967,215,181,396,0,0,0,0.07784945254375937,0.3159526874902423,0.18667946649657102
13,Estádio do Dragão,Campanhã,1166.02,7178,20175,27353,241,215,456,169,171,340,0.07639167717191286,0.22707548153279467,0.1496235313304965
14,Campanhã,Heroismo,950.92,15384,32550,47934,357,339,696,258,263,521,0.10903327677651932,0.2351096617721989,0.1714743356076223
15,Heroismo,24 de Agosto,571.9,16590,34005,50596,358,341,699,254,265,519,0.11823221307272,0.2439874063438899,0.1808975919746799
16,24 de Agosto,Bolhão,680.44,22908,38492,61400,371,330,701,254,269,523,0.16005282502536994,0.2789482658257261,0.2184144487694036
17,Bolhão,Trindade,451.8,34621,40789,75410,373,331,704,254,253,507,0.24116689260997135,0.30385135460817053,0.2714576131954222
18,Trindade,Lapa,857.4300000000001,51583,54767,106351,459,425,884,256,244,500,0.31718046521001675,0.3595735098358505,0.33768242559995904
19,Lapa,Carolina Michaelis,460.97,46607,54426,101034,459,427,886,233,245,478,0.2970004180321901,0.35575011610178636,0.32600220496773374
20,Carolina Michaelis,Casa da Música,627.48,45064,51882,96946,458,412,870,256,250,506,0.2774613536632329,0.3436116547423706,0.3093308855850127
21,Casa da Música,Francos,871.87,45727,37423,83150,454,390,844,258,276,534,0.28218326013640976,0.24509827200237344,0.26419220519445924
22,Francos,Ramalde,965.03,43343,34470,77813,458,399,857,255,275,530,0.2672737775037662,0.2232778061458635,0.24581672134200305
23,Ramalde,Viso,621.15,40764,33486,74250,458,403,861,264,275,539,0.24795762926112708,0.21569742606983083,0.23228935658292366
24,Viso,Sete Bicas,743.81,39482,31123,70605,453,403,856,265,275,540,0.24138236643517078,0.20047425240111227,0.22146208988832397
25,Sete Bicas,Sra da Hora,674.5,36632,25505,62137,434,398,832,286,286,572,0.22245637287825304,0.162563313241752,0.19323399538817795
26,Sra da Hora,Vasco da Gama,824.48,10631,11714,22345,250,229,479,0,0,0,0.19687240265089617,0.2368191128803481,0.21597009919065505
27,Vasco da Gama,Estádio do Mar,661.6,9250,11791,21041,255,217,472,0,0,0,0.16793838558568178,0.2515662918515331,0.2063859611358719
28,Estádio do Mar,Pedro Hispano,786.97,8671,11839,20511,249,225,474,0,0,0,0.1612298721332246,0.24361796078425674,0.20033814206251202
29,Pedro Hispano,Parque de Real,656.68,7810,11426,19236,249,227,476,0,0,0,0.1452154352843859,0.2330356996294783,0.18709610756660433
30,Parque de Real,C. Matosinhos,723.67,7190,11192,18382,247,227,474,0,0,0,0.13477520888306227,0.22826334624237146,0.17954695398973566
31,C. Matosinhos,Matosinhos Sul,616.61,5299,8738,14037,255,231,486,0,0,0,0.09620996340078894,0.17513403915700532,0.13372325866763252
32,Matosinhos Sul,Brito Capelo,535.72,2517,3380,5897,251,233,484,0,0,0,0.04643147467240425,0.06716353961064664,0.056411993537301926
33,Brito Capelo,Mercado,487.53,1251,1696,2948,251,242,493,0,0,0,0.023085219085915657,0.03246068966385042,0.02768737705723455
34,Mercado,Sr. de Matosinhos,708.96,317,279,597,248,242,490,0,0,0,0.005922842479243097,0.005356596265681619,0.005643186186014775
35,Sra da Hora,Fonte do Cuco,687.03,13954,10479,24433,81,84,165,168,145,313,0.235874590948943,0.19368736594486383,0.21572257776186946
36,Fonte do Cuco,Custoias,689.2,13272,10402,23674,84,84,168,170,136,306,0.2200862248385654,0.20054248304080952,0.21104888196189667
37,Custoias,Esposade,1779.24,12786,10257,23044,84,84,168,170,131,301,0.21203588412507499,0.2025876819027319,0.2077236556787485
38,Esposade,Crestins,2035.56,12614,10176,22790,84,84,168,164,131,295,0.21447255284361788,0.20099065579358888,0.20823566033359422
39,Crestins,Verdes,591.8199999999999,12497,10019,22516,84,85,169,165,131,296,0.21158666476953347,0.19704783025802486,0.20486064161245152
40,Verdes,Pedras Rubras,960.78,10317,5364,15682,0,0,0,167,131,298,0.2491154258331246,0.16513568132199458,0.2121981555950104
41,Pedras Rubras,Lidador,1147.58,8955,5118,14074,0,0,0,167,132,299,0.21623518564556676,0.15636590921643598,0.18980460207150235
42,Lidador,Vilar do Pinheiro,1987.51,8562,5050,13612,0,0,0,167,127,294,0.20673829640731534,0.16034764534420626,0.1866987974786934
