,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,131,509,640,43,44,87,0,0,0,0.014104220499584518,0.05363510160092346,0.034096850022100764
4,Venda Nova,Carreira,583.47,196,923,1119,43,48,91,0,0,0,0.021152402320717807,0.08903424654139373,0.05695821026129412
5,Carreira,Baguim,786.02,240,1186,1426,43,48,91,0,0,0,0.02585821639044846,0.11439347688409252,0.0725581340134695
6,Baguim,Campainha,751.7,293,1355,1649,43,48,91,0,0,0,0.031589251203853724,0.13076144492664632,0.08389985888181026
7,Campainha,Rio Tinto,859.99,376,1718,2094,43,48,91,0,0,0,0.040555907333052546,0.16571946815969063,0.10657624710974078
8,Rio Tinto,Levada,452.83,429,1937,2366,43,48,91,0,0,0,0.046240374105827466,0.18682526508387826,0.12039504187446964
9,Levada,Nau Vitória,1111.62,883,2344,3227,43,48,91,0,0,0,0.09510635349163891,0.22609618263960515,0.16419988974551122
10,Nau Vitória,Nasoni,499.02,888,2408,3297,43,48,91,0,0,0,0.09566204080465975,0.232306356959002,0.16773816361134578
11,Nasoni,Contumil,650.0,915,2451,3366,43,48,91,0,0,0,0.09852627061443722,0.23646903748696338,0.1712872905032422
12,Contumil,Estádio do Dragão,619.19,1029,2787,3816,43,48,91,0,0,0,0.11082291329838485,0.2688523543882114,0.19417910200510655
13,Estádio do Dragão,Campanhã,1166.02,6256,3791,10047,97,88,185,50,45,95,0.18758015669617364,0.12567327257294625,0.1581782851560363
14,Campanhã,Heroismo,950.92,9465,6240,15705,98,89,187,88,103,191,0.22016245250024144,0.13938935308895292,0.17895859978323408
15,Heroismo,24 de Agosto,571.9,9600,6674,16275,97,89,186,88,95,183,0.2244351744326066,0.1560114445194686,0.19022011061068403
16,24 de Agosto,Bolhão,680.44,10758,8193,18952,96,89,185,88,86,174,0.2527810201434337,0.20206132236113786,0.22803386949770668
17,Bolhão,Trindade,451.8,12345,9249,21594,98,89,187,88,86,174,0.2871518799592312,0.22809223726208577,0.2584845114988434
18,Trindade,Lapa,857.4300000000001,14889,13362,28251,140,131,271,88,86,174,0.2859782667228489,0.2692707759265647,0.2778249691530785
19,Lapa,Carolina Michaelis,460.97,13775,13480,27256,140,129,269,88,86,174,0.2645862830891539,0.27404729587016435,0.269182614572952
20,Carolina Michaelis,Casa da Música,627.48,13070,13012,26083,140,127,267,88,86,174,0.25104937752526935,0.2668713091599342,0.2587011011873563
21,Casa da Música,Francos,871.87,11605,10677,22283,140,132,272,94,86,180,0.21671843386371548,0.21423958187394593,0.21552350598563869
22,Francos,Ramalde,965.03,10851,9743,20595,140,137,277,88,86,174,0.2084357391305658,0.19135134953803942,0.19998843549066597
23,Ramalde,Viso,621.15,10025,9655,19680,140,131,271,88,86,174,0.1925536654804833,0.1945785885577441,0.19354183303993958
24,Viso,Sete Bicas,743.81,9520,9264,18785,140,131,271,88,86,174,0.18286906702432765,0.18669096683038425,0.18473416375133334
25,Sete Bicas,Sra da Hora,674.5,9061,7105,16167,147,131,278,88,89,177,0.16913446014873015,0.14107262632451456,0.1555365762299076
26,Sra da Hora,Vasco da Gama,824.48,2603,3105,5708,87,88,175,0,0,0,0.13853234015547497,0.163388451857189,0.15103141346833687
27,Vasco da Gama,Estádio do Mar,661.6,2251,3090,5342,87,86,173,0,0,0,0.1198244756405928,0.16637641693626923,0.14296590310549553
28,Estádio do Mar,Pedro Hispano,786.97,2201,2950,5152,87,87,174,0,0,0,0.11716521653213655,0.15700401890995982,0.13708461772104819
29,Pedro Hispano,Parque de Real,656.68,1963,2850,4813,87,87,174,0,0,0,0.10446018525741255,0.1517106226469327,0.1280854039521726
30,Parque de Real,C. Matosinhos,723.67,1822,2776,4598,87,87,174,0,0,0,0.09696612588616724,0.1477406466518918,0.12235338626902952
31,C. Matosinhos,Matosinhos Sul,616.61,1383,2337,3721,86,87,173,0,0,0,0.07449843763726909,0.12439048048470859,0.09958865571661726
32,Matosinhos Sul,Brito Capelo,535.72,646,899,1545,87,87,174,0,0,0,0.0343782331771836,0.04784813296826591,0.04111318307272476
33,Brito Capelo,Mercado,487.53,330,493,824,87,88,175,0,0,0,0.017602656708428355,0.025967137824217962,0.021808795783796842
34,Mercado,Sr. de Matosinhos,708.96,65,67,132,86,87,173,0,0,0,0.003507488729403839,0.0035653469562127145,0.003536585063116973
35,Sra da Hora,Fonte do Cuco,687.03,3567,3165,6732,43,42,85,44,43,87,0.17659807044627482,0.16036951936750554,0.16857807134544872
36,Fonte do Cuco,Custoias,689.2,3397,3137,6534,40,42,82,44,43,87,0.1737436291228327,0.15898525892794943,0.16632988461646395
37,Custoias,Esposade,1779.24,3296,3104,6400,42,42,84,46,43,89,0.1609546611284864,0.157276786167737,0.15914974417440467
38,Esposade,Crestins,2035.56,3233,3092,6326,42,42,84,53,43,96,0.14556573532074585,0.15671118162801573,0.15080902594622922
39,Crestins,Verdes,591.8199999999999,3199,3019,6218,42,42,84,42,43,85,0.1641738736092745,0.15297920503786908,0.15854114928423732
