,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,259,931,1191,67,125,192,0,0,0,0.017965726920917673,0.034507884350359494,0.02873536066404386
4,Venda Nova,Carreira,583.47,431,1784,2215,74,119,193,0,0,0,0.026985497489933178,0.06942446722832045,0.0531525306446901
5,Carreira,Baguim,786.02,541,2233,2775,88,128,216,0,0,0,0.028476346887422208,0.08079289618014464,0.05947874646829477
6,Baguim,Campainha,751.7,642,2590,3232,88,128,216,0,0,0,0.033816212493035076,0.09368380234231753,0.06929330277409135
7,Campainha,Rio Tinto,859.99,882,3267,4150,88,106,194,0,0,0,0.046435406844118954,0.14271996137455994,0.0990444933401331
8,Rio Tinto,Levada,452.83,984,3881,4866,88,106,194,0,0,0,0.05179674480627609,0.16953546357543028,0.1161282097007624
9,Levada,Nau Vitória,1111.62,1708,4627,6335,88,104,192,0,0,0,0.0898665441134878,0.20597696237967483,0.15275968734100576
10,Nau Vitória,Nasoni,499.02,1774,4745,6520,88,105,193,0,0,0,0.09338090363577076,0.20924015755655614,0.15641314022479907
11,Nasoni,Contumil,650.0,1826,4846,6673,106,117,223,0,0,0,0.07978129352905253,0.19177100863801708,0.138538229258868
12,Contumil,Estádio do Dragão,619.19,2117,5481,7599,109,117,226,0,0,0,0.08995214421326705,0.2169057052027548,0.1556758903892408
13,Estádio do Dragão,Campanhã,1166.02,3929,9390,13320,109,199,308,89,99,188,0.08615014234795076,0.13904330003668644,0.11771999791980503
14,Campanhã,Heroismo,950.92,8343,14747,23091,112,276,388,183,190,373,0.1199194526521315,0.13817139006961962,0.13096883551996247
15,Heroismo,24 de Agosto,571.9,9035,15621,24657,101,267,368,187,191,378,0.13249920621970357,0.14872208359456468,0.14233602066192794
16,24 de Agosto,Bolhão,680.44,12345,18440,30786,110,260,370,187,196,383,0.17602769226190693,0.17600995365351463,0.1760170667843647
17,Bolhão,Trindade,451.8,16983,20434,37417,114,259,373,187,192,379,0.23920429472370244,0.19731605348757358,0.21435354849081112
18,Trindade,Lapa,857.4300000000001,25529,28004,53533,259,355,614,187,192,379,0.24950958991835295,0.2253013427200062,0.2362316735586709
19,Lapa,Carolina Michaelis,460.97,23206,28176,51383,260,343,603,218,191,409,0.2105431699285576,0.23198919072741944,0.22178603898133112
20,Carolina Michaelis,Casa da Música,627.48,22300,26523,48824,264,347,611,207,182,389,0.2057968202494023,0.22087025377757402,0.21372045488630473
21,Casa da Música,Francos,871.87,21481,20508,41990,288,349,637,201,156,357,0.1917033764985281,0.17978690299676273,0.1856920202520952
22,Francos,Ramalde,965.03,20353,19140,39493,301,342,643,203,156,359,0.1764310041646435,0.1700456269815481,0.1732775377916652
23,Ramalde,Viso,621.15,19135,18856,37992,300,342,642,212,156,368,0.16302416977702194,0.16752834293998045,0.16522908649829485
24,Viso,Sete Bicas,743.81,18583,17444,36028,304,318,622,216,156,372,0.15586078096346692,0.16246448506229874,0.15898988201601658
25,Sete Bicas,Sra da Hora,674.5,17251,13813,31064,313,312,625,220,148,368,0.141208617544499,0.13269875747826781,0.13729353430786215
26,Sra da Hora,Vasco da Gama,824.48,5289,6096,11386,131,162,293,0,0,0,0.1869434527169362,0.1742340463377174,0.17991640891682203
27,Vasco da Gama,Estádio do Mar,661.6,4644,6066,10711,149,160,309,0,0,0,0.14430900636215943,0.17554400019191102,0.16048246595038032
28,Estádio do Mar,Pedro Hispano,786.97,4398,5943,10341,169,146,315,0,0,0,0.12049406690337232,0.1884560586979245,0.15199391071926
29,Pedro Hispano,Parque de Real,656.68,4046,5535,9582,158,144,302,0,0,0,0.11856519421179475,0.1779773908825609,0.14689418865083556
30,Parque de Real,C. Matosinhos,723.67,3701,5356,9058,158,146,304,0,0,0,0.10847228491127416,0.1698682003768432,0.13795848115460665
31,C. Matosinhos,Matosinhos Sul,616.61,2757,4153,6911,163,142,305,0,0,0,0.07831960840322665,0.13542405756631673,0.10490594211194401
32,Matosinhos Sul,Brito Capelo,535.72,1333,1249,2583,183,134,317,0,0,0,0.033730769304983456,0.04317936454350862,0.03772481271811396
33,Brito Capelo,Mercado,487.53,745,767,1512,192,104,296,0,0,0,0.017982578989072257,0.034149526673283956,0.023662857905146637
34,Mercado,Sr. de Matosinhos,708.96,141,135,277,194,102,296,0,0,0,0.003375164529785645,0.00617283950616649,0.004339228204079044
35,Sra da Hora,Fonte do Cuco,687.03,6936,5816,12753,145,84,229,101,94,195,0.12306542856842251,0.1403032019602273,0.1303704777764968
36,Fonte do Cuco,Custoias,689.2,6649,5715,12365,131,84,215,101,85,186,0.12465614929933826,0.14572656125338113,0.1335843516855341
37,Custoias,Esposade,1779.24,6440,5642,12082,131,84,215,96,84,180,0.12360837475330033,0.1447602158977628,0.13265991362513355
38,Esposade,Crestins,2035.56,6330,5610,11941,131,83,214,93,84,177,0.12326425234870199,0.1447537993599253,0.13250676058388858
39,Crestins,Verdes,591.8199999999999,6242,5536,11779,131,84,215,122,84,206,0.10661914489883477,0.14206002757312564,0.12078270657459107
40,Verdes,Pedras Rubras,960.78,4873,2312,7186,0,0,0,122,84,206,0.16109055917675275,0.11102642944350219,0.1406760596738739
41,Pedras Rubras,Lidador,1147.58,4358,1973,6331,0,0,0,121,83,204,0.1452432854120883,0.09586557972280157,0.12515333652870203
42,Lidador,Vilar do Pinheiro,1987.51,4236,1949,6186,0,0,0,121,82,203,0.14118004908432244,0.09586956877180738,0.12287729349010454
43,Vilar do Pinheiro,Modivas Sul,2037.38,4074,1978,6052,0,0,0,121,74,195,0.13576425474042625,0.10778126967791,0.12514507066542008
44,Modivas Sul,Modivas Centro,1051.08,4024,1956,5980,0,0,0,121,83,204,0.13410553818750376,0.09505489403667937,0.11821728591045266
45,Modivas Centro,Modivas Norte,852.51,3956,1942,5898,0,0,0,121,85,206,0.13183152805129353,0.09216973907570929,0.11546622677496023
46,Modivas Norte,Mindelo,1834.12,3750,1496,5247,0,0,0,121,84,205,0.12499133462938741,0.07183585526809497,0.10321055284232122
47,Mindelo,Espaço Natureza,776.86,3521,1483,5005,0,0,0,121,84,205,0.11736232951306245,0.07120254756706039,0.09844807739860308
48,Espaço Natureza,Varziela,1539.0,3518,1449,4967,0,0,0,121,84,205,0.11724333676726063,0.06959194273187283,0.09771788750397978
