,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,762,2200,2963,214,154,368,0,0,0,0.016506576670043502,0.06614825222276428,0.03728053872199731
1,Venda Nova,Carreira,583.47,1182,3886,5068,228,152,380,0,0,0,0.0240188553208149,0.11836076811764397,0.06175562043954653
2,Carreira,Baguim,786.02,1461,4836,6297,198,152,350,0,0,0,0.03417734480640012,0.1473000621032848,0.0833049248896186
3,Baguim,Campainha,751.7,1766,5353,7119,198,158,356,0,0,0,0.041305334211087105,0.15685834151447642,0.09259009587944529
4,Campainha,Rio Tinto,859.99,2286,6395,8681,198,171,369,0,0,0,0.05345176022644548,0.17316185498831124,0.10892716999413937
5,Rio Tinto,Levada,452.83,2556,7254,9811,198,179,377,0,0,0,0.05978326941727944,0.18762498782334225,0.12048265295755861
6,Levada,Nau Vitória,1111.62,3763,8846,12610,198,180,378,0,0,0,0.08800467736286012,0.22754624723637917,0.1544530439692978
7,Nau Vitória,Nasoni,499.02,3987,9059,13046,194,180,374,0,0,0,0.0951470330711279,0.2330037723267985,0.16149519634925813
8,Nasoni,Contumil,650.0,4145,9157,13302,169,173,342,0,0,0,0.11355336036666923,0.24505913321940015,0.1800752864003606
9,Contumil,Estádio do Dragão,619.19,4924,10587,15511,178,170,348,0,0,0,0.12807217513109104,0.28833421248685404,0.20636110142557298
10,Estádio do Dragão,Campanhã,1166.02,10299,16020,26320,196,196,392,144,117,261,0.1319629978308627,0.22452897287693485,0.17617161531069764
11,Campanhã,Heroismo,950.92,17341,31855,49197,312,205,517,241,235,476,0.13637660230877194,0.31060742338863856,0.21416309460352695
12,Heroismo,24 de Agosto,571.9,19182,33367,52550,298,207,505,241,241,482,0.15452747766007457,0.31937003402447667,0.22986231988000988
13,24 de Agosto,Bolhão,680.44,26635,38333,64968,304,207,511,241,243,484,0.21234813808345193,0.36516098235606076,0.2819710727921486
14,Bolhão,Trindade,451.8,37293,45445,82739,306,206,512,242,257,499,0.295717772051325,0.41989129576995465,0.353067432461298
15,Trindade,Lapa,857.4300000000001,52911,61914,114825,416,315,731,242,263,505,0.35304415739079614,0.4645999815716053,0.405550286437019
16,Lapa,Carolina Michaelis,460.97,47914,61546,109460,411,326,737,241,263,504,0.3225625095974051,0.45374602065989916,0.38517592710337556
17,Carolina Michaelis,Casa da Música,627.48,46868,57350,104219,412,339,751,240,266,506,0.31558658503501513,0.4120252316752467,0.3622438720492628
18,Casa da Música,Francos,871.87,46474,44101,90576,399,359,758,238,266,504,0.32005782640333985,0.3072987382539268,0.3137157570680026
19,Francos,Ramalde,965.03,44388,40301,84690,400,356,756,223,266,489,0.3132481000805056,0.2821003046818454,0.29761071765579794
20,Ramalde,Viso,621.15,42582,39215,81798,400,348,748,220,266,486,0.302087483917803,0.27785809102213954,0.2899652290977334
21,Viso,Sete Bicas,743.81,41265,36881,78147,400,341,741,215,266,481,0.29534574561346233,0.2641518613544089,0.27975416356485533
22,Sete Bicas,Sra da Hora,674.5,37357,32218,69576,402,339,741,203,265,468,0.27233295630001675,0.2318832967264707,0.2519786266615017
23,Sra da Hora,Vasco da Gama,824.48,12020,14471,26492,171,183,354,0,0,0,0.3254511163973615,0.36611734094844106,0.3464734867161399
24,Vasco da Gama,Estádio do Mar,661.6,10925,14386,25311,156,177,333,0,0,0,0.3242380085537504,0.3762842867844183,0.3519022465322135
25,Estádio do Mar,Pedro Hispano,786.97,10495,14313,24808,170,183,353,0,0,0,0.285825165834464,0.3621041671047201,0.3253692373145118
26,Pedro Hispano,Parque de Real,656.68,9717,13435,23152,171,183,354,0,0,0,0.26308245693860444,0.33988914408093307,0.30278760876641836
27,Parque de Real,C. Matosinhos,723.67,9259,12939,22198,171,183,354,0,0,0,0.2506909555789711,0.32734238038692276,0.29031584467460714
28,C. Matosinhos,Matosinhos Sul,616.61,7047,10310,17358,174,183,357,0,0,0,0.18750671991426154,0.26085080126136767,0.22510326581487897
29,Matosinhos Sul,Brito Capelo,535.72,3447,4825,8272,171,185,356,0,0,0,0.093334467312085,0.1207521422932332,0.10758241638936705
30,Brito Capelo,Mercado,487.53,1730,2771,4502,167,188,355,0,0,0,0.047984319033430506,0.0682616114881285,0.05872271616436916
31,Mercado,Sr. de Matosinhos,708.96,431,630,1062,167,188,355,0,0,0,0.011951200218632201,0.015538810086635754,0.01385111755718056
33,Fonte do Cuco,Custoias,689.2,14398,14001,28399,116,121,237,130,141,271,0.2512972168197803,0.22913865932620064,0.23986160451329644
34,Custoias,Esposade,1779.24,13969,13779,27749,116,121,237,129,134,263,0.24488085218740085,0.2321022085740072,0.2383642005755953
35,Esposade,Crestins,2035.56,13770,13567,27337,116,119,235,121,134,255,0.25007283050080303,0.23021000368593078,0.23980409750815995
36,Crestins,Verdes,591.8199999999999,13586,13432,27019,116,121,237,111,134,245,0.2583783732307429,0.22626469915618988,0.2413485336346833
37,Verdes,Pedras Rubras,960.78,10732,7562,18295,0,0,0,111,134,245,0.3898734806411332,0.22757548107438125,0.3011064114903383
38,Pedras Rubras,Lidador,1147.58,9557,7015,16573,0,0,0,111,134,245,0.3472069360735528,0.21111385162681023,0.27277235111084464
39,Lidador,Vilar do Pinheiro,1987.51,9164,6826,15991,0,0,0,111,134,245,0.3329307103600835,0.20541921268812074,0.2631897279599079
40,Vilar do Pinheiro,Modivas Sul,2037.38,8816,6798,15614,0,0,0,109,152,261,0.3261336926464386,0.18034295961899985,0.24122874467643596
41,Modivas Sul,Modivas Centro,1051.08,8678,6792,15470,0,0,0,107,156,263,0.32703902604319385,0.17556702262327822,0.2371925145089473
42,Modivas Centro,Modivas Norte,852.51,8569,6799,15368,0,0,0,105,155,260,0.32908012539096404,0.17687626708597062,0.2383432098629872
43,Modivas Norte,Mindelo,1834.12,7788,5906,13694,0,0,0,105,155,260,0.29908617477593596,0.15364416049837323,0.21238035857200432
44,Mindelo,Espaço Natureza,776.86,7381,5650,13032,0,0,0,105,155,260,0.2834820886556942,0.14698626649513402,0.20210957929074486
45,Espaço Natureza,Varziela,1539.0,7406,5514,12920,0,0,0,102,155,257,0.29277811174009954,0.1434615297461074,0.2027233638448903
46,Varziela,Árvore,858.71,6914,5345,12260,0,0,0,95,155,250,0.2934780167798012,0.13907367757329883,0.1977473264717697
47,Árvore,Azurara,664.57,6899,5368,12268,0,0,0,87,155,242,0.3197972471922206,0.13965009072023893,0.20441373788165382
