,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,349,113,463,44,0,44,0,0,0,0.0368265993265993,,0.04875577925802363
1,Venda Nova,Carreira,583.47,563,192,755,44,15,59,0,0,0,0.05927937985402494,0.05929980674421595,0.05928457313119215
2,Carreira,Baguim,786.02,895,228,1123,44,22,66,0,0,0,0.09419097473845037,0.048136425863786046,0.07883945844689559
3,Baguim,Campainha,751.7,1067,275,1343,44,22,66,0,0,0,0.11228512866474953,0.05807952075232384,0.09421659269394096
4,Campainha,Rio Tinto,859.99,1459,372,1832,44,22,66,0,0,0,0.15360148180014555,0.07843723779224858,0.12854673379751325
5,Rio Tinto,Levada,452.83,1668,458,2127,44,22,66,0,0,0,0.17560010085193078,0.09652310362526983,0.14924110177637714
6,Levada,Nau Vitória,1111.62,2090,601,2691,44,22,66,0,0,0,0.2199386082245904,0.12650675569194988,0.18879465738037693
7,Nau Vitória,Nasoni,499.02,2265,611,2876,44,22,66,0,0,0,0.23835067078304104,0.12867791381254773,0.20179308512620991
8,Nasoni,Contumil,650.0,2292,627,2920,44,22,66,0,0,0,0.24118174776426402,0.13214458570555612,0.20483602707802803
9,Contumil,Estádio do Dragão,619.19,2536,724,3260,44,22,66,0,0,0,0.266867897008313,0.15249761404682824,0.2287444693544847
10,Estádio do Dragão,Campanhã,1166.02,4243,2045,6288,175,108,283,44,23,67,0.08711972810346252,0.07044281822620492,0.08089205718922422
11,Campanhã,Heroismo,950.92,8232,4455,12688,197,108,305,86,66,152,0.1288820558959706,0.11225036844211614,0.1225078817130691
12,Heroismo,24 de Agosto,571.9,9076,4818,13894,196,110,306,44,66,110,0.17045994287963803,0.12007080034032623,0.1488053901913937
13,24 de Agosto,Bolhão,680.44,12025,5867,17893,202,110,312,44,66,110,0.22047620102715118,0.14622623683280828,0.18900435546362032
14,Bolhão,Trindade,451.8,12496,7447,19944,217,110,327,44,66,110,0.2162551572753854,0.18560477231549818,0.20369348304066082
15,Trindade,Lapa,857.4300000000001,12256,12392,24648,215,115,330,44,66,110,0.21370335138227148,0.3007210737012688,0.2500855175888587
16,Lapa,Carolina Michaelis,460.97,12055,12453,24509,197,130,327,44,66,110,0.2254905091878644,0.2801846716802582,0.2503193977251419
17,Carolina Michaelis,Casa da Música,627.48,11485,12493,23978,195,132,327,44,66,110,0.21658016383190154,0.2783707375160598,0.2449031574072041
18,Casa da Música,Francos,871.87,9947,12586,22533,163,132,295,44,78,122,0.21568162448223516,0.2630115178754856,0.23978372904326556
19,Francos,Ramalde,965.03,9129,12220,21349,153,132,285,44,88,132,0.20766672791805743,0.24277007938299708,0.22640519295728712
20,Ramalde,Viso,621.15,8650,12036,20686,153,160,313,44,88,132,0.1967756555823029,0.21347115083656937,0.2061569718983413
21,Viso,Sete Bicas,743.81,8385,11450,19835,153,176,329,44,88,132,0.19075279506383808,0.1913511311937455,0.19109773180770762
22,Sete Bicas,Sra da Hora,674.5,7949,11332,19282,153,176,329,44,96,140,0.18083549549039482,0.18330490940325722,0.18227871039764737
23,Sra da Hora,Vasco da Gama,824.48,2262,2519,4781,104,110,214,0,0,0,0.1006964349555937,0.10605504544022012,0.10345086090563532
24,Vasco da Gama,Estádio do Mar,661.6,2236,2065,4301,88,110,198,0,0,0,0.11767225917972363,0.08691779441804305,0.1005864454232344
25,Estádio do Mar,Pedro Hispano,786.97,2231,2059,4290,88,110,198,0,0,0,0.1174067936895892,0.08666146710695187,0.10032605669923514
26,Pedro Hispano,Parque de Real,656.68,1968,1736,3704,88,110,198,0,0,0,0.10356647072650207,0.07307062755453447,0.08662433563096451
27,Parque de Real,C. Matosinhos,723.67,1895,1272,3168,88,154,242,0,0,0,0.09973944548512946,0.03826221611954875,0.06061757225248719
