,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,586,769,1356,88,88,176,0,0,0,0.030881734006734,0.04050599848366421,0.0356938662451991
1,Venda Nova,Carreira,583.47,1034,1349,2384,89,88,177,0,0,0,0.05379888005819912,0.07102247646327761,0.062362024033605364
2,Carreira,Baguim,786.02,1481,1781,3263,89,88,177,0,0,0,0.07709102565605595,0.09373429066067651,0.08536564328547182
3,Baguim,Campainha,751.7,1838,1927,3765,92,88,180,0,0,0,0.09250429297443417,0.10139210319680127,0.09684944463870253
4,Campainha,Rio Tinto,859.99,2672,2364,5037,88,93,181,0,0,0,0.14059931829066744,0.11770859810227137,0.12883778802812137
5,Rio Tinto,Levada,452.83,3099,2711,5811,88,94,182,0,0,0,0.16305495811989631,0.13355606693608624,0.1478192670689175
6,Levada,Nau Vitória,1111.62,3956,3611,7568,88,89,177,0,0,0,0.2081538312479745,0.1878859883967339,0.1979626560289891
7,Nau Vitória,Nasoni,499.02,4178,3711,7890,88,89,177,0,0,0,0.21985345186351476,0.1930672775522461,0.20638469754880906
8,Nasoni,Contumil,650.0,4360,3781,8141,88,89,177,0,0,0,0.22938135743035837,0.19672634882458376,0.21296160734044908
9,Contumil,Estádio do Dragão,619.19,4678,4224,8902,92,88,180,0,0,0,0.23541339812115064,0.2222252405023228,0.2289658543963904
10,Estádio do Dragão,Campanhã,1166.02,8981,8523,17504,217,241,458,110,88,198,0.12112481368771286,0.11536289599813448,0.11824914843353773
11,Campanhã,Heroismo,950.92,17105,15522,32628,218,229,447,199,177,376,0.17736579957220866,0.16626986818543193,0.17190786409133682
12,Heroismo,24 de Agosto,571.9,18897,17098,35995,235,237,472,198,177,375,0.18922886119885018,0.17982080136615883,0.18464007219760395
13,24 de Agosto,Bolhão,680.44,25107,21829,46936,241,242,483,179,176,355,0.2603190205833444,0.2275807824639337,0.24399483048720638
14,Bolhão,Trindade,451.8,31659,29914,61574,243,242,485,200,175,375,0.3101219745479858,0.3126801543817043,0.3113595664829146
15,Trindade,Lapa,857.4300000000001,33644,40632,74277,236,242,478,200,163,363,0.33452067069465147,0.4383416734029984,0.38431470018186603
16,Lapa,Carolina Michaelis,460.97,32602,40299,72902,260,231,491,203,168,371,0.306119070868086,0.44014254306239803,0.3680747473873485
17,Carolina Michaelis,Casa da Música,627.48,30294,38212,68507,241,233,474,216,175,391,0.2868151573423118,0.40769806043722834,0.3436498655031546
18,Casa da Música,Francos,871.87,26332,31965,58297,240,242,482,209,161,370,0.2539976771505208,0.3466930179293917,0.2976308172614703
19,Francos,Ramalde,965.03,24124,28798,52923,242,240,482,198,172,370,0.2379728056200696,0.3047571118127684,0.2701920600208276
20,Ramalde,Viso,621.15,23168,27147,50315,236,218,454,200,175,375,0.23035822786749396,0.3000074822120962,0.26334414738731127
21,Viso,Sete Bicas,743.81,22215,25204,47420,236,238,474,193,176,369,0.22476513705181458,0.2651540315324981,0.24456547720197683
22,Sete Bicas,Sra da Hora,674.5,18285,23140,41426,238,221,459,183,176,359,0.18891737186908,0.25322224172252256,0.22014577627074117
23,Sra da Hora,Vasco da Gama,824.48,6989,8157,15146,131,131,262,0,0,0,0.24701326369929041,0.28828403014704695,0.2676486469231687
24,Vasco da Gama,Estádio do Mar,661.6,7256,7610,14867,130,131,261,0,0,0,0.2584384677079413,0.2689450681470697,0.26371189551455365
25,Estádio do Mar,Pedro Hispano,786.97,7560,7877,15438,127,131,258,0,0,0,0.27562526995962755,0.27840491823127456,0.2770366417564716
26,Pedro Hispano,Parque de Real,656.68,7014,6965,13980,122,131,253,0,0,0,0.2661881047956647,0.2461789325115963,0.2558276242849415
27,Parque de Real,C. Matosinhos,723.67,6742,6544,13287,131,132,263,0,0,0,0.23828742811952167,0.22954215670697212,0.23389816642196828
28,C. Matosinhos,Matosinhos Sul,616.61,4979,4885,9864,131,132,263,0,0,0,0.1759672130921329,0.17133175750080076,0.17364067264325136
29,Matosinhos Sul,Brito Capelo,535.72,2642,2745,5388,131,131,262,0,0,0,0.09339230458492205,0.09702386756342155,0.0952080860741718
30,Brito Capelo,Mercado,487.53,1225,1587,2812,135,133,268,0,0,0,0.04203485746937866,0.05524735635654132,0.048591806543978044
31,Mercado,Sr. de Matosinhos,708.96,235,348,584,130,152,282,0,0,0,0.008404068873081856,0.010629873294346975,0.009603793241990715
33,Fonte do Cuco,Custoias,689.2,6841,8536,15377,108,108,216,107,87,194,0.1371968912355492,0.190104361556915,0.16226608175672314
34,Custoias,Esposade,1779.24,6612,8298,14910,108,108,216,106,110,216,0.1332651139146927,0.16396777584254374,0.14876838972532372
35,Esposade,Crestins,2035.56,6491,8203,14695,108,108,216,110,109,219,0.12826613965873898,0.16290305199461472,0.1455420578232535
36,Crestins,Verdes,591.8199999999999,6446,8080,14527,110,108,218,110,109,219,0.1263089635989476,0.1604573769297699,0.1432686686811982
37,Verdes,Pedras Rubras,960.78,4667,5538,10205,0,0,0,110,109,219,0.17107813396577676,0.20486935793380584,0.1878965970366223
38,Pedras Rubras,Lidador,1147.58,4216,4855,9072,0,0,0,110,109,219,0.15456070841375127,0.17962588280468877,0.16703606918366995
39,Lidador,Vilar do Pinheiro,1987.51,4008,4622,8631,0,0,0,110,109,219,0.1469383874153897,0.17101071855712746,0.1589195933261176
40,Vilar do Pinheiro,Modivas Sul,2037.38,3908,4450,8358,0,0,0,110,109,219,0.14326003344100943,0.16462225431613445,0.15389237168479314
41,Modivas Sul,Modivas Centro,1051.08,3886,4421,8307,0,0,0,110,114,224,0.14245460957259445,0.15637765132252981,0.1495404433203294
42,Modivas Centro,Modivas Norte,852.51,3888,4374,8263,0,0,0,110,115,225,0.14254733730123673,0.15338231292987414,0.1480852137336514
43,Modivas Norte,Mindelo,1834.12,3236,4063,7300,0,0,0,109,110,219,0.11974551605136598,0.1489714928697831,0.1344252304350458
44,Mindelo,Espaço Natureza,776.86,3169,3924,7093,0,0,0,111,110,221,0.1151207458302256,0.14386710308409503,0.1294288874497986
45,Espaço Natureza,Varziela,1539.0,3150,3907,7057,0,0,0,107,110,217,0.11871253030700482,0.1432436647154372,0.1311476675647355
46,Varziela,Árvore,858.71,3016,3768,6784,0,0,0,109,110,219,0.11158821335419848,0.1381316888725744,0.12492055265566585
47,Árvore,Azurara,664.57,3041,3776,6818,0,0,0,108,110,218,0.11357148876588695,0.1384327511942397,0.12611616246826676
48,Azurara,Santa Clara,1218.09,3025,3734,6760,0,0,0,108,110,218,0.11296302880401561,0.13691183447867988,0.12504728854811226
49,Santa Clara,Vila do Conde,670.57,2913,3703,6616,0,0,0,94,109,203,0.12496225861298708,0.1369876365684,0.13141923495357827
50,Vila do Conde,Alto de Pega,730.41,2199,2822,5022,0,0,0,96,110,206,0.09238601225996804,0.10346679553104127,0.09830293536588093
51,Alto de Pega,Portas Fronhas,671.05,2100,2673,4773,0,0,0,110,110,220,0.07698151750010718,0.0979893214390425,0.08748541946957485
52,Portas Fronhas,São Brás,562.21,1728,2111,3840,0,0,0,110,110,220,0.06336364399060959,0.07741712674735357,0.07039038536898158
53,São Brás,Póvoa de Varzim,624.94,1671,2045,3716,0,0,0,110,110,220,0.061279463639253025,0.07496334310850442,0.06812140337387872
55,Fonte do Cuco,Cândido dos Reis,913.51,5087,6243,11330,0,0,0,88,88,176,0.2331220839787632,0.28606982985883583,0.2595959569187995
56,Cândido dos Reis,Pias,916.73,4861,5985,10846,0,0,0,88,88,176,0.22274939410457611,0.27426496852146176,0.24850718131301894
57,Pias,Araújo,1258.13,4732,5762,10494,0,0,0,88,89,177,0.21684095152299462,0.26105991498899983,0.23907534558217242
58,Araújo,Custió,651.69,4577,5448,10026,0,0,0,88,88,176,0.20975673583178056,0.24967635754088388,0.2297165466863322
59,Custió,Parque de Maia,1418.51,4496,5200,9697,0,0,0,88,88,176,0.20602344704077835,0.23830951455002505,0.22216648079540172
60,Parque de Maia,Forum,824.81,4030,4574,8604,0,0,0,88,88,176,0.18468783368566505,0.20959610841383366,0.19714197104974937
61,Forum,Zona Industrial,1119.4,1945,2069,4014,0,0,0,44,44,88,0.17824637322706421,0.1896894338761567,0.18396790355161044
62,Zona Industrial,Mandim,1194.23,1885,2020,3905,0,0,0,44,44,88,0.17275426924857543,0.1851703390058588,0.17896230412721711
63,Mandim,Castêlo da Maia,1468.1,1808,1952,3761,0,0,0,44,44,88,0.16573844860121104,0.1789433642266325,0.17234090641392177
64,Castêlo da Maia,ISMAI,702.48,1157,1303,2460,0,0,0,44,40,84,0.10611431303535165,0.1313508064516129,0.11813169085261892
65,Santo Ovídio,D. João II,463.71,8586,6235,14821,434,428,862,0,0,0,0.09158986175115208,0.06745290298633642,0.07960538570551275
66,D. João II,João de Deus,716.25,11239,9116,20356,436,418,854,0,0,0,0.1193467346404235,0.1009760997239081,0.11035501872109862
67,João de Deus,C.M.Gaia,405.01,18312,15256,33569,440,428,868,0,0,0,0.19268234683665758,0.16503306149050784,0.17904882825583718
68,C.M.Gaia,General Torres,488.39,20848,16853,37702,440,436,876,0,0,0,0.2193702483990953,0.17895717662783886,0.19925597980061607
69,General Torres,Jardim do Morro,419.98,22971,17760,40732,438,436,874,0,0,0,0.24280981430687204,0.18858821975223247,0.21576105546725777
70,Jardim do Morro,São Bento,795.7,23472,18577,42049,440,436,876,0,0,0,0.24696991297511442,0.19726735602440632,0.22223211065718204
71,São Bento,Aliados,443.38,25878,24378,50256,438,434,872,0,0,0,0.2735314038840542,0.2600552984956158,0.2668242596884324
72,Aliados,Trindade,450.27,27560,26990,54551,438,434,872,0,0,0,0.29131361188299926,0.2879181173884241,0.28962365246712124
73,Trindade,Faria Guimaraes,555.34,24235,23526,47761,434,426,860,0,0,0,0.25852677453377193,0.2556791811617861,0.25711622246811383
74,Faria Guimaraes,Marques,621.04,22737,22581,45318,436,436,872,0,0,0,0.24143557868223983,0.2397758715244909,0.2406057251033654
75,Marques,Combatentes,702.75,17432,17416,34849,436,436,872,0,0,0,0.18510681630841394,0.18494004242062573,0.18502342936451985
76,Combatentes,Salgueiros,471.25,15077,14675,29753,434,436,870,0,0,0,0.16083529643060815,0.15583450930504295,0.15832915483664675
77,Salgueiros,Polo Universitario,775.36,13700,12450,26150,434,428,862,0,0,0,0.1461481938783473,0.1346706813831191,0.14044938256981174
78,Polo Universitario,I.P.O.,827.64,10377,10635,21012,436,436,872,0,0,0,0.11019104018764489,0.11293285346311796,0.11156194682538143
79,I.P.O.,Hospital São João,351.77,4845,6260,11105,436,436,872,0,0,0,0.05145221544529559,0.06647128780156306,0.058961751623429315
80,Verdes (E) ,Botica,683.54,1912,2692,4605,112,108,220,0,0,0,0.07906805571580462,0.11543922287342122,0.09692299232045277
81,Botica,Aeroporto,649.66,1734,2518,4252,114,108,222,0,0,0,0.07043569115668649,0.10793895747599459,0.08868052342013368
82,Sra da Hora,Fonte do Cuco,687.03,12415,15184,27600,108,108,216,198,175,198,0.1908841194360777,0.24362443657632488,0.216428490658148
