,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,494,2302,2797,194,192,386,0,0,0,0.0118127147766323,0.05551586646267793,0.033551070019432194
4,Venda Nova,Carreira,583.47,809,4246,5055,194,188,382,0,0,0,0.019317512931122546,0.10456091482452298,0.06126976307761281
5,Carreira,Baguim,786.02,1023,5890,6913,194,188,382,0,0,0,0.024417166725602662,0.1450542613952414,0.08378830232217879
6,Baguim,Campainha,751.7,1233,6967,8201,195,192,387,0,0,0,0.02927611863156165,0.16801459556189063,0.09810761106211247
7,Campainha,Rio Tinto,859.99,1753,8540,10294,195,195,390,0,0,0,0.04164140579889753,0.20276359000020927,0.1222024978995534
8,Rio Tinto,Levada,452.83,2040,9891,11932,195,195,390,0,0,0,0.0484538407066115,0.23484258577232348,0.14164821323946747
9,Levada,Nau Vitória,1111.62,2944,12172,15117,195,195,390,0,0,0,0.06990876452467136,0.2890050363497475,0.17945690043720944
10,Nau Vitória,Nasoni,499.02,3183,12369,15553,199,195,394,0,0,0,0.0740616576445916,0.2936751462274622,0.18275361265388035
11,Nasoni,Contumil,650.0,3361,12512,15874,201,199,400,0,0,0,0.0774344268117014,0.29109902071085114,0.1837325622765284
12,Contumil,Estádio do Dragão,619.19,3622,13654,17276,197,196,393,0,0,0,0.08513241683430595,0.32252490441840365,0.20352663456072617
13,Estádio do Dragão,Campanhã,1166.02,9570,20824,30395,280,274,554,172,170,342,0.0927956456533405,0.20548402111633368,0.14864605020596952
14,Campanhã,Heroismo,950.92,17474,45400,62875,395,400,795,332,291,623,0.10423103163788344,0.2863139034298429,0.19273622075428024
15,Heroismo,24 de Agosto,571.9,20215,47651,67866,434,416,850,330,291,621,0.1151315272095631,0.2941008618429891,0.2010220495746913
16,24 de Agosto,Bolhão,680.44,31893,53535,85428,431,419,850,297,291,588,0.1912616272763471,0.3291008564126746,0.25932765489444615
17,Bolhão,Trindade,451.8,45886,59409,105296,432,434,866,299,293,592,0.27400920528606004,0.35701053855721787,0.3153786099291173
18,Trindade,Lapa,857.4300000000001,59576,76573,136149,427,446,873,305,281,586,0.35489370371329226,0.461217954895149,0.40776159514720156
19,Lapa,Carolina Michaelis,460.97,60233,74592,134825,431,448,879,322,290,612,0.3482663653224237,0.4421901559204073,0.3946421304213367
20,Carolina Michaelis,Casa da Música,627.48,60188,67397,127586,435,466,901,300,292,592,0.3575004255811461,0.389419583184414,0.3736802577137897
21,Casa da Música,Francos,871.87,61062,49117,110180,467,447,914,280,292,572,0.35853233195820094,0.2906937381627848,0.32474740058463375
22,Francos,Ramalde,965.03,58827,42561,101389,474,447,921,260,294,554,0.3525487307350872,0.2511550097550554,0.30145995569357975
23,Ramalde,Viso,621.15,55513,41301,96814,460,467,927,262,294,556,0.33780333895158715,0.23765850833093113,0.28633176304782487
24,Viso,Sete Bicas,743.81,53861,38728,92589,474,431,905,260,292,552,0.3227843847984272,0.2339918900381597,0.2785687272516687
25,Sete Bicas,Sra da Hora,674.5,49671,33796,83468,455,409,864,266,324,590,0.3024205193311484,0.20034183434252545,0.2506993114317997
26,Sra da Hora,Vasco da Gama,824.48,12919,15748,28668,176,194,370,0,0,0,0.33984805793078443,0.3758335858443515,0.3587161455395196
27,Vasco da Gama,Estádio do Mar,661.6,11376,16464,27841,178,217,395,0,0,0,0.2958962189650841,0.3512681758169622,0.3263157496913057
28,Estádio do Mar,Pedro Hispano,786.97,11302,16897,28199,177,213,390,0,0,0,0.29562314215554775,0.36727583633934446,0.3347565366713136
29,Pedro Hispano,Parque de Real,656.68,10004,16208,26213,176,215,391,0,0,0,0.2631738759685106,0.3490304670348651,0.31038402195128867
30,Parque de Real,C. Matosinhos,723.67,8930,15410,24341,180,215,395,0,0,0,0.22970448538751817,0.33183464516924066,0.28529431919275955
31,C. Matosinhos,Matosinhos Sul,616.61,6293,11005,17299,190,219,409,0,0,0,0.1533557436726757,0.23265748684329798,0.19581804625058838
32,Matosinhos Sul,Brito Capelo,535.72,3397,4940,8337,174,214,388,0,0,0,0.09040277655051158,0.10687177999152954,0.09948619597416583
33,Brito Capelo,Mercado,487.53,1920,2426,4347,175,215,390,0,0,0,0.050805243255815175,0.05225895949671762,0.0516066509270819
34,Mercado,Sr. de Matosinhos,708.96,479,575,1055,173,214,387,0,0,0,0.012826575146524858,0.01246105919003115,0.012624455211926271
35,Sra da Hora,Fonte do Cuco,687.03,18793,11728,30522,109,110,219,174,181,355,0.28177821557838767,0.17085041852471006,0.22551438849967817
36,Fonte do Cuco,Custoias,689.2,17737,11745,29482,109,110,219,174,177,351,0.2659398070700943,0.1736071538342024,0.2194436031629883
37,Custoias,Esposade,1779.24,17138,11643,28782,109,110,219,174,175,349,0.2569714485484059,0.17336847113274834,0.21502505867245292
38,Esposade,Crestins,2035.56,16778,11496,28274,109,120,229,186,175,361,0.24081683556569733,0.16584417136023005,0.2034254383433896
39,Crestins,Verdes,591.8199999999999,16544,11262,27807,109,110,219,172,175,347,0.24991953290966995,0.1676950717400139,0.20851135345440525
40,Verdes,Pedras Rubras,960.78,14311,8337,22648,0,0,0,172,175,347,0.3355069395121857,0.19210511193913263,0.26318613309926264
41,Pedras Rubras,Lidador,1147.58,12515,7546,20062,0,0,0,170,175,345,0.29685766022105614,0.17388733219246905,0.2344814068732221
42,Lidador,Vilar do Pinheiro,1987.51,12011,7350,19362,0,0,0,170,175,345,0.28491395349226284,0.16936537213495007,0.22630235425304623
43,Vilar do Pinheiro,Modivas Sul,2037.38,11640,7261,18902,0,0,0,170,175,345,0.27611009198516046,0.1673147890426646,0.22092406875345966
44,Modivas Sul,Modivas Centro,1051.08,11423,7273,18696,0,0,0,166,175,341,0.27748244590383236,0.16758413472865938,0.22108301934765856
45,Modivas Centro,Modivas Norte,852.51,11092,7407,18499,0,0,0,168,177,345,0.26624346751144806,0.1687398520033659,0.21621987346817112
46,Modivas Norte,Mindelo,1834.12,10235,6464,16699,0,0,0,168,173,341,0.24566676304104185,0.1506711571821634,0.19747251138829708
47,Mindelo,Espaço Natureza,776.86,9653,6151,15805,0,0,0,172,171,343,0.2263096237092184,0.1450562421535378,0.18580137809399572
48,Espaço Natureza,Varziela,1539.0,9731,5968,15700,0,0,0,174,171,345,0.22552339404515906,0.14073545967277698,0.18349807005189142
49,Varziela,Árvore,858.71,9046,5311,14358,0,0,0,172,171,343,0.21208181914301855,0.1252586639716614,0.16879680592347898
50,Árvore,Azurara,664.57,8993,5292,14286,0,0,0,170,171,341,0.21331122114757634,0.1248074714068587,0.16892957538316952
51,Azurara,Santa Clara,1218.09,8777,5289,14067,0,0,0,170,172,342,0.20820404116432883,0.12399701543840876,0.16585430892790118
52,Santa Clara,Vila do Conde,670.57,8737,5060,13798,0,0,0,158,168,326,0.22299532581550682,0.12146604541858688,0.17067348806494687
53,Vila do Conde,Alto de Pega,730.41,6480,2949,9429,0,0,0,146,169,315,0.17897306037149754,0.0703625145805276,0.1207026405661835
54,Alto de Pega,Portas Fronhas,671.05,6243,2545,8788,0,0,0,134,169,303,0.1878684652702257,0.060732653951355006,0.11695773222438693
55,Portas Fronhas,São Brás,562.21,4670,2037,6708,0,0,0,152,169,321,0.12390813204943862,0.04860644271379304,0.08426331741478409
56,São Brás,Póvoa de Varzim,624.94,4362,1989,6352,0,0,0,171,169,340,0.10286761802388214,0.04748043519755678,0.07533693008962042
57,Sra da Hora,Fonte do Cuco,685.98,16447,11418,27865,172,87,259,91,165,256,0.27540519712821243,0.19122946563153465,0.23332015058181257
58,Fonte do Cuco,Cândido dos Reis,913.51,15857,11539,27396,173,87,260,87,168,255,0.26903338207036454,0.1908672744243004,0.22945540716374432
59,Cândido dos Reis,Pias,916.73,14993,11382,26376,171,87,258,87,168,255,0.25625457815418573,0.18828472508855493,0.22171431995924445
60,Pias,Araújo,1258.13,14293,11308,25602,171,87,258,87,168,255,0.24428438754532988,0.18705558247769644,0.21520241055009715
61,Araújo,Custió,651.69,13615,10996,24612,167,87,254,91,168,259,0.23218873414759914,0.18189433437284214,0.20665808464818095
62,Custió,Parque de Maia,1418.51,12948,10984,23932,155,86,241,115,170,285,0.20885282756179765,0.1808485304324235,0.1949948805010358
63,Parque de Maia,Forum,824.81,10811,10235,21047,133,86,219,125,170,295,0.18101420501907856,0.16852514888610964,0.17471742495788187
64,Forum,Zona Industrial,1119.4,4794,5405,10200,91,42,133,43,88,131,0.15812264485295022,0.1749740263872754,0.16662761551232866
65,Zona Industrial,Mandim,1194.23,4746,4392,9139,112,42,154,43,88,131,0.13618702112001052,0.14218299217168523,0.13900444905547318
66,Mandim,Castêlo da Maia,1468.1,4668,3052,7720,117,85,202,43,44,87,0.1298985342562886,0.1042646019497819,0.11839141141129929
67,Castêlo da Maia,ISMAI,702.48,2606,2070,4676,99,85,184,43,44,87,0.0813263743546464,0.07071604263459962,0.07626137712520724
