,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,392,648,1040,88,88,176,0,0,0,0.020622895622895637,0.03410999638856047,0.027366446005728053
1,Venda Nova,Carreira,583.47,742,1123,1865,88,88,176,0,0,0,0.03904422945842829,0.059082968648307865,0.04906359905336808
2,Carreira,Baguim,786.02,1097,1516,2613,88,88,176,0,0,0,0.057732298046564504,0.07976572674863344,0.06874901239759897
3,Baguim,Campainha,751.7,1361,1780,3142,93,88,181,0,0,0,0.06775568111482366,0.093694456562442,0.08036679845952208
4,Campainha,Rio Tinto,859.99,1910,2324,4234,88,95,183,0,0,0,0.10050993887044772,0.1132736007961659,0.10713588358598447
5,Rio Tinto,Levada,452.83,2197,2725,4923,88,87,175,0,0,0,0.1156286009905282,0.14505837982545358,0.1302594053256054
6,Levada,Nau Vitória,1111.62,2681,3550,6231,88,87,175,0,0,0,0.14105654864219236,0.1889434596152421,0.16486318438307992
7,Nau Vitória,Nasoni,499.02,2848,3673,6521,88,88,176,0,0,0,0.1498360803335477,0.1932733158796537,0.1715546981066007
8,Nasoni,Contumil,650.0,2953,3754,6708,88,88,176,0,0,0,0.15536749151873028,0.19753989883786816,0.17645369517829923
9,Contumil,Estádio do Dragão,619.19,3116,4266,7383,107,88,195,0,0,0,0.13486369928973058,0.22444500955440086,0.17529013674250488
10,Estádio do Dragão,Campanhã,1166.02,6632,7980,14613,242,221,463,88,110,198,0.08950907525951889,0.10638827035310254,0.09800074393233041
11,Campanhã,Heroismo,950.92,12347,16072,28420,242,218,460,175,198,373,0.12906568881274436,0.16708478146870923,0.1481267558225147
12,Heroismo,24 de Agosto,571.9,14240,17561,31802,261,219,480,154,198,352,0.15058818617947328,0.18215716364339102,0.16652475401700984
13,24 de Agosto,Bolhão,680.44,20645,21196,41842,263,219,482,154,198,352,0.2173259849725501,0.21986267007459254,0.21860365746961244
14,Bolhão,Trindade,451.8,25977,27196,53174,250,220,470,158,184,342,0.2787762934789665,0.29196225586716534,0.28536814244205194
15,Trindade,Lapa,857.4300000000001,30732,35829,66561,242,219,461,176,195,371,0.32039628740881987,0.37453567246019004,0.3474298086399993
16,Lapa,Carolina Michaelis,460.97,30590,35415,66006,252,208,460,176,198,374,0.31188939608962496,0.37663767827859956,0.3435813803008853
17,Carolina Michaelis,Casa da Música,627.48,29172,33112,62284,242,219,461,177,198,375,0.30334467935628506,0.3434651071873704,0.3234298935384224
18,Casa da Música,Francos,871.87,27149,27214,54363,243,223,466,174,197,371,0.2838671165221972,0.28048880465159076,0.2821658265513997
19,Francos,Ramalde,965.03,25188,24733,49921,243,242,485,176,179,355,0.2620063777320838,0.25586969944647664,0.25892963566880617
20,Ramalde,Viso,621.15,23874,23564,47439,242,242,484,178,194,372,0.24762447505932783,0.23474714044085968,0.2410559874661352
