,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,870,457,1327,175,175,350,0,0,0,0.023015873015873035,0.012113480836566971,0.017564676926220005
4,Venda Nova,Carreira,583.47,1796,855,2652,175,175,350,0,0,0,0.0475302402847705,0.02264545566826204,0.03508784797651627
5,Carreira,Baguim,786.02,2823,1101,3925,175,189,364,0,0,0,0.07468542912146788,0.026993327080080225,0.04992222229228583
6,Baguim,Campainha,751.7,3796,1210,5006,153,189,342,0,0,0,0.11487841538431498,0.029651043864728065,0.06777907849191168
7,Campainha,Rio Tinto,859.99,4899,1446,6345,175,189,364,0,0,0,0.12961068492224867,0.035433680803123264,0.08071108662962587
8,Rio Tinto,Levada,452.83,5794,1718,7512,175,193,368,0,0,0,0.15329158936025286,0.04121506155291876,0.09451232341781948
9,Levada,Nau Vitória,1111.62,7442,2295,9738,175,195,370,0,0,0,0.19688668620215335,0.05450496838361411,0.12184767275724752
10,Nau Vitória,Nasoni,499.02,7724,2433,10158,177,197,374,0,0,0,0.20205010780334412,0.05718251428950976,0.1257428459792121
11,Nasoni,Contumil,650.0,7983,2476,10460,197,188,385,0,0,0,0.18762732965947435,0.06099396017526516,0.12579077521004234
12,Contumil,Estádio do Dragão,619.19,8571,2864,11436,216,185,401,0,0,0,0.18372375025162302,0.07168542436372624,0.13203524578962575
13,Estádio do Dragão,Campanhã,1166.02,14730,7128,21859,303,280,583,152,163,315,0.14281935459088804,0.0706501263126017,0.10713087045876127
14,Campanhã,Heroismo,950.92,35024,14453,49478,377,446,823,304,261,565,0.2233359875744663,0.08973951266156133,0.15564679315576496
15,Heroismo,24 de Agosto,571.9,36657,16283,52940,368,459,827,304,261,565,0.23668275319639864,0.09936433386714429,0.16608666591749977
16,24 de Agosto,Bolhão,680.44,44006,23024,67030,371,459,830,304,259,563,0.28294658282675067,0.14092910216439636,0.21019036803893743
17,Bolhão,Trindade,451.8,44039,33976,78016,371,477,848,304,257,561,0.28316354824547296,0.2037366482207869,0.24206510065904047
18,Trindade,Lapa,857.4300000000001,45792,49246,95039,371,475,846,304,279,583,0.29443437141706913,0.28666615026319014,0.2903572656842475
19,Lapa,Carolina Michaelis,460.97,44892,49224,94117,372,475,847,309,294,603,0.2859710312358631,0.28046076109517554,0.2830623690777248
20,Carolina Michaelis,Casa da Música,627.48,40457,47479,87936,372,474,846,307,300,607,0.25853159336071113,0.26857188768598844,0.26385746349681566
21,Casa da Música,Francos,871.87,29343,45324,74667,370,463,833,317,296,613,0.18508786339340944,0.2613613033080962,0.22493409072822085
22,Francos,Ramalde,965.03,25259,42461,67721,392,451,843,303,296,599,0.15805461509176238,0.24857151778086142,0.20481985639639175
23,Ramalde,Viso,621.15,24842,39337,64180,375,435,810,303,296,599,0.15910298422854224,0.23503513600271078,0.1983862639156606
24,Viso,Sete Bicas,743.81,22529,36942,59472,378,431,809,305,304,609,0.14324003419749476,0.21925712620485155,0.18255529314270721
25,Sete Bicas,Sra da Hora,674.5,17947,35168,53115,392,432,824,307,279,586,0.11160843711471909,0.21641448560082346,0.16428635226536584
26,Sra da Hora,Vasco da Gama,824.48,9243,9067,18311,200,215,415,0,0,0,0.21397328618680977,0.19526039753278687,0.20427865712508708
27,Vasco da Gama,Estádio do Mar,661.6,9962,7480,17443,218,198,416,0,0,0,0.21157541618360176,0.1749084498851363,0.19412335049346674
28,Estádio do Mar,Pedro Hispano,786.97,10022,7681,17704,219,195,414,0,0,0,0.21187655150134432,0.1823693444672002,0.1979782293475808
29,Pedro Hispano,Parque de Real,656.68,9445,6609,16055,219,195,414,0,0,0,0.19967629817316615,0.15693225719386492,0.17954323539306047
30,Parque de Real,C. Matosinhos,723.67,9406,5976,15383,221,193,414,0,0,0,0.19705797520051924,0.14336820450154888,0.17202868596162726
31,C. Matosinhos,Matosinhos Sul,616.61,6704,4194,10899,228,194,422,0,0,0,0.1361395993035638,0.10010856304180524,0.11957556841545679
32,Matosinhos Sul,Brito Capelo,535.72,3087,2697,5784,216,173,389,0,0,0,0.06616875284682779,0.0721902248122582,0.06884668253839453
33,Brito Capelo,Mercado,487.53,1239,1732,2972,227,177,404,0,0,0,0.025287896436180717,0.04532349824145593,0.03406587049443248
34,Mercado,Sr. de Matosinhos,708.96,213,357,570,224,174,398,0,0,0,0.004411363478219055,0.009498722860791826,0.006635485419343835
35,Sra da Hora,Fonte do Cuco,687.03,6484,14010,20494,107,106,213,153,166,319,0.10619786272586139,0.21870172434129032,0.16380214174225238
36,Fonte do Cuco,Custoias,689.2,6161,13759,19920,107,106,213,157,138,295,0.0992963250506757,0.2408794206661799,0.16716040283630273
37,Custoias,Esposade,1779.24,6010,13450,19460,107,106,213,159,176,335,0.09609402915661786,0.20212871566088472,0.15075420034789772
38,Esposade,Crestins,2035.56,5959,13300,19260,107,107,214,165,176,341,0.09306836270640097,0.1992311918012779,0.14725692523602038
39,Crestins,Verdes,591.8199999999999,5957,12987,18945,107,107,214,151,176,327,0.09838004451774164,0.1945355862959307,0.1487990200841248
40,Verdes,Pedras Rubras,960.78,4228,9085,13313,0,0,0,151,176,327,0.11291425809336383,0.2081437927619301,0.16416929815962578
41,Pedras Rubras,Lidador,1147.58,3957,7791,11748,0,0,0,150,176,326,0.10637803822802379,0.1785047418673538,0.14531760829097495
42,Lidador,Vilar do Pinheiro,1987.51,3890,7386,11276,0,0,0,151,176,327,0.10388998688776166,0.16922073535042273,0.1390527138890716
43,Vilar do Pinheiro,Modivas Sul,2037.38,3960,6964,10924,0,0,0,151,176,327,0.1057514194323278,0.15955479407547957,0.13470981067757157
