,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,197,700,897,88,135,223,0,0,0,0.010364057239057239,0.02402907792114049,0.018636603391887906
4,Venda Nova,Carreira,583.47,317,1249,1567,88,148,236,0,0,0,0.016729069650277147,0.03908683436370323,0.030750040741747742
5,Carreira,Baguim,786.02,432,1703,2135,88,137,225,0,0,0,0.02272919883046201,0.05754984507637276,0.043931103433527664
6,Baguim,Campainha,751.7,534,1959,2494,66,133,199,0,0,0,0.03751282201863566,0.06822434130090228,0.05803861128768823
7,Campainha,Rio Tinto,859.99,725,2499,3224,67,133,200,0,0,0,0.05010011482866946,0.0870206224010129,0.07465225236427785
8,Rio Tinto,Levada,452.83,817,2899,3717,88,133,221,0,0,0,0.04299339097825701,0.10094571717220108,0.07786967778275729
9,Levada,Nau Vitória,1111.62,1370,3461,4832,88,133,221,0,0,0,0.07210776205194297,0.12050707088816691,0.10123494791265693
10,Nau Vitória,Nasoni,499.02,1424,3532,4957,88,128,216,0,0,0,0.07493408231139892,0.12778132600525896,0.10625096746331598
11,Nasoni,Contumil,650.0,1499,3620,5119,88,124,212,0,0,0,0.07887822341823977,0.1351735608082881,0.1118056849105322
12,Contumil,Estádio do Dragão,619.19,1582,3934,5517,98,117,215,0,0,0,0.07478019230285514,0.15567361336226915,0.11880126329797812
13,Estádio do Dragão,Campanhã,1166.02,2926,9386,12312,220,228,448,87,91,178,0.042350377208622204,0.13070547947699876,0.08738067998273463
14,Campanhã,Heroismo,950.92,6126,14216,20343,241,298,539,155,134,289,0.06770149891970735,0.14566284702484267,0.10815439305387929
15,Heroismo,24 de Agosto,571.9,6784,15012,21796,241,291,532,192,142,334,0.06806674117142664,0.15307168929196757,0.11022531625880067
16,24 de Agosto,Bolhão,680.44,9712,17278,26990,247,268,515,176,164,340,0.10012919418052373,0.1753073524124507,0.13801812481735498
17,Bolhão,Trindade,451.8,13983,18629,32612,222,250,472,176,177,353,0.1526591842888923,0.1902951367842709,0.17210238734060623
18,Trindade,Lapa,857.4300000000001,18241,24232,42473,218,245,463,178,171,349,0.19994965257107347,0.25419728787280044,0.22766898457173296
19,Lapa,Carolina Michaelis,460.97,17981,24090,42072,218,242,460,194,173,367,0.18887961649467336,0.25311770113895954,0.2209946096876419
20,Carolina Michaelis,Casa da Música,627.48,17338,22272,39611,221,220,441,219,172,391,0.16990977888152373,0.24699120988989784,0.2060701705215434
21,Casa da Música,Francos,871.87,17438,16523,33961,225,216,441,207,172,379,0.17449523600882205,0.18501019771288407,0.17945757251812827
22,Francos,Ramalde,965.03,16322,14916,31239,231,206,437,237,172,409,0.15020259647212486,0.1711518346900762,0.15952611151201215
23,Ramalde,Viso,621.15,15259,14462,29722,258,213,471,237,172,409,0.13326760979430782,0.16311570619606275,0.14629353720101163
24,Viso,Sete Bicas,743.81,14761,13112,27873,247,224,471,237,171,408,0.13164732881595761,0.14442029591329844,0.13736230628836923
25,Sete Bicas,Sra da Hora,674.5,13746,9617,23363,264,225,489,237,174,411,0.11870825371117627,0.1048178194087704,0.11256774372758496
26,Sra da Hora,Vasco da Gama,824.48,3619,3587,7206,111,92,203,0,0,0,0.1509541036132711,0.18052867809328602,0.16435735904263746
27,Vasco da Gama,Estádio do Mar,661.6,3122,3662,6785,124,87,211,0,0,0,0.11659528566087615,0.19491147478693369,0.1488867949213833
28,Estádio do Mar,Pedro Hispano,786.97,3132,3717,6850,131,91,222,0,0,0,0.11070726890743689,0.18913621364297514,0.14285607057831068
29,Pedro Hispano,Parque de Real,656.68,2750,3299,6050,131,92,223,0,0,0,0.09721381255443723,0.16604480801008362,0.12561045641954693
30,Parque de Real,C. Matosinhos,723.67,2452,3107,5560,131,92,223,0,0,0,0.08667544691417425,0.15638522832851565,0.11543463924654829
31,C. Matosinhos,Matosinhos Sul,616.61,1758,2100,3858,138,92,230,0,0,0,0.05898206840579649,0.10571030329285824,0.0776733623606212
32,Matosinhos Sul,Brito Capelo,535.72,892,808,1701,152,92,244,0,0,0,0.02717979151294837,0.040697680379882153,0.03227670042998898
33,Brito Capelo,Mercado,487.53,515,445,960,154,92,246,0,0,0,0.015493126368421447,0.02239644149109315,0.018074853975274276
34,Mercado,Sr. de Matosinhos,708.96,94,67,161,153,92,245,0,0,0,0.0028695760961008547,0.00337157809983897,0.0030580829709739425
35,Sra da Hora,Fonte do Cuco,687.03,5167,3972,9140,110,88,198,109,88,197,0.10174259743522389,0.09729713539013869,0.099761488705798
36,Fonte do Cuco,Custoias,689.2,4898,3927,8825,110,88,198,101,90,191,0.10035368603829549,0.09504156386070757,0.09791804006603852
