,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,42,358,400,46,49,95,0,0,0,0.00422705314009662,0.033888871312090306,0.019526306723545994
4,Venda Nova,Carreira,583.47,73,590,664,46,49,95,0,0,0,0.007415755439073452,0.055777750594939036,0.0323603634668357
5,Carreira,Baguim,786.02,105,850,955,46,50,96,0,0,0,0.010617861187517386,0.07870447527233629,0.046079639356693895
6,Baguim,Campainha,751.7,118,962,1081,46,50,96,0,0,0,0.011965063620593106,0.08911160301896165,0.05214555289057672
7,Campainha,Rio Tinto,859.99,144,1251,1395,46,50,96,0,0,0,0.014498365940335723,0.11583788120843175,0.0672793634758024
8,Rio Tinto,Levada,452.83,171,1431,1603,46,50,96,0,0,0,0.01727679728063437,0.13258470260582428,0.07733299797083744
9,Levada,Nau Vitória,1111.62,389,1713,2102,46,50,96,0,0,0,0.039208394125605915,0.158628253664768,0.10140623763558616
10,Nau Vitória,Nasoni,499.02,416,1765,2182,46,50,96,0,0,0,0.04191308059321335,0.16347962373461997,0.10522898847936261
11,Nasoni,Contumil,650.0,430,1791,2222,46,50,96,0,0,0,0.0433557927033054,0.1658838569617855,0.10717249283793044
12,Contumil,Estádio do Dragão,619.19,451,1887,2338,46,50,96,0,0,0,0.04539456499555062,0.17473247292770064,0.11275805871021208
13,Estádio do Dragão,Campanhã,1166.02,6814,2602,9417,70,50,120,50,46,96,0.24763528278456554,0.11720915487955146,0.18938835050266095
14,Campanhã,Heroismo,950.92,8159,3871,12030,69,54,123,92,92,184,0.21630875561154062,0.11229073257214041,0.16663366649244757
15,Heroismo,24 de Agosto,571.9,8210,4155,12365,69,54,123,92,92,184,0.21766575111323383,0.12052112771998492,0.1712731387226629
16,24 de Agosto,Bolhão,680.44,8666,5177,13844,69,54,123,92,92,184,0.2297641676754052,0.15016009686664847,0.19174826239166654
17,Bolhão,Trindade,451.8,9241,6068,15309,69,54,123,92,92,184,0.24499511442683122,0.17599452932682952,0.21204303445109632
18,Trindade,Lapa,857.4300000000001,10019,8290,18310,150,135,285,92,92,184,0.1814602712284305,0.15951172904025673,0.17081770994799428
19,Lapa,Carolina Michaelis,460.97,9740,8281,18022,152,136,288,92,92,184,0.17503593294159814,0.15868028274073734,0.1671201865090747
20,Carolina Michaelis,Casa da Música,627.48,9231,8267,17499,152,127,279,92,92,184,0.16589864439517624,0.1645414569879848,0.16525465451041615
21,Casa da Música,Francos,871.87,8508,6546,15054,153,136,289,92,92,184,0.15230927881559966,0.12542633708449627,0.13932458111413237
22,Francos,Ramalde,965.03,7947,5920,13867,150,136,286,92,92,184,0.14393631304297785,0.11343170966223233,0.12911342964837158
23,Ramalde,Viso,621.15,7373,5846,13219,150,136,286,92,92,184,0.13353146562636742,0.11201861087528103,0.12307787822907205
24,Viso,Sete Bicas,743.81,6872,5836,12709,150,136,286,92,94,186,0.12447278855185911,0.11076747501195694,0.11778067741797746
25,Sete Bicas,Sra da Hora,674.5,6395,4281,10677,146,136,282,92,97,189,0.11766836272105387,0.0801357240378924,0.0990622249815129
26,Sra da Hora,Vasco da Gama,824.48,1622,1098,2720,92,90,182,0,0,0,0.0816579716920749,0.05649547467433599,0.0692149786613249
27,Vasco da Gama,Estádio do Mar,661.6,1384,1149,2533,91,90,181,0,0,0,0.07044042567631426,0.059124720301293426,0.06481383184343097
28,Estádio do Mar,Pedro Hispano,786.97,1397,1199,2596,89,92,181,0,0,0,0.07267356987376689,0.060360121669734874,0.06641480062088874
29,Pedro Hispano,Parque de Real,656.68,1236,1194,2431,92,88,180,0,0,0,0.06222752896103809,0.06284765181916291,0.06253070013612133
30,Parque de Real,C. Matosinhos,723.67,1121,1125,2247,90,88,178,0,0,0,0.05770967163313097,0.05922777073711273,0.05846019253847026
31,C. Matosinhos,Matosinhos Sul,616.61,806,913,1719,90,88,178,0,0,0,0.04146529623741301,0.0480432604235594,0.04471732347550785
32,Matosinhos Sul,Brito Capelo,535.72,447,439,886,90,88,178,0,0,0,0.022999753207351644,0.023098232746083556,0.02304843972088203
33,Brito Capelo,Mercado,487.53,287,257,545,90,88,178,0,0,0,0.014807144031656259,0.0135669221613897,0.014194000635119981
34,Mercado,Sr. de Matosinhos,708.96,74,63,137,90,88,178,0,0,0,0.003811109620855942,0.0033143939393939395,0.0035655423176612446
35,Sra da Hora,Fonte do Cuco,687.03,2191,2594,4786,46,46,92,47,43,90,0.10150236093417049,0.1259578932887484,0.11344263317782581
36,Fonte do Cuco,Custoias,689.2,2076,2620,4697,46,46,92,45,46,91,0.09845435303929014,0.12278690204088076,0.11069172169833705
37,Custoias,Esposade,1779.24,2035,2577,4612,46,46,92,44,44,88,0.09763779954078695,0.12361959462204905,0.11062869708141801
38,Esposade,Crestins,2035.56,1982,2573,4556,47,46,93,44,44,88,0.09413133752318313,0.12342910355677118,0.10870472524670487
39,Crestins,Verdes,591.8199999999999,1956,2573,4530,47,46,93,44,44,88,0.09286602920225694,0.12346311901782482,0.10808573068333537
40,Verdes,Pedras Rubras,960.78,1650,809,2460,0,0,0,44,44,88,0.1512754884701614,0.07422699865665677,0.1127512435634091
41,Pedras Rubras,Lidador,1147.58,1423,777,2200,0,0,0,44,44,88,0.13043781922767417,0.07126605025782982,0.10085193474275199
42,Lidador,Vilar do Pinheiro,1987.51,1333,777,2110,0,0,0,44,44,88,0.12217701978274535,0.07123402442890613,0.09670552210582573
43,Vilar do Pinheiro,Modivas Sul,2037.38,1276,788,2065,0,0,0,44,44,88,0.117020628828444,0.07224761542749297,0.09463412212796847
