,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,39,317,356,40,43,83,0,0,0,0.004513888888888891,0.03419713627094111,0.019891956809711123
1,Venda Nova,Carreira,583.47,87,558,646,40,43,83,0,0,0,0.010159784729723561,0.06016329718402927,0.0360652188927976
2,Carreira,Baguim,786.02,116,822,939,40,43,83,0,0,0,0.013512983002355029,0.08858546740631336,0.05240595685018886
3,Baguim,Campainha,751.7,142,909,1052,40,43,83,0,0,0,0.016544131091771844,0.09793595106954948,0.05871097758628315
4,Campainha,Rio Tinto,859.99,180,1142,1322,40,41,81,0,0,0,0.02086628537371502,0.1289528638136426,0.07557677569515985
5,Rio Tinto,Levada,452.83,215,1312,1527,40,41,81,0,0,0,0.02491990799298616,0.14822246203118314,0.08733231188886363
6,Levada,Nau Vitória,1111.62,579,1547,2126,40,41,81,0,0,0,0.06701471692917627,0.17475533120879194,0.12155008958922864
7,Nau Vitória,Nasoni,499.02,589,1602,2192,40,41,81,0,0,0,0.06821379505022467,0.18099885371968905,0.12530252845081774
8,Nasoni,Contumil,650.0,607,1622,2229,40,41,81,0,0,0,0.07027024357059784,0.18323716791763967,0.12745103243761902
9,Contumil,Estádio do Dragão,619.19,646,1828,2474,40,40,80,0,0,0,0.074779844972673,0.21167518771545826,0.1432275163440656
10,Estádio do Dragão,Campanhã,1166.02,2551,2819,5371,47,42,89,41,41,82,0.12555854779972264,0.1465601323653022,0.13577266526791654
11,Campanhã,Heroismo,950.92,4684,4220,8904,47,44,91,76,81,157,0.16153101306458276,0.14261391212884772,0.1519768955930803
12,Heroismo,24 de Agosto,571.9,4839,4608,9448,46,44,90,81,81,162,0.16120321619256167,0.15572631044610522,0.15848460718073365
13,24 de Agosto,Bolhão,680.44,5537,5770,11307,48,44,92,81,81,162,0.18180921554703233,0.1950031514373057,0.18831126309008073
14,Bolhão,Trindade,451.8,6490,6868,13358,49,44,93,81,81,162,0.21161088178182155,0.23209463039169403,0.22166920995226075
15,Trindade,Lapa,857.4300000000001,9461,9469,18931,129,121,250,81,81,162,0.1973141587717565,0.20486996625410087,0.2010227431782283
16,Lapa,Carolina Michaelis,460.97,9232,9544,18776,128,121,249,81,81,162,0.1934029664545761,0.20647787158578199,0.1998352186340659
17,Carolina Michaelis,Casa da Música,627.48,8737,9452,18190,129,120,249,81,81,162,0.18221075787891072,0.20545794355806615,0.19359386259077305
18,Casa da Música,Francos,871.87,8080,7369,15449,129,122,251,81,81,162,0.1685111049959878,0.1586800522911684,0.1636743170519691
19,Francos,Ramalde,965.03,7402,6847,14250,128,121,249,81,81,162,0.15507169445789892,0.14814694585844035,0.15166503652621127
20,Ramalde,Viso,621.15,6957,6741,13699,130,121,251,81,81,162,0.1444389632870421,0.1458516137180761,0.1451307417589901
21,Viso,Sete Bicas,743.81,6495,6798,13293,130,120,250,81,82,163,0.13484873851799956,0.14697571853666327,0.14078944837718058
22,Sete Bicas,Sra da Hora,674.5,6342,5309,11651,130,120,250,81,81,162,0.13167418954113974,0.1153964299427883,0.12372198129699098
23,Sra da Hora,Vasco da Gama,824.48,1762,1576,3339,82,80,162,0,0,0,0.0995081406877616,0.09125700667623081,0.09543350660799331
24,Vasco da Gama,Estádio do Mar,661.6,1550,1615,3166,82,82,164,0,0,0,0.08753249318876845,0.09123281937817104,0.08938265628346974
25,Estádio do Mar,Pedro Hispano,786.97,1513,1593,3106,82,80,162,0,0,0,0.08543353132965673,0.09219089783365088,0.08877050244274026
26,Pedro Hispano,Parque de Real,656.68,1370,1579,2949,90,80,170,0,0,0,0.07047839542092633,0.0914159129742327,0.08033134485777639
