,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
52,Santa Clara,Vila do Conde,670.57,2953,1387,4340,0,0,0,129,81,210,0.09230647815968043,0.06908896711837985,0.08335115247232164
53,Vila do Conde,Alto de Pega,730.41,2196,948,3144,0,0,0,121,81,202,0.07318185555358164,0.04722393568432173,0.06277298669511604
54,Alto de Pega,Portas Fronhas,671.05,2137,919,3056,0,0,0,132,81,213,0.06530399632313795,0.045749029114186074,0.05786760034226892
55,Portas Fronhas,São Brás,562.21,1610,783,2393,0,0,0,158,81,239,0.04109628870837326,0.038991906280255936,0.040383087969136845
56,São Brás,Póvoa de Varzim,624.94,1524,749,2273,0,0,0,158,82,240,0.0389088417617773,0.03683123524783635,0.03819899286951414
57,Sra da Hora,Fonte do Cuco,685.98,4560,2274,6834,28,39,67,113,79,192,0.13384817189096593,0.08118557031944462,0.11008519924524146
58,Fonte do Cuco,Cândido dos Reis,913.51,4376,2282,6658,40,39,79,113,79,192,0.11935956939259072,0.08145714118707996,0.10294221582726003
59,Cândido dos Reis,Pias,916.73,4112,2207,6320,40,39,79,113,79,192,0.11217863069936017,0.07878873218438581,0.09771586946257102
60,Pias,Araújo,1258.13,3968,2170,6139,40,39,79,115,79,194,0.10678217007868222,0.07749096995733855,0.0941913043827272
61,Araújo,Custió,651.69,3846,2140,5987,40,39,79,115,78,193,0.10352342983236157,0.07707833918141732,0.0922135592496327
62,Custió,Parque de Maia,1418.51,3549,2089,5638,40,4,44,113,78,191,0.09681142253078491,0.1033761644276088,0.09914403443560656
63,Parque de Maia,Forum,824.81,3030,1928,4958,40,0,40,127,78,205,0.07549861517790193,0.09970486096715586,0.08337093559732574
64,Forum,Zona Industrial,1119.4,1437,818,2255,36,0,36,40,40,80,0.08122616197476763,0.08247446368192392,0.08167456699124323
65,Zona Industrial,Mandim,1194.23,1385,664,2049,36,0,36,42,40,82,0.07613654356230933,0.06701100584955108,0.07291637658341911
66,Mandim,Castêlo da Maia,1468.1,1337,621,1958,36,0,36,44,40,84,0.07157385547194246,0.06263599630130062,0.06847459781769305
67,Castêlo da Maia,ISMAI,702.48,706,431,1138,36,0,36,55,40,95,0.032983780775397036,0.04354838709677417,0.03632820554907782
68,Santo Ovídio,D. João II,463.71,1965,5514,7479,140,240,380,0,0,0,0.06498015873015874,0.1063846286413171,0.0911303502529956
69,D. João II,João de Deus,716.25,2972,8131,11104,140,240,380,0,0,0,0.09830320353568184,0.1568560062716815,0.1352839210531553
70,João de Deus,C.M.Gaia,405.01,5835,11987,17822,140,240,380,0,0,0,0.19296919580417185,0.23123697672638455,0.21713832059714827
71,C.M.Gaia,General Torres,488.39,6645,13634,20280,140,222,362,0,0,0,0.21976472651886209,0.2843452599321081,0.25936936303195773
72,General Torres,Jardim do Morro,419.98,7248,15403,22651,142,202,344,0,0,0,0.23633198838930666,0.3530258010771065,0.30485568072342173
73,Jardim do Morro,São Bento,795.7,8456,16240,24697,144,200,344,0,0,0,0.271883010532386,0.3759453599097713,0.33238437644947044
74,São Bento,Aliados,443.38,12389,18170,30559,179,220,399,0,0,0,0.3204290168023327,0.382368356026376,0.3545810334170934
75,Aliados,Trindade,450.27,14342,18776,33119,178,220,398,0,0,0,0.3730449127496697,0.3951247223928269,0.38524983265292245
76,Trindade,Faria Guimaraes,555.34,13485,14363,27849,160,216,376,0,0,0,0.3902115835543787,0.30785640827226823,0.3429011637114642
77,Faria Guimaraes,Marques,621.04,12631,13981,26613,160,180,340,0,0,0,0.36550140426326655,0.35960152985185345,0.3623779413395773
78,Marques,Combatentes,702.75,9800,11782,21582,160,180,340,0,0,0,0.28356729994663865,0.303050851137929,0.29388212116555706
79,Combatentes,Salgueiros,471.25,8160,10824,18984,160,180,340,0,0,0,0.23611175473666393,0.27839655758400367,0.25849782683231437
80,Salgueiros,Polo Universitario,775.36,6954,10346,17300,160,180,340,0,0,0,0.2012354827674938,0.26610617108690127,0.2355787883483566
81,Polo Universitario,I.P.O.,827.64,5424,7675,13100,200,180,380,0,0,0,0.12557273118186343,0.19741847646964478,0.1596049263181809
82,I.P.O.,Hospital São João,351.77,3229,3693,6922,196,178,374,0,0,0,0.07628496651658821,0.09605181023720351,0.0856927156670415
83,Verdes (E) ,Botica,683.54,1002,3230,4232,100,60,160,0,0,0,0.04639086262584978,0.24927898100034723,0.12247390701628634
84,Botica,Aeroporto,649.66,857,3089,3947,102,60,162,0,0,0,0.038930279348889374,0.2384259259259259,0.1128175558589029
