,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,238,155,393,40,40,80,0,0,0,0.0275462962962963,0.01798351773383473,0.022764907015065516
4,Venda Nova,Carreira,583.47,296,304,601,40,40,80,0,0,0,0.03430749546903614,0.03527252479299059,0.03479001013101337
5,Carreira,Baguim,786.02,347,375,722,40,40,80,0,0,0,0.04016628283739083,0.04345969183754635,0.04181298733746859
6,Baguim,Campainha,751.7,368,418,787,40,40,80,0,0,0,0.042697694099407366,0.04848301017891913,0.04559035213916325
7,Campainha,Rio Tinto,859.99,421,519,940,40,40,80,0,0,0,0.04874472178818068,0.06016146079564689,0.05445309129191379
8,Rio Tinto,Levada,452.83,435,615,1051,40,40,80,0,0,0,0.05038085943155506,0.07128198567024235,0.06083142255089871
9,Levada,Nau Vitória,1111.62,738,655,1394,40,40,80,0,0,0,0.08548559225372501,0.07590905372451873,0.08069732298912187
10,Nau Vitória,Nasoni,499.02,751,682,1433,40,40,80,0,0,0,0.08698974049788351,0.07893555064203674,0.08296264556996012
11,Nasoni,Contumil,650.0,778,686,1464,40,40,80,0,0,0,0.09008391518369736,0.07945748723380501,0.08477070120875119
12,Contumil,Estádio do Dragão,619.19,797,808,1606,40,40,80,0,0,0,0.09229022754769858,0.09360841660465984,0.09294932207617922
13,Estádio do Dragão,Campanhã,1166.02,1268,1359,2628,40,60,100,40,60,100,0.0683623729870045,0.04882191957797128,0.056638100941584564
14,Campanhã,Heroismo,950.92,2448,2462,4910,60,60,120,64,120,184,0.08493095029682322,0.05763569994614557,0.06863436746222812
15,Heroismo,24 de Agosto,571.9,2569,2640,5209,61,60,121,80,120,200,0.07782351065609933,0.061805819223832645,0.06878849721485035
16,24 de Agosto,Bolhão,680.44,3320,3326,6646,53,60,113,80,120,200,0.1061228513874839,0.07785677781020571,0.08980668741573321
17,Bolhão,Trindade,451.8,3898,3997,7895,42,60,102,80,120,200,0.13484166337165476,0.09356290092259305,0.11022377287824517
18,Trindade,Lapa,857.4300000000001,5552,5832,11384,148,181,329,80,120,200,0.10717523777833138,0.08469877935053766,0.09434921658307709
19,Lapa,Carolina Michaelis,460.97,5450,5926,11377,160,180,340,80,120,200,0.10020149162740687,0.08633511369483873,0.09246589197451777
20,Carolina Michaelis,Casa da Música,627.48,5138,5915,11053,160,172,332,80,120,200,0.09445107955593005,0.08840585219088688,0.09111671648014391
21,Casa da Música,Francos,871.87,4627,5421,10049,160,161,321,80,120,200,0.08507207795535068,0.0840046942250475,0.08449290363959393
22,Francos,Ramalde,965.03,4331,5079,9411,180,160,340,80,120,200,0.07376434946370944,0.07897606653652262,0.07648881014416574
23,Ramalde,Viso,621.15,4003,5068,9072,180,160,340,80,120,200,0.06817508871466868,0.07880802226187626,0.07373352731802037
24,Viso,Sete Bicas,743.81,3704,4970,8675,180,160,340,80,119,199,0.06309345004011631,0.07757850391959518,0.07065164904466034
25,Sete Bicas,Sra da Hora,674.5,3832,3139,6972,180,160,340,80,100,180,0.06526280893105567,0.05289459534360032,0.059045183943324045
26,Sra da Hora,Vasco da Gama,824.48,1037,654,1692,120,120,240,0,0,0,0.04002067467639665,0.025258526513677066,0.03263960059503686
27,Vasco da Gama,Estádio do Mar,661.6,890,686,1576,120,118,238,0,0,0,0.034337234237748634,0.0269459336338632,0.030672639820696193
28,Estádio do Mar,Pedro Hispano,786.97,860,666,1527,120,101,221,0,0,0,0.033215283845216756,0.030570024560203874,0.032006364443468785
29,Pedro Hispano,Parque de Real,656.68,800,655,1456,122,101,223,0,0,0,0.030380336575830124,0.030052483766167058,0.030231847186700214
30,Parque de Real,C. Matosinhos,723.67,703,619,1323,133,100,233,0,0,0,0.024484412989391094,0.028698845494185735,0.026293182304753603
31,C. Matosinhos,Matosinhos Sul,616.61,502,515,1018,133,95,228,0,0,0,0.017484957481025663,0.025138387859654773,0.02067388680545446
32,Matosinhos Sul,Brito Capelo,535.72,270,266,536,126,90,216,0,0,0,0.009925206067630553,0.01368408685592814,0.011491406396087882
33,Brito Capelo,Mercado,487.53,120,182,303,126,90,216,0,0,0,0.004439794529869644,0.009371681675540915,0.006494747507232675
34,Mercado,Sr. de Matosinhos,708.96,22,20,42,126,110,236,0,0,0,0.0008361525295812147,0.0008417508417508417,0.0008387619123721425
35,Sra da Hora,Fonte do Cuco,687.03,1566,1987,3554,60,40,100,40,53,93,0.06847530014672745,0.09123191221380725,0.07957439644955
36,Fonte do Cuco,Custoias,689.2,1517,1992,3509,60,40,100,42,43,85,0.06492347412970291,0.10320194638587642,0.0822366800442571
37,Custoias,Esposade,1779.24,1490,1990,3481,60,40,100,60,40,100,0.05355156069526761,0.10724000806700856,0.075026939643964
38,Esposade,Crestins,2035.56,1456,1930,3387,60,40,100,60,40,100,0.052325662625341725,0.10403067045219815,0.0730076657560843
