,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,532,689,1221,80,80,160,0,0,0,0.030787037037037043,0.039883991283120125,0.03533551416007858
4,Venda Nova,Carreira,583.47,971,1185,2157,94,80,174,0,0,0,0.04783737839538919,0.06862723468097695,0.05739593300945253
5,Carreira,Baguim,786.02,1275,1445,2721,100,80,180,0,0,0,0.05903376685898599,0.08367657471560903,0.06998612590637401
6,Baguim,Campainha,751.7,1577,1611,3189,80,80,160,0,0,0,0.09129607614846347,0.09326437730167887,0.09228022672507116
7,Campainha,Rio Tinto,859.99,2071,1986,4057,80,88,168,0,0,0,0.11986147501204551,0.1044986077037485,0.11181425880293755
8,Rio Tinto,Levada,452.83,2431,2253,4685,80,85,165,0,0,0,0.1407340659468797,0.12272085853454856,0.1314545348556788
9,Levada,Nau Vitória,1111.62,3217,2932,6150,80,80,160,0,0,0,0.18621593544774243,0.16969113300032396,0.17795353422403318
10,Nau Vitória,Nasoni,499.02,3393,3034,6428,80,80,160,0,0,0,0.19640323002840798,0.17560169804443665,0.18600246403642232
11,Nasoni,Contumil,650.0,3470,3157,6627,80,80,160,0,0,0,0.20082763705052267,0.18273499486362832,0.1917813159570755
12,Contumil,Estádio do Dragão,619.19,3997,3948,7945,86,80,166,0,0,0,0.21517127340995656,0.22852854297681283,0.22160851175542948
13,Estádio do Dragão,Campanhã,1166.02,7730,7176,14907,220,220,440,100,100,200,0.1068980352911163,0.09923247485774155,0.10306525507442892
14,Campanhã,Heroismo,950.92,14703,13575,28278,226,229,455,180,180,360,0.15732694766393873,0.14425956525165742,0.15077068324441795
15,Heroismo,24 de Agosto,571.9,15966,14677,30643,220,222,442,180,180,360,0.17324307097114558,0.15851586609675164,0.16586225044563094
16,24 de Agosto,Bolhão,680.44,21294,17864,39158,220,220,440,190,181,371,0.2250083468829684,0.19331743659241277,0.2093519718448516
17,Bolhão,Trindade,451.8,26178,24048,50226,220,220,440,193,196,389,0.2744551146749122,0.25016693055049094,0.2622638443445289
18,Trindade,Lapa,857.4300000000001,29136,32458,61594,221,221,442,179,185,364,0.3162569566351432,0.34671485526295814,0.33160790545686303
19,Lapa,Carolina Michaelis,460.97,28798,32055,60853,190,237,427,179,182,361,0.3370890372144612,0.33277150438466807,0.3348008588340238
20,Carolina Michaelis,Casa da Música,627.48,27715,30325,58040,199,227,426,179,180,359,0.31719331545484925,0.3237421684511357,0.3205816111436618
21,Casa da Música,Francos,871.87,24877,24891,49768,215,236,451,163,180,343,0.2863939992311102,0.260327159419749,0.27273547799369724
22,Francos,Ramalde,965.03,23004,23291,46296,208,220,428,159,197,356,0.2726958620815339,0.24167294806910183,0.25615314584978066
23,Ramalde,Viso,621.15,22049,22404,44454,200,220,420,179,185,364,0.2517336812022881,0.23987755432440952,0.24561538729761911
24,Viso,Sete Bicas,743.81,20986,21350,42336,201,221,422,181,180,361,0.2376637420669562,0.23112199671857775,0.23431915346665838
25,Sete Bicas,Sra da Hora,674.5,17714,20831,38546,201,233,434,193,180,373,0.1940726340526976,0.2193576426545405,0.20696547959680986
26,Sra da Hora,Vasco da Gama,824.48,7212,7349,14561,121,120,241,0,0,0,0.2759761712824045,0.283527902476773,0.27973636938748425
27,Vasco da Gama,Estádio do Mar,661.6,6999,7329,14328,134,120,254,0,0,0,0.24182343742071322,0.2827614269991785,0.26116421989872834
28,Estádio do Mar,Pedro Hispano,786.97,6720,7349,14070,131,120,251,0,0,0,0.23751928511358178,0.2835435472589309,0.25952291641813113
29,Pedro Hispano,Parque de Real,656.68,6041,6667,12708,120,120,240,0,0,0,0.23306968897358948,0.2572364093007032,0.24515304913714633
30,Parque de Real,C. Matosinhos,723.67,5804,6348,12152,121,120,241,0,0,0,0.22208270042234968,0.24492913393887542,0.2334585179409517
31,C. Matosinhos,Matosinhos Sul,616.61,4558,4530,9089,134,120,254,0,0,0,0.15750446946593513,0.17478928702619326,0.16567052500621457
32,Matosinhos Sul,Brito Capelo,535.72,2339,2866,5205,126,120,246,0,0,0,0.08594701653244514,0.1105733564290813,0.09795986526251156
33,Brito Capelo,Mercado,487.53,1264,1470,2734,122,122,244,0,0,0,0.04796798127418479,0.05579684213232671,0.051882411703255756
34,Mercado,Sr. de Matosinhos,708.96,306,278,584,120,102,222,0,0,0,0.011809902146293814,0.012618010167029774,0.012181195020686012
35,Sra da Hora,Fonte do Cuco,687.03,7318,9945,17263,80,100,180,96,100,196,0.178122320676105,0.21433460381866623,0.19732781100409105
36,Fonte do Cuco,Custoias,689.2,6946,9670,16617,80,100,180,84,100,184,0.18225559939416458,0.208425955046221,0.19662402638980328
37,Custoias,Esposade,1779.24,6727,9548,16275,80,100,180,60,78,138,0.2091821396131288,0.23320394485371057,0.22263624327052622
38,Esposade,Crestins,2035.56,6647,9518,16166,80,100,180,98,82,180,0.15985556632275785,0.22698569951212658,0.19356209488393325
39,Crestins,Verdes,591.8199999999999,6545,9452,15998,79,100,179,100,82,182,0.15635685071070457,0.22539783747209263,0.1909070037038498
40,Verdes,Pedras Rubras,960.78,4423,5058,9482,0,0,0,100,80,180,0.1783793318927284,0.2549832951858295,0.21242553780077333
41,Pedras Rubras,Lidador,1147.58,3945,4481,8426,0,0,0,100,80,180,0.15908721933899272,0.22587090814232308,0.18876885880713953
42,Lidador,Vilar do Pinheiro,1987.51,3780,4304,8084,0,0,0,100,80,180,0.15242041584996052,0.21695967753761283,0.18110453215558378
43,Vilar do Pinheiro,Modivas Sul,2037.38,3710,4249,7960,0,0,0,99,80,179,0.1511469559962506,0.21420423659572663,0.17932898084517843
44,Modivas Sul,Modivas Centro,1051.08,3689,4207,7897,0,0,0,99,80,179,0.150271171259686,0.21208830512703356,0.17789894058587485
45,Modivas Centro,Modivas Norte,852.51,3666,4190,7857,0,0,0,98,64,162,0.15086131318233276,0.2640251282340638,0.19556800554844875
46,Modivas Norte,Mindelo,1834.12,2986,3954,6941,0,0,0,95,80,175,0.126777008935638,0.1993410249179678,0.15994913052756018
47,Mindelo,Espaço Natureza,776.86,2903,3838,6742,0,0,0,84,80,164,0.13936632026817394,0.19349627371573497,0.1657711756084476
48,Espaço Natureza,Varziela,1539.0,2887,3806,6694,0,0,0,94,80,174,0.12385889039432162,0.1918676343830209,0.15512727843510288
49,Varziela,Árvore,858.71,2762,3647,6410,0,0,0,99,80,179,0.11253328998993757,0.1838550731747844,0.14440894727925457
50,Árvore,Azurara,664.57,2740,3647,6388,0,0,0,99,80,179,0.11163121459531566,0.18383408641529794,0.1439006545148608
51,Azurara,Santa Clara,1218.09,2711,3589,6300,0,0,0,97,80,177,0.11272502948416237,0.18089915898616937,0.14353819536077572
52,Santa Clara,Vila do Conde,670.57,2652,3444,6096,0,0,0,82,79,161,0.1304138997660108,0.17582929786408868,0.152698473988049
