,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,725,1842,2568,157,99,256,0,0,0,0.02140835102618541,0.08616297674768077,0.046450178941919947
1,Venda Nova,Carreira,583.47,1060,3051,4112,157,102,259,0,0,0,0.031275094804323965,0.1385114401807864,0.0735071690452474
2,Carreira,Baguim,786.02,1322,3853,5175,157,114,271,0,0,0,0.03898662724575495,0.15649664093543966,0.08841888392702454
3,Baguim,Campainha,751.7,1500,4337,5837,176,117,293,0,0,0,0.039459780542468216,0.17161378137605912,0.09223117336680314
4,Campainha,Rio Tinto,859.99,2012,5318,7331,157,104,261,0,0,0,0.059358960065952815,0.2367380406625733,0.13003874697035334
5,Rio Tinto,Levada,452.83,2290,6132,8423,157,102,259,0,0,0,0.06755643272179522,0.2783395080667963,0.15056752803140955
6,Levada,Nau Vitória,1111.62,3337,7514,10851,158,99,257,0,0,0,0.0977794383186328,0.3513951903717122,0.19547577860367116
7,Nau Vitória,Nasoni,499.02,3549,7714,11263,144,99,243,0,0,0,0.11411511794955723,0.3607601419403384,0.21460012772357917
8,Nasoni,Contumil,650.0,3648,7792,11440,119,101,220,0,0,0,0.14192824312006902,0.35717511107323063,0.24074612340765686
9,Contumil,Estádio do Dragão,619.19,4401,9079,13480,119,115,234,0,0,0,0.17123075133268223,0.3655217160202202,0.2667156271406603
10,Estádio do Dragão,Campanhã,1166.02,9566,14451,24017,280,233,513,147,117,264,0.09869118308560028,0.18213182691571755,0.13624799295658296
11,Campanhã,Heroismo,950.92,15901,29033,44935,358,313,671,266,187,453,0.11097145976342043,0.25471686880880273,0.17465568202954626
12,Heroismo,24 de Agosto,571.9,17828,30867,48695,336,314,650,269,192,461,0.12799523543090138,0.2673880434370185,0.1911665623216482
13,24 de Agosto,Bolhão,680.44,24576,35940,60516,337,315,652,273,196,469,0.1749239701410829,0.30811021919566917,0.2353411277637355
14,Bolhão,Trindade,451.8,34913,42425,77339,331,310,641,288,196,484,0.24428827458342217,0.3671066695892998,0.2991994359295553
15,Trindade,Lapa,857.4300000000001,44803,54973,99776,332,313,645,288,208,496,0.31301188707216493,0.4612164877583364,0.38035049661817655
16,Lapa,Carolina Michaelis,460.97,44710,54196,98906,361,315,676,249,210,459,0.319979074072533,0.4511859510836635,0.38063210994957264
17,Carolina Michaelis,Casa da Música,627.48,43500,50539,94040,373,319,692,250,212,462,0.3051212112552408,0.41603265185219007,0.3561480010954115
18,Casa da Música,Francos,871.87,42509,38969,81479,339,335,674,253,212,465,0.31264628212615386,0.3119186640010962,0.31229785627575596
19,Francos,Ramalde,965.03,40267,35374,75642,329,352,681,269,200,469,0.292270136503302,0.28157056154284965,0.2871669923260881
20,Ramalde,Viso,621.15,38653,34430,73083,315,358,673,267,195,462,0.2879061926058738,0.2739335737864349,0.2811501585593959
21,Viso,Sete Bicas,743.81,37497,32655,70152,319,380,699,267,195,462,0.277513744009294,0.25034673435879473,0.2641696231371328
22,Sete Bicas,Sra da Hora,674.5,34374,28624,62998,317,384,701,265,195,460,0.2561588189870009,0.21800069459415775,0.2372872941230561
23,Sra da Hora,Vasco da Gama,824.48,10196,12064,22260,197,158,355,0,0,0,0.23962073432307296,0.35350517516415697,0.29030733052840046
24,Vasco da Gama,Estádio do Mar,661.6,9395,12012,21408,191,165,356,0,0,0,0.2277482458267313,0.337060268516867,0.27841252600614813
25,Estádio do Mar,Pedro Hispano,786.97,8935,11465,20401,178,178,356,0,0,0,0.2324068320539093,0.2982148975023872,0.2653108647781483
26,Pedro Hispano,Parque de Real,656.68,8100,10614,18715,190,160,350,0,0,0,0.19739180211865,0.3071220082064938,0.24755418204452148
27,Parque de Real,C. Matosinhos,723.67,7557,10278,17835,187,160,347,0,0,0,0.18710672260097,0.2973990634873598,0.2379619806465676
28,C. Matosinhos,Matosinhos Sul,616.61,5687,7986,13674,161,162,323,0,0,0,0.16355151133290685,0.22823805800330232,0.19599491864127858
29,Matosinhos Sul,Brito Capelo,535.72,3033,4199,7232,162,188,350,0,0,0,0.08668256465106898,0.1034053613900216,0.09566509547084924
30,Brito Capelo,Mercado,487.53,1585,2426,4012,166,183,349,0,0,0,0.04422593574223849,0.06138548326989773,0.05322363544871883
31,Mercado,Sr. de Matosinhos,708.96,412,621,1033,167,179,346,0,0,0,0.011431955049289155,0.01606145251396648,0.013826984084483494
33,Fonte do Cuco,Custoias,689.2,13155,12721,25877,80,99,179,142,129,271,0.25060362108540135,0.23833997458203088,0.24442083058589342
34,Custoias,Esposade,1779.24,12837,12584,25422,80,99,179,144,135,279,0.24226075191364765,0.22938303355012973,0.23571013683153774
35,Esposade,Crestins,2035.56,12636,12456,25093,80,133,213,156,137,293,0.2257852202378859,0.19865632409554743,0.21145083383073687
36,Crestins,Verdes,591.8199999999999,12458,12288,24747,80,126,206,140,137,277,0.2395878274979638,0.20082210212005613,0.21863093772373132
37,Verdes,Pedras Rubras,960.78,9936,7064,17001,0,0,0,140,137,277,0.2861964091575608,0.20793934651330526,0.24749165254289288
38,Pedras Rubras,Lidador,1147.58,8854,6615,15469,0,0,0,140,137,277,0.25502331266566874,0.19470004641989655,0.2251883398293121
39,Lidador,Vilar do Pinheiro,1987.51,8478,6437,14916,0,0,0,140,124,264,0.2442059076629632,0.2093374424457931,0.22782829521247422
40,Vilar do Pinheiro,Modivas Sul,2037.38,8161,6390,14552,0,0,0,140,117,257,0.23505670256408182,0.2202575996914861,0.2283193677932892
41,Modivas Sul,Modivas Centro,1051.08,8072,6406,14479,0,0,0,141,117,258,0.2308514063681592,0.22080106756221676,0.22629369458406903
42,Modivas Centro,Modivas Norte,852.51,7965,6429,14394,0,0,0,142,121,263,0.22618545040520985,0.21425002321774475,0.22069424626192743
43,Modivas Norte,Mindelo,1834.12,7450,5466,12916,0,0,0,140,157,297,0.21457477513997603,0.14040680314775653,0.17536813674678256
44,Mindelo,Espaço Natureza,776.86,7070,5423,12493,0,0,0,109,157,266,0.26154696554053625,0.13929774464599923,0.18939235020052755
45,Espaço Natureza,Varziela,1539.0,7079,5249,12329,0,0,0,109,157,266,0.2619078058983364,0.13483028000399216,0.18690340151708812
46,Varziela,Árvore,858.71,6512,5094,11607,0,0,0,120,157,277,0.21884612763782732,0.13084333585125213,0.16896728897179009
47,Árvore,Azurara,664.57,6474,5089,11563,0,0,0,120,157,277,0.21754695036552218,0.13070950361704853,0.16832861412180247
48,Azurara,Santa Clara,1218.09,6384,4998,11382,0,0,0,121,189,310,0.21276041981129667,0.10663133154585129,0.14805591115913805
49,Santa Clara,Vila do Conde,670.57,6237,4776,11013,0,0,0,125,158,283,0.20119528889031768,0.12189716676236155,0.1569228390803634
50,Vila do Conde,Alto de Pega,730.41,4781,3452,8233,0,0,0,138,158,296,0.13971139309963765,0.08810220363566824,0.11216324466954587
51,Alto de Pega,Portas Fronhas,671.05,4606,3264,7871,0,0,0,139,157,296,0.13364172093802712,0.08383525135633806,0.10722410024773935
52,Portas Fronhas,São Brás,562.21,3694,2946,6641,0,0,0,115,157,272,0.12955377909586727,0.07567410299486599,0.09845411311109814
53,São Brás,Póvoa de Varzim,624.94,3550,2907,6457,0,0,0,99,157,256,0.1446281396385611,0.07466098212451203,0.1017185938193982
55,Fonte do Cuco,Cândido dos Reis,913.51,9735,7085,16820,38,154,192,108,58,166,0.2782331906241783,0.14869534390715897,0.2035451543176374
56,Cândido dos Reis,Pias,916.73,9189,6877,16066,38,154,192,108,41,149,0.2626105196753458,0.15834706737873933,0.20486837109651518
57,Pias,Araújo,1258.13,8688,6728,15417,38,154,192,108,38,146,0.24830438136146718,0.15761788744623562,0.19846883743441512
58,Araújo,Custió,651.69,8406,6607,15013,38,154,192,102,38,140,0.2509089051563334,0.15477679510915282,0.19704908373552749
59,Custió,Parque de Maia,1418.51,7763,6529,14292,38,155,193,78,70,148,0.28176614904117814,0.12843635541603135,0.18232632472361432
60,Parque de Maia,Forum,824.81,6790,6013,12803,36,155,191,73,72,145,0.26236911092779597,0.11714025585574814,0.16581569578095273
61,Forum,Zona Industrial,1119.4,3003,2703,5706,33,80,113,20,38,58,0.24847475644497585,0.10123516095138746,0.14711658573810887
62,Zona Industrial,Mandim,1194.23,2899,2440,5339,1,45,46,39,38,77,0.2932164563939242,0.12747959962270045,0.183927864976581
63,Mandim,Castêlo da Maia,1468.1,2822,2226,5048,0,41,41,39,76,115,0.29177988623560125,0.0803791294249819,0.13508450506368883
64,Castêlo da Maia,ISMAI,702.48,1440,1557,2998,0,41,41,39,76,115,0.14898097924716205,0.056237366445278617,0.08023715837110847
65,Santo Ovídio,D. João II,463.71,6062,10860,16923,400,400,800,0,0,0,0.07017361111111109,0.12570228988061033,0.09793795049586071
66,D. João II,João de Deus,716.25,8802,15971,24774,400,388,788,0,0,0,0.10188286849819678,0.19057819025167597,0.1455551842854429
67,João de Deus,C.M.Gaia,405.01,15707,24996,40703,396,398,794,0,0,0,0.1836363597736557,0.2907595842228476,0.23733288789806173
68,C.M.Gaia,General Torres,488.39,18651,28052,46704,400,402,802,0,0,0,0.21587897819617327,0.3230647217678238,0.2696054980413148
69,General Torres,Jardim do Morro,419.98,19603,32033,51637,400,400,800,0,0,0,0.2268944042621917,0.3707634738407225,0.2988289390514571
70,Jardim do Morro,São Bento,795.7,20974,33413,54388,404,396,800,0,0,0,0.24036207930167142,0.39063429336774297,0.31474682526437686
71,São Bento,Aliados,443.38,27217,39778,66996,400,400,800,0,0,0,0.3150191299091968,0.4603987784474305,0.38770895417831364
72,Aliados,Trindade,450.27,30771,40867,71639,400,400,800,0,0,0,0.3561529073444178,0.47300701704285747,0.41457996219363763
73,Trindade,Faria Guimaraes,555.34,25517,35270,60787,404,392,796,0,0,0,0.2924119420804884,0.4165538867504579,0.35354717111394074
74,Faria Guimaraes,Marques,621.04,24186,34174,58360,400,398,798,0,0,0,0.27993215448949915,0.3975297950959337,0.33858360932829734
75,Marques,Combatentes,702.75,19238,27842,47080,400,398,798,0,0,0,0.22266298367734533,0.3238739663436667,0.27314164420515974
76,Combatentes,Salgueiros,471.25,16389,25549,41939,400,398,798,0,0,0,0.1896935234850411,0.2971992836325056,0.2433116845610948
77,Salgueiros,Polo Universitario,775.36,14473,24099,38573,400,404,804,0,0,0,0.16751909611235966,0.27616610819757326,0.2221128683541834
78,Polo Universitario,I.P.O.,827.64,11406,18459,29865,398,396,794,0,0,0,0.13268289654419146,0.21580664864342622,0.17414008272970402
79,I.P.O.,Hospital São João,351.77,6192,8114,14307,396,396,792,0,0,0,0.07239897588259413,0.09487233445566778,0.08363565516913096
80,Verdes (E) ,Botica,683.54,2703,5473,8177,80,102,182,0,0,0,0.156464685083947,0.24842772888633882,0.20800441292924352
81,Botica,Aeroporto,649.66,2457,5032,7490,102,100,202,0,0,0,0.11156314827771845,0.23300925925925922,0.1716849853972931
82,Sra da Hora,Fonte do Cuco,687.03,24134,20037,44173,118,254,372,248,195,248,0.2801427736141089,0.19107211399013674,0.22971718018026271
