,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,512,766,1278,80,80,160,0,0,0,0.029629629629629638,0.044343423035935366,0.036986526332782495
4,Venda Nova,Carreira,583.47,916,1343,2259,80,80,160,0,0,0,0.05301154929945389,0.07774859795254928,0.06538007362600158
5,Carreira,Baguim,786.02,1244,1723,2967,79,80,159,0,0,0,0.07292745875901306,0.09971390295214351,0.08640491495681454
6,Baguim,Campainha,751.7,1552,1966,3518,84,80,164,0,0,0,0.08553998235587924,0.11382102673518833,0.09933561376042026
7,Campainha,Rio Tinto,859.99,2077,2536,4614,80,85,165,0,0,0,0.12024678690487876,0.13815745584416492,0.1294734951463292
8,Rio Tinto,Levada,452.83,2378,2979,5357,80,81,161,0,0,0,0.1376201154947817,0.1702823174579589,0.15405265188619383
9,Levada,Nau Vitória,1111.62,2964,3994,6959,80,80,160,0,0,0,0.17156420940006986,0.2311904336022932,0.20137732150118154
10,Nau Vitória,Nasoni,499.02,3136,4102,7238,80,80,160,0,0,0,0.1814963920231737,0.2373887300033832,0.20944256101327843
11,Nasoni,Contumil,650.0,3246,4195,7441,80,80,160,0,0,0,0.18788771800530835,0.2427760153093628,0.21533186665733559
12,Contumil,Estádio do Dragão,619.19,3876,5061,8937,91,80,171,0,0,0,0.19723573558045274,0.2928893749682798,0.24198597622972856
13,Estádio do Dragão,Campanhã,1166.02,7704,8904,16609,220,200,420,80,100,180,0.11437861203180871,0.1309506679409734,0.12270381742352855
14,Campanhã,Heroismo,950.92,13956,17281,31237,222,196,418,160,180,340,0.15926026815885702,0.19869367985739333,0.1789028985989966
15,Heroismo,24 de Agosto,571.9,15740,18601,34342,242,200,442,140,180,320,0.18094295233773863,0.21176904594466167,0.19643075813091218
16,24 de Agosto,Bolhão,680.44,21998,22398,44396,242,200,442,140,179,319,0.2528795014835604,0.25571385826458226,0.25430155034922547
17,Bolhão,Trindade,451.8,27285,28618,55903,235,200,435,146,164,310,0.31373980291052067,0.3412151229320682,0.3272285060295047
18,Trindade,Lapa,857.4300000000001,32294,38849,71143,222,199,421,160,178,338,0.3685262144312051,0.44588726251667254,0.4070951855778669
19,Lapa,Carolina Michaelis,460.97,31955,38316,70272,232,184,416,160,179,339,0.35588540937288876,0.45541636778298566,0.4040325548399321
20,Carolina Michaelis,Casa da Música,627.48,30744,36392,67136,223,198,421,160,179,339,0.34997113863281143,0.41753775096378015,0.38362163421454043
21,Casa da Música,Francos,871.87,28914,30248,59163,223,209,432,160,179,339,0.3291437856234314,0.3378383170206291,0.33353242024199614
22,Francos,Ramalde,965.03,27132,28014,55146,218,220,438,160,163,323,0.3126972703941499,0.31855005377674195,0.31564335985451136
23,Ramalde,Viso,621.15,25879,26734,52614,222,220,442,160,174,334,0.29532265798041346,0.2948516068211276,0.2950831167995383
24,Viso,Sete Bicas,743.81,24601,25214,49816,222,219,441,160,179,339,0.2807405117638896,0.2749774270587026,0.2777936667919565
25,Sete Bicas,Sra da Hora,674.5,21204,24457,45662,222,218,440,162,180,342,0.240613138363507,0.26662936001841653,0.25388161970392126
26,Sra da Hora,Vasco da Gama,824.48,7706,8079,15785,120,119,239,0,0,0,0.29733169416335586,0.31431201859956925,0.3057863326901734
27,Vasco da Gama,Estádio do Mar,661.6,7258,8053,15312,120,119,239,0,0,0,0.28004678140894,0.31333108400186926,0.2966193002732018
28,Estádio do Mar,Pedro Hispano,786.97,7066,7885,14951,128,119,247,0,0,0,0.25557501732645077,0.3067892401389053,0.28024907609034583
29,Pedro Hispano,Parque de Real,656.68,6331,7275,13607,126,120,246,0,0,0,0.23262830943132948,0.2807043275351687,0.25608002557954374
30,Parque de Real,C. Matosinhos,723.67,6040,6849,12889,120,119,239,0,0,0,0.2330369189318595,0.26645718339780944,0.24967713429356678
31,C. Matosinhos,Matosinhos Sul,616.61,4628,4958,9587,121,120,241,0,0,0,0.17709580286157672,0.19131570297745318,0.18417625105205462
32,Matosinhos Sul,Brito Capelo,535.72,2293,2770,5063,134,120,254,0,0,0,0.07923421751200616,0.10688819586649408,0.09229908917554375
33,Brito Capelo,Mercado,487.53,1188,1423,2612,142,122,264,0,0,0,0.03874811377126095,0.05402987511349675,0.045810139846082044
34,Mercado,Sr. de Matosinhos,708.96,274,314,588,124,120,244,0,0,0,0.010260118181615254,0.012114197530864198,0.01117196048452457
35,Sra da Hora,Fonte do Cuco,687.03,8193,12739,20932,100,100,200,84,100,184,0.19309521384029937,0.27455836118028265,0.23564620938892175
36,Fonte do Cuco,Custoias,689.2,7702,12514,20217,100,100,200,96,100,196,0.16962102192914005,0.26971874789459244,0.22021067081373608
37,Custoias,Esposade,1779.24,7466,12372,19838,100,100,200,118,107,225,0.14679326340640717,0.2570276999456048,0.20039169610591037
38,Esposade,Crestins,2035.56,7341,12323,19665,100,100,200,100,100,200,0.1582234370590593,0.2656021044737858,0.2119127707664226
39,Crestins,Verdes,591.8199999999999,7269,12270,19539,101,100,201,100,100,200,0.15593584841734515,0.26445068326755955,0.2100672702915383
40,Verdes,Pedras Rubras,960.78,5390,6313,11703,0,0,0,100,100,200,0.21737661290048504,0.25455702342278214,0.23596681816163362
41,Pedras Rubras,Lidador,1147.58,4804,5741,10545,0,0,0,100,100,200,0.19371236560522812,0.23152705248126762,0.21261970904324787
42,Lidador,Vilar do Pinheiro,1987.51,4636,5577,10213,0,0,0,100,100,200,0.18695458037529852,0.2248845083206174,0.20591954434795798
43,Vilar do Pinheiro,Modivas Sul,2037.38,4515,5467,9982,0,0,0,101,100,201,0.18026285328946354,0.2204697358886277,0.20026627746815215
44,Modivas Sul,Modivas Centro,1051.08,4498,5418,9916,0,0,0,101,100,201,0.179594790463127,0.21847626603021067,0.1989388081581935
45,Modivas Centro,Modivas Norte,852.51,4461,5405,9866,0,0,0,102,100,202,0.17635737597966383,0.21794808737525578,0.19694683706659052
46,Modivas Norte,Mindelo,1834.12,3798,5136,8935,0,0,0,105,82,187,0.14586318921425187,0.25259556563885494,0.19266562165712592
47,Mindelo,Espaço Natureza,776.86,3640,4913,8553,0,0,0,120,100,220,0.1223247455122827,0.19812760773306218,0.1567805919762734
48,Espaço Natureza,Varziela,1539.0,3620,4896,8516,0,0,0,119,100,219,0.12266578822710814,0.197432462601093,0.15680582218783182
49,Varziela,Árvore,858.71,3500,4627,8128,0,0,0,101,100,201,0.13974886745283424,0.18660861936306206,0.16306217686090776
50,Árvore,Azurara,664.57,3489,4621,8110,0,0,0,101,100,201,0.1393117154555647,0.18634324616994116,0.16271048695525447
51,Azurara,Santa Clara,1218.09,3467,4591,8058,0,0,0,102,100,202,0.13706091030199488,0.18513330353280033,0.16085912477269065
52,Santa Clara,Vila do Conde,670.57,3490,4399,7889,0,0,0,114,100,214,0.1234583029993565,0.1773895955968859,0.14865984159633286
53,Vila do Conde,Alto de Pega,730.41,2738,3149,5887,0,0,0,100,98,198,0.11042190261866762,0.1295819749350065,0.11990517073483535
54,Alto de Pega,Portas Fronhas,671.05,2638,2942,5580,0,0,0,100,100,200,0.10637877701611684,0.11865603843434289,0.11251740772522986
55,Portas Fronhas,São Brás,562.21,2150,2326,4476,0,0,0,100,100,200,0.08671139487884831,0.0937927810962865,0.09025208798756741
56,São Brás,Póvoa de Varzim,624.94,2032,2247,4280,0,0,0,100,100,200,0.08196688584545891,0.09064516129032255,0.08630602356789073
57,Sra da Hora,Fonte do Cuco,685.98,5780,5940,11721,0,0,0,80,80,160,0.2913759899010706,0.2994238653159059,0.29539992760848827
58,Fonte do Cuco,Cândido dos Reis,913.51,5481,5959,11441,0,0,0,80,80,160,0.2763017515574408,0.3003642993853793,0.28833302547141004
59,Cândido dos Reis,Pias,916.73,5147,5805,10952,0,0,0,80,80,160,0.2594466128352086,0.2926071436748926,0.27602687825505057
60,Pias,Araújo,1258.13,4926,5696,10623,0,0,0,80,80,160,0.24832906659906998,0.28712599620022533,0.2677275313996476
61,Araújo,Custió,651.69,4723,5554,10277,0,0,0,80,79,159,0.23807359067411094,0.28348532276811916,0.2606366525321402
62,Custió,Parque de Maia,1418.51,4440,5388,9829,0,0,0,80,80,160,0.22383129791278508,0.27159477375783164,0.24771303583530835
63,Parque de Maia,Forum,824.81,3978,4808,8786,0,0,0,81,80,161,0.19805359862306599,0.2423550844483495,0.22006675928159194
64,Forum,Zona Industrial,1119.4,1949,2548,4498,0,0,0,56,60,116,0.14040133872855376,0.17125041538615773,0.1563577576893834
65,Zona Industrial,Mandim,1194.23,1845,2428,4274,0,0,0,60,60,120,0.12403271251189144,0.16323907503269353,0.1436358937722925
66,Mandim,Castêlo da Maia,1468.1,1782,2330,4113,0,0,0,60,60,120,0.11979071179431111,0.156651663733824,0.13822118776406755
67,Castêlo da Maia,ISMAI,702.48,1223,1571,2794,0,0,0,60,60,120,0.08224095629516699,0.10557795698924731,0.09390945664220715
68,Santo Ovídio,D. João II,463.71,6254,6371,12625,400,400,800,0,0,0,0.07238425925925929,0.07373849158414827,0.0730613754217038
69,D. João II,João de Deus,716.25,8387,9616,18004,400,400,800,0,0,0,0.09708241306424314,0.11130286124347415,0.10419263715385864
70,João de Deus,C.M.Gaia,405.01,13758,15494,29253,400,398,798,0,0,0,0.1592411364153041,0.18023774319954444,0.16971312827010065
71,C.M.Gaia,General Torres,488.39,16170,17419,33589,400,400,800,0,0,0,0.1871574314529815,0.20161123105567658,0.19438433125432902
72,General Torres,Jardim do Morro,419.98,17639,19440,37079,400,400,800,0,0,0,0.20415779020991345,0.22500702094705805,0.21458240557848576
73,Jardim do Morro,São Bento,795.7,18353,20674,39028,396,398,794,0,0,0,0.21457566511545859,0.24049443013767455,0.22756769090745096
74,São Bento,Aliados,443.38,21831,26235,48066,398,400,798,0,0,0,0.2539482551795912,0.3036507181774274,0.2788617704667271
75,Aliados,Trindade,450.27,24036,28011,52048,398,400,798,0,0,0,0.2795993135140436,0.3242108451289907,0.3019609834964732
76,Trindade,Faria Guimaraes,555.34,21081,26179,47261,404,394,798,0,0,0,0.24158341161649224,0.30761938043230813,0.27418763682129355
77,Faria Guimaraes,Marques,621.04,20159,24756,44916,398,398,796,0,0,0,0.23450215580069525,0.2879778215653504,0.26123998868302284
78,Marques,Combatentes,702.75,16837,20420,37257,398,398,796,0,0,0,0.19585414023213163,0.2375358612778909,0.21669500075501125
79,Combatentes,Salgueiros,471.25,14936,18533,33470,398,398,796,0,0,0,0.17374659359452843,0.2155901872355134,0.19466839041502088
80,Salgueiros,Polo Universitario,775.36,13411,17336,30747,398,394,792,0,0,0,0.15600223272465338,0.20370599218444196,0.1797336484155078
81,Polo Universitario,I.P.O.,827.64,10698,13345,24043,398,398,796,0,0,0,0.12444929708099123,0.15523281087430807,0.13984105397764962
82,I.P.O.,Hospital São João,351.77,4665,5942,10608,398,398,796,0,0,0,0.05427444138699272,0.06913037409268563,0.061702407739839184
83,Verdes (E) ,Botica,683.54,2019,6202,8222,111,100,211,0,0,0,0.08424505982164227,0.2871513991831315,0.1804092016991253
