,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,844,2715,3559,178,178,356,0,0,0,0.02195172700790679,0.07063581286510932,0.04629376993650805
1,Venda Nova,Carreira,583.47,1124,5001,6125,178,178,356,0,0,0,0.029238655578304143,0.1300785430580028,0.07965859931815347
2,Carreira,Baguim,786.02,1395,6440,7835,178,179,357,0,0,0,0.03628302364741336,0.1665823870806609,0.10161519746968593
3,Baguim,Campainha,751.7,1630,7354,8985,179,179,358,0,0,0,0.042167668866333094,0.1902262714696129,0.11619697016797301
4,Campainha,Rio Tinto,859.99,2196,9131,11327,178,179,357,0,0,0,0.057128933666292805,0.23616738484919417,0.14689891339105288
5,Rio Tinto,Levada,452.83,2535,10387,12922,177,179,356,0,0,0,0.06631415953085189,0.2686573214797568,0.16805412017370014
6,Levada,Nau Vitória,1111.62,3848,12666,16515,177,179,356,0,0,0,0.1006723574371042,0.3275968140440973,0.2147720139894968
7,Nau Vitória,Nasoni,499.02,4230,12909,17139,189,179,368,0,0,0,0.10361640427451521,0.3338971999763916,0.21562798696646054
8,Nasoni,Contumil,650.0,4364,13059,17423,180,183,363,0,0,0,0.11224414329974731,0.3303816744332677,0.22221430362325761
9,Contumil,Estádio do Dragão,619.19,5289,14829,20119,176,187,363,0,0,0,0.13913924204272635,0.3671517870147874,0.25660025005863657
10,Estádio do Dragão,Campanhã,1166.02,11101,22885,33986,256,264,520,159,160,319,0.11719269606495869,0.23665308555200132,0.17753943801486766
11,Campanhã,Heroismo,950.92,19734,47036,66770,358,376,734,308,280,588,0.12838388918651747,0.31221063754841427,0.21937440921887935
12,Heroismo,24 de Agosto,571.9,22045,49336,71382,392,386,778,304,272,576,0.1377320297149915,0.3270972204116229,0.2296030426683724
13,24 de Agosto,Bolhão,680.44,32882,55239,88122,393,391,784,272,268,540,0.2158433232029872,0.3660199038721375,0.2905790305556178
14,Bolhão,Trindade,451.8,46964,61083,108047,403,398,801,272,268,540,0.3039674536359525,0.40072440577729945,0.3520193463067692
15,Trindade,Lapa,857.4300000000001,61458,79127,140586,393,417,810,272,256,528,0.4034199294881268,0.5152893461968899,0.45957698408629377
16,Lapa,Carolina Michaelis,460.97,61678,77925,139604,393,415,808,303,274,577,0.3854163867962623,0.4944764677516789,0.4395275253686813
17,Carolina Michaelis,Casa da Música,627.48,60802,72405,133207,397,430,827,271,271,542,0.39750611868019303,0.45228413447133636,0.4255187652774322
18,Casa da Música,Francos,871.87,61770,54144,115914,432,418,850,259,271,530,0.3920829195437199,0.34378430925124587,0.36793729382437157
19,Francos,Ramalde,965.03,59592,48630,108222,430,418,848,233,269,502,0.395529898513136,0.30974839886138983,0.35175586110439094
20,Ramalde,Viso,621.15,56544,47283,103827,423,431,854,233,269,502,0.3791061975456063,0.29587711852212634,0.336056376660753
21,Viso,Sete Bicas,743.81,54867,44280,99147,435,401,836,233,268,501,0.3615822035088065,0.28926071462795194,0.32526297169674045
22,Sete Bicas,Sra da Hora,674.5,50963,38753,89717,417,384,801,233,296,529,0.344683810246934,0.24786251996701103,0.29492114004152675
23,Sra da Hora,Vasco da Gama,824.48,13801,16772,30574,157,179,336,0,0,0,0.40698163666873877,0.4338035523112577,0.42127069291877123
24,Vasco da Gama,Estádio do Mar,661.6,12333,17068,29402,159,206,365,0,0,0,0.35910958378072305,0.3836032698778234,0.37293341757799064
25,Estádio do Mar,Pedro Hispano,786.97,11673,16558,28231,160,196,356,0,0,0,0.33778171573299015,0.3911154238055609,0.3671452179302482
26,Pedro Hispano,Parque de Real,656.68,10615,15766,26382,158,196,354,0,0,0,0.31105525546654633,0.37241072896848154,0.34502608260321105
27,Parque de Real,C. Matosinhos,723.67,9650,15054,24705,162,196,358,0,0,0,0.27579904003043854,0.35559570388500694,0.3194865990122693
28,C. Matosinhos,Matosinhos Sul,616.61,6902,10926,17828,177,196,373,0,0,0,0.1805350486256294,0.25808847715695543,0.22128698426139323
29,Matosinhos Sul,Brito Capelo,535.72,3707,5433,9141,161,194,355,0,0,0,0.10662518553286483,0.1296695901293456,0.11921846579122333
30,Brito Capelo,Mercado,487.53,2009,3108,5117,159,196,355,0,0,0,0.05850339599924132,0.07341549849405313,0.06673655681327827
31,Mercado,Sr. de Matosinhos,708.96,584,752,1337,156,194,350,0,0,0,0.017345087477790712,0.017969644902634592,0.017691270736132747
33,Fonte do Cuco,Custoias,689.2,18777,15585,34362,100,100,200,158,164,322,0.30892543602413,0.25027573972073647,0.27924599017667096
34,Custoias,Esposade,1779.24,18269,15494,33764,100,100,200,154,162,316,0.30555094677491296,0.25082085060532866,0.2777392988003453
35,Esposade,Crestins,2035.56,17962,15377,33340,100,106,206,168,160,328,0.28393190075361835,0.2457404872539841,0.264940595197729
36,Crestins,Verdes,591.8199999999999,17673,14999,32673,100,100,200,158,160,318,0.2907669785981605,0.24476225551241448,0.2676711482903341
37,Verdes,Pedras Rubras,960.78,15093,9566,24659,0,0,0,158,160,318,0.38519317183340135,0.24108365450004743,0.31268523858391506
38,Pedras Rubras,Lidador,1147.58,13355,8503,21859,0,0,0,156,160,316,0.3452083950916603,0.21430402056762565,0.2789276991301238
39,Lidador,Vilar do Pinheiro,1987.51,12833,8339,21173,0,0,0,156,160,316,0.3317289676409965,0.2101648721329218,0.2701775268774144
40,Vilar do Pinheiro,Modivas Sul,2037.38,12401,8293,20694,0,0,0,156,160,316,0.320542100969048,0.20900351577247187,0.26406686795812334
41,Modivas Sul,Modivas Centro,1051.08,12245,8313,20559,0,0,0,154,160,314,0.3206416997468532,0.20950967876365376,0.2640139183541401
42,Modivas Centro,Modivas Norte,852.51,11986,8419,20406,0,0,0,152,184,336,0.31797829425670293,0.18451455805722014,0.24489101014746237
43,Modivas Norte,Mindelo,1834.12,11178,7453,18632,0,0,0,152,160,312,0.2965326982000546,0.18785124070224898,0.24079861743194916
44,Mindelo,Espaço Natureza,776.86,10648,6967,17616,0,0,0,161,160,321,0.26670152205025305,0.17559837370834847,0.22129185309478658
45,Espaço Natureza,Varziela,1539.0,10715,6788,17503,0,0,0,157,160,317,0.2752065177362045,0.171076023252957,0.22264853944813007
46,Varziela,Árvore,858.71,9958,6127,16086,0,0,0,155,160,315,0.2590714803543217,0.1544268798152343,0.20591866738208683
47,Árvore,Azurara,664.57,9879,6117,15996,0,0,0,155,160,315,0.2570092737444322,0.154164801677674,0.20477081174226933
48,Azurara,Santa Clara,1218.09,9683,6086,15770,0,0,0,155,163,318,0.2519241775473148,0.15057354090259217,0.19997400844954816
49,Santa Clara,Vila do Conde,670.57,9463,5809,15272,0,0,0,153,159,312,0.2493942114366983,0.14732372680046874,0.19737752215092746
50,Vila do Conde,Alto de Pega,730.41,7069,3960,11029,0,0,0,147,159,306,0.19390695390398066,0.10044253040218327,0.14534210639814477
51,Alto de Pega,Portas Fronhas,671.05,6764,3607,10371,0,0,0,121,159,280,0.2254086537039319,0.0914860096330833,0.14935972367798572
52,Portas Fronhas,São Brás,562.21,5126,3091,8217,0,0,0,143,159,302,0.14455856861056932,0.07839043525537917,0.10972170369839968
53,São Brás,Póvoa de Varzim,624.94,4858,2964,7822,0,0,0,159,159,318,0.12322154189739154,0.07516737674984784,0.09919445932361969
55,Fonte do Cuco,Cândido dos Reis,913.51,15266,11670,26937,153,75,228,81,148,229,0.28731660556269023,0.220600780893911,0.25403167545822875
56,Cândido dos Reis,Pias,916.73,14524,11415,25940,153,75,228,81,148,229,0.2733520073710383,0.21578588680620414,0.24463192021183439
57,Pias,Araújo,1258.13,13933,11210,25143,151,75,226,81,148,229,0.26437802088444484,0.21189665009039033,0.23808764098435528
58,Araújo,Custió,651.69,13428,10977,24406,147,75,222,87,148,235,0.2518117631473258,0.20750574423673634,0.22974717221007687
59,Custió,Parque de Maia,1418.51,12526,10845,23371,137,74,211,111,156,267,0.2193056759919198,0.19836514410821915,0.20906468594660635
60,Parque de Maia,Forum,824.81,10476,10140,20617,116,74,190,116,154,270,0.1946427108375606,0.18718544790852376,0.19090192679641707
61,Forum,Zona Industrial,1119.4,4530,4927,9458,81,37,118,40,78,118,0.16525139742630912,0.18026459690910587,0.17274702902080305
62,Zona Industrial,Mandim,1194.23,4423,3910,8333,113,37,150,40,78,118,0.1288555661263998,0.14304641602490242,0.13514645015639248
63,Mandim,Castêlo da Maia,1468.1,4300,2797,7097,110,75,185,40,40,80,0.12767283868686966,0.10710161498825514,0.11868754833556847
64,Castêlo da Maia,ISMAI,702.48,2350,1852,4202,86,75,161,40,40,80,0.08248897315260151,0.07090352220520676,0.07694825287381964
65,Santo Ovídio,D. João II,463.71,6852,16030,22882,396,392,788,0,0,0,0.08010662177328844,0.1893264764418753,0.1344393413546159
66,D. João II,João de Deus,716.25,10373,23545,33918,396,388,784,0,0,0,0.12127216465190166,0.28094957395466763,0.20029618864357662
67,João de Deus,C.M.Gaia,405.01,19156,35686,54842,398,392,790,0,0,0,0.22283498317811934,0.42146512378503426,0.32139576180838597
68,C.M.Gaia,General Torres,488.39,22863,40124,62987,396,388,784,0,0,0,0.2672980451150553,0.4787646858003402,0.37195245402563
69,General Torres,Jardim do Morro,419.98,24772,45830,70603,396,396,792,0,0,0,0.2896202437477754,0.5358048020664324,0.4127125229071039
70,Jardim do Morro,São Bento,795.7,26614,47617,74231,394,392,786,0,0,0,0.31272476312281855,0.5623719621808998,0.43723074535025847
71,São Bento,Aliados,443.38,34947,54543,89490,396,396,792,0,0,0,0.4085698048060588,0.6376651442742391,0.523117474540149
72,Aliados,Trindade,450.27,40126,54994,95120,396,396,792,0,0,0,0.4691159127636039,0.642939917260119,0.5560279150118614
73,Trindade,Faria Guimaraes,555.34,35147,44462,79610,398,400,798,0,0,0,0.4088490607377064,0.5146088104334551,0.4618614666002371
74,Faria Guimaraes,Marques,621.04,33627,42350,75978,400,398,798,0,0,0,0.38920883815861634,0.49263612549580577,0.44079287369771586
75,Marques,Combatentes,702.75,27267,34009,61276,400,400,800,0,0,0,0.3155930247736392,0.39362880504089126,0.3546109149072652
76,Combatentes,Salgueiros,471.25,23278,30913,54191,400,400,800,0,0,0,0.26942595077496834,0.35779347384215393,0.31360971230856116
77,Salgueiros,Polo Universitario,775.36,20339,28812,49151,394,400,794,0,0,0,0.2389918204483321,0.33347376088573816,0.2865897753286374
78,Polo Universitario,I.P.O.,827.64,15771,20857,36628,400,402,802,0,0,0,0.18253710476184115,0.24019973267360184,0.21144031725626486
79,I.P.O.,Hospital São João,351.77,8836,9104,17940,400,402,802,0,0,0,0.10227612127389936,0.10484613967201031,0.10356433498467317
80,Verdes (E) ,Botica,683.54,2764,5549,8314,100,100,200,0,0,0,0.12799847277754767,0.2569424939247296,0.19247048335113867
