,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,104,448,553,40,75,115,0,0,0,0.012152777777777773,0.02766408573504354,0.022268848184690233
4,Venda Nova,Carreira,583.47,155,823,979,40,64,104,0,0,0,0.01801990805733015,0.059575052973174135,0.04359230492861876
5,Carreira,Baguim,786.02,222,1080,1303,40,61,101,0,0,0,0.025789187478071803,0.08203894806501792,0.05976181515929668
6,Baguim,Campainha,751.7,258,1268,1527,60,61,121,0,0,0,0.019980827472895358,0.09625414055374912,0.05843266299299518
7,Campainha,Rio Tinto,859.99,313,1651,1965,60,61,121,0,0,0,0.024177430785965164,0.12536636829398146,0.07519003564537834
8,Rio Tinto,Levada,452.83,331,1930,2261,60,61,121,0,0,0,0.025566157340756016,0.14652871302396764,0.08654728045378006
9,Levada,Nau Vitória,1111.62,692,2412,3104,60,61,121,0,0,0,0.05345551076304317,0.1830661096588398,0.11879639119811418
10,Nau Vitória,Nasoni,499.02,732,2486,3218,60,61,121,0,0,0,0.056557522733368934,0.18867748043618432,0.12316345182321801
11,Nasoni,Contumil,650.0,758,2531,3290,60,47,107,0,0,0,0.058526755912329545,0.249368108553027,0.14235426595076672
12,Contumil,Estádio do Dragão,619.19,856,2818,3674,61,41,102,0,0,0,0.0650188641559342,0.3182047089302659,0.16678964489855774
13,Estádio do Dragão,Campanhã,1166.02,5205,3922,9128,85,104,189,40,81,121,0.1840736202391274,0.09218994246987977,0.1288749211139153
14,Campanhã,Heroismo,950.92,8040,6686,14726,100,104,204,79,158,237,0.19519163417565671,0.10846380501248483,0.1432021630335795
15,Heroismo,24 de Agosto,571.9,8306,7231,15537,100,104,204,60,151,211,0.22768641869168152,0.12069903836057663,0.16118890924694382
16,24 de Agosto,Bolhão,680.44,10111,8764,18875,100,104,204,80,124,204,0.24400301101486369,0.16469086212294373,0.19941338842958212
17,Bolhão,Trindade,451.8,12827,9911,22739,131,108,239,80,117,197,0.26647558087754075,0.1893623445944898,0.22630425086161698
18,Trindade,Lapa,857.4300000000001,15160,13551,28711,151,145,296,80,103,183,0.28900608637969094,0.2383133123355515,0.26263768258124653
19,Lapa,Carolina Michaelis,460.97,14764,13411,28176,140,145,285,80,101,181,0.2948129067840537,0.23793620446648903,0.2646946710611046
20,Carolina Michaelis,Casa da Música,627.48,14090,12475,26565,140,152,292,81,100,181,0.27997587825808584,0.21646164808398025,0.24607024549230175
21,Casa da Música,Francos,871.87,13097,9554,22651,139,144,283,97,100,197,0.24218400668668244,0.17090592185096165,0.20595391817693434
22,Francos,Ramalde,965.03,12049,8826,20876,122,144,266,100,100,200,0.2355559600263044,0.1578929855093224,0.19500082133816585
23,Ramalde,Viso,621.15,11211,8517,19728,130,131,261,100,100,200,0.21200963698376007,0.1604150707837357,0.18615977393027158
24,Viso,Sete Bicas,743.81,10725,8137,18863,139,126,265,100,98,198,0.195632376774046,0.15795722239259344,0.1773800639615466
25,Sete Bicas,Sra da Hora,674.5,9926,6052,15978,140,126,266,100,102,202,0.18034326104644993,0.11525852914448476,0.14856580045402956
26,Sra da Hora,Vasco da Gama,824.48,2602,2350,4952,80,81,161,0,0,0,0.15059353169846001,0.1343191258995113,0.1424057871660697
27,Vasco da Gama,Estádio do Mar,661.6,2275,2424,4700,80,81,161,0,0,0,0.1317096133954118,0.13855749517606378,0.13515482099934228
28,Estádio do Mar,Pedro Hispano,786.97,2222,2414,4637,80,82,162,0,0,0,0.1286342340743652,0.1363478259723315,0.13253864478815058
29,Pedro Hispano,Parque de Real,656.68,2007,2336,4344,81,81,162,0,0,0,0.11475447706169896,0.13355352881739005,0.12415400293954448
30,Parque de Real,C. Matosinhos,723.67,1829,2246,4076,66,81,147,0,0,0,0.12835231863667906,0.1283893206128324,0.1283727074806819
31,C. Matosinhos,Matosinhos Sul,616.61,1311,1708,3019,64,81,145,0,0,0,0.09486210786615065,0.09763536316060752,0.09641130565133
32,Matosinhos Sul,Brito Capelo,535.72,681,750,1431,80,81,161,0,0,0,0.03942928470764619,0.04289616109716273,0.04117348959926631
33,Brito Capelo,Mercado,487.53,359,405,764,80,81,161,0,0,0,0.020826636717384505,0.023153548889043217,0.021997319238529572
34,Mercado,Sr. de Matosinhos,708.96,81,55,136,79,82,161,0,0,0,0.004791895708184407,0.0031052393857271916,0.003932853357616136
35,Sra da Hora,Fonte do Cuco,687.03,3949,3023,6973,60,42,102,60,70,130,0.14187874584589324,0.11437804479113135,0.12848512611049626
36,Fonte do Cuco,Custoias,689.2,3751,2996,6748,60,42,102,62,65,127,0.13239250098268796,0.1189591068336548,0.12607031324164694
37,Custoias,Esposade,1779.24,3632,2959,6592,60,42,102,58,62,120,0.132861564822576,0.12103997658052663,0.1272812784976296
38,Esposade,Crestins,2035.56,3589,2948,6538,60,42,102,60,62,122,0.1289427249487521,0.12060816543311412,0.12504578280068146
39,Crestins,Verdes,591.8199999999999,3540,2933,6474,60,42,102,60,62,122,0.12718824052534441,0.11999636760804294,0.12382557779044946
40,Verdes,Pedras Rubras,960.78,2628,1060,3688,0,0,0,60,62,122,0.17664468248843343,0.06896226219438677,0.12192082955211464
41,Pedras Rubras,Lidador,1147.58,2312,945,3257,0,0,0,60,62,122,0.15539253792950294,0.061490150284109375,0.10767165240479473
