,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,714,673,1388,100,159,259,0,0,0,0.03310185185185185,0.019607242748257384,0.024817516533428993
1,Venda Nova,Carreira,583.47,1350,1155,2506,86,152,238,0,0,0,0.07268180017730634,0.03520725283226767,0.04874847582249173
2,Carreira,Baguim,786.02,1765,1398,3164,80,124,204,0,0,0,0.10218858850777827,0.05222020188937748,0.07181564762208367
3,Baguim,Campainha,751.7,2182,1538,3720,100,120,220,0,0,0,0.10103480877921912,0.059350271663631306,0.07829778853435304
4,Campainha,Rio Tinto,859.99,2927,1931,4858,100,123,223,0,0,0,0.13551487590021952,0.0726938313669344,0.10086470335495465
5,Rio Tinto,Levada,452.83,3320,2186,5506,100,134,234,0,0,0,0.15372894521650626,0.07552916582772377,0.10894787496822911
6,Levada,Nau Vitória,1111.62,4229,2834,7063,100,140,240,0,0,0,0.19580632095524,0.09372994808425389,0.13626177011383145
7,Nau Vitória,Nasoni,499.02,4406,2904,7311,100,140,240,0,0,0,0.20402775403531426,0.09606075973468048,0.14104700735994455
8,Nasoni,Contumil,650.0,4532,2949,7482,100,132,232,0,0,0,0.2098257107400774,0.1034622786016197,0.14930858555785148
9,Contumil,Estádio do Dragão,619.19,5338,3639,8977,84,121,205,0,0,0,0.2942037638534267,0.1392531242527299,0.20274509365008864
10,Estádio do Dragão,Campanhã,1166.02,9942,7182,17124,180,238,418,99,118,217,0.15673573170357918,0.0890304347831567,0.11883309393388283
11,Campanhã,Heroismo,950.92,20217,13296,33513,215,233,448,179,253,432,0.2225810632499147,0.11759273363161629,0.1643613107850281
12,Heroismo,24 de Agosto,571.9,21851,14462,36313,209,231,440,179,253,432,0.2440538285484241,0.12839444538513994,0.1796155523954073
13,24 de Agosto,Bolhão,680.44,27713,17967,45681,240,215,455,169,253,422,0.29560412568751143,0.16456460626320363,0.22510200241306222
14,Bolhão,Trindade,451.8,31167,25509,56676,245,194,439,160,253,413,0.33657930545550757,0.24376652554164321,0.28733839151759144
15,Trindade,Lapa,857.4300000000001,32405,36507,68913,257,182,439,160,234,394,0.3404232063751618,0.3750367967639931,0.35792344187818664
16,Lapa,Carolina Michaelis,460.97,32043,36092,68136,248,180,428,166,223,389,0.3382433302315563,0.3832151401680114,0.36066353427059444
17,Carolina Michaelis,Casa da Música,627.48,30016,34146,64163,238,192,430,198,202,400,0.29863378096864523,0.37291324246079954,0.3340441398290866
18,Casa da Música,Francos,871.87,25247,29021,54269,222,194,416,210,198,408,0.25239919246609005,0.318893819074155,0.2840760296643039
