,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,660,3038,3698,195,196,391,0,0,0,0.01566951566951567,0.07175969604842887,0.04378633243234684
1,Venda Nova,Carreira,583.47,1042,5608,6651,195,194,389,0,0,0,0.024742613628776326,0.13385054481077602,0.07915633766298698
2,Carreira,Baguim,786.02,1371,7740,9112,195,190,385,0,0,0,0.03257154391439384,0.18861890600380815,0.10958193040007883
3,Baguim,Campainha,751.7,1588,8974,10562,189,191,380,0,0,0,0.03890396982771369,0.2175339618591655,0.12868904476983814
4,Campainha,Rio Tinto,859.99,2048,11007,13055,179,194,373,0,0,0,0.05298284549530002,0.2626765834964863,0.1620460765200457
5,Rio Tinto,Levada,452.83,2372,12734,15106,180,194,374,0,0,0,0.06101961084342279,0.3038876748648426,0.18699930180640523
6,Levada,Nau Vitória,1111.62,3786,15542,19328,180,194,374,0,0,0,0.09737766361508643,0.3709022645986131,0.23925940851028474
7,Nau Vitória,Nasoni,499.02,3975,15816,19792,182,197,379,0,0,0,0.10113014438704501,0.37169698709216475,0.24176779085909936
8,Nasoni,Contumil,650.0,4069,16072,20142,207,207,414,0,0,0,0.09102232896140018,0.3594760722757845,0.22524920061859235
9,Contumil,Estádio do Dragão,619.19,4672,17930,22602,181,203,384,0,0,0,0.11951343206178108,0.40892125491696574,0.2725076717482459
10,Estádio do Dragão,Campanhã,1166.02,9976,30327,40303,285,301,586,164,163,327,0.09758387016461002,0.2876277653484498,0.1940736632430417
11,Campanhã,Heroismo,950.92,20093,55293,75386,427,454,881,240,239,479,0.13241087148435338,0.35143340681927976,0.24390057545039534
12,Heroismo,24 de Agosto,571.9,21932,57539,79471,420,451,871,244,239,483,0.14502260896965669,0.3672259233387815,0.2580928639770269
13,24 de Agosto,Bolhão,680.44,32658,63601,96259,391,451,842,276,239,515,0.2135892382734005,0.4059107429132953,0.31092531904750265
14,Bolhão,Trindade,451.8,47718,67688,115406,392,465,857,276,239,515,0.3116390468495699,0.4238171879088484,0.3689100270078001
15,Trindade,Lapa,857.4300000000001,66267,87171,153438,394,448,842,274,253,527,0.43296316055580497,0.5464866904085729,0.49089732302245137
16,Lapa,Carolina Michaelis,460.97,66189,85870,152059,393,448,841,270,242,512,0.43589252621140334,0.5476974437445452,0.4926890417720585
17,Carolina Michaelis,Casa da Música,627.48,65035,79357,144392,391,429,820,278,270,548,0.42396235204295524,0.49714969434769607,0.46128363197053884
18,Casa da Música,Francos,871.87,68000,58906,126906,369,419,788,288,277,565,0.4499501017154005,0.3700162043186393,0.4089435651941572
19,Francos,Ramalde,965.03,65737,52785,118523,359,426,785,312,277,589,0.4243342635164434,0.3284482811547047,0.3755114952378159
20,Ramalde,Viso,621.15,62398,50142,112541,348,411,759,312,277,589,0.40905404685770763,0.3184234404345643,0.36301841368179016
21,Viso,Sete Bicas,743.81,61008,45254,106263,345,411,756,312,291,603,0.4016477588841159,0.28118055297659544,0.3396720716715472
22,Sete Bicas,Sra da Hora,674.5,57019,38222,95241,351,411,762,314,284,598,0.37100865897748564,0.24007736097997973,0.30438808827160596
23,Sra da Hora,Vasco da Gama,824.48,14400,17709,32110,181,194,375,0,0,0,0.36833777895238096,0.42263241256074163,0.39642620273910617
24,Vasco da Gama,Estádio do Mar,661.6,12530,17910,30441,173,177,350,0,0,0,0.335339461956638,0.46846383973363803,0.4026623615752923
25,Estádio do Mar,Pedro Hispano,786.97,11908,17649,29558,178,178,356,0,0,0,0.30974216070584437,0.4590559298500602,0.38439904527795227
26,Pedro Hispano,Parque de Real,656.68,10547,17081,27629,180,178,358,0,0,0,0.2712957255533212,0.4442750748136264,0.35730221764364056
