,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,967,1548,2516,100,80,180,0,0,0,0.04481481481481481,0.08963499696238779,0.06473489576929169
1,Venda Nova,Carreira,583.47,1491,2465,3956,100,80,180,0,0,0,0.06904575713060188,0.14268349061783359,0.10177363868048264
2,Carreira,Baguim,786.02,1834,2988,4822,100,79,179,0,0,0,0.08494711374426189,0.17511366614738724,0.12474129050318314
3,Baguim,Campainha,751.7,2160,3192,5353,93,80,173,0,0,0,0.10755448045734015,0.18475019901764608,0.14325192256615213
4,Campainha,Rio Tinto,859.99,2728,3824,6553,99,80,179,0,0,0,0.12761088330932316,0.2213528837045675,0.16950674940775637
5,Rio Tinto,Levada,452.83,3189,4337,7526,99,77,176,0,0,0,0.14914077619238084,0.26079640140772414,0.19799011222409355
6,Levada,Nau Vitória,1111.62,4210,5503,9713,99,80,179,0,0,0,0.19688505554740918,0.31848643247475855,0.25123203964901786
7,Nau Vitória,Nasoni,499.02,4424,5654,10078,100,80,180,0,0,0,0.20482305540979273,0.32722093800698837,0.2592221143418797
8,Nasoni,Contumil,650.0,4535,5732,10267,100,80,180,0,0,0,0.20996373075997982,0.33172494058282254,0.2640798240145766
9,Contumil,Estádio do Dragão,619.19,5170,6616,11786,102,80,182,0,0,0,0.23469515640009037,0.3828720411136153,0.29982785297746395
10,Estádio do Dragão,Campanhã,1166.02,9808,11415,21223,277,241,518,112,99,211,0.11195775706650887,0.14900847575301243,0.12924219620237667
11,Campanhã,Heroismo,950.92,17769,20916,38685,272,240,512,180,178,358,0.17186078034249885,0.21791762828372,0.19403356188486187
12,Heroismo,24 de Agosto,571.9,19327,22449,41777,259,227,486,179,181,360,0.19263096015640022,0.23902942960744114,0.21506395708232148
13,24 de Agosto,Bolhão,680.44,25040,26971,52012,257,232,489,194,180,374,0.24164969120888455,0.2846576052020618,0.26219192346823816
14,Bolhão,Trindade,451.8,32242,34964,67206,251,242,493,181,180,361,0.32534156567738937,0.3607822125145437,0.342863726961582
15,Trindade,Lapa,857.4300000000001,37726,46024,83751,260,241,501,182,194,376,0.3724385691141956,0.4594745363629961,0.4157128948864321
16,Lapa,Carolina Michaelis,460.97,37251,45568,82819,244,242,486,182,184,366,0.3807407397099469,0.46543842274583697,0.4231034275059753
17,Carolina Michaelis,Casa da Música,627.48,35776,43316,79093,238,236,474,182,181,363,0.3705717779796636,0.45185611841740764,0.4110703124050715
18,Casa da Música,Francos,871.87,33770,35203,68973,237,237,474,189,179,368,0.3443696062113255,0.36830004225144153,0.35618158876967076
19,Francos,Ramalde,965.03,32125,32204,64330,241,240,481,183,176,359,0.32969865428385736,0.33726329133656213,0.3334427042034578
20,Ramalde,Viso,621.15,30939,31031,61971,254,239,493,183,180,363,0.3086318533925405,0.3223606655167434,0.3153570934304225
21,Viso,Sete Bicas,743.81,29712,29338,59050,229,221,450,187,180,367,0.3100179945683229,0.31759364479707536,0.3137361070854906
22,Sete Bicas,Sra da Hora,674.5,26066,26383,52449,220,219,439,201,180,381,0.2677065171665388,0.28694853399218595,0.2770518729549585
23,Sra da Hora,Vasco da Gama,824.48,9114,10839,19953,120,120,240,0,0,0,0.35162164475231594,0.41819664841339055,0.38490914658285325
24,Vasco da Gama,Estádio do Mar,661.6,8766,10628,19395,120,120,240,0,0,0,0.33823235715524075,0.4100415224290677,0.37413693979215423
25,Estádio do Mar,Pedro Hispano,786.97,8424,10354,18778,129,119,248,0,0,0,0.3023374900524384,0.40283928754763043,0.3505621428827927
26,Pedro Hispano,Parque de Real,656.68,7697,9546,17243,124,138,262,0,0,0,0.2873992787239878,0.3202541056958581,0.3047044929305454
