,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,578,483,1061,135,173,308,0,0,0,0.01982167352537723,0.01292585455725021,0.015948372611461727
4,Venda Nova,Carreira,583.47,1118,902,2021,135,169,304,0,0,0,0.03835588588975353,0.024727686782947334,0.030779683096825085
5,Carreira,Baguim,786.02,1576,1167,2744,136,153,289,0,0,0,0.05365478914690959,0.03534100007126207,0.04395925375391972
6,Baguim,Campainha,751.7,2022,1284,3306,136,153,289,0,0,0,0.0688464505878192,0.03885553563841181,0.05296890737930941
7,Campainha,Rio Tinto,859.99,2904,1649,4553,131,151,282,0,0,0,0.10264547208376835,0.05056851528789038,0.07476029309023086
8,Rio Tinto,Levada,452.83,3319,1936,5255,137,157,294,0,0,0,0.11216156536448733,0.05709336911311064,0.08275439933909229
9,Levada,Nau Vitória,1111.62,4025,2616,6642,137,162,299,0,0,0,0.13603917709285032,0.07477346007168495,0.10284504278706841
10,Nau Vitória,Nasoni,499.02,4186,2690,6877,137,162,299,0,0,0,0.1414703911515488,0.07690094005527102,0.10648627383517088
11,Nasoni,Contumil,650.0,4305,2742,7048,137,150,287,0,0,0,0.1455067723329881,0.08464395228425026,0.11369693607058157
12,Contumil,Estádio do Dragão,619.19,5202,3395,8598,147,150,297,0,0,0,0.16386321480586452,0.10479863178072307,0.13403261731841934
13,Estádio do Dragão,Campanhã,1166.02,9385,7389,16775,238,249,487,128,154,282,0.11286889690989788,0.08034477969761561,0.0957874581638557
14,Campanhã,Heroismo,950.92,19559,13654,33214,278,291,569,231,248,479,0.16669872587358042,0.10980208240292423,0.1374236589216623
15,Heroismo,24 de Agosto,571.9,21271,14831,36102,287,292,579,230,248,478,0.17870255475421515,0.11905553785446911,0.14820032667753966
16,24 de Agosto,Bolhão,680.44,27684,18076,45760,307,289,596,227,249,476,0.2257971387795097,0.1455697272710279,0.18542856119150872
17,Bolhão,Trindade,451.8,31000,25599,56600,307,275,582,219,254,473,0.2569993248116943,0.20916282083213425,0.23290706177112777
18,Trindade,Lapa,857.4300000000001,32347,37441,69788,314,255,569,210,258,468,0.2697769817848977,0.3144642495762409,0.29204207523803155
19,Lapa,Carolina Michaelis,460.97,32130,37145,69275,315,255,570,207,242,449,0.26915252362598446,0.3227329165067321,0.2954536977491315
20,Carolina Michaelis,Casa da Música,627.48,30567,35072,65639,316,259,575,199,234,433,0.2599115425732427,0.30771638292162773,0.2834390940601656
21,Casa da Música,Francos,871.87,26057,29432,55490,324,262,586,203,245,448,0.21655657298751435,0.2508085315991652,0.23346811727813388
22,Francos,Ramalde,965.03,23898,26974,50873,330,247,577,199,248,447,0.19811455338360176,0.23485758238173346,0.21603545524955423
23,Ramalde,Viso,621.15,23347,25410,48757,326,247,573,198,254,452,0.19534018660818897,0.21840986061126844,0.20671970256744632
24,Viso,Sete Bicas,743.81,22169,23694,45863,331,240,571,198,254,452,0.18382572573130532,0.20633930207589804,0.19480672660970022
25,Sete Bicas,Sra da Hora,674.5,18591,22858,41449,338,261,599,196,253,449,0.15286915205489474,0.19189430487715442,0.1721794180898358
26,Sra da Hora,Vasco da Gama,824.48,9684,7170,16854,164,163,327,0,0,0,0.2733787956222795,0.2036637611765128,0.23862787631139273
27,Vasco da Gama,Estádio do Mar,661.6,9957,6888,16845,181,160,341,0,0,0,0.25468456742231377,0.1993275473350969,0.22871059905294513
28,Estádio do Mar,Pedro Hispano,786.97,9914,6928,16843,174,151,325,0,0,0,0.2638084692187435,0.21243739826547797,0.23994067932968785
29,Pedro Hispano,Parque de Real,656.68,9420,6207,15628,174,151,325,0,0,0,0.2506642269414988,0.19031159838600317,0.22262346721263776
30,Parque de Real,C. Matosinhos,723.67,9273,5883,15157,174,161,335,0,0,0,0.24675096305380234,0.16917436454066315,0.2094678813803235
31,C. Matosinhos,Matosinhos Sul,616.61,7733,4318,12051,181,158,339,0,0,0,0.19780313092547003,0.12653874869700638,0.1645884631021743
32,Matosinhos Sul,Brito Capelo,535.72,2906,2702,5608,188,150,338,0,0,0,0.07157331382003704,0.08340141865994793,0.07682247277266022
33,Brito Capelo,Mercado,487.53,1401,1357,2758,188,151,339,0,0,0,0.03450326045484842,0.041620084982983085,0.03767329143935678
34,Mercado,Sr. de Matosinhos,708.96,266,259,525,185,163,348,0,0,0,0.006665702598789824,0.00735628266303113,0.0069891639507189416
35,Sra da Hora,Fonte do Cuco,687.03,6969,10631,17600,111,74,185,127,140,267,0.12563517818463177,0.20967377213965754,0.1657675326517018
36,Fonte do Cuco,Custoias,689.2,6725,10382,17108,111,74,185,126,135,261,0.12179436015582025,0.20990367257764406,0.1634251013069846
37,Custoias,Esposade,1779.24,6595,10242,16837,111,74,185,128,128,256,0.11836275381850132,0.21459820719167266,0.16276308749914012
38,Esposade,Crestins,2035.56,6501,10183,16684,109,68,177,129,128,257,0.11705974042627193,0.21931918592750338,0.16362445262532632
39,Crestins,Verdes,591.8199999999999,6433,10064,16498,113,62,175,137,128,265,0.11018951230951726,0.22298603687217475,0.15937019172083977
40,Verdes,Pedras Rubras,960.78,4107,6172,10280,0,0,0,128,128,256,0.12939355728942362,0.19445917141890667,0.16192636435416513
41,Pedras Rubras,Lidador,1147.58,3594,5480,9075,0,0,0,128,128,256,0.11323657879488006,0.17266139702413205,0.14294898790950605
42,Lidador,Vilar do Pinheiro,1987.51,3529,5264,8794,0,0,0,128,128,256,0.11119236041254203,0.1658384208571354,0.13851539063483873
43,Vilar do Pinheiro,Modivas Sul,2037.38,3451,5119,8570,0,0,0,128,128,256,0.1087157548441674,0.16128476644886708,0.13500026064651724
44,Modivas Sul,Modivas Centro,1051.08,3455,5075,8531,0,0,0,128,135,263,0.10884424668284394,0.15161001839194654,0.13079625877687
45,Modivas Centro,Modivas Norte,852.51,3443,4982,8426,0,0,0,125,131,256,0.11109241905018644,0.1533722024350363,0.13272777695415258
46,Modivas Norte,Mindelo,1834.12,2796,4992,7789,0,0,0,118,125,243,0.09556158652874443,0.16105468582864768,0.12925145242375638
47,Mindelo,Espaço Natureza,776.86,2793,4777,7570,0,0,0,132,127,259,0.08532707683258932,0.1516722272115681,0.1178592548176484
48,Espaço Natureza,Varziela,1539.0,2747,4772,7520,0,0,0,138,127,265,0.08028267181961983,0.1515304663950253,0.11442784129538018
49,Varziela,Árvore,858.71,2687,4484,7171,0,0,0,138,127,265,0.07851634228174524,0.14237403992450243,0.10911984266148171
50,Árvore,Azurara,664.57,2671,4416,7087,0,0,0,139,127,266,0.07748331043871594,0.1402332163088374,0.10744285196317242
51,Azurara,Santa Clara,1218.09,2619,4357,6976,0,0,0,137,119,256,0.07708613459733688,0.14765550696979798,0.1098898662860981
52,Santa Clara,Vila do Conde,670.57,2422,4174,6596,0,0,0,126,126,252,0.07752741566529536,0.13357747672478817,0.10555244619504177
53,Vila do Conde,Alto de Pega,730.41,1898,3288,5186,0,0,0,129,127,256,0.059340133297379694,0.10439850281615932,0.08169330880083678
54,Alto de Pega,Portas Fronhas,671.05,1821,3206,5028,0,0,0,130,127,257,0.056508187231860046,0.10181213744582758,0.07889574239596073
55,Portas Fronhas,São Brás,562.21,1480,2655,4135,0,0,0,146,127,273,0.040876704772225915,0.08430819353297565,0.061081096979607674
56,São Brás,Póvoa de Varzim,624.94,1435,2577,4012,0,0,0,150,127,277,0.038595937713953324,0.08181991363982734,0.0584134284814118
57,Sra da Hora,Fonte do Cuco,685.98,3784,5876,9661,65,23,88,82,103,185,0.11010076450014329,0.19261048518323598,0.14889894902551815
58,Fonte do Cuco,Cândido dos Reis,913.51,3646,5782,9429,64,23,87,74,103,177,0.11332969543507378,0.18952283791127555,0.15041502537435833
59,Cândido dos Reis,Pias,916.73,3531,5509,9041,64,23,87,74,103,177,0.10974454875223101,0.18058288728961977,0.14422354609546745
60,Pias,Araújo,1258.13,3396,5308,8704,64,23,87,75,108,183,0.1047414381038359,0.16718037348921655,0.13563400037566037
61,Araújo,Custió,651.69,3369,5065,8435,64,41,105,75,96,171,0.10393219376293474,0.15507288513423884,0.12959682538400585
62,Custió,Parque de Maia,1418.51,3349,4779,8128,64,42,106,75,87,162,0.10330641004416607,0.15594458865728877,0.1288843986624909
63,Parque de Maia,Forum,824.81,3103,4101,7204,64,42,106,87,86,173,0.08765682654284541,0.1349170515297685,0.10949133778300439
64,Forum,Zona Industrial,1119.4,1243,1487,2731,51,42,93,55,61,116,0.05044479273502537,0.06147278748511556,0.0559073249307062
65,Zona Industrial,Mandim,1194.23,1148,1447,2595,54,42,96,53,61,114,0.04629637153572613,0.05980351375045755,0.05296615690947124
66,Mandim,Castêlo da Maia,1468.1,1110,1396,2506,52,42,94,53,61,114,0.04554438530152758,0.05770544039061056,0.05160288194916856
67,Castêlo da Maia,ISMAI,702.48,645,681,1327,53,42,95,55,62,117,0.02573326450248241,0.027895942408376957,0.026800632667923905
68,Santo Ovídio,D. João II,463.71,8409,4127,12536,370,370,740,0,0,0,0.10521771771771772,0.05165109180567439,0.07843440476169605
69,D. João II,João de Deus,716.25,11131,6109,17240,372,378,750,0,0,0,0.13853356435994463,0.07482741461819817,0.1064256648901044
70,João de Deus,C.M.Gaia,405.01,16733,10759,27493,372,370,742,0,0,0,0.20825239374497106,0.13462958159245456,0.17154020978751675
71,C.M.Gaia,General Torres,488.39,19543,12212,31755,390,374,764,0,0,0,0.23199579860509317,0.151172544162544,0.19243048818426414
72,General Torres,Jardim do Morro,419.98,21533,12702,34235,372,368,740,0,0,0,0.2679885606885347,0.1597995925729273,0.21418647924725967
73,Jardim do Morro,São Bento,795.7,21615,14244,35860,372,388,760,0,0,0,0.26901550584924466,0.16996436057460054,0.21844728957745269
74,São Bento,Aliados,443.38,23388,22448,45836,384,374,758,0,0,0,0.2819756231755942,0.27787988976380906,0.27995477318086115
75,Aliados,Trindade,450.27,23566,25702,49269,372,374,746,0,0,0,0.2932934790985713,0.3181680146569755,0.305764090759219
76,Trindade,Faria Guimaraes,555.34,18973,20041,39015,370,370,740,0,0,0,0.2374114797320271,0.25077000821799783,0.24409074397501246
77,Faria Guimaraes,Marques,621.04,17821,18780,36602,372,390,762,0,0,0,0.2217921919893837,0.22294528000637595,0.2223823551476868
78,Marques,Combatentes,702.75,14408,14177,28585,378,374,752,0,0,0,0.17646777807643302,0.17549968652981668,0.175986307014685
79,Combatentes,Salgueiros,471.25,12733,11659,24393,382,370,752,0,0,0,0.15432276406850004,0.14589047945249883,0.15017390062711647
80,Salgueiros,Polo Universitario,775.36,11675,9925,21600,372,372,744,0,0,0,0.14529877040041037,0.12352521611816308,0.1344119932592867
81,Polo Universitario,I.P.O.,827.64,8969,8655,17625,370,388,758,0,0,0,0.11223669375633835,0.10328143907661934,0.10765273753505737
82,I.P.O.,Hospital São João,351.77,3622,5169,8791,384,372,756,0,0,0,0.04367269015302382,0.0643294504181601,0.05383712774380517
83,Verdes (E) ,Botica,683.54,2493,4069,6562,113,62,175,0,0,0,0.10213959659181066,0.30383962689987026,0.1735990359009518
84,Botica,Aeroporto,649.66,2379,3793,6172,113,74,187,0,0,0,0.09747149956458814,0.2372997997997998,0.15280462372183767
