,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,225,1498,1724,187,198,385,0,0,0,0.005595167359873239,0.03504000688394335,0.020738227686537866
4,Venda Nova,Carreira,583.47,400,2734,3134,187,198,385,0,0,0,0.00991049726101466,0.06393381260434242,0.037693916580440356
5,Carreira,Baguim,786.02,539,4021,4561,187,193,380,0,0,0,0.013364502025871857,0.09646799790672238,0.0555723301969354
6,Baguim,Campainha,751.7,646,4698,5344,193,191,384,0,0,0,0.01549915320738628,0.11389450954406556,0.06444059346859915
7,Campainha,Rio Tinto,859.99,867,6140,7007,200,190,390,0,0,0,0.02007251605197269,0.14962449129287034,0.08318758091292282
8,Rio Tinto,Levada,452.83,1038,7160,8199,187,185,372,0,0,0,0.025715276739305237,0.17918903221114474,0.10203959061642973
9,Levada,Nau Vitória,1111.62,1739,8673,10413,185,185,370,0,0,0,0.04352093846674514,0.2170664573565949,0.13029369791167003
10,Nau Vitória,Nasoni,499.02,1838,8849,10687,187,189,376,0,0,0,0.04550425926047363,0.21676464485395847,0.1315899318061349
11,Nasoni,Contumil,650.0,1923,8966,10889,209,187,396,0,0,0,0.04260263710096265,0.2219854853962529,0.12731120435151638
12,Contumil,Estádio do Dragão,619.19,2310,10060,12370,205,187,392,0,0,0,0.05218388265076171,0.2490658724350348,0.146104627777443
13,Estádio do Dragão,Campanhã,1166.02,5971,15313,21284,276,293,569,151,173,324,0.06152007237871665,0.1442049426099117,0.10471915009150774
14,Campanhã,Heroismo,950.92,13302,26952,40255,360,333,693,224,286,510,0.09978505599983943,0.18867134771984562,0.14576409806826593
15,Heroismo,24 de Agosto,571.9,14393,28323,42717,355,335,690,226,286,512,0.10844730742973265,0.19766548298995892,0.15476307876064718
16,24 de Agosto,Bolhão,680.44,19740,32659,52400,356,346,702,239,286,525,0.14497478930039837,0.22420883296901806,0.1859266604042681
17,Bolhão,Trindade,451.8,31321,34441,65763,348,334,682,239,287,526,0.23297985706026694,0.24031011887773673,0.23676216237305414
18,Trindade,Lapa,857.4300000000001,42223,47037,89261,339,330,669,234,270,504,0.3216888729231293,0.3402614215853327,0.331215801438072
19,Lapa,Carolina Michaelis,460.97,42181,46498,88680,339,332,671,250,271,521,0.3119403121928294,0.33471449001554143,0.32348092144610924
20,Carolina Michaelis,Casa da Música,627.48,40796,44406,85203,340,324,664,270,279,549,0.29057655523621473,0.31906553700914075,0.30475868291251296
21,Casa da Música,Francos,871.87,41120,32283,73404,340,333,673,266,267,533,0.294964738810913,0.23369495618511157,0.2644693619047523
22,Francos,Ramalde,965.03,38803,29167,67971,334,336,670,268,262,530,0.27994992304171973,0.21204968438317842,0.24612962456272322
23,Ramalde,Viso,621.15,36368,28303,64672,344,333,677,268,262,530,0.25835604560342196,0.20674303979443742,0.23290865822812587
24,Viso,Sete Bicas,743.81,35036,26565,61602,335,334,669,268,272,540,0.25238263351447743,0.19029932018424306,0.22125446014975056
25,Sete Bicas,Sra da Hora,674.5,32548,21932,54481,335,333,668,268,259,527,0.23445910124857344,0.16107853843724215,0.19812426928601973
26,Sra da Hora,Vasco da Gama,824.48,9906,12033,21940,185,173,358,0,0,0,0.247914977985257,0.3220272721476574,0.2837290195777019
27,Vasco da Gama,Estádio do Mar,661.6,8716,12302,21018,190,170,360,0,0,0,0.21238299066269972,0.3350287783447448,0.27029905706810986
28,Estádio do Mar,Pedro Hispano,786.97,8387,12434,20822,191,173,364,0,0,0,0.20330279376199098,0.33276286037931646,0.264831891357588
