,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,129,588,717,106,139,245,0,0,0,0.005634171907756816,0.01960789601585047,0.013562121503777296
4,Venda Nova,Carreira,583.47,198,1090,1288,106,139,245,0,0,0,0.0086761399878002,0.0363143312187663,0.02435658317598097
5,Carreira,Baguim,786.02,278,1540,1818,106,146,252,0,0,0,0.012143092979923458,0.04883475481901521,0.03340096055336551
6,Baguim,Campainha,751.7,359,1780,2139,106,146,252,0,0,0,0.015683698780292143,0.05646027891351245,0.03930822536541184
7,Campainha,Rio Tinto,859.99,487,2412,2899,125,135,260,0,0,0,0.01804740855361059,0.08271915635332176,0.05162696991115293
8,Rio Tinto,Levada,452.83,572,2867,3440,137,132,269,0,0,0,0.01935351145498105,0.10057259711249385,0.059208230067589566
9,Levada,Nau Vitória,1111.62,1050,3484,4534,129,128,257,0,0,0,0.037691762011754525,0.12601775246907743,0.08168291679205543
10,Nau Vitória,Nasoni,499.02,1105,3600,4705,128,123,251,0,0,0,0.03999049234197677,0.13550434964934294,0.08679608775554665
11,Nasoni,Contumil,650.0,1166,3676,4842,128,121,249,0,0,0,0.042205917255063057,0.14064918961848194,0.09004381266057987
12,Contumil,Estádio do Dragão,619.19,1469,4125,5594,132,122,254,0,0,0,0.051523020711425345,0.15653742892046643,0.1019630120559254
13,Estádio do Dragão,Campanhã,1166.02,3491,6909,10401,216,223,439,95,87,182,0.04972161198609241,0.09907541362642423,0.07431529262058299
14,Campanhã,Heroismo,950.92,8190,12261,20451,228,248,476,167,141,308,0.0903364666853585,0.138486594187573,0.11412563905442136
15,Heroismo,24 de Agosto,571.9,8898,13183,22082,236,242,478,158,141,299,0.09870201004436209,0.15111381790166808,0.12447656538523794
