,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,723,782,1506,125,124,249,0,0,0,0.026814814814814812,0.029221412751093995,0.02801328125697794
4,Venda Nova,Carreira,583.47,1318,1339,2658,125,124,249,0,0,0,0.048833503007783725,0.050025442627240235,0.04942707936446086
5,Carreira,Baguim,786.02,1855,1719,3574,125,123,248,0,0,0,0.06871989434933401,0.06470596602286727,0.06672911538096542
6,Baguim,Campainha,751.7,2385,1839,4224,125,119,244,0,0,0,0.0883462113471046,0.07156639199261088,0.08016261092421628
7,Campainha,Rio Tinto,859.99,3217,2265,5483,125,124,249,0,0,0,0.11917195743440288,0.08458203615285426,0.10194645446688469
8,Rio Tinto,Levada,452.83,3651,2598,6250,135,124,259,0,0,0,0.12521670065026572,0.0970278699310283,0.11172088980398988
9,Levada,Nau Vitória,1111.62,4528,3458,7987,126,126,252,0,0,0,0.16639767309353504,0.12708398271587393,0.1467408279047045
10,Nau Vitória,Nasoni,499.02,4810,3550,8361,126,126,252,0,0,0,0.17676276724625062,0.1304563991414261,0.15360958319383836
11,Nasoni,Contumil,650.0,4957,3645,8603,126,126,252,0,0,0,0.1821715055012985,0.13394712349222185,0.15805931449676017
12,Contumil,Estádio do Dragão,619.19,6011,4270,10282,126,126,252,0,0,0,0.2208783478966327,0.1569206852709033,0.18889951658376797
13,Estádio do Dragão,Campanhã,1166.02,10775,8776,19551,223,228,451,129,128,257,0.13442467609068648,0.10835843461152878,0.12132426759510502
14,Campanhã,Heroismo,950.92,19731,15971,35703,239,266,505,232,216,448,0.1807581516197561,0.14385672295624505,0.16215124005516626
15,Heroismo,24 de Agosto,571.9,21272,17513,38785,250,266,516,232,222,454,0.1907221217678664,0.1556581792528381,0.17311377757264543
16,24 de Agosto,Bolhão,680.44,27315,21848,49164,246,268,514,230,217,447,0.2479271549895703,0.1955938120801404,0.2215802839946408
17,Bolhão,Trindade,451.8,32763,30568,63332,250,262,512,225,212,437,0.2983970832677815,0.2800110371954915,0.2892305937459347
18,Trindade,Lapa,857.4300000000001,36003,44162,80166,270,268,538,208,218,426,0.3275875542904174,0.3944806215698851,0.3613428400075987
19,Lapa,Carolina Michaelis,460.97,35482,43851,79334,275,264,539,198,210,408,0.32701997454926873,0.4019260260884102,0.36457626773300505
20,Carolina Michaelis,Casa da Música,627.48,33741,41894,75635,274,271,545,198,210,408,0.3115862979907159,0.37873733555633393,0.34551888566092015
21,Casa da Música,Francos,871.87,30210,35239,65449,272,265,537,192,207,399,0.28401402554017074,0.32456178787828094,0.30449616899903753
22,Francos,Ramalde,965.03,28439,32295,60734,272,266,538,196,208,404,0.26489547839530986,0.29617622550076506,0.28065727444142274
23,Ramalde,Viso,621.15,27660,30593,58253,267,266,533,198,210,408,0.2590476360780485,0.2793039926499867,0.26930504331141425
24,Viso,Sete Bicas,743.81,26778,28635,55414,276,268,544,198,210,408,0.2463100023753583,0.2603989286051719,0.2533946665528172
25,Sete Bicas,Sra da Hora,674.5,22247,27785,50033,284,265,549,197,212,409,0.20188073858576014,0.2530213707378979,0.22740642608312014
26,Sra da Hora,Vasco da Gama,824.48,12249,9580,21830,150,149,299,0,0,0,0.3780782468826515,0.297692004538749,0.3380195508651215
