,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1050,487,1537,175,186,361,0,0,0,0.027777777777777783,0.012144613399635119,0.01972301718405331
1,Venda Nova,Carreira,583.47,1838,864,2702,175,186,361,0,0,0,0.04862646171546609,0.021524027169652175,0.03466232646471432
2,Carreira,Baguim,786.02,2871,1120,3992,174,184,358,0,0,0,0.07639884407657876,0.028198970604128036,0.051625724749956046
3,Baguim,Campainha,751.7,3731,1210,4941,180,190,370,0,0,0,0.0959623899332854,0.02949542586586914,0.06183070568245003
4,Campainha,Rio Tinto,859.99,5203,1475,6679,192,191,383,0,0,0,0.125466382434068,0.035775114205698684,0.0807378387483799
5,Rio Tinto,Levada,452.83,6026,1719,7746,185,185,370,0,0,0,0.1508203585136951,0.04303696101176519,0.09692865976273016
6,Levada,Nau Vitória,1111.62,7442,2312,9755,185,185,370,0,0,0,0.1862490789403419,0.05787951194787208,0.12206429544410699
7,Nau Vitória,Nasoni,499.02,7798,2419,10217,185,185,370,0,0,0,0.1951488255508678,0.060549741919953874,0.12784928373541082
8,Nasoni,Contumil,650.0,8079,2478,10557,190,189,379,0,0,0,0.19685781994611687,0.060722303814078636,0.12896966018634054
9,Contumil,Estádio do Dragão,619.19,9670,3160,12831,187,187,374,0,0,0,0.23942407544242916,0.0782474695992462,0.1588357725208377
10,Estádio do Dragão,Campanhã,1166.02,15612,7367,22979,296,299,595,152,171,323,0.1536185064974429,0.06885723389564362,0.11014902034910085
11,Campanhã,Heroismo,950.92,33504,14834,48339,340,365,705,236,261,497,0.2538861734691661,0.10332969627102946,0.17543873894742634
12,Heroismo,24 de Agosto,571.9,35142,16399,51541,352,371,723,235,261,496,0.2616459649569547,0.1132079499493008,0.18462170568657055
13,24 de Agosto,Bolhão,680.44,42558,22334,64893,328,375,703,247,260,507,0.3221611300561449,0.15352505128437216,0.23378003914414167
14,Bolhão,Trindade,451.8,42715,33209,75924,330,373,703,246,258,504,0.32289474504113436,0.22974171886267367,0.27425489444097234
15,Trindade,Lapa,857.4300000000001,44287,49218,93506,338,387,725,253,238,491,0.32624044775497024,0.345113939163129,0.33590988479753964
16,Lapa,Carolina Michaelis,460.97,43509,49041,92550,332,387,719,264,249,513,0.31715927237510794,0.33741581811474103,0.3275800709649158
17,Carolina Michaelis,Casa da Música,627.48,39975,46601,86577,330,387,717,281,252,533,0.2835811624127993,0.3189968611098723,0.3016048532301242
18,Casa da Música,Francos,871.87,30630,43563,74193,321,370,691,282,259,541,0.2199326450831646,0.3022022104268638,0.26177568725117056
19,Francos,Ramalde,965.03,27004,40670,67675,314,372,686,288,261,549,0.19393128603911006,0.28033259504888997,0.23801805171515628
20,Ramalde,Viso,621.15,26312,37857,64169,315,365,680,288,261,549,0.18866747030274944,0.2636889169184572,0.2267221038697098
21,Viso,Sete Bicas,743.81,24212,35431,59643,319,364,683,288,259,547,0.17254081050570244,0.24802220871688255,0.21061842302214526
22,Sete Bicas,Sra da Hora,674.5,19716,33748,53465,319,359,678,289,253,542,0.14025628913181418,0.24056775964692795,0.19036059433157024
23,Sra da Hora,Vasco da Gama,824.48,11736,8711,20447,183,179,362,0,0,0,0.296904360595983,0.2253200175326765,0.2615076826724143
24,Vasco da Gama,Estádio do Mar,661.6,12541,7597,20139,173,166,339,0,0,0,0.33562425405061613,0.21188710798887775,0.2750332031767266
25,Estádio do Mar,Pedro Hispano,786.97,12805,7453,20259,185,173,358,0,0,0,0.3204630375996381,0.19946566895735032,0.2619922421384208
26,Pedro Hispano,Parque de Real,656.68,11645,6504,18150,186,173,359,0,0,0,0.28986038416713744,0.17407396194913832,0.23406358460247492
27,Parque de Real,C. Matosinhos,723.67,11565,5985,17551,190,173,363,0,0,0,0.2818083437594617,0.16018033203185122,0.22384237673776303
28,C. Matosinhos,Matosinhos Sul,616.61,9262,4250,13513,190,169,359,0,0,0,0.2257006731532828,0.11644796884502885,0.17426973435636103
29,Matosinhos Sul,Brito Capelo,535.72,3528,2617,6145,180,175,355,0,0,0,0.0907593984574943,0.0692341721088738,0.08014837138423067
30,Brito Capelo,Mercado,487.53,1484,1421,2906,186,178,364,0,0,0,0.03695042278186016,0.0369722881110989,0.036961115168136244
31,Mercado,Sr. de Matosinhos,708.96,294,314,608,183,173,356,0,0,0,0.007452525643266341,0.008402911582102334,0.007914370495565854
33,Fonte do Cuco,Custoias,689.2,6481,13294,19775,112,111,223,164,164,328,0.09992282086882509,0.20564491274788768,0.1526957052023049
34,Custoias,Esposade,1779.24,6324,13094,19419,112,111,223,168,174,342,0.09603491726157765,0.19507394705693307,0.14602808931312233
35,Esposade,Crestins,2035.56,6250,12923,19174,113,93,206,167,174,341,0.09495498205174462,0.20436149581733007,0.1485630209358302
36,Crestins,Verdes,591.8199999999999,6193,12733,18926,113,99,212,175,174,349,0.0913338737403719,0.19731312777157706,0.14301341446876048
37,Verdes,Pedras Rubras,960.78,4233,8698,12932,0,0,0,175,174,349,0.09755367705636503,0.2015862519672297,0.14942092070820012
38,Pedras Rubras,Lidador,1147.58,3972,7382,11354,0,0,0,173,174,347,0.09258046143585688,0.17107643364732553,0.13194155412979217
39,Lidador,Vilar do Pinheiro,1987.51,3886,7009,10895,0,0,0,173,174,347,0.09057795508329024,0.1624267462435563,0.12660587918094526
40,Vilar do Pinheiro,Modivas Sul,2037.38,3932,6589,10522,0,0,0,173,174,347,0.09166656193303356,0.15270577278420178,0.12227412011200553
41,Modivas Sul,Modivas Centro,1051.08,3938,6443,10382,0,0,0,173,175,348,0.0918035114656164,0.1484791338249304,0.12030418362906452
42,Modivas Centro,Modivas Norte,852.51,4008,6377,10385,0,0,0,173,169,342,0.09342358364515727,0.15215427166962625,0.1224454733414592
43,Modivas Norte,Mindelo,1834.12,3267,6246,9514,0,0,0,173,163,336,0.07615663531828563,0.15453602784146162,0.11417997157208827
44,Mindelo,Espaço Natureza,776.86,3262,5788,9050,0,0,0,158,163,321,0.08326366098653346,0.14318555459955742,0.1136912892074771
45,Espaço Natureza,Varziela,1539.0,3137,5844,8982,0,0,0,154,163,317,0.08216153138219974,0.14459114693694586,0.11426256398605975
46,Varziela,Árvore,858.71,3047,5409,8456,0,0,0,152,163,315,0.08083746315028231,0.13381661260586575,0.10825207064634614
47,Árvore,Azurara,664.57,3068,5331,8400,0,0,0,152,163,315,0.08141272591162065,0.1318847040590326,0.10752997174663065
48,Azurara,Santa Clara,1218.09,3020,5245,8266,0,0,0,154,148,302,0.07909381331685172,0.14291563794797765,0.11037073399700617
49,Santa Clara,Vila do Conde,670.57,2688,5097,7785,0,0,0,170,154,324,0.06376040533508155,0.1334778548904725,0.09689771160523653
50,Vila do Conde,Alto de Pega,730.41,2086,3954,6041,0,0,0,178,152,330,0.047257653967328755,0.10491655458962718,0.07381569304184196
