,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1490,428,1918,188,106,294,0,0,0,0.03669227738376675,0.018729965642767243,0.030216069749256724
4,Venda Nova,Carreira,583.47,2799,730,3530,186,94,280,0,0,0,0.06968253195898527,0.035994867985011184,0.05837310191057968
5,Carreira,Baguim,786.02,4785,844,5630,166,74,240,0,0,0,0.13347394331413603,0.052837326543801556,0.10861098647661624
6,Baguim,Campainha,751.7,5861,916,6777,162,112,274,0,0,0,0.16749907866341845,0.03786939162641184,0.11451176133442305
7,Campainha,Rio Tinto,859.99,7566,1141,8708,144,116,260,0,0,0,0.24326697080273,0.04557536141641415,0.15506609892268136
8,Rio Tinto,Levada,452.83,8382,1397,9779,144,116,260,0,0,0,0.2694845978481982,0.05576117381422831,0.17413107020227317
9,Levada,Nau Vitória,1111.62,10179,1825,12005,144,116,260,0,0,0,0.3272872764540254,0.07286064314607081,0.2137738554397072
10,Nau Vitória,Nasoni,499.02,10558,1890,12449,144,116,260,0,0,0,0.3394618442255268,0.07546328736293698,0.22167787270221748
11,Nasoni,Contumil,650.0,10717,1993,12710,138,121,259,0,0,0,0.35953687511479554,0.0762716051007362,0.2272005906680728
12,Contumil,Estádio do Dragão,619.19,11841,2424,14265,132,127,259,0,0,0,0.41532014207252826,0.08836944490417188,0.2550006882486624
13,Estádio do Dragão,Campanhã,1166.02,16334,5122,21457,272,217,489,172,163,335,0.16108071211995512,0.05867678590969098,0.11370782578765046
14,Campanhã,Heroismo,950.92,30635,11089,41725,280,251,531,291,204,495,0.2309550386424702,0.10580646082145954,0.17571713290724142
15,Heroismo,24 de Agosto,571.9,33100,12379,45479,269,259,528,298,209,507,0.2507451103896546,0.11485927690701248,0.18966834300974084
16,24 de Agosto,Bolhão,680.44,39720,15971,55692,257,269,526,296,227,523,0.3081030134249183,0.1396134158835475,0.22888548112698628
17,Bolhão,Trindade,451.8,39862,21941,61803,271,273,544,296,227,523,0.30211325887574464,0.19035577071697432,0.2500048517241456
18,Trindade,Lapa,857.4300000000001,39537,37020,76558,251,263,514,286,245,531,0.3159370716055099,0.3148885190679118,0.3154291600694493
19,Lapa,Carolina Michaelis,460.97,38754,37583,76338,257,251,508,279,247,526,0.31077576206759905,0.32547354647277,0.3178421740356304
20,Carolina Michaelis,Casa da Música,627.48,35669,37624,73293,260,251,511,271,259,530,0.2891289816473021,0.317642889115832,0.3030958627132052
21,Casa da Música,Francos,871.87,29378,39143,68521,283,266,549,250,254,504,0.23859726878034312,0.32497959301489227,0.28131321037312307
22,Francos,Ramalde,965.03,26199,38745,64944,291,268,559,247,249,496,0.21109277213854982,0.32385268404874057,0.26643835232224156
23,Ramalde,Viso,621.15,25304,37507,62812,277,271,548,230,249,479,0.2165179879500995,0.31181173303636367,0.26485115546964977
24,Viso,Sete Bicas,743.81,23406,36413,59819,271,277,548,224,249,473,0.20515843171345538,0.2994956487428948,0.2538273282956008
25,Sete Bicas,Sra da Hora,674.5,21077,35801,56878,271,284,555,223,238,461,0.18514743523105345,0.29743491218509,0.2428560490529702
26,Sra da Hora,Vasco da Gama,824.48,7667,7533,15201,172,176,348,0,0,0,0.20638915077302714,0.19817010074540364,0.20223238983951639
27,Vasco da Gama,Estádio do Mar,661.6,7875,6153,14029,172,178,350,0,0,0,0.2119817670607906,0.16005194408088194,0.18557174280243705
28,Estádio do Mar,Pedro Hispano,786.97,7889,5801,13691,164,200,364,0,0,0,0.2227157348758213,0.13430178682285895,0.1741366425390288
29,Pedro Hispano,Parque de Real,656.68,7138,5146,12285,164,178,342,0,0,0,0.2015128500181149,0.13386041824821482,0.1663019352372897
30,Parque de Real,C. Matosinhos,723.67,6783,4186,10969,164,156,320,0,0,0,0.19149773128051015,0.12423031165698468,0.15870486421404148
31,C. Matosinhos,Matosinhos Sul,616.61,4752,2773,7526,145,176,321,0,0,0,0.15175101065047333,0.07296295124641614,0.10855257309560085
32,Matosinhos Sul,Brito Capelo,535.72,2211,1625,3836,134,188,322,0,0,0,0.07639332754956434,0.04003651106711999,0.05516636637347882
33,Brito Capelo,Mercado,487.53,1134,1177,2311,136,188,324,0,0,0,0.03860615892585961,0.028986011549082466,0.03302409810229757
34,Mercado,Sr. de Matosinhos,708.96,237,284,521,163,188,351,0,0,0,0.00675438859927909,0.006993695823483057,0.006882564548425375
35,Sra da Hora,Fonte do Cuco,687.03,7711,17533,25244,88,87,175,129,120,249,0.1512013642106069,0.3611306369040981,0.2535849029422686
36,Fonte do Cuco,Custoias,689.2,7654,17391,25046,88,87,175,129,138,267,0.15008130752160953,0.32805034748309453,0.24079049286423077
37,Custoias,Esposade,1779.24,7573,16987,24561,88,87,175,123,160,283,0.15296950790541372,0.2905182064734827,0.2274504263995622
38,Esposade,Crestins,2035.56,7561,16667,24229,88,87,175,109,164,273,0.16423842527086477,0.2802951465305884,0.22965013357565137
39,Crestins,Verdes,591.8199999999999,7111,16447,23558,68,87,155,118,164,282,0.16181209635723917,0.27658778669063055,0.2278078963300169
40,Verdes,Pedras Rubras,960.78,5250,14628,19878,0,0,0,118,164,282,0.1794031924181562,0.3596677654980372,0.28423790867737775
