,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,109,107,217,44,44,88,0,0,0,0.011574074074074073,0.01128138909516889,0.011427731584621481
4,Venda Nova,Carreira,583.47,149,183,333,44,44,88,0,0,0,0.01574953339945444,0.019295421256522994,0.017522477327988718
5,Carreira,Baguim,786.02,246,257,504,44,44,88,0,0,0,0.0259536150321075,0.027137430822086663,0.02654552292709708
6,Baguim,Campainha,751.7,253,304,557,44,44,88,0,0,0,0.026630941639857048,0.0319963710097787,0.029313656324817878
7,Campainha,Rio Tinto,859.99,289,377,667,44,44,88,0,0,0,0.03047124744176396,0.03976795569995276,0.03511960157085836
8,Rio Tinto,Levada,452.83,330,449,780,44,44,88,0,0,0,0.03479534298010667,0.047337500413462456,0.041066421696784566
9,Levada,Nau Vitória,1111.62,640,557,1197,44,44,88,0,0,0,0.06735322395476538,0.058653769046022375,0.06300349650039387
10,Nau Vitória,Nasoni,499.02,658,581,1239,44,44,88,0,0,0,0.06923936560590895,0.06119605933138586,0.06521771246864741
11,Nasoni,Contumil,650.0,691,596,1288,44,44,88,0,0,0,0.07275707838620596,0.06280444689599836,0.06778076264110215
12,Contumil,Estádio do Dragão,619.19,723,757,1480,44,44,88,0,0,0,0.07607661410598848,0.07974671403525316,0.07791166407062083
13,Estádio do Dragão,Campanhã,1166.02,1327,1332,2660,44,66,110,64,84,148,0.05229738206410728,0.037989376590145105,0.04399427118705011
14,Campanhã,Heroismo,950.92,2457,2588,5046,48,70,118,127,145,272,0.0586998485295717,0.0506848368457738,0.054294972509512346
15,Heroismo,24 de Agosto,571.9,2530,2827,5358,50,70,120,138,145,283,0.05619879152495365,0.055358748782068624,0.055752302478643746
16,24 de Agosto,Bolhão,680.44,3190,3699,6890,50,70,120,134,145,279,0.07246648684882549,0.07242637777029245,0.07244494622586027
17,Bolhão,Trindade,451.8,3805,4406,8212,49,70,119,117,145,262,0.09609530949830267,0.08627237306756452,0.09056205417318021
18,Trindade,Lapa,857.4300000000001,6257,6536,12793,167,203,370,108,145,253,0.09954578479192021,0.08190103565698767,0.08967509464611823
19,Lapa,Carolina Michaelis,460.97,6118,6640,12758,180,202,382,108,145,253,0.09317238310083815,0.08342896139327577,0.08783354394411964
20,Carolina Michaelis,Casa da Música,627.48,5780,6664,12444,180,189,369,108,144,252,0.08802603668437708,0.08707913452810882,0.08751638757444637
21,Casa da Música,Francos,871.87,5164,6048,11212,180,180,360,108,144,252,0.0786458406279658,0.08108727799612976,0.07994426419748214
22,Francos,Ramalde,965.03,4756,5644,10401,202,180,382,108,144,252,0.06755186710891818,0.07567322595453073,0.07172948764717765
23,Ramalde,Viso,621.15,4404,5633,10038,202,180,382,109,144,253,0.06233724496048051,0.07552825403938276,0.06911110455466922
24,Viso,Sete Bicas,743.81,4140,5561,9701,202,180,382,109,144,253,0.058597761297765366,0.07455231494359453,0.0667907589402014
25,Sete Bicas,Sra da Hora,674.5,4392,3785,8177,202,178,380,109,126,235,0.06216223396790725,0.05430962073608411,0.05826300532865714
26,Sra da Hora,Vasco da Gama,824.48,1374,977,2352,132,132,264,0,0,0,0.04821792239952833,0.034281431592949003,0.04124967699623867
27,Vasco da Gama,Estádio do Mar,661.6,1228,1034,2262,132,131,263,0,0,0,0.043071367165529395,0.0365690193981106,0.039832555159704824
28,Estádio do Mar,Pedro Hispano,786.97,1201,1066,2267,133,110,243,0,0,0,0.04181472388275589,0.044891264677197805,0.043207396670363336
29,Pedro Hispano,Parque de Real,656.68,1081,1064,2145,138,110,248,0,0,0,0.036285163418100244,0.044788366082788175,0.04005674524517956
30,Parque de Real,C. Matosinhos,723.67,971,1060,2031,154,110,264,0,0,0,0.029199313524685903,0.04462145000545924,0.03562520372500813
31,C. Matosinhos,Matosinhos Sul,616.61,751,924,1676,154,110,264,0,0,0,0.02260080649821719,0.03890035016464378,0.029392283025894937
32,Matosinhos Sul,Brito Capelo,535.72,371,461,833,154,110,264,0,0,0,0.011176110231533826,0.019438427656985745,0.014618742492138794
33,Brito Capelo,Mercado,487.53,192,267,460,154,110,264,0,0,0,0.005787292269303518,0.011271432937114887,0.00807235088089159
34,Mercado,Sr. de Matosinhos,708.96,45,27,72,154,136,290,0,0,0,0.0013584903756069476,0.0009191176470588235,0.0011524397167016205
35,Sra da Hora,Fonte do Cuco,687.03,1715,2156,3871,66,44,110,45,61,106,0.06748051698953116,0.08753747477427251,0.0773519001447771
36,Fonte do Cuco,Custoias,689.2,1619,2137,3756,66,44,110,53,45,98,0.059106898496748085,0.10343680150962874,0.07816551026144028
37,Custoias,Esposade,1779.24,1581,2125,3707,66,44,110,66,45,111,0.05165854968432526,0.10286048409701351,0.07228787375045749
38,Esposade,Crestins,2035.56,1542,2090,3633,66,44,110,66,45,111,0.0503796543875321,0.101158853415816,0.07083865783318134
39,Crestins,Verdes,591.8199999999999,1513,2068,3581,66,44,110,66,45,111,0.04941434770670958,0.10009703449937865,0.0698344662506909
40,Verdes,Pedras Rubras,960.78,1100,759,1860,0,0,0,66,45,111,0.06723393120043321,0.06809960798785593,0.06758488124938837
41,Pedras Rubras,Lidador,1147.58,953,791,1744,0,0,0,66,45,111,0.0582446246685213,0.07088984409802594,0.06337106497777995
42,Lidador,Vilar do Pinheiro,1987.51,901,775,1676,0,0,0,66,44,110,0.05505719870482879,0.0710231919263762,0.061443595993447744
43,Vilar do Pinheiro,Modivas Sul,2037.38,862,781,1643,0,0,0,66,44,110,0.05266992400769795,0.07158747735732168,0.060236945347547456
44,Modivas Sul,Modivas Centro,1051.08,853,786,1640,0,0,0,67,44,111,0.051373379925373004,0.07212121412141745,0.05959774663371495
45,Modivas Centro,Modivas Norte,852.51,823,784,1607,0,0,0,67,44,111,0.04956133991470136,0.07185721533456403,0.05839934458563792
46,Modivas Norte,Mindelo,1834.12,806,752,1559,0,0,0,67,44,111,0.04856698686087889,0.06900522968098287,0.056668632663442624
47,Mindelo,Espaço Natureza,776.86,758,736,1495,0,0,0,67,44,111,0.0456788075435493,0.06746219380661941,0.054313663359541055
48,Espaço Natureza,Varziela,1539.0,721,728,1450,0,0,0,68,47,115,0.042800932307477405,0.06253297826807164,0.05086533370006809
49,Varziela,Árvore,858.71,623,723,1347,0,0,0,68,76,144,0.03699787447143137,0.03840978621538987,0.03774305011407614
50,Árvore,Azurara,664.57,610,722,1333,0,0,0,68,76,144,0.03619732175439846,0.038345256361613476,0.037330953908206385
51,Azurara,Santa Clara,1218.09,582,734,1317,0,0,0,68,55,123,0.03455302922274023,0.053856765647547475,0.04318478128261338
52,Santa Clara,Vila do Conde,670.57,563,663,1226,0,0,0,84,54,138,0.027043948055841864,0.04952091075266249,0.03583928128503255
53,Vila do Conde,Alto de Pega,730.41,438,547,986,0,0,0,88,54,142,0.020093517836461558,0.04088958403373923,0.028001881038243207
54,Alto de Pega,Portas Fronhas,671.05,404,508,913,0,0,0,88,54,142,0.018539582808743255,0.03797780349633722,0.025931582225152225
55,Portas Fronhas,São Brás,562.21,299,420,720,0,0,0,88,54,142,0.013745638347418557,0.0314244143358898,0.02046855315993579
56,São Brás,Póvoa de Varzim,624.94,283,375,658,0,0,0,88,54,142,0.013012931947298833,0.028001792114695348,0.01871292102504117
