,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
64,Forum,Zona Industrial,1119.4,1628,1206,2834,43,2,45,44,66,110,0.08063788431236919,0.07178802654840073,0.07661957051683757
65,Zona Industrial,Mandim,1194.23,1526,974,2501,47,2,49,44,67,111,0.07248213552619827,0.05714721711924383,0.0656226243748087
66,Mandim,Castêlo da Maia,1468.1,1464,932,2396,81,2,83,44,45,89,0.05154381870937196,0.08043570546950757,0.05991668749245926
67,Castêlo da Maia,ISMAI,702.48,785,725,1510,87,2,89,44,44,88,0.02644689422253392,0.06391043723572604,0.03680029589719898
68,Santo Ovídio,D. João II,463.71,2551,5926,8478,253,385,638,0,0,0,0.046698872785539323,0.0712632367771169,0.06152219588390511
69,D. João II,João de Deus,716.25,3813,9281,13094,253,379,632,0,0,0,0.06977895289331931,0.113374133881419,0.09592226554282847
70,João de Deus,C.M.Gaia,405.01,7478,13982,21461,253,369,622,0,0,0,0.13685464590681584,0.17543327660894065,0.15974132553556833
71,C.M.Gaia,General Torres,488.39,8545,16045,24591,253,362,615,0,0,0,0.15637691300312503,0.2052109760558233,0.18512151597072954
72,General Torres,Jardim do Morro,419.98,9393,18460,27853,265,364,629,0,0,0,0.16410110455001867,0.23478938587744783,0.20500815447558973
73,Jardim do Morro,São Bento,795.7,10683,19543,30227,276,324,600,0,0,0,0.17920956775881894,0.2792603835781434,0.23323700830125413
74,São Bento,Aliados,443.38,15564,22667,38232,255,362,617,0,0,0,0.28258803302913277,0.2899004309342665,0.28687828917444624
75,Aliados,Trindade,450.27,18223,23683,41906,263,366,629,0,0,0,0.3207899353658295,0.29957658245760865,0.30844639456390766
76,Trindade,Faria Guimaraes,555.34,17578,20123,37701,301,342,643,0,0,0,0.2703665747793708,0.2724094481109402,0.2714531419323984
77,Faria Guimaraes,Marques,621.04,16454,19417,35872,301,324,625,0,0,0,0.2530878830323001,0.27745426891304703,0.26571941747287936
78,Marques,Combatentes,702.75,12977,16491,29469,300,344,644,0,0,0,0.20026871165915874,0.22194848835067815,0.2118492134943803
79,Combatentes,Salgueiros,471.25,11094,15241,26336,287,342,629,0,0,0,0.1789696896084836,0.20632567209571978,0.19384368962539103
80,Salgueiros,Polo Universitario,775.36,9499,14621,24121,280,330,610,0,0,0,0.15706988757822438,0.20512775137172898,0.1830684040566777
81,Polo Universitario,I.P.O.,827.64,7223,10719,17943,274,296,570,0,0,0,0.12204881583138232,0.1676634703198495,0.14573642588153368
82,I.P.O.,Hospital São João,351.77,4015,4948,8964,274,296,570,0,0,0,0.0678458311438889,0.07740553053015918,0.07281016626377662
83,Verdes (E) ,Botica,683.54,1314,3329,4643,159,92,251,0,0,0,0.03826339468591849,0.16752419939556162,0.08564185696993112
84,Botica,Aeroporto,649.66,1091,3112,4203,159,92,251,0,0,0,0.031792841322222674,0.15660225442857004,0.07753971783929024
