,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,655,2625,3281,250,177,427,0,0,0,0.012148148148100044,0.06868133350802046,0.035582278847645504
4,Venda Nova,Carreira,583.47,1167,4693,5860,273,178,451,0,0,0,0.01979236455464019,0.12207579722447381,0.06016143554184726
5,Carreira,Baguim,786.02,1457,5878,7336,229,182,411,0,0,0,0.02946563159572349,0.14954138558630056,0.08263786328984764
6,Baguim,Campainha,751.7,1728,6643,8372,229,186,415,0,0,0,0.03495182294900111,0.16536142944359256,0.09340046585983004
7,Campainha,Rio Tinto,859.99,2367,7953,10320,229,200,429,0,0,0,0.0478647477129449,0.18410286884009688,0.11137902329669874
8,Rio Tinto,Levada,452.83,2626,9040,11667,229,209,438,0,0,0,0.05310681644815232,0.20025249211342994,0.12332016396879847
9,Levada,Nau Vitória,1111.62,3894,11115,15010,229,221,450,0,0,0,0.07874348828395407,0.23284784246153206,0.1544258488911646
10,Nau Vitória,Nasoni,499.02,4158,11379,15537,230,221,451,0,0,0,0.08370126016975916,0.23838392596958005,0.1594991961825317
11,Nasoni,Contumil,650.0,4295,11499,15794,204,214,418,0,0,0,0.09747380551732125,0.2487853386620159,0.17493951865838503
12,Contumil,Estádio do Dragão,619.19,5259,13271,18531,206,206,412,0,0,0,0.11821063024767418,0.29825903467793824,0.2082348324628062
13,Estádio do Dragão,Campanhã,1166.02,10795,20557,31353,206,231,437,180,143,323,0.12111035125327803,0.24083700713414663,0.17967826883299873
14,Campanhã,Heroismo,950.92,18435,40118,58554,341,236,577,262,272,534,0.132982191079058,0.3387465104533687,0.22777990632560502
15,Heroismo,24 de Agosto,571.9,20902,41843,62746,327,236,563,263,288,551,0.15385614295962557,0.34186053245373255,0.24296050945673964
16,24 de Agosto,Bolhão,680.44,30343,47818,78161,349,237,586,263,292,555,0.2158014119402592,0.3868523474967246,0.2958240602365909
17,Bolhão,Trindade,451.8,43312,55716,99029,351,237,588,264,303,567,0.30655814550880195,0.44101808281048693,0.3700320142161887
18,Trindade,Lapa,857.4300000000001,65145,74368,139513,455,352,807,265,316,581,0.3972270314045975,0.4816615718279026,0.4381714190973057
19,Lapa,Carolina Michaelis,460.97,58127,73952,132080,437,364,801,263,318,581,0.364170577162773,0.4695771638318565,0.4165201928136025
20,Carolina Michaelis,Casa da Música,627.48,57065,68177,125243,451,386,837,263,318,581,0.3508701534553452,0.42022827533464374,0.38550651670853836
21,Casa da Música,Francos,871.87,57245,51931,109176,436,417,853,263,318,581,0.35912936037949905,0.3074027362930319,0.33251488932950324
22,Francos,Ramalde,965.03,54719,47129,101848,444,399,843,233,318,551,0.35604003945977974,0.2855508987519577,0.31953932508944
23,Ramalde,Viso,621.15,52457,45861,98319,444,408,852,232,318,550,0.3418756798509583,0.27463412167878354,0.30683298036311746
