,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1608,737,2346,225,245,470,0,0,0,0.033106995884707655,0.013945170999281453,0.023118385040176978
4,Venda Nova,Carreira,583.47,3124,1313,4437,226,249,475,0,0,0,0.06400319284900496,0.024413991400780582,0.04325011672140945
5,Carreira,Baguim,786.02,4239,1628,5867,249,249,498,0,0,0,0.07881579267756506,0.03026984714299676,0.05454281991028091
6,Baguim,Campainha,751.7,5538,1769,7308,249,253,502,0,0,0,0.10297793073287094,0.03237953046145656,0.067397462070186
7,Campainha,Rio Tinto,859.99,7285,2120,9406,249,237,486,0,0,0,0.13545696647447214,0.041426244182644276,0.08960247844327214
8,Rio Tinto,Levada,452.83,8316,2513,10829,251,241,492,0,0,0,0.15339966241300554,0.048277762714252596,0.10190702455243753
9,Levada,Nau Vitória,1111.62,10516,3580,14096,250,240,490,0,0,0,0.19474485039426592,0.06906611977843152,0.13318792111304092
10,Nau Vitória,Nasoni,499.02,10976,3683,14659,250,242,492,0,0,0,0.20326346663314313,0.07047035802808944,0.13794653109976307
11,Nasoni,Contumil,650.0,11306,3694,15001,255,230,485,0,0,0,0.2052742185011652,0.07437204588604164,0.14319689952904474
12,Contumil,Estádio do Dragão,619.19,13336,4635,17972,268,216,484,0,0,0,0.23038409308832922,0.0993629955590215,0.1719118677446712
13,Estádio do Dragão,Campanhã,1166.02,21376,9529,30905,263,222,485,156,170,326,0.22384572072318457,0.10575000108876913,0.16651068404536656
14,Campanhã,Heroismo,950.92,49114,18229,67343,340,379,719,277,253,530,0.34554536382503426,0.12606192656704468,0.23485756950325817
15,Heroismo,24 de Agosto,571.9,50871,20417,71288,332,382,714,278,251,529,0.36166978039737097,0.1410435328616129,0.24977046293347147
16,24 de Agosto,Bolhão,680.44,60595,28501,89096,335,376,711,278,266,544,0.42882852509327296,0.19364412142754733,0.308839543682829
17,Bolhão,Trindade,451.8,60032,41954,101986,345,374,719,279,268,547,0.4177275266435459,0.28492154047941176,0.35051754640331895
18,Trindade,Lapa,857.4300000000001,65166,65100,130267,482,509,991,280,267,547,0.3754865783922446,0.36955405049303824,0.3724981933361865
19,Lapa,Carolina Michaelis,460.97,60671,65257,125928,484,502,986,298,268,566,0.3399951658002197,0.3731197900069146,0.3563909848186666
20,Carolina Michaelis,Casa da Música,627.48,55259,62963,118223,491,502,993,303,256,559,0.304966574559717,0.36623571843811503,0.3347960693931283
21,Casa da Música,Francos,871.87,42374,58785,101159,489,520,1009,307,252,559,0.23313233524625918,0.33626905449879485,0.28369644700041896
22,Francos,Ramalde,965.03,37643,55188,92831,473,528,1001,324,250,574,0.20624199959136214,0.3134840924259694,0.25889520891106427
23,Ramalde,Viso,621.15,36669,51376,88046,475,529,1004,319,252,571,0.20179773450428146,0.2906595315622531,0.24561485619849205
24,Viso,Sete Bicas,743.81,33920,48425,82345,467,532,999,334,250,584,0.1846482325050939,0.27372432008513237,0.22834742723289234
25,Sete Bicas,Sra da Hora,674.5,26985,46474,73460,444,523,967,350,260,610,0.14770022071190023,0.26190541716726945,0.20396947286269312
26,Sra da Hora,Vasco da Gama,824.48,13415,11879,25295,277,255,532,0,0,0,0.22421746643733562,0.2156851313298769,0.22012771934635447
27,Vasco da Gama,Estádio do Mar,661.6,13996,10180,24177,280,236,516,0,0,0,0.2314219423000068,0.1997192547546242,0.21692226350018065
28,Estádio do Mar,Pedro Hispano,786.97,13186,9781,22968,264,233,497,0,0,0,0.23125045325143748,0.19436236821912772,0.2139568439706967
29,Pedro Hispano,Parque de Real,656.68,12316,8690,21006,267,236,503,0,0,0,0.21355448337555305,0.17047856110593856,0.1933439114955749
30,Parque de Real,C. Matosinhos,723.67,12106,8017,20124,277,236,513,0,0,0,0.20234042624670728,0.15728937866542927,0.18161518798319537
31,C. Matosinhos,Matosinhos Sul,616.61,8980,5817,14797,267,236,503,0,0,0,0.15571008549373752,0.11412975112416875,0.13620122085910885
32,Matosinhos Sul,Brito Capelo,535.72,4085,3771,7857,259,226,485,0,0,0,0.07302940477688548,0.07726001711760379,0.07500078289853979
33,Brito Capelo,Mercado,487.53,1821,2351,4172,257,216,473,0,0,0,0.03280750540316639,0.050395706311807384,0.04083932653692211
34,Mercado,Sr. de Matosinhos,708.96,346,583,930,261,212,473,0,0,0,0.006150762478429695,0.012753319357047111,0.00911004801387767
35,Sra da Hora,Fonte do Cuco,687.03,9976,20245,30221,105,108,213,161,188,349,0.15934708013324014,0.28942036926443365,0.2279868411569671
36,Fonte do Cuco,Custoias,689.2,9625,19778,29403,100,108,208,165,177,342,0.15395392544836206,0.2942199877266978,0.22662970059479534
37,Custoias,Esposade,1779.24,9426,19257,28684,100,108,208,167,177,344,0.14959618342189032,0.2864610093439335,0.22023961906211934
38,Esposade,Crestins,2035.56,9380,19034,28415,101,109,210,177,177,354,0.1427506913647644,0.2822490533887508,0.21340505280805958
39,Crestins,Verdes,591.8199999999999,9365,18729,28094,101,107,208,161,177,338,0.15168779759251405,0.2795063899783015,0.21821001269275986
40,Verdes,Pedras Rubras,960.78,6359,13006,19365,0,0,0,161,177,338,0.15926834460863992,0.29630548424905334,0.23103039702388597
41,Pedras Rubras,Lidador,1147.58,5980,11290,17271,0,0,0,161,179,340,0.1497888388792866,0.25433338641309694,0.20482846831620435
42,Lidador,Vilar do Pinheiro,1987.51,5860,10663,16523,0,0,0,161,177,338,0.14677359458367212,0.24291815433235636,0.19712148533963988
43,Vilar do Pinheiro,Modivas Sul,2037.38,6000,10203,16204,0,0,0,161,150,311,0.15028058498920904,0.27429753876653584,0.21009583600721232
44,Modivas Sul,Modivas Centro,1051.08,5993,10080,16074,0,0,0,160,153,313,0.15105829506651694,0.26568043300095917,0.20708764683638806
45,Modivas Centro,Modivas Norte,852.51,6053,9968,16021,0,0,0,159,151,310,0.15351869582730338,0.2661880496691411,0.208399574634134
46,Modivas Norte,Mindelo,1834.12,5160,9550,14710,0,0,0,158,153,311,0.13168850416023117,0.25170867471492925,0.19073379706977717
47,Mindelo,Espaço Natureza,776.86,5126,8946,14072,0,0,0,155,154,309,0.13335862738493368,0.23424520288525438,0.1836386682491712
48,Espaço Natureza,Varziela,1539.0,4934,9049,13984,0,0,0,156,155,311,0.1275359657448919,0.23543002038677552,0.181309529955477
49,Varziela,Árvore,858.71,4860,8414,13274,0,0,0,163,157,320,0.12022620843955693,0.21610503973008913,0.1672667600414743
50,Árvore,Azurara,664.57,4872,8325,13197,0,0,0,170,157,327,0.11557238271234029,0.2138124904427414,0.16273965156149311
51,Azurara,Santa Clara,1218.09,4889,8197,13086,0,0,0,172,131,303,0.11461634602496179,0.252311551121284,0.1741479363471341
52,Santa Clara,Vila do Conde,670.57,4631,7921,12552,0,0,0,181,133,314,0.10318070733436217,0.2401476311516074,0.1611953597792463
53,Vila do Conde,Alto de Pega,730.41,2572,5993,8566,0,0,0,185,133,318,0.05606634330064748,0.181724225153485,0.10862136935859523
54,Alto de Pega,Portas Fronhas,671.05,2196,5866,8063,0,0,0,181,133,314,0.04892743664821944,0.17786803004572665,0.10354240136754575
55,Portas Fronhas,São Brás,562.21,1927,4493,6420,0,0,0,185,134,319,0.042006853757933775,0.13521127466243768,0.0811585540751862
56,São Brás,Póvoa de Varzim,624.94,1861,4284,6146,0,0,0,179,134,313,0.04194245881346762,0.12894198363005824,0.07918826177009108
57,Sra da Hora,Fonte do Cuco,685.98,7983,12586,20570,34,134,168,192,91,283,0.14525543083407202,0.24435003136232927,0.19319818632294786
58,Fonte do Cuco,Cândido dos Reis,913.51,7705,12245,19951,36,134,170,192,91,283,0.13910137539288225,0.237730295697222,0.18662600443124516
59,Cândido dos Reis,Pias,916.73,7554,11587,19141,35,134,169,192,91,283,0.1369163527906774,0.2249459802082068,0.17941955996985195
60,Pias,Araújo,1258.13,7480,11060,18540,39,132,171,192,93,285,0.13349201731008214,0.21444203328110056,0.1722880887466831
61,Araújo,Custió,651.69,7420,10403,17823,53,130,183,191,92,283,0.12616328031213253,0.20440027164801217,0.16245785074226715
62,Custió,Parque de Maia,1418.51,7477,9527,17004,51,89,140,191,131,322,0.12807386354211478,0.1842374115249417,0.15445383550556438
63,Parque de Maia,Forum,824.81,6991,7827,14818,42,87,129,185,131,316,0.12722878415434538,0.1526333492115573,0.139492001415941
64,Forum,Zona Industrial,1119.4,4182,3335,7517,2,45,47,121,69,190,0.13738546184923894,0.12430090899513843,0.1312553333015852
65,Zona Industrial,Mandim,1194.23,3799,3184,6984,12,45,57,119,69,188,0.1183523898831048,0.11869025105807732,0.11850620912850426
66,Mandim,Castêlo da Maia,1468.1,3692,3066,6759,39,45,84,104,45,149,0.10792293153747161,0.14685458358822823,0.12267704970974906
67,Castêlo da Maia,ISMAI,702.48,3189,1652,4841,43,45,88,80,46,126,0.1095091335498468,0.07819007951556027,0.09634236791715806
68,Santo Ovídio,D. João II,463.71,20328,5583,25912,490,504,994,0,0,0,0.19207294028639185,0.05128419586217299,0.12068709804312595
69,D. João II,João de Deus,716.25,28309,8657,36967,488,480,968,0,0,0,0.2685682298193466,0.08350504617103428,0.17680136189456364
70,João de Deus,C.M.Gaia,405.01,40604,15352,55956,456,484,940,0,0,0,0.4122404296697701,0.1468489410572305,0.27559204617139865
71,C.M.Gaia,General Torres,488.39,47568,17958,65526,490,492,982,0,0,0,0.44943432357689983,0.1689859109902221,0.3089245282687069
72,General Torres,Jardim do Morro,419.98,58870,18658,77528,490,494,984,0,0,0,0.5562183748891012,0.1748598522024023,0.36476399459720155
73,Jardim do Morro,São Bento,795.7,59978,20815,80793,490,490,980,0,0,0,0.5666894349440872,0.19666736007034577,0.3816783975072165
74,São Bento,Aliados,443.38,64814,32939,97754,490,492,982,0,0,0,0.6123853109382037,0.3099552056337738,0.46086228465533247
75,Aliados,Trindade,450.27,62681,38541,101223,488,488,976,0,0,0,0.5946535947775702,0.36564531512177784,0.48014945494967404
76,Trindade,Faria Guimaraes,555.34,52142,33129,85272,496,484,980,0,0,0,0.48669745295963984,0.31689818802540615,0.40283740782885497
77,Faria Guimaraes,Marques,621.04,49896,31692,81589,492,492,984,0,0,0,0.4695177115042387,0.2982221411957578,0.3838699263499982
78,Marques,Combatentes,702.75,44329,24813,69142,490,498,988,0,0,0,0.418836046444355,0.2306732623124306,0.3239928617300854
79,Combatentes,Salgueiros,471.25,42234,19735,61969,496,490,986,0,0,0,0.3942130595297562,0.18646181055375965,0.29096953823336846
80,Salgueiros,Polo Universitario,775.36,41016,16355,57372,512,486,998,0,0,0,0.3708820913347656,0.15580403238348559,0.266144679861497
81,Polo Universitario,I.P.O.,827.64,26968,14572,41541,480,492,972,0,0,0,0.26011561928872484,0.1371282359727652,0.19786274625225142
82,I.P.O.,Hospital São João,351.77,8632,10947,19580,494,482,976,0,0,0,0.08090503409055444,0.1051559858607248,0.09288142625574103
83,Verdes (E) ,Botica,683.54,3164,5818,8983,101,108,209,0,0,0,0.14507503099418012,0.2494342188718352,0.19900226683526503
84,Botica,Aeroporto,649.66,2841,5460,8302,101,108,209,0,0,0,0.13026613368582532,0.2340963648833746,0.18392003306063548
