,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,707,847,1555,92,109,201,0,0,0,0.03562801932353979,0.035995113086438664,0.035827090070584454
4,Venda Nova,Carreira,583.47,1216,1524,2740,93,111,204,0,0,0,0.06055444411831203,0.06357410354349778,0.062197494099663096
5,Carreira,Baguim,786.02,1469,1862,3331,92,113,205,0,0,0,0.07392439586016225,0.07631610335944672,0.07524275170123125
6,Baguim,Campainha,751.7,1844,2059,3904,92,114,206,0,0,0,0.09283942339139306,0.08364116960358062,0.08774912760590461
7,Campainha,Rio Tinto,859.99,2486,2599,5085,92,114,206,0,0,0,0.12511556622064676,0.10555654922766249,0.11429164419540304
8,Rio Tinto,Levada,452.83,2903,2911,5814,92,114,206,0,0,0,0.1460859226048329,0.11823170122580137,0.1306714505795436
9,Levada,Nau Vitória,1111.62,3815,3805,7620,92,114,206,0,0,0,0.19200750540957331,0.15452637145443865,0.17126551865770268
10,Nau Vitória,Nasoni,499.02,4038,3930,7968,94,115,209,0,0,0,0.19889942592331447,0.15822631053206151,0.17651948204774467
11,Nasoni,Contumil,650.0,4130,4003,8133,108,134,242,0,0,0,0.17704879190360295,0.138313810048039,0.15560049616539812
12,Contumil,Estádio do Dragão,619.19,4824,4918,9743,92,119,211,0,0,0,0.2427581641432429,0.19136809658317533,0.21377514025865502
13,Estádio do Dragão,Campanhã,1166.02,8974,8600,17574,183,188,371,91,94,185,0.14452028002325737,0.13454415645420217,0.13946001927435242
14,Campanhã,Heroismo,950.92,17671,16701,34372,187,187,374,199,196,395,0.19690562944724174,0.1876542243739581,0.19229918083066022
15,Heroismo,24 de Agosto,571.9,19220,18087,37308,212,185,397,182,201,383,0.21138421524250708,0.20140086439156182,0.20642347264987643
16,24 de Agosto,Bolhão,680.44,25653,22084,47738,183,185,368,182,209,391,0.30300080781770694,0.2405976403808639,0.2705388255367831
17,Bolhão,Trindade,451.8,31367,29409,60777,181,185,366,182,207,389,0.37239494802163087,0.32213407368101576,0.3462531542120917
18,Trindade,Lapa,857.4300000000001,38503,41199,79703,314,339,653,183,209,392,0.34011688612832724,0.329449664089193,0.33451805407931456
19,Lapa,Carolina Michaelis,460.97,35652,41032,76685,312,333,645,186,208,394,0.31406535003315467,0.3322168487945383,0.32352368441423407
20,Carolina Michaelis,Casa da Música,627.48,34039,38835,72874,317,331,648,186,208,394,0.29702587304441325,0.3155316085455103,0.30660886667229537
21,Casa da Música,Francos,871.87,31091,31773,62865,317,333,650,189,208,397,0.26955808469614223,0.25725219422824064,0.2631947312803961
22,Francos,Ramalde,965.03,28830,29903,58734,308,321,629,195,208,403,0.25094487853462927,0.24730090801042387,0.24907628664721698
23,Ramalde,Viso,621.15,27562,28942,56505,312,305,617,211,208,419,0.23022422967518472,0.24639766218365325,0.23823402829640178
24,Viso,Sete Bicas,743.81,26224,27581,53806,314,315,629,214,208,422,0.2169211516086182,0.23056717177053387,0.2237080779176528
25,Sete Bicas,Sra da Hora,674.5,22236,26163,48400,326,315,641,210,215,425,0.18153127328506946,0.21558553161453406,0.19847908179035054
26,Sra da Hora,Vasco da Gama,824.48,8681,8954,17635,187,180,367,0,0,0,0.2149413839192891,0.2302988302504883,0.22247364642505438
27,Vasco da Gama,Estádio do Mar,661.6,8436,8908,17344,198,196,394,0,0,0,0.19726588660899103,0.21041673987766343,0.20380793544315295
28,Estádio do Mar,Pedro Hispano,786.97,8071,8753,16825,186,181,367,0,0,0,0.2009157189003205,0.22390947027349095,0.21225596140316477
29,Pedro Hispano,Parque de Real,656.68,7448,7908,15357,186,182,368,0,0,0,0.18540870639476698,0.20117503642701146,0.193206184834627
30,Parque de Real,C. Matosinhos,723.67,7163,7690,14853,188,182,370,0,0,0,0.17640573019273584,0.19562222984556213,0.18585817056250445
31,C. Matosinhos,Matosinhos Sul,616.61,5554,5643,11197,204,182,386,0,0,0,0.1260541643545348,0.14354409867312315,0.13430071369645985
32,Matosinhos Sul,Brito Capelo,535.72,2820,3283,6104,187,183,370,0,0,0,0.06983894347540587,0.0830778266786901,0.07638682354621941
33,Brito Capelo,Mercado,487.53,1517,1805,3323,186,188,374,0,0,0,0.0377770500174401,0.044460837063984994,0.041136814629072295
34,Mercado,Sr. de Matosinhos,708.96,382,357,739,183,182,365,0,0,0,0.009669395228466672,0.009081196581240396,0.009376101656425075
35,Sra da Hora,Fonte do Cuco,687.03,9212,12338,21550,163,130,293,94,104,198,0.15741805348853868,0.22903768074311673,0.1917469430844052
36,Fonte do Cuco,Custoias,689.2,8708,11936,20645,146,130,276,95,99,194,0.15805849854270065,0.22680072211915145,0.1916434598459436
37,Custoias,Esposade,1779.24,8422,11764,20186,146,130,276,94,94,188,0.15356972597009688,0.22890727171894618,0.19001312912451013
38,Esposade,Crestins,2035.56,8316,11715,20031,146,138,284,91,93,184,0.15370408997866047,0.22158102683289851,0.18725170257734872
39,Crestins,Verdes,591.8199999999999,8238,11658,19896,146,132,278,92,93,185,0.15157724386114732,0.22603914799085872,0.18783250373005822
40,Verdes,Pedras Rubras,960.78,5596,6007,11604,0,0,0,92,93,185,0.24528292289943282,0.26048867732137765,0.25292689674397806
41,Pedras Rubras,Lidador,1147.58,4963,5392,10356,0,0,0,92,93,185,0.21754866345319626,0.23381713245437738,0.22572686678892515
42,Lidador,Vilar do Pinheiro,1987.51,4775,5216,9992,0,0,0,92,93,185,0.20932068129447404,0.22617854626578227,0.2177951755773479
43,Vilar do Pinheiro,Modivas Sul,2037.38,4672,5123,9795,0,0,0,92,93,185,0.2047688366778356,0.2221460173801228,0.21350439238222865
44,Modivas Sul,Modivas Centro,1051.08,4643,5083,9726,0,0,0,92,95,187,0.20352374744104543,0.21576070000516676,0.20974038109661508
45,Modivas Centro,Modivas Norte,852.51,4624,5083,9708,0,0,0,92,96,188,0.20267950759406692,0.21353610606352605,0.208223302557195
46,Modivas Norte,Mindelo,1834.12,3844,4928,8772,0,0,0,94,94,188,0.1649098420191951,0.21139833547172052,0.18815408874545778
47,Mindelo,Espaço Natureza,776.86,3698,4754,8453,0,0,0,91,92,183,0.16389451254078274,0.20840116422248883,0.18626944125508307
48,Espaço Natureza,Varziela,1539.0,3646,4721,8368,0,0,0,91,91,182,0.1615857071173147,0.2092290423927757,0.1854073747550452
49,Varziela,Árvore,858.71,3473,4546,8019,0,0,0,94,91,185,0.1490056377738587,0.20144539148254237,0.17480032743596796
50,Árvore,Azurara,664.57,3466,4525,7992,0,0,0,100,92,192,0.13979142716669718,0.19834152297198532,0.16784668140673106
51,Azurara,Santa Clara,1218.09,3460,4483,7943,0,0,0,96,92,188,0.1453329028180365,0.19649857722034547,0.17037142433406005
52,Santa Clara,Vila do Conde,670.57,3481,4407,7889,0,0,0,111,89,200,0.12648573507437766,0.19969186568432612,0.15906246319580472
53,Vila do Conde,Alto de Pega,730.41,2805,3239,6045,0,0,0,110,89,199,0.1028564562643407,0.14675872892210803,0.12249114102082961
54,Alto de Pega,Portas Fronhas,671.05,2669,3097,5767,0,0,0,107,89,196,0.1006053678735501,0.1403459635213856,0.11865084242792438
55,Portas Fronhas,São Brás,562.21,2204,2619,4824,0,0,0,104,89,193,0.08547632188693556,0.11869745466688843,0.1007959116144786
56,São Brás,Póvoa de Varzim,624.94,2082,2510,4592,0,0,0,112,89,201,0.07497309247750347,0.11371873867346366,0.09212912487272962
57,Sra da Hora,Fonte do Cuco,685.98,5686,6730,12417,0,0,0,115,116,231,0.19937382372951631,0.23397493734887823,0.21674927472452057
58,Fonte do Cuco,Cândido dos Reis,913.51,5431,6689,12121,0,0,0,114,115,229,0.1921191786713067,0.23456791308228594,0.21343622870302117
59,Cândido dos Reis,Pias,916.73,5202,6491,11693,0,0,0,114,115,229,0.18402072337097453,0.22759648090078888,0.20590374571127432
60,Pias,Araújo,1258.13,5002,6338,11340,0,0,0,115,115,230,0.1753921113838527,0.22225794744795047,0.19882502941590158
61,Araújo,Custió,651.69,4867,6236,11103,0,0,0,113,114,227,0.17367974615443402,0.22057430471232842,0.19723031741258362
62,Custió,Parque de Maia,1418.51,4638,5980,10619,0,0,0,116,132,248,0.16123078065449117,0.182699247568109,0.17265754530206195
63,Parque de Maia,Forum,824.81,4318,5425,9743,0,0,0,113,136,249,0.15408254648914155,0.16084667883971712,0.1577770123513033
64,Forum,Zona Industrial,1119.4,2391,3356,5748,0,0,0,69,92,161,0.1397710977328986,0.14713297265997946,0.14397788340551623
65,Zona Industrial,Mandim,1194.23,2314,3255,5569,0,0,0,69,92,161,0.13525946047821577,0.14267971284867037,0.13949960468990413
66,Mandim,Castêlo da Maia,1468.1,2216,3204,5421,0,0,0,69,92,161,0.12955697523901324,0.14045549115679232,0.13578469862060127
67,Castêlo da Maia,ISMAI,702.48,1586,2510,4096,0,0,0,68,92,160,0.0940892899119442,0.11001051893443468,0.10324399659987622
68,Santo Ovídio,D. João II,463.71,7380,5917,13298,458,456,914,0,0,0,0.0746098172403937,0.06007605249489102,0.06735883614198099
69,D. João II,João de Deus,716.25,10256,8987,19244,458,462,920,0,0,0,0.1036757345945483,0.09006716828944292,0.09684186760220191
70,João de Deus,C.M.Gaia,405.01,17268,14448,31717,454,456,910,0,0,0,0.17609544696086973,0.1466919212204275,0.1613613725239009
71,C.M.Gaia,General Torres,488.39,20182,16217,36400,456,460,916,0,0,0,0.2049046014971489,0.16322300135721968,0.18397279356661678
72,General Torres,Jardim do Morro,419.98,22356,18234,40591,458,460,918,0,0,0,0.22599047179206136,0.18351828235262174,0.20470811107077355
73,Jardim do Morro,São Bento,795.7,22839,19839,42678,460,466,926,0,0,0,0.22986248483034555,0.1970984196141117,0.2133743051426944
74,São Bento,Aliados,443.38,26512,28655,55167,456,460,916,0,0,0,0.26916855860471717,0.28840188482400947,0.2788272158764142
75,Aliados,Trindade,450.27,28193,31557,59751,456,460,916,0,0,0,0.2862419278088581,0.3176117919661215,0.3019953530406716
76,Trindade,Faria Guimaraes,555.34,23578,29654,53233,460,450,910,0,0,0,0.23730438101560378,0.30508976120868725,0.2708246239682275
77,Faria Guimaraes,Marques,621.04,22384,27540,49924,458,456,914,0,0,0,0.2262704742642644,0.2796092513557072,0.2528815052858157
78,Marques,Combatentes,702.75,19079,21976,41055,458,456,914,0,0,0,0.19285884644255172,0.22312148737939747,0.20795705680054039
79,Combatentes,Salgueiros,471.25,17231,19959,37190,458,456,914,0,0,0,0.17417924447581765,0.20264513086089517,0.18838104337253028
80,Salgueiros,Polo Universitario,775.36,16097,18518,34615,454,458,912,0,0,0,0.16415044484177221,0.18719251597165482,0.1757220112644545
81,Polo Universitario,I.P.O.,827.64,12512,14701,27214,456,454,910,0,0,0,0.1270358766786739,0.14991820421771912,0.13845189503331842
82,I.P.O.,Hospital São João,351.77,5311,7208,12520,456,452,908,0,0,0,0.05392295984208525,0.0738384955748028,0.0638368608896495
83,Verdes (E) ,Botica,683.54,2807,5925,8732,146,132,278,0,0,0,0.08901156173067853,0.20783764813596795,0.14543258117491667
84,Botica,Aeroporto,649.66,2659,5661,8321,147,130,277,0,0,0,0.08374461486152232,0.20163817663790384,0.1390737232764306
