,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,457,2821,3279,204,270,474,0,0,0,0.010393972403722869,0.04838680039535039,0.03203545670275121
1,Venda Nova,Carreira,583.47,804,5162,5966,203,262,465,0,0,0,0.018337218684392486,0.09121455588120525,0.0593992882447472
2,Carreira,Baguim,786.02,983,6660,7643,227,258,485,0,0,0,0.020050212410228092,0.1195232958300475,0.07296579080675059
3,Baguim,Campainha,751.7,1250,7799,9050,227,257,484,0,0,0,0.025497587140441525,0.14050927409270605,0.08656784240228446
4,Campainha,Rio Tinto,859.99,1590,9544,11135,227,266,493,0,0,0,0.032441246317031186,0.16612327820682077,0.10456988826973714
5,Rio Tinto,Levada,452.83,1806,10867,12673,228,258,486,0,0,0,0.036679234277696975,0.19500777358004437,0.12073018724067151
6,Levada,Nau Vitória,1111.62,2839,13241,16080,228,251,479,0,0,0,0.05764741677443792,0.24423216117917698,0.15541938096147237
7,Nau Vitória,Nasoni,499.02,2922,13423,16346,229,253,482,0,0,0,0.05909018112828479,0.24564010669169034,0.1570095403970433
8,Nasoni,Contumil,650.0,2987,13604,16591,237,247,484,0,0,0,0.05834900514599735,0.25500294825917735,0.15870752570169047
9,Contumil,Estádio do Dragão,619.19,3616,14976,18592,249,235,484,0,0,0,0.06723266577682839,0.29504693824021305,0.1778449674894222
10,Estádio do Dragão,Campanhã,1166.02,10642,20562,31205,249,226,475,182,184,366,0.10758844680765377,0.21771451142732526,0.16137804255875393
11,Campanhã,Heroismo,950.92,19555,35832,55387,406,388,794,268,266,534,0.1268507131779799,0.23923784123774505,0.18223373622322425
12,Heroismo,24 de Agosto,571.9,20835,37456,58292,408,393,801,268,266,534,0.13478057170724608,0.24829282103735276,0.19084250003855804
13,24 de Agosto,Bolhão,680.44,27988,42942,70931,427,386,813,268,264,532,0.1763671431598251,0.28849732207653234,0.2306369480378069
14,Bolhão,Trindade,451.8,41092,45687,86780,431,382,813,268,258,526,0.2575391594065994,0.3118718807283288,0.28354592399460965
15,Trindade,Lapa,857.4300000000001,61880,62794,124675,520,496,1016,268,245,513,0.3461197302584233,0.37400849914915674,0.3596261706117133
16,Lapa,Carolina Michaelis,460.97,55556,62610,118166,523,487,1010,259,246,505,0.313523599320099,0.3767180329052204,0.3441086746312439
17,Carolina Michaelis,Casa da Música,627.48,53773,59180,112953,527,476,1003,277,250,527,0.2946048608716035,0.3590686953654543,0.3251931864103735
18,Casa da Música,Francos,871.87,55535,40381,95917,529,455,984,277,288,565,0.30354005154817815,0.23795435060024675,0.2719798248347406
19,Francos,Ramalde,965.03,52742,36795,89538,523,458,981,289,288,577,0.2856503710655803,0.21599826456778023,0.25222602447153525
20,Ramalde,Viso,621.15,49223,35703,84927,519,453,972,288,288,576,0.268207429842543,0.21092546295566353,0.2407237759341647
21,Viso,Sete Bicas,743.81,47675,33028,80703,518,465,983,286,288,574,0.26078159727437245,0.19217696189238873,0.2275384850174387
22,Sete Bicas,Sra da Hora,674.5,43938,26158,70097,484,455,939,322,301,623,0.23827916276306116,0.15126982955781693,0.19617121160189696
23,Sra da Hora,Vasco da Gama,824.48,11978,11281,23260,271,263,534,0,0,0,0.20463144395810173,0.19859565853743677,0.20165876312357947
24,Vasco da Gama,Estádio do Mar,661.6,10345,11293,21639,273,255,528,0,0,0,0.17544831301826,0.2050467961504919,0.1897430349855311
25,Estádio do Mar,Pedro Hispano,786.97,9585,11025,20610,268,266,534,0,0,0,0.16558482252721962,0.1918966031278486,0.17869143983015465
26,Pedro Hispano,Parque de Real,656.68,8567,10469,19036,266,268,534,0,0,0,0.14910973538815195,0.18085801823711234,0.16504333052583248
27,Parque de Real,C. Matosinhos,723.67,7692,10276,17968,268,268,536,0,0,0,0.13287865624494552,0.17751543114794052,0.15519704369644302
28,C. Matosinhos,Matosinhos Sul,616.61,5444,7638,13083,285,268,553,0,0,0,0.08844851540534562,0.13195463336188556,0.10953285466818957
29,Matosinhos Sul,Brito Capelo,535.72,2746,3375,6121,273,257,530,0,0,0,0.04657056063184621,0.06079783233752194,0.053469445213655015
30,Brito Capelo,Mercado,487.53,1482,1688,3170,271,262,533,0,0,0,0.025320703933939263,0.029829206721720434,0.02753689104538141
31,Mercado,Sr. de Matosinhos,708.96,350,328,678,277,268,545,0,0,0,0.0058644939225205575,0.005666113875072109,0.00576694189918811
33,Fonte do Cuco,Custoias,689.2,16055,10914,26970,92,93,185,184,142,326,0.24511102485555783,0.1973564997070914,0.22324975524749555
34,Custoias,Esposade,1779.24,15529,10731,26260,92,93,185,184,138,322,0.23707862025676532,0.197584672649252,0.21917620920599362
35,Esposade,Crestins,2035.56,15273,10660,25933,92,91,183,192,138,330,0.2263126798936942,0.1978555981168566,0.21367946878256103
36,Crestins,Verdes,591.8199999999999,15064,10518,25583,92,93,185,184,138,322,0.22998263061210972,0.19366856028564045,0.21352164220011802
37,Verdes,Pedras Rubras,960.78,12798,5819,18618,0,0,0,184,138,322,0.28048068517611113,0.17005435467520283,0.23315511496143618
38,Pedras Rubras,Lidador,1147.58,11244,5498,16742,0,0,0,184,138,322,0.24640908268287887,0.16065534036117265,0.20965747883071906
39,Lidador,Vilar do Pinheiro,1987.51,10866,5400,16267,0,0,0,184,132,316,0.2381392687360432,0.16498166643724257,0.20757976397831635
40,Vilar do Pinheiro,Modivas Sul,2037.38,10550,5316,15866,0,0,0,184,103,287,0.2312092305932307,0.2081235878959551,0.22292413931163005
41,Modivas Sul,Modivas Centro,1051.08,10408,5314,15723,0,0,0,184,110,294,0.2281050536789864,0.19481815783022166,0.2156507729192445
42,Modivas Centro,Modivas Norte,852.51,10333,5274,15608,0,0,0,184,116,300,0.22645847326609891,0.18334096861597157,0.20978637146804968
43,Modivas Norte,Mindelo,1834.12,9693,4370,14063,0,0,0,186,117,303,0.21014754817363232,0.15061298236123724,0.1871589534539946
44,Mindelo,Espaço Natureza,776.86,9146,4249,13395,0,0,0,190,117,307,0.19411228841953554,0.1464498759649862,0.17594778595314378
45,Espaço Natureza,Varziela,1539.0,9385,3893,13279,0,0,0,188,117,305,0.20130636082723438,0.13420001560084147,0.17556392675678203
46,Varziela,Árvore,858.71,8827,3460,12287,0,0,0,194,117,311,0.18347603816853816,0.11925049746156159,0.15931401803118683
47,Árvore,Azurara,664.57,8774,3474,12249,0,0,0,188,115,303,0.18820511149107802,0.12183500490830074,0.16301513704546947
48,Azurara,Santa Clara,1218.09,8629,3454,12084,0,0,0,190,95,285,0.1831342108983713,0.14663780943749546,0.17096874374474602
49,Santa Clara,Vila do Conde,670.57,8303,3352,11655,0,0,0,192,96,288,0.17438678529998128,0.14079788994340703,0.16319048684778986
50,Vila do Conde,Alto de Pega,730.41,6384,2257,8641,0,0,0,196,94,290,0.13134756992101582,0.09683368995504187,0.12016031227687252
51,Alto de Pega,Portas Fronhas,671.05,6166,2175,8341,0,0,0,184,94,278,0.13512499423629556,0.09332167618124938,0.12099005935437349
52,Portas Fronhas,São Brás,562.21,4543,1839,6383,0,0,0,180,94,274,0.10178251332001106,0.07890631107056441,0.09393447313224469
53,São Brás,Póvoa de Varzim,624.94,4268,1759,6027,0,0,0,182,94,276,0.09457470230818167,0.07545470144143362,0.08806281795501385
55,Fonte do Cuco,Cândido dos Reis,913.51,12605,6714,19319,123,71,194,136,152,288,0.20905450032725648,0.12661389514912763,0.17047630099605388
56,Cândido dos Reis,Pias,916.73,11934,6576,18511,123,71,194,136,152,288,0.19793085194377347,0.12401735007853097,0.1633429228272485
57,Pias,Araújo,1258.13,11436,6495,17932,122,71,193,138,152,290,0.18879881192736675,0.12248172105750149,0.1578421190623335
