,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,762,4273,5036,254,251,505,0,0,0,0.013907115777114726,0.07881899395910803,0.04617024730915496
1,Venda Nova,Carreira,583.47,1333,7724,9057,254,252,506,0,0,0,0.024297155156976107,0.1419144063280529,0.08287333558209736
2,Carreira,Baguim,786.02,1794,9631,11426,255,250,505,0,0,0,0.03258705034701049,0.17836786223641132,0.10475576910413963
3,Baguim,Campainha,751.7,2141,11275,13417,255,246,501,0,0,0,0.03888674424157142,0.21219698242275137,0.12398518454610288
4,Campainha,Rio Tinto,859.99,2943,13716,16660,255,243,498,0,0,0,0.05344382455065182,0.26132765886721876,0.15488111719909714
5,Rio Tinto,Levada,452.83,3294,15548,18843,255,248,503,0,0,0,0.0598219469076084,0.2902659733495196,0.17344047286703976
6,Levada,Nau Vitória,1111.62,4840,19123,23963,255,252,507,0,0,0,0.08787719296974761,0.3513304539616379,0.21882437594796528
7,Nau Vitória,Nasoni,499.02,5234,19431,24665,255,252,507,0,0,0,0.09503255706720733,0.3569798748943896,0.225231223916221
8,Nasoni,Contumil,650.0,5376,19718,25095,284,258,542,0,0,0,0.08765071297032224,0.35384128223667477,0.21436135295319858
9,Contumil,Estádio do Dragão,619.19,6618,22306,28924,259,274,533,0,0,0,0.11830979573904514,0.37689354522319846,0.2512402785883097
10,Estádio do Dragão,Campanhã,1166.02,13000,32711,45711,265,267,532,192,184,376,0.12398034140206311,0.3166562170348989,0.21960000251070294
11,Campanhã,Heroismo,950.92,24163,66621,90785,382,378,760,317,300,617,0.14996713583897553,0.4269315917626081,0.2862313847669241
12,Heroismo,24 de Agosto,571.9,27564,68542,96106,380,394,774,317,275,592,0.17152906879723773,0.44710333389751344,0.30607249916963475
13,24 de Agosto,Bolhão,680.44,42807,75296,118104,376,408,784,317,265,582,0.26782659247090107,0.4894233465115186,0.37651129476508916
14,Bolhão,Trindade,451.8,61246,82391,143637,374,416,790,315,263,578,0.38543146221679203,0.5312830602250489,0.4574691005012922
15,Trindade,Lapa,857.4300000000001,94862,111262,206125,471,510,981,315,263,578,0.5274383269576147,0.6343958012433525,0.5802438377957237
16,Lapa,Carolina Michaelis,460.97,84855,110510,195366,473,510,983,317,265,582,0.4693777635198087,0.6283317750728762,0.5477619894353861
17,Carolina Michaelis,Casa da Música,627.48,84146,101895,186042,459,506,965,317,265,582,0.4733711291042262,0.5822092954301725,0.5273669239363629
18,Casa da Música,Francos,871.87,85842,76913,162756,464,498,962,315,265,580,0.48133241463184145,0.44384809509009887,0.46285974216531545
19,Francos,Ramalde,965.03,82966,68353,151320,466,500,966,321,265,586,0.4602524889403492,0.39347080211418756,0.42747893240830026
20,Ramalde,Viso,621.15,79049,66431,145481,461,485,946,323,265,588,0.43994827932578523,0.38967257157658236,0.41547088996925075
21,Viso,Sete Bicas,743.81,76747,62117,138865,437,496,933,347,265,612,0.4253162067058344,0.35936191431951364,0.39304769243843335
22,Sete Bicas,Sra da Hora,674.5,70454,53507,123961,438,505,943,365,251,616,0.38057248792641885,0.3123077390634853,0.3477615297908041
23,Sra da Hora,Vasco da Gama,824.48,18684,24123,42807,264,249,513,0,0,0,0.32766118234258307,0.44851765497535945,0.38632251116433997
24,Vasco da Gama,Estádio do Mar,661.6,16673,24475,41148,252,250,502,0,0,0,0.30631331974770304,0.45325363740202973,0.3794907687787422
25,Estádio do Mar,Pedro Hispano,786.97,15780,23301,39081,249,263,512,0,0,0,0.29339813295763617,0.41017281817980367,0.35338200446824175
26,Pedro Hispano,Parque de Real,656.68,14287,22316,36604,251,271,522,0,0,0,0.2635237397925468,0.3812497324829753,0.32464202335405273
27,Parque de Real,C. Matosinhos,723.67,13086,21422,34508,249,271,520,0,0,0,0.2433068382690839,0.3659630827190794,0.3072296118189854
28,C. Matosinhos,Matosinhos Sul,616.61,9282,15772,25055,251,271,522,0,0,0,0.1712195573324104,0.26945348070265035,0.22221839494416332
29,Matosinhos Sul,Brito Capelo,535.72,5125,6905,12031,253,266,519,0,0,0,0.09378957798294338,0.12019594864796973,0.10732347894035574
30,Brito Capelo,Mercado,487.53,2832,3832,6665,250,270,520,0,0,0,0.05245090776960648,0.06572038345192079,0.05934082783542352
31,Mercado,Sr. de Matosinhos,708.96,763,1053,1817,249,270,519,0,0,0,0.014200232340809157,0.01807270233191905,0.016214812104970375
33,Fonte do Cuco,Custoias,689.2,27040,19814,46854,92,114,206,184,165,349,0.4128050995235187,0.3023020226951915,0.35753669658996856
34,Custoias,Esposade,1779.24,26209,19565,45774,92,114,206,188,179,367,0.39415609440830884,0.28348632052720546,0.3377921922138299
35,Esposade,Crestins,2035.56,25775,19390,45166,92,91,183,188,179,367,0.387621361665866,0.30275569049638046,0.34598423926220745
36,Crestins,Verdes,591.8199999999999,25321,19008,44329,92,91,183,184,179,363,0.3865649579941321,0.2967811528007074,0.3421775833875767
37,Verdes,Pedras Rubras,960.78,22104,12845,34949,0,0,0,184,179,363,0.48440403568668977,0.28936200961662606,0.3882262872940137
38,Pedras Rubras,Lidador,1147.58,19896,11650,31546,0,0,0,184,179,363,0.436025210961858,0.2624392043251551,0.35042770355698244
39,Lidador,Vilar do Pinheiro,1987.51,19154,11441,30596,0,0,0,184,177,361,0.4197543317335628,0.26065888875773374,0.3417490868395967
40,Vilar do Pinheiro,Modivas Sul,2037.38,18512,11381,29894,0,0,0,184,185,369,0.4056935372686347,0.24807656399767908,0.3266714774986434
41,Modivas Sul,Modivas Centro,1051.08,18326,11396,29722,0,0,0,184,179,363,0.4016111781303762,0.2567236347200968,0.3301652545203486
42,Modivas Centro,Modivas Norte,852.51,17991,11498,29490,0,0,0,184,179,363,0.3942785150108319,0.25902112334560495,0.32758134391420485
