,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,5075,782,5858,272,136,408,0,0,0,0.08639705882325134,0.026654394643578234,0.06648283743002698
4,Venda Nova,Carreira,583.47,9053,1285,10338,272,133,405,0,0,0,0.15408996530738064,0.04475449124751729,0.11818473555438848
5,Carreira,Baguim,786.02,12259,1510,13769,228,91,319,0,0,0,0.24893231332068608,0.07683106044821497,0.19983759855142313
6,Baguim,Campainha,751.7,14813,1595,16408,228,110,338,0,0,0,0.3007852275544423,0.0671466548834113,0.2247490056792547
7,Campainha,Rio Tinto,859.99,17985,2111,20097,226,136,362,0,0,0,0.3684444258919164,0.0718781058046131,0.25702724486464223
8,Rio Tinto,Levada,452.83,19347,2438,21785,226,136,362,0,0,0,0.39633518599088924,0.08300640009101935,0.278620503995358
9,Levada,Nau Vitória,1111.62,23589,2862,26451,226,136,362,0,0,0,0.48322799763941576,0.09744340217987055,0.3382923485164927
10,Nau Vitória,Nasoni,499.02,24283,2928,27212,226,138,364,0,0,0,0.4974502842512985,0.09824882353438036,0.34610467551796137
11,Nasoni,Contumil,650.0,24733,2940,27674,196,164,360,0,0,0,0.5842274182165883,0.0830020673177855,0.35589142502935595
12,Contumil,Estádio do Dragão,619.19,27233,3857,31090,183,178,361,0,0,0,0.6889669615990482,0.10032324229203003,0.39872158199614177
13,Estádio do Dragão,Campanhã,1166.02,36542,8367,44909,270,190,460,159,137,296,0.3738246842281557,0.11154563570174383,0.2599429173253883
14,Campanhã,Heroismo,950.92,70605,18120,88725,391,232,623,284,250,534,0.45584646100945964,0.1616243114128971,0.3323040129361644
15,Heroismo,24 de Agosto,571.9,73046,20358,93404,367,248,615,285,243,528,0.48713174293453027,0.17884484110519544,0.35409518799171025
16,24 de Agosto,Bolhão,680.44,82421,27244,109666,347,255,602,285,246,531,0.5659565739844375,0.2346913940920353,0.4190212530179497
17,Bolhão,Trindade,451.8,80996,38295,119292,347,257,604,285,250,535,0.5561742475660176,0.3258890789966755,0.453335988936064
18,Trindade,Lapa,857.4300000000001,79778,76633,156412,391,327,718,283,269,552,0.5158995584714681,0.5579670544432773,0.5356873487844721
19,Lapa,Carolina Michaelis,460.97,73018,79079,152098,400,333,733,263,269,532,0.4815792306049458,0.570395937317117,0.5240011231530242
20,Carolina Michaelis,Casa da Música,627.48,65969,81666,147635,402,366,768,242,269,511,0.44923423096192033,0.5602503482891444,0.5045374180417614
21,Casa da Música,Francos,871.87,55274,84091,139365,373,388,761,240,261,501,0.394572925695051,0.5661323249034897,0.4828633898311751
22,Francos,Ramalde,965.03,49981,83957,133938,369,393,762,239,247,486,0.3596385768115393,0.5744839913387181,0.46976192228242875
23,Ramalde,Viso,621.15,48368,81649,130017,367,383,750,217,246,463,0.3634314343447084,0.5680522301713764,0.4696771887191194
24,Viso,Sete Bicas,743.81,45042,80202,125245,353,385,738,217,246,463,0.3463118739828404,0.5563128908514785,0.45671265361438523
25,Sete Bicas,Sra da Hora,674.5,40815,79426,120242,336,405,741,217,246,463,0.32292734901356845,0.5349039720780727,0.4374354427475691
26,Sra da Hora,Vasco da Gama,824.48,16292,15192,31485,201,225,426,0,0,0,0.3752730599073752,0.3125968025139007,0.34216940283335695
27,Vasco da Gama,Estádio do Mar,661.6,17178,12401,29579,196,244,440,0,0,0,0.4057590658581824,0.23529700895276062,0.31123010702881215
28,Estádio do Mar,Pedro Hispano,786.97,16871,11728,28600,204,270,474,0,0,0,0.3828876570704256,0.2011137683499586,0.27934556855876713
29,Pedro Hispano,Parque de Real,656.68,15416,10364,25780,202,270,472,0,0,0,0.35331980061049184,0.17771530262386495,0.25286807506729425
30,Parque de Real,C. Matosinhos,723.67,13637,9425,23063,200,224,424,0,0,0,0.31567442926997974,0.194815192113268,0.2518242662437924
31,C. Matosinhos,Matosinhos Sul,616.61,9275,7056,16332,194,224,418,0,0,0,0.22136159607346975,0.14584260253869546,0.18089208757636582
32,Matosinhos Sul,Brito Capelo,535.72,3406,4705,8111,191,242,433,0,0,0,0.08256348948436389,0.0900116566522346,0.08672620646964035
33,Brito Capelo,Mercado,487.53,1559,3309,4868,167,269,436,0,0,0,0.043224912720911855,0.056961567975134623,0.05170005093968691
34,Mercado,Sr. de Matosinhos,708.96,431,1082,1513,181,269,450,0,0,0,0.011028396892257066,0.01862178163294815,0.01556755354835907
35,Sra da Hora,Fonte do Cuco,687.03,13903,40333,54236,45,46,91,136,147,283,0.3199963413545402,0.8694107987086778,0.6037055522358086
36,Fonte do Cuco,Custoias,689.2,13597,39872,53469,46,46,92,134,168,302,0.31498295042572005,0.7727194675547784,0.5642148038346705
37,Custoias,Esposade,1779.24,13333,39076,52410,46,46,92,132,180,312,0.3124746401217973,0.715998075045678,0.5389337445188617
38,Esposade,Crestins,2035.56,13192,38532,51725,46,46,92,128,180,308,0.3165305308203126,0.7060336849540384,0.5373741576072373
39,Crestins,Verdes,591.8199999999999,12884,37765,50650,46,46,92,114,180,294,0.33723126362861433,0.6919759410663416,0.5458938079880018
40,Verdes,Pedras Rubras,960.78,9920,34948,44869,0,0,0,114,211,325,0.35090373889198795,0.6678801932947687,0.5566946062119471
41,Pedras Rubras,Lidador,1147.58,9166,30594,39760,0,0,0,114,223,337,0.32420975585274214,0.5532064857675717,0.47574171659757003
42,Lidador,Vilar do Pinheiro,1987.51,8951,29561,38513,0,0,0,114,219,333,0.3166170250711985,0.5442993598189111,0.4663540560314058
43,Vilar do Pinheiro,Modivas Sul,2037.38,9040,28430,37471,0,0,0,114,211,325,0.3197695794385122,0.5433138112562651,0.46490137301865325
