,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,752,4630,5383,271,254,525,0,0,0,0.012863878638739142,0.08439437807033241,0.047471015506595694
4,Venda Nova,Carreira,583.47,1195,8596,9792,267,261,528,0,0,0,0.020732136161510203,0.1524888129823713,0.08586185709000405
5,Carreira,Baguim,786.02,1580,11406,12986,269,269,538,0,0,0,0.02720353659960252,0.1963060333043137,0.1117547849519581
6,Baguim,Campainha,751.7,1869,13313,15183,269,274,543,0,0,0,0.032181622058644714,0.2249581600586197,0.12945744418017907
7,Campainha,Rio Tinto,859.99,2715,15557,18272,269,276,545,0,0,0,0.04673122034751728,0.26095820130671005,0.1552204804296039
8,Rio Tinto,Levada,452.83,3014,17661,20675,267,278,545,0,0,0,0.052265845279193264,0.29411733713953436,0.17563229433822963
9,Levada,Nau Vitória,1111.62,4337,21833,26170,269,273,542,0,0,0,0.0746493489024669,0.37025513827579776,0.2235430398598826
10,Nau Vitória,Nasoni,499.02,4591,22192,26784,267,275,542,0,0,0,0.07962234905426217,0.3736076827922184,0.228784649382561
11,Nasoni,Contumil,650.0,4726,22600,27326,258,275,533,0,0,0,0.08480728143053326,0.3804799150660341,0.23735882786536017
12,Contumil,Estádio do Dragão,619.19,5479,25300,30780,267,271,538,0,0,0,0.09501117916776658,0.4322269777045012,0.2648726687652667
13,Estádio do Dragão,Campanhã,1166.02,12073,35170,47243,267,279,546,176,181,357,0.11915925758926614,0.3344747517302317,0.22881506970863733
14,Campanhã,Heroismo,950.92,25055,70076,95131,339,357,696,354,362,716,0.15560583961297572,0.4199017066966781,0.29012023610056026
15,Heroismo,24 de Agosto,571.9,27408,72460,99868,341,351,692,356,362,718,0.1692448057849027,0.4375850077356261,0.30490925403310803
16,24 de Agosto,Bolhão,680.44,42565,79033,121599,338,360,698,356,364,720,0.26389632898962384,0.47034988621324086,0.3692344846502382
17,Bolhão,Trindade,451.8,60858,84557,145416,336,358,694,358,357,715,0.3771623361534864,0.5098010307085332,0.4443945209372378
18,Trindade,Lapa,857.4300000000001,99162,117946,217109,431,442,873,358,365,723,0.5452077407644923,0.6341503491865552,0.5901761363630601
