,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,431,2133,2564,200,191,391,0,0,0,0.009976851851851851,0.05172292784884643,0.03036943629028143
4,Venda Nova,Carreira,583.47,723,4162,4885,200,186,386,0,0,0,0.01674790150049492,0.10360028787174984,0.058599051409959725
5,Carreira,Baguim,786.02,1003,6307,7311,200,183,383,0,0,0,0.023232919303116877,0.15957927048861437,0.08838013148835458
6,Baguim,Campainha,751.7,1145,7402,8547,198,188,386,0,0,0,0.02677613087824635,0.18229749926574648,0.10252228957474901
7,Campainha,Rio Tinto,859.99,1522,9733,11255,182,191,373,0,0,0,0.03873655877883495,0.23591950275709533,0.13970691347011574
8,Rio Tinto,Levada,452.83,1845,11328,13173,182,189,371,0,0,0,0.046938798445265946,0.27749422339874086,0.16439156210080977
9,Levada,Nau Vitória,1111.62,2648,13697,16346,182,191,373,0,0,0,0.06738227189736212,0.3320213778197586,0.2028945218469003
10,Nau Vitória,Nasoni,499.02,2837,13919,16757,182,193,375,0,0,0,0.07218740503926856,0.3339079426005928,0.20688624170416342
11,Nasoni,Contumil,650.0,2989,14122,17112,184,193,377,0,0,0,0.07521510884113815,0.33877575647400576,0.21014138203250007
12,Contumil,Estádio do Dragão,619.19,3594,16055,19649,179,195,374,0,0,0,0.09296420081792509,0.38117796124310804,0.24323608125351512
13,Estádio do Dragão,Campanhã,1166.02,8386,25529,33916,296,310,606,168,168,336,0.07941704614746713,0.23502705199606366,0.15832034958358052
14,Campanhã,Heroismo,950.92,17290,50172,67462,414,448,862,253,255,508,0.1136271315137012,0.31356122066566045,0.21610475226938614
15,Heroismo,24 de Agosto,571.9,19095,52379,71474,416,451,867,257,255,512,0.12432660702909853,0.3260323721580559,0.22744656770524535
16,24 de Agosto,Bolhão,680.44,30350,57668,88019,382,448,830,285,255,540,0.19812337690271226,0.36041020555644737,0.2810326708976894
17,Bolhão,Trindade,451.8,45168,62411,107580,383,432,815,285,255,540,0.29443534507210334,0.3986640692976926,0.34707831589080396
18,Trindade,Lapa,857.4300000000001,64927,82851,147778,380,427,807,287,255,542,0.42365103105545404,0.5329004283654097,0.47866781702424677
19,Lapa,Carolina Michaelis,460.97,64986,81664,146651,385,427,812,271,253,524,0.432184771262165,0.5269500888719876,0.48028249010353696
20,Carolina Michaelis,Casa da Música,627.48,63920,74693,138613,385,403,788,284,273,557,0.4161681432310211,0.4826657297757775,0.4495420195281897
21,Casa da Música,Francos,871.87,65866,53990,119856,379,398,777,300,287,587,0.421507188383269,0.3435732912950367,0.3824308268225138
22,Francos,Ramalde,965.03,63465,47124,110589,358,412,770,319,291,610,0.4056856467543551,0.2924059320607237,0.3482040383789595
23,Ramalde,Viso,621.15,60056,44627,104684,363,391,754,319,291,610,0.3812651393977832,0.284934196221562,0.33323704513517605
24,Viso,Sete Bicas,743.81,58683,40022,98705,353,389,742,319,295,614,0.37772794474716365,0.254619959846676,0.31581472453305537
25,Sete Bicas,Sra da Hora,674.5,54480,33452,87933,339,387,726,319,299,618,0.3576339720272635,0.2120704002010439,0.2835828236972997
26,Sra da Hora,Vasco da Gama,824.48,12619,14909,27529,178,186,364,0,0,0,0.328227105639501,0.3711110821260754,0.35014034637165165
27,Vasco da Gama,Estádio do Mar,661.6,10970,15163,26133,179,173,352,0,0,0,0.28372882262107657,0.4057938304433876,0.3437209997610192
28,Estádio do Mar,Pedro Hispano,786.97,10431,14930,25361,178,171,349,0,0,0,0.27131477746070914,0.40421998597288683,0.3364345214595125
29,Pedro Hispano,Parque de Real,656.68,9243,14593,23836,179,169,348,0,0,0,0.2390620561460944,0.39978356385085195,0.3171135929337497
30,Parque de Real,C. Matosinhos,723.67,8299,14136,22436,180,169,349,0,0,0,0.213458586996844,0.3872665576226992,0.297623478216814
31,C. Matosinhos,Matosinhos Sul,616.61,5861,9774,15635,183,167,350,0,0,0,0.148278162389047,0.27096135145095107,0.20681556974144122
32,Matosinhos Sul,Brito Capelo,535.72,2911,4378,7290,175,178,353,0,0,0,0.07701491156224277,0.11389259305479371,0.09561045633752341
33,Brito Capelo,Mercado,487.53,1513,2153,3666,180,179,359,0,0,0,0.03892036942675665,0.05568522510449375,0.04727944788445843
34,Mercado,Sr. de Matosinhos,708.96,369,461,830,179,178,357,0,0,0,0.009551971795766185,0.011990220557636289,0.010767681262468926
35,Sra da Hora,Fonte do Cuco,687.03,20562,11680,32243,84,99,183,167,160,327,0.34523585297429205,0.19128832186573805,0.2673023402437182
36,Fonte do Cuco,Custoias,689.2,19773,11719,31492,84,99,183,167,164,331,0.3319881245966908,0.1888475837426764,0.2589489734715369
37,Custoias,Esposade,1779.24,19262,11518,30780,84,99,183,169,166,335,0.32073413304265525,0.18414119743183963,0.25104731563818133
38,Esposade,Crestins,2035.56,18938,11423,30361,84,82,166,171,168,339,0.31276739633776285,0.1923882554340643,0.25316803780349223
39,Crestins,Verdes,591.8199999999999,18596,11221,29817,84,83,167,169,168,337,0.30965145623759643,0.18830637263029884,0.24921420511491926
40,Verdes,Pedras Rubras,960.78,16693,7074,23768,0,0,0,167,168,335,0.40307649833443215,0.16980178408766644,0.2860909699957556
41,Pedras Rubras,Lidador,1147.58,14837,6104,20941,0,0,0,167,168,335,0.35825305015029896,0.14650822921953305,0.2520646026387507
42,Lidador,Vilar do Pinheiro,1987.51,14222,5915,20137,0,0,0,167,168,335,0.343403339852764,0.1419748855638198,0.24238847322427856
43,Vilar do Pinheiro,Modivas Sul,2037.38,13663,5797,19461,0,0,0,169,168,337,0.3260155057902425,0.13913941935377236,0.23285472679520694
44,Modivas Sul,Modivas Centro,1051.08,13407,5843,19251,0,0,0,169,166,335,0.31990554598656,0.14193407638401895,0.2317166983626143
45,Modivas Centro,Modivas Norte,852.51,13155,5837,18993,0,0,0,167,172,339,0.31765410964407803,0.13685822109354207,0.2259228623559005
46,Modivas Norte,Mindelo,1834.12,12366,5040,17407,0,0,0,157,166,323,0.31762210529691964,0.12244712086652208,0.21731545695188564
47,Mindelo,Espaço Natureza,776.86,11340,4676,16017,0,0,0,155,166,321,0.2950307052371866,0.11359703721230878,0.2012051946698043
48,Espaço Natureza,Varziela,1539.0,11438,4437,15875,0,0,0,161,168,329,0.2864661413585268,0.10651530423522632,0.19457635218918187
49,Varziela,Árvore,858.71,10328,4204,14533,0,0,0,165,168,333,0.25241355923359365,0.1009185659755901,0.17598365272505134
50,Árvore,Azurara,664.57,10270,4221,14491,0,0,0,165,168,333,0.2509828680276202,0.10131305914919869,0.17547377526012828
51,Azurara,Santa Clara,1218.09,10138,4201,14339,0,0,0,167,169,336,0.2448000817837526,0.10023797402118897,0.17208878353412982
52,Santa Clara,Vila do Conde,670.57,10212,3936,14148,0,0,0,169,169,338,0.24365821303857413,0.09392289604793344,0.16879055454325376
53,Vila do Conde,Alto de Pega,730.41,7596,2454,10051,0,0,0,167,167,334,0.18341981060119045,0.05927642214500429,0.12134811637309738
54,Alto de Pega,Portas Fronhas,671.05,7330,2235,9565,0,0,0,171,167,338,0.1728546876733733,0.05397238899876215,0.11411698389035536
55,Portas Fronhas,São Brás,562.21,5360,1983,7343,0,0,0,167,167,334,0.12942844362450487,0.04789277869899112,0.088660611161748
56,São Brás,Póvoa de Varzim,624.94,4954,1872,6827,0,0,0,165,167,332,0.12108811459098208,0.04522406799304616,0.08292758512756251
57,Sra da Hora,Fonte do Cuco,685.98,18129,10259,28388,71,102,173,163,120,283,0.32512805388154686,0.19808187145680323,0.26394856972372255
58,Fonte do Cuco,Cândido dos Reis,913.51,17448,10394,27843,71,102,173,156,120,276,0.3229832495544084,0.2006918507248665,0.26312730973264575
59,Cândido dos Reis,Pias,916.73,16546,9949,26496,71,102,173,154,120,274,0.309124090407911,0.19209953048986778,0.25157627415956985
60,Pias,Araújo,1258.13,15905,9926,25832,72,102,174,154,120,274,0.2959426747296944,0.19167017188524899,0.24477073844899852
61,Araújo,Custió,651.69,15445,9756,25201,74,96,170,152,124,276,0.2877314455934928,0.1894851297567846,0.23963215389068934
62,Custió,Parque de Maia,1418.51,14383,9689,24073,104,127,231,142,90,232,0.2493683562635456,0.19476317068571922,0.22408057242941778
63,Parque de Maia,Forum,824.81,11208,8882,20090,106,127,233,118,90,208,0.21487860689193375,0.1785356654338445,0.1971364958213743
64,Forum,Zona Industrial,1119.4,5141,4555,9697,42,60,102,82,54,136,0.17484578273565876,0.17287972297173784,0.1739166290968703
65,Zona Industrial,Mandim,1194.23,4969,3276,8246,46,60,106,78,59,137,0.169739496683414,0.11875425447140689,0.14500351407134304
66,Mandim,Castêlo da Maia,1468.1,4922,2352,7275,41,33,74,78,85,163,0.1745679370409963,0.08340661411179193,0.12898081115128213
67,Castêlo da Maia,ISMAI,702.48,2496,1633,4130,39,33,72,78,85,163,0.08991966458082444,0.057926829268292665,0.07379750689724762
68,Santo Ovídio,D. João II,463.71,5482,19059,24541,408,412,820,0,0,0,0.06220497458242558,0.2141683407724765,0.13855730003401215
69,D. João II,João de Deus,716.25,8417,27720,36138,408,388,796,0,0,0,0.09551776791893274,0.3307676328658063,0.2101873000789666
70,João de Deus,C.M.Gaia,405.01,15537,40684,56222,414,406,820,0,0,0,0.17374966670509204,0.46393102082990595,0.3174248249668902
71,C.M.Gaia,General Torres,488.39,18482,45859,64342,408,412,820,0,0,0,0.20972513686365846,0.515322848738602,0.36326935307399594
72,General Torres,Jardim do Morro,419.98,19995,53026,73021,408,408,816,0,0,0,0.22689057879392147,0.6016989218838674,0.41429475033889446
73,Jardim do Morro,São Bento,795.7,21186,55182,76369,414,410,824,0,0,0,0.23692670289862452,0.6231139698423884,0.42908298863520605
74,São Bento,Aliados,443.38,30450,60623,91074,408,410,818,0,0,0,0.3455252068822768,0.6845499364419141,0.5154520273217038
75,Aliados,Trindade,450.27,36743,59956,96700,408,412,820,0,0,0,0.4169378831851176,0.6737266762018661,0.545958593822801
76,Trindade,Faria Guimaraes,555.34,36931,47080,84012,410,406,816,0,0,0,0.4170273797278963,0.5368646244579752,0.47665228335585225
77,Faria Guimaraes,Marques,621.04,35095,44830,79926,408,406,814,0,0,0,0.39823269634615094,0.5112090499576218,0.4545820815626831
78,Marques,Combatentes,702.75,28511,35508,64019,414,414,828,0,0,0,0.3188322780615469,0.39708054090131384,0.35795640948143037
79,Combatentes,Salgueiros,471.25,23729,31648,55377,410,410,820,0,0,0,0.26794471255710983,0.3573702659560063,0.31265748925655806
80,Salgueiros,Polo Universitario,775.36,20376,29953,50330,408,408,816,0,0,0,0.2312192446786316,0.3398874269346252,0.2855533358066284
81,Polo Universitario,I.P.O.,827.64,15590,20951,36541,408,408,816,0,0,0,0.17690239676668026,0.2377350164832978,0.20731870662498902
82,I.P.O.,Hospital São João,351.77,9190,9271,18461,408,404,812,0,0,0,0.1042808513833974,0.10624083241657499,0.10525601436049561
83,Verdes (E) ,Botica,683.54,1985,4231,6217,84,83,167,0,0,0,0.10945693659538006,0.23603532623344667,0.17236715419992812
84,Botica,Aeroporto,649.66,1572,3435,5007,84,83,167,0,0,0,0.08664376908607589,0.19159973226238292,0.1388075112635219
