,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,400,565,966,95,95,190,0,0,0,0.019541910331384013,0.027579069002426057,0.023560489666905035
1,Venda Nova,Carreira,583.47,663,1051,1714,95,95,190,0,0,0,0.03233505307582824,0.051223745439687156,0.0417793992577577
2,Carreira,Baguim,786.02,980,1412,2393,95,95,190,0,0,0,0.047789066437079246,0.06883692135423117,0.0583129938956552
3,Baguim,Campainha,751.7,1221,1632,2853,102,96,198,0,0,0,0.055426642751933174,0.07873250609308878,0.06672645528097831
4,Campainha,Rio Tinto,859.99,1718,2179,3897,96,95,191,0,0,0,0.08285481615664361,0.10621353130415921,0.09447302526142885
5,Rio Tinto,Levada,452.83,2013,2576,4589,96,94,190,0,0,0,0.09708827311510963,0.12688352705216568,0.11182908295765316
6,Levada,Nau Vitória,1111.62,2496,3304,5801,96,96,192,0,0,0,0.12040944888333623,0.1593567726037206,0.13988311074352844
7,Nau Vitória,Nasoni,499.02,2740,3395,6135,97,96,193,0,0,0,0.13077642848298712,0.16374199559833608,0.14717380901704671
8,Nasoni,Contumil,650.0,2862,3522,6385,98,96,194,0,0,0,0.1352410666222137,0.16987004508799494,0.15237705596610546
9,Contumil,Estádio do Dragão,619.19,3436,4337,7774,100,96,196,0,0,0,0.15911842141024832,0.20917512214494063,0.1836359891170364
10,Estádio do Dragão,Campanhã,1166.02,6635,7888,14523,236,212,448,96,114,210,0.08872427804885853,0.10650701164697958,0.09757263597917158
11,Campanhã,Heroismo,950.92,12227,15866,28094,245,215,460,180,204,384,0.1253342929678632,0.1635207930606596,0.14437573597170827
12,Heroismo,24 de Agosto,571.9,14023,17269,31292,250,220,470,179,204,383,0.14252998667746633,0.17601453021226315,0.15924840225824835
13,24 de Agosto,Bolhão,680.44,20553,20955,41509,263,221,484,162,203,365,0.21192646065092782,0.21365771331809383,0.21279695065213583
14,Bolhão,Trindade,451.8,25807,26969,52777,260,220,480,165,190,355,0.2658407347112385,0.2849732267523572,0.2752852321385881
