,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,580,709,1290,96,96,192,0,0,0,0.02801890432098765,0.034220519027494095,0.031119711674240873
1,Venda Nova,Carreira,583.47,1102,1277,2379,96,96,192,0,0,0,0.05315762577341719,0.0615960695397519,0.05737684765658455
2,Carreira,Baguim,786.02,1510,1680,3191,97,96,193,0,0,0,0.07209975071481609,0.08104058299804803,0.07654700407849623
3,Baguim,Campainha,751.7,1863,1827,3691,100,96,196,0,0,0,0.08628378544909776,0.08813584374243816,0.08719091604175427
4,Campainha,Rio Tinto,859.99,2671,2258,4929,96,95,191,0,0,0,0.12881958903238258,0.11004063749904179,0.11947927282469997
5,Rio Tinto,Levada,452.83,3181,2636,5818,96,94,190,0,0,0,0.1534132982213845,0.12987463865191776,0.1417678561185957
6,Levada,Nau Vitória,1111.62,3774,3432,7207,97,95,192,0,0,0,0.18017173437982342,0.167278737944005,0.17379238718501744
7,Nau Vitória,Nasoni,499.02,4009,3520,7530,97,96,193,0,0,0,0.19137056646239364,0.16978863142028866,0.1806355106901549
8,Nasoni,Contumil,650.0,4175,3600,7775,98,96,194,0,0,0,0.19723673182941617,0.17363850514714882,0.18555925883200552
9,Contumil,Estádio do Dragão,619.19,5249,4281,9530,97,96,193,0,0,0,0.2505468652440264,0.20646474139250107,0.22862000571166144
10,Estádio do Dragão,Campanhã,1166.02,9178,8531,17710,217,216,433,114,96,210,0.12214788842303725,0.1210818627980666,0.12163200722394149
11,Campanhã,Heroismo,950.92,16995,15622,32618,221,221,442,204,180,384,0.17284289863436544,0.16912280105323643,0.17104090321657467
12,Heroismo,24 de Agosto,571.9,18610,17184,35795,223,227,450,205,180,385,0.18797286943226413,0.18345551111002742,0.1857767411949766
13,24 de Agosto,Bolhão,680.44,24555,21918,46474,221,227,448,204,180,384,0.24973378793136486,0.2339955620427273,0.2420555009759458
14,Bolhão,Trindade,451.8,30919,30189,61109,223,230,453,202,178,380,0.31465986606449964,0.3217708509226461,0.31813317539840247
15,Trindade,Lapa,857.4300000000001,32995,41140,74136,226,226,452,204,172,376,0.33192045976976237,0.449760390766678,0.3883907770798518
16,Lapa,Carolina Michaelis,460.97,31934,40682,72617,232,220,452,200,180,380,0.3202650816412811,0.4414376033306339,0.3784666931264939
17,Carolina Michaelis,Casa da Música,627.48,29811,38441,68252,242,213,455,200,180,380,0.2926371081509568,0.4240708411862395,0.3545226526771479
18,Casa da Música,Francos,871.87,25865,31535,57401,242,228,470,209,177,386,0.24846050712491324,0.33856551615496044,0.2910096886684256
19,Francos,Ramalde,965.03,23809,28714,52523,244,228,472,200,179,379,0.23273518304661567,0.30664516723562496,0.2680561467885972
20,Ramalde,Viso,621.15,22879,26976,49855,244,221,465,200,180,380,0.22363807597118876,0.2920317057085721,0.25609097272802317
21,Viso,Sete Bicas,743.81,22156,25008,47164,242,239,481,197,180,377,0.21909022623734456,0.25978706848535094,0.23893723534694417
22,Sete Bicas,Sra da Hora,674.5,18536,23646,42182,242,235,477,185,180,365,0.18885411128066237,0.24786497581488454,0.2179400234725529
23,Sra da Hora,Vasco da Gama,824.48,6883,7739,14623,131,132,263,0,0,0,0.24328462154609662,0.2714530876323788,0.25742240680613176
24,Vasco da Gama,Estádio do Mar,661.6,7051,7147,14198,130,132,262,0,0,0,0.251113716315549,0.2506828502161403,0.2508966387387476
25,Estádio do Mar,Pedro Hispano,786.97,7131,7109,14241,131,132,263,0,0,0,0.25204603377076823,0.24934514380343847,0.2506904540153023
26,Pedro Hispano,Parque de Real,656.68,6640,6405,13046,130,132,262,0,0,0,0.23649772720009035,0.22465568082890636,0.23053150536422667
27,Parque de Real,C. Matosinhos,723.67,6472,5991,12464,131,132,263,0,0,0,0.22875415150404738,0.2101557312024749,0.21941958313976007
28,C. Matosinhos,Matosinhos Sul,616.61,4666,4483,9150,131,130,261,0,0,0,0.16491834527811108,0.1596733840980383,0.16230591250642734
29,Matosinhos Sul,Brito Capelo,535.72,2421,2439,4860,132,132,264,0,0,0,0.0849183236731306,0.08555512504536672,0.08523672435924866
30,Brito Capelo,Mercado,487.53,1092,1387,2480,137,133,270,0,0,0,0.036932076349639784,0.04831047234242946,0.04253698993127321
