,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,244,134,378,48,0,48,0,0,0,0.02353395061728395,,0.03647029731041613
1,Venda Nova,Carreira,583.47,423,203,627,48,14,62,0,0,0,0.040891324173613124,0.06739007690260396,0.04687491349951428
2,Carreira,Baguim,786.02,726,270,997,48,22,70,0,0,0,0.07008304685685371,0.056947116478597785,0.06595461159511613
3,Baguim,Campainha,751.7,922,287,1210,48,24,72,0,0,0,0.0889607442302092,0.05555537397907374,0.07782562081316405
4,Campainha,Rio Tinto,859.99,1333,343,1677,48,24,72,0,0,0,0.1286458358609378,0.06624623588060365,0.10784596920082642
5,Rio Tinto,Levada,452.83,1477,391,1869,48,24,72,0,0,0,0.14248167711195603,0.0755786022080176,0.12018065214397655
6,Levada,Nau Vitória,1111.62,1898,529,2428,48,24,72,0,0,0,0.1831203954257324,0.10222667176023696,0.15615582087056726
7,Nau Vitória,Nasoni,499.02,2044,554,2599,48,24,72,0,0,0,0.19719645472651895,0.1069708946521525,0.16712126803506347
8,Nasoni,Contumil,650.0,2088,550,2639,48,24,72,0,0,0,0.20143180569558447,0.10626401460070872,0.16970920866395925
9,Contumil,Estádio do Dragão,619.19,2412,688,3101,46,22,68,0,0,0,0.2427986097953146,0.14492163354348697,0.21113252924325268
10,Estádio do Dragão,Campanhã,1166.02,3923,1825,5749,153,103,256,48,24,72,0.08728563440255566,0.06473370943679345,0.07859189692395638
11,Campanhã,Heroismo,950.92,7206,4435,11642,173,105,278,87,71,158,0.12226311634228638,0.11010103639786298,0.11732533541676911
12,Heroismo,24 de Agosto,571.9,7891,4816,12707,167,105,272,54,72,126,0.15954326285071008,0.11880880050211945,0.14119646100890487
13,24 de Agosto,Bolhão,680.44,10789,5865,16655,173,105,278,56,72,128,0.21049373787401537,0.1447106234481927,0.1814434467117665
14,Bolhão,Trindade,451.8,11424,7298,18722,185,105,290,60,72,132,0.20832625367517366,0.18004648789556402,0.1963069974090034
15,Trindade,Lapa,857.4300000000001,10611,12728,23339,177,121,298,60,72,132,0.19978690167809848,0.2893363081473265,0.24035636832616944
16,Lapa,Carolina Michaelis,460.97,10448,12701,23150,165,137,302,60,72,132,0.20682624026877525,0.26770287001649334,0.23631009548955886
17,Carolina Michaelis,Casa da Música,627.48,9911,12652,22563,163,139,302,61,73,134,0.19690246702653633,0.2628899405127635,0.22915633771983682
18,Casa da Música,Francos,871.87,8442,12397,20839,128,139,267,60,86,146,0.19851344816035413,0.24141237611779873,0.22197899724930487
19,Francos,Ramalde,965.03,7897,11893,19791,126,139,265,60,95,155,0.18760598368610182,0.22196128694112077,0.20684610251571026
20,Ramalde,Viso,621.15,7561,11630,19192,126,159,285,60,96,156,0.17963118923173,0.20000777402479478,0.1914512670276591
21,Viso,Sete Bicas,743.81,7478,11041,18520,126,177,303,60,96,156,0.1776604857763098,0.17798034133330243,0.17785104272833235
22,Sete Bicas,Sra da Hora,674.5,7014,10958,17973,126,177,303,60,104,164,0.16663770033092157,0.17116109228670645,0.1693667395938048
23,Sra da Hora,Vasco da Gama,824.48,2093,2285,4379,91,101,192,0,0,0,0.10652938131563786,0.10475997072040073,0.10559859761710166
24,Vasco da Gama,Estádio do Mar,661.6,2143,1799,3943,78,101,179,0,0,0,0.12724342739142222,0.08249846917358646,0.1019962721958836
25,Estádio do Mar,Pedro Hispano,786.97,2115,1718,3833,78,101,179,0,0,0,0.12558274303539907,0.0787538895746409,0.09915975868044613
26,Pedro Hispano,Parque de Real,656.68,1844,1472,3317,76,103,179,0,0,0,0.11235482587723593,0.06619917319773877,0.08579598662590515
27,Parque de Real,C. Matosinhos,723.67,1712,1000,2713,76,131,207,0,0,0,0.1043398003556556,0.03534694423363063,0.060677654693891
28,C. Matosinhos,Matosinhos Sul,616.61,1242,637,1879,76,135,211,0,0,0,0.07568486338810439,0.02186343732661782,0.04124935382269829
29,Matosinhos Sul,Brito Capelo,535.72,620,391,1011,76,135,211,0,0,0,0.037796230733659404,0.013416590367234693,0.022197882631918475
30,Brito Capelo,Mercado,487.53,403,266,669,71,135,206,0,0,0,0.026283241986345348,0.009127209603808889,0.015040211056042328
31,Mercado,Sr. de Matosinhos,708.96,115,62,177,56,112,168,0,0,0,0.00956977512933832,0.0025628306878306886,0.0048984788349998995
33,Fonte do Cuco,Custoias,689.2,2916,5277,8193,22,73,95,48,48,96,0.1750741424946081,0.19072786631159563,0.1848460664583258
34,Custoias,Esposade,1779.24,2914,5089,8003,22,73,95,48,48,96,0.17500150068979908,0.18390645834220926,0.180560469922733
35,Esposade,Crestins,2035.56,2894,4928,7823,22,73,95,40,48,88,0.19730117897853797,0.17809608720033607,0.1847505626058192
36,Crestins,Verdes,591.8199999999999,2767,4854,7622,22,73,95,24,48,72,0.2585115244611837,0.1754457742114116,0.1986148327551254
37,Verdes,Pedras Rubras,960.78,1370,4566,5937,0,0,0,24,48,72,0.23028777296136613,0.38363163612721246,0.3325170150719303
38,Pedras Rubras,Lidador,1147.58,1246,4348,5594,0,0,0,24,48,72,0.20938456647990927,0.36530741779996523,0.3133331340266133
39,Lidador,Vilar do Pinheiro,1987.51,1151,4227,5378,0,0,0,24,56,80,0.19353043053756208,0.3043703644378118,0.2711183842677369
40,Vilar do Pinheiro,Modivas Sul,2037.38,1063,4154,5218,0,0,0,24,84,108,0.17876325496692444,0.19941759132027104,0.19482773879730514
41,Modivas Sul,Modivas Centro,1051.08,1057,4032,5090,0,0,0,24,88,112,0.17767363082917575,0.18477315220716115,0.18325182619759284
42,Modivas Centro,Modivas Norte,852.51,1005,3991,4997,0,0,0,24,88,112,0.16897212274569576,0.18289248096673213,0.17990954706222434
43,Modivas Norte,Mindelo,1834.12,967,3991,4959,0,0,0,24,88,112,0.16261818779019804,0.1828805518621726,0.17853861670389234
44,Mindelo,Espaço Natureza,776.86,873,3743,4617,0,0,0,24,90,114,0.14674109367902793,0.16773199588512383,0.16331285857857733
45,Espaço Natureza,Varziela,1539.0,724,3795,4519,0,0,0,24,83,107,0.12168545596736695,0.18437388916577385,0.1703129321866919
46,Varziela,Árvore,858.71,571,3468,4039,0,0,0,24,66,90,0.09596443387345287,0.21188517418951253,0.1809729767718966
47,Árvore,Azurara,664.57,551,3443,3994,0,0,0,24,66,90,0.09261060193854971,0.21036283547910323,0.17896223986828896
48,Azurara,Santa Clara,1218.09,562,3353,3915,0,0,0,24,94,118,0.0944430296814392,0.14385412341831616,0.13380440943793442
49,Santa Clara,Vila do Conde,670.57,549,3228,3778,0,0,0,24,106,130,0.09237909084733965,0.1228120751498161,0.11719367804782045
50,Vila do Conde,Alto de Pega,730.41,401,2439,2841,0,0,0,24,108,132,0.06741869996213716,0.09109229666608082,0.08678800635627289
51,Alto de Pega,Portas Fronhas,671.05,373,2297,2671,0,0,0,17,108,125,0.0885802636515407,0.08579062402569851,0.08617001501481304
52,Portas Fronhas,São Brás,562.21,287,1729,2017,0,0,0,0,108,108,,0.0645867743405123,0.07531512124591304
53,São Brás,Póvoa de Varzim,624.94,274,1544,1819,0,0,0,0,108,108,,0.057683691756272394,0.06791383583612767
55,Fonte do Cuco,Cândido dos Reis,913.51,2184,3265,5450,36,0,36,12,48,60,0.20315731586311978,0.27435104996819404,0.24056419310476898
56,Cândido dos Reis,Pias,916.73,2187,3165,5353,36,0,36,12,48,60,0.20349365048448173,0.26588887853473636,0.23627758386681888
57,Pias,Araújo,1258.13,2248,3061,5309,36,0,36,12,48,60,0.20908267689561458,0.2571705342566493,0.234349178220904
58,Araújo,Custió,651.69,2268,2978,5247,36,0,36,12,48,60,0.21102403894593622,0.2502183777566064,0.23161767459222055
59,Custió,Parque de Maia,1418.51,2235,2779,5015,29,0,29,10,48,58,0.25565457971167754,0.23350644491028305,0.24288572090327964
60,Parque de Maia,Forum,824.81,2166,2510,4677,18,0,18,6,48,54,0.4030428968367207,0.21092686533515045,0.2706962973578612
61,Forum,Zona Industrial,1119.4,1210,1431,2642,18,0,18,6,48,54,0.22521810259180486,0.12027017255294702,0.15292063967614725
62,Zona Industrial,Mandim,1194.23,925,1343,2268,18,0,18,6,51,57,0.17210240460777676,0.1062413926192457,0.12588568913779558
63,Mandim,Castêlo da Maia,1468.1,749,1268,2018,18,0,18,6,72,78,0.1393644583867402,0.07105629531700054,0.08686314296950227
64,Castêlo da Maia,ISMAI,702.48,549,547,1097,18,0,18,6,54,60,0.10224328770727416,0.04091995221027478,0.058485715830898635
65,Santo Ovídio,D. João II,463.71,5331,859,6190,256,168,424,0,0,0,0.0964084201388889,0.023683971126782992,0.06759307241711107
66,D. João II,João de Deus,716.25,6615,1274,7889,252,194,446,0,0,0,0.12152886170135756,0.030406709962109733,0.08189276879235738
67,João de Deus,C.M.Gaia,405.01,8544,2012,10557,252,208,460,0,0,0,0.15698000477838017,0.044796532226087545,0.10625356501560439
68,C.M.Gaia,General Torres,488.39,9393,2332,11725,250,210,460,0,0,0,0.17395520494713462,0.051417958101017465,0.11801428790868981
69,General Torres,Jardim do Morro,419.98,10604,2615,13220,210,210,420,0,0,0,0.23378140228566882,0.05767122906337938,0.1457263156745241
70,Jardim do Morro,São Bento,795.7,10837,2762,13599,210,210,420,0,0,0,0.23891216625443065,0.060898217763171475,0.14990519200880106
71,São Bento,Aliados,443.38,10958,4367,15326,210,210,420,0,0,0,0.24159704044148583,0.09628790012433502,0.16894247028291043
72,Aliados,Trindade,450.27,10656,4971,15627,196,240,436,0,0,0,0.251704693542678,0.09590034449305485,0.1659408316805001
73,Trindade,Faria Guimaraes,555.34,5920,3621,9542,210,210,420,0,0,0,0.1305294673820947,0.07983700308336861,0.10518323523273167
74,Faria Guimaraes,Marques,621.04,5653,3335,8989,210,210,420,0,0,0,0.12464011369479043,0.07353675531830728,0.09908843450654885
75,Marques,Combatentes,702.75,4522,2359,6882,210,210,420,0,0,0,0.09970497458868412,0.052020959119013964,0.07586296685384904
76,Combatentes,Salgueiros,471.25,3932,1956,5888,210,210,420,0,0,0,0.0866957476087689,0.043129826361164345,0.06491278698496662
77,Salgueiros,Polo Universitario,775.36,3546,1475,5021,210,210,420,0,0,0,0.07818284033955016,0.032519374885344884,0.05535110761244751
78,Polo Universitario,I.P.O.,827.64,2904,1380,4285,210,216,426,0,0,0,0.06404041692747435,0.029592845101072143,0.046574042480284496
79,I.P.O.,Hospital São João,351.77,1509,1305,2814,168,252,420,0,0,0,0.04159156208992027,0.02397486772486773,0.031021545470888746
80,Verdes (E) ,Botica,683.54,1391,318,1710,22,72,94,0,0,0,0.292840286178488,0.02050782682485465,0.0842452109288965
81,Botica,Aeroporto,649.66,1212,276,1488,22,31,53,0,0,0,0.255173019180969,0.04121863799283154,0.1300298905614924
82,Sra da Hora,Fonte do Cuco,687.03,5337,8775,14114,58,73,131,60,96,60,0.19909169208673755,0.23693331654502242,0.2199538969546046
