,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,586,819,1405,96,96,192,0,0,0,0.028260030864197535,0.03951375899817023,0.03388689493118388
1,Venda Nova,Carreira,583.47,1056,1530,2586,96,96,192,0,0,0,0.05094248340715556,0.07379776696923665,0.0623701251881961
2,Carreira,Baguim,786.02,1481,1952,3434,96,96,192,0,0,0,0.07145617105715628,0.09416571915985747,0.08281094510850687
3,Baguim,Campainha,751.7,1943,2206,4149,90,94,184,0,0,0,0.09995394250252956,0.10867177688542047,0.10440761876335426
4,Campainha,Rio Tinto,859.99,2861,2659,5521,96,96,192,0,0,0,0.13798588581703913,0.12827512153391032,0.13313050367547472
5,Rio Tinto,Levada,452.83,3354,3131,6486,96,96,192,0,0,0,0.1617673742026523,0.15102853566091773,0.15639795493178502
6,Levada,Nau Vitória,1111.62,4041,3965,8007,95,96,191,0,0,0,0.19695731092229346,0.19123532595580592,0.1940813394208128
7,Nau Vitória,Nasoni,499.02,4368,4105,8473,95,96,191,0,0,0,0.21286804055953856,0.1980076825554791,0.20539896009676523
8,Nasoni,Contumil,650.0,4580,4234,8814,94,96,190,0,0,0,0.2255882513701752,0.20420281211721966,0.21478297680026084
9,Contumil,Estádio do Dragão,619.19,5482,5087,10569,96,96,192,0,0,0,0.2643848722849978,0.24533966465801268,0.2548622684715053
10,Estádio do Dragão,Campanhã,1166.02,9428,9431,18859,230,249,479,114,114,228,0.12094651286896667,0.11494495588162962,0.11786876825524154
11,Campanhã,Heroismo,950.92,18180,18849,37030,242,262,504,199,199,398,0.1789006307041025,0.17792122632162105,0.17840073660723973
12,Heroismo,24 de Agosto,571.9,20097,20611,40709,238,258,496,199,199,398,0.19946397115359962,0.19615000238321914,0.1977722113479662
13,24 de Agosto,Bolhão,680.44,27236,26261,53498,242,257,499,199,199,398,0.26801309696156994,0.25043687963332656,0.2590870942209317
14,Bolhão,Trindade,451.8,33438,35192,68630,243,257,500,199,201,400,0.328341297832647,0.3340181007624529,0.3312279192452163
15,Trindade,Lapa,857.4300000000001,38438,48169,86607,244,261,505,197,201,398,0.37847807378087434,0.45347188859932697,0.41681665127132267
16,Lapa,Carolina Michaelis,460.97,37984,47034,85019,238,267,505,198,199,397,0.3779117970491489,0.4394765393510391,0.40966004785921317
17,Carolina Michaelis,Casa da Música,627.48,36416,43098,79514,226,263,489,198,199,397,0.3718981509102303,0.4059728688088103,0.3896234157677041
18,Casa da Música,Francos,871.87,33167,35351,68518,227,245,472,189,209,398,0.3458366506936124,0.33748102462979196,0.34147461546198554
19,Francos,Ramalde,965.03,30943,31886,62830,228,219,447,197,222,419,0.3154155759458384,0.31151672638336336,0.31342476342481246
20,Ramalde,Viso,621.15,29182,30530,59713,226,228,454,197,214,411,0.2987803122658009,0.2983856493707677,0.29857839465199737
21,Viso,Sete Bicas,743.81,27894,28845,56740,226,241,467,196,206,402,0.28632344006168575,0.2796602347782565,0.28289682342416617
22,Sete Bicas,Sra da Hora,674.5,24056,27300,51357,226,233,459,194,205,399,0.24818948732938045,0.26985366509501313,0.25925342368444837
23,Sra da Hora,Vasco da Gama,824.48,8264,8431,16695,132,131,263,0,0,0,0.2898709993739502,0.2979583966062395,0.2938993227101856
24,Vasco da Gama,Estádio do Mar,661.6,8158,7997,16155,132,131,263,0,0,0,0.28614464445676085,0.2826278963912693,0.2843929562568392
25,Estádio do Mar,Pedro Hispano,786.97,7903,8016,15920,131,131,262,0,0,0,0.27932003507026626,0.28331223834691155,0.2813161367085889
26,Pedro Hispano,Parque de Real,656.68,7174,7464,14639,135,131,266,0,0,0,0.24604310927005085,0.26380291234815356,0.2547894784551315
27,Parque de Real,C. Matosinhos,723.67,6907,6680,13587,132,134,266,0,0,0,0.24225460009595598,0.23081813129209058,0.23649337145039973
28,C. Matosinhos,Matosinhos Sul,616.61,5136,4655,9791,132,130,262,0,0,0,0.18014187195282105,0.16577820027450413,0.17301485928800733
29,Matosinhos Sul,Brito Capelo,535.72,2544,2436,4981,132,132,264,0,0,0,0.0892590073020647,0.08544257028240536,0.08735078879223503
30,Brito Capelo,Mercado,487.53,1200,1387,2587,128,133,261,0,0,0,0.043412743417943614,0.0483021478678065,0.045904279018831595
31,Mercado,Sr. de Matosinhos,708.96,317,338,655,125,132,257,0,0,0,0.011753113354370565,0.011854657687991021,0.011805268420665897
33,Fonte do Cuco,Custoias,689.2,9157,11985,21142,84,101,185,114,114,228,0.1972839997553202,0.2392910579520313,0.21908671809815433
34,Custoias,Esposade,1779.24,8936,11770,20706,84,101,185,113,116,229,0.19356152081466188,0.23268635432883697,0.21401681453966015
35,Esposade,Crestins,2035.56,8822,11674,20497,84,101,185,114,114,228,0.19008192836331073,0.23308634865723685,0.2124023026864701
36,Crestins,Verdes,591.8199999999999,8795,11538,20334,82,101,183,114,114,228,0.19128079167957857,0.23036722581520772,0.21165885514224608
37,Verdes,Pedras Rubras,960.78,6965,6565,13530,0,0,0,114,114,228,0.24635698509790602,0.23222193152154755,0.23928945830972678
38,Pedras Rubras,Lidador,1147.58,6343,5730,12073,0,0,0,114,114,228,0.2243686354422493,0.2026925971147849,0.2135306162785171
39,Lidador,Vilar do Pinheiro,1987.51,6044,5468,11512,0,0,0,114,114,228,0.2137807172205863,0.19343992197350904,0.20361031959704767
40,Vilar do Pinheiro,Modivas Sul,2037.38,5879,5335,11214,0,0,0,114,114,228,0.20795345683784466,0.18871091569775814,0.19833218626780139
41,Modivas Sul,Modivas Centro,1051.08,5785,5279,11064,0,0,0,114,115,229,0.20462482116820893,0.18510125775144418,0.19482041159210434
42,Modivas Centro,Modivas Norte,852.51,5704,5173,10877,0,0,0,114,131,245,0.20176740602946053,0.15924325513311502,0.17903000289712884
