,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,365,485,850,113,156,269,0,0,0,0.014954113405440844,0.014399690220958177,0.014632589179495505
1,Venda Nova,Carreira,583.47,880,868,1748,110,148,258,0,0,0,0.037057722739646734,0.027159646321407965,0.031379756422207444
2,Carreira,Baguim,786.02,1313,1109,2422,96,136,232,0,0,0,0.06333852661573258,0.03776158346291667,0.04834514614684049
3,Baguim,Campainha,751.7,1656,1215,2872,112,129,241,0,0,0,0.06848243777707975,0.043621395353979214,0.055175074820316396
4,Campainha,Rio Tinto,859.99,2354,1472,3826,113,140,253,0,0,0,0.09645836666283791,0.04868140150230738,0.0700205203289475
5,Rio Tinto,Levada,452.83,2783,1725,4508,113,141,254,0,0,0,0.11402234869763303,0.056657443794911035,0.0821780510941535
6,Levada,Nau Vitória,1111.62,3410,2253,5664,113,148,261,0,0,0,0.13974739650326456,0.07048805402553164,0.10047389961933938
7,Nau Vitória,Nasoni,499.02,3580,2319,5900,113,148,261,0,0,0,0.14670736171469026,0.07257112628097445,0.10466842361434565
8,Nasoni,Contumil,650.0,3698,2372,6070,112,139,251,0,0,0,0.1528721691793008,0.07901511568152579,0.11197125110682779
9,Contumil,Estádio do Dragão,619.19,4528,3019,7548,96,136,232,0,0,0,0.2183912624608101,0.10278675774388403,0.15062310452330172
10,Estádio do Dragão,Campanhã,1166.02,7877,6189,14067,207,243,450,114,132,246,0.1079361848783599,0.07262557730140354,0.08891495194362507
11,Campanhã,Heroismo,950.92,17615,11727,29342,245,254,499,204,266,470,0.1701782253116503,0.09705520104145776,0.1307940596169319
12,Heroismo,24 de Agosto,571.9,19218,12972,32190,239,246,485,204,266,470,0.1880156153515204,0.1089162846303224,0.14544808107437615
13,24 de Agosto,Bolhão,680.44,25071,16449,41520,267,226,493,193,266,459,0.23756218442128932,0.14330945541964005,0.18845767622536833
14,Bolhão,Trindade,451.8,28217,23449,51666,269,218,487,186,266,452,0.27071401956864827,0.2074169294640215,0.23778023666821804
